time_s,charge_current_a,ann_unclipped_current_a,ann_requested_current_a,safety_filtered_current_a,safety_filter_intervened,safety_override,target_current_cap_active,ann_inference_time_s,soc,terminal_voltage_v,average_temperature_c,source
1485.0,3.9856471214252034,3.9856471214252034,3.9856471214252034,3.9856471214252034,False,False,False,8.740000000000001e-05,0.47361196755665924,3.919715536633519,33.49393042136836,chen2020_dfn
1490.0,3.9855850644269006,3.9855850644269006,3.9855850644269006,3.9855850644269006,False,False,False,7.390000000000001e-05,0.474719074519,3.920733521562184,33.49393533813259,chen2020_dfn
1495.0,3.985496427742376,3.985496427742376,3.985496427742376,3.985496427742376,False,False,False,7.41e-05,0.4758261568600396,3.921749107498871,33.493946550594785,chen2020_dfn
1500.0,3.98538182420292,3.98538182420292,3.98538182420292,3.98538182420292,False,False,False,7.65e-05,0.4769332073667626,3.9227622487590206,33.49396410852819,chen2020_dfn
1505.0,3.9852391506963984,3.9852391506963984,3.9852391506963984,3.9852391506963984,False,False,False,8.400000000000001e-05,0.4780402182419561,3.923772846638154,33.49398801307302,chen2020_dfn
1510.0,3.985068387842128,3.985068387842128,3.985068387842128,3.985068387842128,False,False,False,7.560000000000001e-05,0.4791471816830233,3.9247808442336307,33.49401825995221,chen2020_dfn
1515.0,3.9848680875955975,3.9848680875955975,3.9848680875955975,3.9848680875955975,False,False,False,7.740000000000001e-05,0.48025408948513315,3.925786157981249,33.49405480757673,chen2020_dfn
1520.0,3.984637948777219,3.984637948777219,3.984637948777219,3.984637948777219,False,False,False,7.26e-05,0.48136093335979346,3.9267887336890146,33.49409951414077,chen2020_dfn
1525.0,3.984320772218903,3.984320772218903,3.984320772218903,3.984320772218903,False,False,False,7.58e-05,0.48246768912985427,3.927787275379543,33.49414925560427,chen2020_dfn
1530.0,3.984028738089916,3.984028738089916,3.984028738089916,3.984028738089916,False,False,False,7.59e-05,0.4835743637793237,3.928783976000499,33.494205125269275,chen2020_dfn
