trajectory_id,policy_kind,step_index,time_s,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_average_temperature_c,audit_core_temperature_c,audit_surface_temperature_c,state_previous_current_a,seed_ann_requested_current_a,exploration_offset_a,exploration_desired_current_a,exploration_applied_current_a,exploration_safety_override,target_current_cap_active,next_voltage_v,next_average_temperature_c,next_soc,reachable_source,source_dataset,soc_bin_index,split
dagger_round_2_nominal,ann_constant_offset,79,395.0,0.23731360106123173,0.045791386433227034,0.08028935274261335,32.660277113335134,32.66191178179629,32.65373843949052,5.016951830253892,5.015645943232213,0.0,5.015645943232213,5.015645943232213,False,False,3.7605599815213777,32.701221701241295,0.2387068360454629,True,dagger_round_2,1,train
dagger_round_2_nominal,ann_constant_offset,88,440.0,0.2498419092075383,0.045687274543934155,0.07969982701510196,33.01738359653677,33.019067568263246,33.01064770963086,5.007546413559513,5.006769709545603,0.0,5.006769709545603,5.006769709545603,False,False,3.7712201752505234,33.05554506100348,0.25123267857130094,True,dagger_round_2,1,train
dagger_round_2_nominal,ann_constant_offset,96,480.0,0.260962891056304,0.04563024221544196,0.07928043860951678,33.31478552476786,33.31651117817641,33.30788291113366,5.002339322370736,5.001822115428547,0.0,5.001822115428547,5.001822115428547,False,False,3.78041019505972,33.35073217242649,0.26235228608836747,True,dagger_round_2,1,train
dagger_round_2_nominal,ann_constant_offset,105,525.0,0.27202468630051646,0.03734579912960318,0.0763934827255185,33.500009999998674,33.50156432681111,33.49379269274891,3.664934872815449,3.70233316298988,0.0,3.70233316298988,3.688888403118736,False,False,3.7488926358834735,33.50000999999781,0.273049377523605,True,dagger_round_2,1,train
dagger_round_2_nominal,ann_constant_offset,114,570.0,0.2813541454972193,0.034335406634285096,0.07167000444734818,33.49805874276819,33.4996016559274,33.49188709013133,3.6850010408482845,4.4052315260604695,0.0,4.4052315260604695,3.8797120750374527,False,False,3.7547051131319993,33.50000999999987,0.2824318432958408,True,dagger_round_2,1,train
dagger_round_2_nominal,ann_constant_offset,122,610.0,0.28975386250453256,0.03416832696342778,0.06866401750173544,33.494393309086504,33.495914781748965,33.48830741843666,3.5430850190448164,5.2751516801257425,0.0,5.2751516801257425,4.09260778222532,False,False,3.7641437156489683,33.500009999999484,0.29089069799959516,True,dagger_round_2,1,train
dagger_round_2_nominal,ann_constant_offset,142,710.0,0.3112086805334668,0.035464092351698964,0.06452724760238746,33.50000999999785,33.50159187700481,33.49368249196999,4.109055916856233,3.463996404720234,0.0,3.463996404720234,3.463996404720234,False,False,3.764936938067105,33.49177473346613,0.3121709017570002,True,dagger_round_2,2,train
dagger_round_2_nominal,ann_constant_offset,152,760.0,0.32197425776172145,0.03568130378883252,0.06336033896998847,33.50000999999958,33.50156432659814,33.49379269360531,3.884510406191514,3.858388733046426,0.0,3.858388733046426,3.858388733046426,False,False,3.783036263101996,33.49941601034625,0.3230460324097899,True,dagger_round_2,2,train
dagger_round_2_nominal,ann_constant_offset,162,810.0,0.33272512038436086,0.03525653992987576,0.0624841112904487,33.496547657649906,33.49808173191768,33.490411360578804,3.728391718718159,4.697612612448699,0.0,4.697612612448699,4.068082006160177,False,False,3.796270661177061,33.50000999999762,0.3338551431638498,True,dagger_round_2,2,train
dagger_round_2_nominal,ann_constant_offset,172,860.0,0.3435786087014431,0.03596883221642683,0.06202785801226626,33.50000999999723,33.501640506527536,33.49348797387603,4.5422257155579295,4.857601971762497,0.0,4.857601971762497,3.902267333430216,False,False,3.8015780764113756,33.50000999999942,0.3446625718496181,True,dagger_round_2,2,train
dagger_round_2_nominal,ann_constant_offset,183,915.0,0.35548327458756296,0.035549709307026583,0.06161045507171117,33.498230585519316,33.49977450386578,33.492054912133455,3.8232896442496336,4.358496999596144,0.0,4.358496999596144,3.9980638932285784,False,False,3.8132549349701566,33.50000999999931,0.35659384789123755,True,dagger_round_2,2,train
dagger_round_2_nominal,ann_constant_offset,193,965.0,0.3663638822088154,0.03593444359911278,0.06144010923092202,33.50000999999957,33.501608658466246,33.49361536613286,4.290936654396985,4.197662772082752,0.0,4.197662772082752,3.9110733441691714,False,False,3.8203972602683347,33.50000999999831,0.3674502914710846,True,dagger_round_2,2,train
dagger_round_2_nominal,ann_constant_offset,203,1015.0,0.3772326806105595,0.035792755578986916,0.061296855447919005,33.500009999999854,33.50156554338991,33.49378782643964,3.9250755655342924,3.852601776143766,0.0,3.852601776143766,3.852601776143766,False,False,3.827839354864923,33.49872300030513,0.3783028477705994,True,dagger_round_2,2,train
dagger_round_2_nominal,ann_constant_offset,213,1065.0,0.38810773518780073,0.03583449202415298,0.061205771156552874,33.50000999999802,33.5015801668538,33.4937293325749,4.053802024356806,3.3710199516766983,0.0,3.3710199516766983,3.3710199516766983,False,False,3.8251738558582473,33.489221596350106,0.389044129618822,True,dagger_round_2,2,train
dagger_round_2_nominal,ann_constant_offset,234,1170.0,0.4109404004611175,0.03583086603429805,0.06109031626206466,33.500009999999065,33.501573751832986,33.49375499266337,3.9997970347365066,3.5771193047613528,0.0,3.5771193047613528,3.5771193047613528,False,False,3.8493324525597856,33.49314953081774,0.4119340447124401,True,dagger_round_2,3,train
dagger_round_2_nominal,ann_constant_offset,244,1220.0,0.4218182298725341,0.0358923946131888,0.06106475622580245,33.5000099999983,33.50156432668952,33.493792693233424,3.9161307859375727,3.901960859969036,0.0,3.901960859969036,3.901960859969036,False,False,3.8663534552230776,33.49969888821402,0.42290210788919214,True,dagger_round_2,3,train
dagger_round_2_nominal,ann_constant_offset,254,1270.0,0.4326805275520552,0.03563731760455845,0.061011691692870955,33.49856972977163,33.50011563189939,33.4923861212606,3.848293816727324,4.218015273709549,0.0,4.218015273709549,3.989531448166999,False,False,3.8772668367190857,33.50000999999944,0.4337887307321016,True,dagger_round_2,3,train
dagger_round_2_nominal,ann_constant_offset,264,1320.0,0.4435834787037357,0.035897006694573914,0.06104080521466197,33.50000999999718,33.501588620504236,33.49369551796896,4.128202381203835,3.838596831545044,0.0,3.838596831545044,3.838596831545044,False,False,3.882846344778481,33.49838812906262,0.4446497556013871,True,dagger_round_2,3,train
dagger_round_2_nominal,ann_constant_offset,275,1375.0,0.45555542290700346,0.035863710612792116,0.06103406605154271,33.50000999999906,33.501581764477145,33.493722942086706,4.069817368689764,3.736587720963672,0.0,3.736587720963672,3.736587720963672,False,False,3.890262515677163,33.496306629082184,0.45659336394060446,True,dagger_round_2,3,train
dagger_round_2_nominal,ann_constant_offset,285,1425.0,0.46643331706534674,0.03574567033085088,0.06101856080791443,33.49960853981278,33.501160518332355,33.49340062573451,3.899141785214888,3.9882837128856705,0.0,3.9882837128856705,3.9386800538058724,False,False,3.9041534917219636,33.500009999998284,0.4675273948580706,True,dagger_round_2,3,train
dagger_round_2_nominal,ann_constant_offset,295,1475.0,0.4773039457014675,0.03567413890573868,0.0609909749792045,33.49847269106117,33.50001802552426,33.49229135320879,3.8429993824288737,4.1865657579926925,0.0,4.1865657579926925,3.9939499327981314,False,False,3.9145517152185363,33.500009999997445,0.4784133762383559,True,dagger_round_2,3,train
dagger_round_2_nominal,ann_constant_offset,305,1525.0,0.48818174380138885,0.03559010276158182,0.06097655459593768,33.49792633441041,33.49946847305317,33.49175777983938,3.8166963351846985,4.269919195082146,0.0,4.269919195082146,4.021020881966974,False,False,3.9243692817704674,33.500009999998426,0.48929869404637966,True,dagger_round_2,3,train
dagger_round_2_nominal,ann_constant_offset,326,1630.0,0.5110710455955004,0.035794296295945466,0.06102663099821431,33.50000999999778,33.50156848952719,33.49377604188015,3.9552467798703406,3.8911527953470677,0.0,3.8911527953470677,3.8911527953470677,False,False,3.941155497789498,33.49943837300736,0.5121519213719857,True,dagger_round_2,4,train
dagger_round_2_nominal,ann_constant_offset,336,1680.0,0.5219578493737483,0.035745180908523674,0.0610230255738004,33.500009999999335,33.501564326811774,33.49379269274957,3.919399603343799,3.940119637477319,0.0,3.940119637477319,3.9194338347837725,False,False,3.951218254850147,33.500009999998994,0.5230465809945216,True,dagger_round_2,4,train
dagger_round_2_nominal,ann_constant_offset,346,1730.0,0.5328453448724324,0.03573963914726167,0.06102081323385685,33.50000999999821,33.50156432681064,33.4937926927485,3.9195326370702013,3.938445228222787,0.0,3.938445228222787,3.9195359188973464,False,False,3.96066328359456,33.50000999999809,0.5339341048499039,True,dagger_round_2,4,train
dagger_round_2_nominal,ann_constant_offset,356,1780.0,0.5437329732184286,0.035739613920372726,0.0610194269353942,33.50000999999796,33.501564326810396,33.493792692748215,3.9195545852688203,3.932333518905874,0.0,3.932333518905874,3.919556068679701,False,False,3.970185003675282,33.5000099999995,0.5448217387930618,True,dagger_round_2,4,train
dagger_round_2_nominal,ann_constant_offset,367,1835.0,0.5557094136314773,0.03573974193019875,0.061018426005073914,33.500009999999186,33.501564326811625,33.49379269274943,3.919567827265949,3.9199927835416113,0.0,3.9199927835416113,3.9195687583670713,False,False,3.9807906863497466,33.50000999999795,0.5567981827310237,True,dagger_round_2,4,train
dagger_round_2_nominal,ann_constant_offset,377,1885.0,0.5665867549385988,0.035693718083463895,0.06100048070829538,33.49919455063964,33.50074783332073,33.49298141991529,3.9124657461634187,3.9117674845305044,0.0,3.9117674845305044,3.9117674845305044,False,False,3.9903427092203487,33.499020537035555,0.567673357017635,True,dagger_round_2,4,train
dagger_round_2_nominal,ann_constant_offset,387,1935.0,0.5774446536131866,0.035633529082333554,0.060956988155197574,33.49678388101689,33.498335899275006,33.49057580798441,3.906116778981312,3.90558348652307,0.0,3.90558348652307,3.90558348652307,False,False,4.0000742358356485,33.496468540830904,0.5785295379149986,True,dagger_round_2,4,train
dagger_round_2_nominal,ann_constant_offset,397,1985.0,0.5882880527294838,0.03558957383905436,0.060903101340881415,33.493195823873656,33.4947466748685,33.48699241989425,3.902025164739069,3.901793143056853,0.0,3.901793143056853,3.901793143056853,False,False,4.010083663207317,33.49279758848237,0.5893718841581107,True,dagger_round_2,4,train
dagger_round_2_nominal,ann_constant_offset,418,2090.0,0.6110547139774313,0.03561149361500934,0.060831979716100805,33.485517635079475,33.487067903652985,33.479316560785456,3.907549107288682,3.9085587992171553,0.0,3.9085587992171553,3.9085587992171553,False,False,4.032661245228892,33.48529324047221,0.6121404247549916,True,dagger_round_2,5,train
dagger_round_2_nominal,ann_constant_offset,428,2140.0,0.621930804554813,0.035730436618617516,0.06086782350995688,33.484871019386716,33.48642343279353,33.47866136575946,3.924745637201248,3.9282421102631027,0.0,3.9282421102631027,3.9282421102631027,False,False,4.044724443673384,33.485100861764025,0.623021982918775,True,dagger_round_2,5,train
dagger_round_2_nominal,ann_constant_offset,438,2190.0,0.632982382841653,0.03618823338580701,0.06117432980557298,33.49886777223356,33.50041541772868,33.49267719025308,3.851265887966359,3.849078717956942,0.0,3.849078717956942,3.849078717956942,False,False,4.055427968000525,33.49758246314151,0.6340515713744188,True,dagger_round_2,5,train
dagger_round_2_nominal,ann_constant_offset,448,2240.0,0.6438735067433874,0.035824345215519304,0.06114183248459547,33.50000999999817,33.501564326810595,33.49379269274846,3.916148865739317,3.9588382586067166,0.0,3.9588382586067166,3.91672955839097,False,False,4.068825301680558,33.50000999999964,0.6449614871762738,True,dagger_round_2,5,train
dagger_round_2_nominal,ann_constant_offset,459,2295.0,0.6558448798700727,0.0357319106571014,0.06109571447866754,33.500009999998184,33.50156432681061,33.49379269274848,3.9185089462408733,3.983223508291167,0.0,3.983223508291167,3.9185629650118954,False,False,4.0820975733176095,33.500009999998724,0.656933369582576,True,dagger_round_2,5,train
dagger_round_2_nominal,ann_constant_offset,469,2345.0,0.6667302785467667,0.03573288321231811,0.061069665542051794,33.500009999999186,33.501564326811625,33.49379269274942,3.91889547031219,3.9155367515766466,0.0,3.9155367515766466,3.9155367515766466,False,False,4.094080891068748,33.49993973543988,0.6678179276444268,True,dagger_round_2,5,train
dagger_round_2_nominal,ann_constant_offset,479,2395.0,0.6774202542907892,0.03497680472971806,0.06073107263862068,33.48458475657475,33.48611837314703,33.47845029028564,3.7717662096805027,3.950819979371844,0.0,3.950819979371844,3.950819979371844,False,False,4.1057408887496765,33.48504499243742,0.6785177042850592,True,dagger_round_2,5,train
dagger_round_2_nominal,ann_constant_offset,489,2445.0,0.6883886372052621,0.03587560784752419,0.06095505399140266,33.49221357080684,33.49372229338961,33.48617868047576,3.5116456930411326,4.262454752382115,0.0,4.262454752382115,4.262454752382115,False,False,4.125932317380709,33.49960418996723,0.6895726524142571,True,dagger_round_2,5,train
dagger_round_2_nominal,ann_constant_offset,514,2570.0,0.7147578395759853,0.0318061213811394,0.05955296446631302,33.43499775025781,33.436435661842616,33.42924610391857,2.9749122961921106,4.158783313630306,0.0,4.158783313630306,3.932132877595339,False,False,4.140009999998237,33.4341976572254,0.7158500987086507,True,dagger_round_2,6,train
dagger_round_2_nominal,ann_constant_offset,528,2640.0,0.728518063476357,0.032024126217370066,0.057870428540627544,33.31930256632933,33.320770056289135,33.31343260649011,3.470983628719596,3.460536316534839,0.0,3.460536316534839,3.441715556997404,False,False,4.140009999998666,33.3092611357594,0.7294740955755229,True,dagger_round_2,6,train
dagger_round_2_nominal,ann_constant_offset,542,2710.0,0.741297734649203,0.029249935510050826,0.05530308629487828,33.13833561841156,33.13973629352013,33.13273291797728,3.1453775479914654,3.1224537913100168,0.0,3.1224537913100168,3.1224537913100168,False,False,4.139932846103482,33.1225058848741,0.742165082924567,True,dagger_round_2,6,train
dagger_round_2_nominal,ann_constant_offset,556,2780.0,0.7529314865075859,0.026678710295579347,0.05199545860867442,32.88782342088332,32.88915452952216,32.88249898632799,2.873066672225782,2.8567107905601534,0.0,2.8567107905601534,2.8567107905601534,False,False,4.139321783168391,32.86796962090146,0.7537250172827415,True,dagger_round_2,6,train
dagger_round_2_nominal,ann_constant_offset,569,2845.0,0.7629162230810389,0.02480655297700326,0.04881800666396958,32.61539719745575,32.61666552550554,32.610323885256605,2.6773431234530305,2.6634277909246853,0.0,2.6634277909246853,2.6634277909246853,False,False,4.139432635956851,32.593335206056295,0.7636560641340735,True,dagger_round_2,6,train
dagger_round_2_nominal,ann_constant_offset,583,2915.0,0.7729357275755308,0.023072449648678547,0.04553738535222211,32.295911208034696,32.297112296293655,32.29110685499886,2.4919983292154875,2.479480910674422,0.0,2.479480910674422,2.479480910674422,False,False,4.139677501078918,32.27234630273656,0.7736244722729403,True,dagger_round_2,6,train
dagger_round_2_nominal,ann_constant_offset,597,2985.0,0.782275157848164,0.021524321490649923,0.04246886034874195,31.959903893757208,31.961038627411195,31.955364959141242,2.326746419252524,2.315912582411017,0.0,2.315912582411017,2.3155075930113886,False,False,4.140009999998702,31.935514817963796,0.7829183544017783,True,dagger_round_2,6,train
dagger_round_2_nominal,ann_constant_offset,611,3055.0,0.7909843140687336,0.020054022445302536,0.03960410713286776,31.614792942355905,31.615861753569305,31.610517697502313,2.1660606012745327,2.192811403959635,0.0,2.192811403959635,2.155166708038122,False,False,4.140009999999753,31.58993023001517,0.7915829714876331,True,dagger_round_2,6,train
