time_s,charge_current_a,soc,terminal_voltage_v,average_temperature_c,predicted_maximum_voltage_v,predicted_maximum_temperature_c,predicted_terminal_soc,optimizer_success,prediction_feasible,used_fallback,target_current_cap_active,control_decision_updated,solve_time_s,minimum_constraint_margin,source
0.0,0.0,0.1,3.2959070147319616,25.0,,,,True,True,False,False,False,0.0,,chen2020_dfn
5.0,2.000000000000004,0.10055555555555556,3.383427139927319,25.017596866556573,3.853219701359488,33.50000000096714,0.2191370352462923,True,True,False,False,True,0.8312945999987278,-9.671410339251452e-10,chen2020_dfn
10.0,4.000000000000005,0.10166666666666667,3.4522414960529577,25.07632243669775,3.8408583399659153,33.500000018720584,0.22323356212322415,True,True,False,False,True,0.7854814000002079,-1.872058419394307e-08,chen2020_dfn
15.0,6.000000000000011,0.10333333333333335,3.5151350018832495,25.19218609153802,3.8296354626472153,33.50000000075488,0.22579916142932152,True,True,False,False,True,0.667513999998846,-7.548806024715304e-10,chen2020_dfn
20.0,8.00000000000001,0.10555555555555557,3.576629340072539,25.37921593923471,3.8208708795983686,33.50000002281643,0.22732382391285627,True,True,False,False,True,0.74629989999994,-2.2816429634531232e-08,chen2020_dfn
25.0,9.832550962985978,0.10828681971194057,3.6342775613805167,25.643743895618684,3.814704009162052,33.50000003375307,0.22826769725476667,True,True,False,False,True,0.7542509000013524,-3.3753067896213906e-08,chen2020_dfn
30.0,9.832550962985978,0.11101808386832555,3.658937589090046,25.91490222605296,3.814704009162052,33.50000003375307,0.22826769725476667,True,True,False,False,False,0.0,-3.3753067896213906e-08,chen2020_dfn
35.0,9.832550962985978,0.11374934802471055,3.67892620576929,26.191417028682395,3.814704009162052,33.50000003375307,0.22826769725476667,True,True,False,False,False,0.0,-3.3753067896213906e-08,chen2020_dfn
40.0,9.832550962985978,0.11648061218109555,3.695421963628644,26.47206226758061,3.814704009162052,33.50000003375307,0.22826769725476667,True,True,False,False,False,0.0,-3.3753067896213906e-08,chen2020_dfn
45.0,9.832550962985978,0.11921187633748054,3.70913535183873,26.755656723089828,3.814704009162052,33.50000003375307,0.22826769725476667,True,True,False,False,False,0.0,-3.3753067896213906e-08,chen2020_dfn
