time_s,charge_current_a,terminal_voltage_v,battery_ocv_v,soc,average_temperature_c,total_heating_w,discharge_capacity_ah,profile_name
275.0,5.0,3.6749612871917288,3.4632783729948926,0.17638888888888887,29.450019446360386,0.7913364970729794,-0.38194444444444436,thermal_training
280.0,5.0,3.6761723425299038,3.464552917931642,0.17777777777777776,29.514632430167183,0.7902464440413842,-0.38888888888888884,thermal_training
285.0,5.0,3.6773820333179716,3.465803975207588,0.17916666666666664,29.578718489553694,0.789189640491146,-0.39583333333333326,thermal_training
290.0,5.0,3.6785909022575267,3.4670333886484723,0.18055555555555552,29.642285049277916,0.788164465537087,-0.4027777777777777,thermal_training
295.0,5.0,3.679799385596145,3.4682429165354303,0.1819444444444444,29.705339650744577,0.7871688871465655,-0.4097222222222221,thermal_training
300.0,5.0,3.681007763339588,3.469434234391784,0.18333333333333332,29.767889356318904,0.7861995508372404,-0.4166666666666666,thermal_training
305.0,5.0,3.682216194638708,3.4706089379176355,0.1847222222222222,29.829941172713234,0.7852523418709884,-0.423611111111111,thermal_training
310.0,5.0,3.6834247177894452,3.4717685460237537,0.18611111111111112,29.891502050986617,0.7843223448389727,-0.43055555555555547,thermal_training
315.0,5.0,3.6846366960506467,3.472914503922694,0.1875,29.952576319574916,0.7834389134668326,-0.4374999999999999,thermal_training
320.0,5.0,3.6858508092835587,3.474048186241179,0.18888888888888888,30.013171650137906,0.7825838556918517,-0.4444444444444443,thermal_training
325.0,5.0,3.687067202257693,3.4751709001229334,0.19027777777777777,30.073294477364527,0.7817542589056786,-0.45138888888888873,thermal_training
330.0,5.0,3.6882860667574775,3.476283888296146,0.19166666666666665,30.132951055235424,0.7809479448599198,-0.4583333333333332,thermal_training
335.0,5.0,3.6895075324617346,3.477388332083832,0.19305555555555554,30.192147538312724,0.7801623284818415,-0.4652777777777776,thermal_training
340.0,5.0,3.6907319103297374,3.4784853543392655,0.19444444444444442,30.250889758101778,0.7793974572401358,-0.47222222222222204,thermal_training
345.0,5.0,3.691960887747245,3.4795760222919334,0.1958333333333333,30.309182124877395,0.7786709719406526,-0.4791666666666665,thermal_training
350.0,5.0,3.6931937393175476,3.4806613502923116,0.1972222222222222,30.36703110944319,0.7779704082057535,-0.48611111111111094,thermal_training
355.0,5.0,3.694430655170283,3.4817423024465035,0.19861111111111107,30.424442184875318,0.777295108901569,-0.49305555555555536,thermal_training
360.0,5.0,3.6956717926854257,3.4828197951337616,0.19999999999999996,30.481420697857686,0.7766442512121374,-0.49999999999999983,thermal_training
365.0,5.0,3.696917276493283,3.4838946994019167,0.20138888888888887,30.53797186868144,0.7760168322721018,-0.5069444444444443,thermal_training
370.0,5.0,3.6981671818483672,3.484967843237458,0.20277777777777775,30.594100598122395,0.7754111881696103,-0.5138888888888887,thermal_training
375.0,5.0,3.699421532944191,3.486040013708261,0.20416666666666664,30.64981144786617,0.7748249049977676,-0.5208333333333331,thermal_training
380.0,5.0,3.70068036998217,3.487111958978217,0.20555555555555555,30.70510941955547,0.774256715943061,-0.5277777777777777,thermal_training
385.0,5.0,3.701943677463748,3.4881843901940743,0.20694444444444443,30.75999912185847,0.7737044826661168,-0.5347222222222221,thermal_training
390.0,5.0,3.7032114062758916,3.489257983245598,0.20833333333333331,30.814485027005276,0.7731658038828877,-0.5416666666666665,thermal_training
395.0,5.0,3.704483473691087,3.4903333804008385,0.2097222222222222,30.86857147078831,0.7726380104632303,-0.5486111111111109,thermal_training
400.0,5.0,3.7057603144538156,3.4914111918190205,0.21111111111111108,30.922262841015424,0.7721250749914212,-0.5555555555555555,thermal_training
405.0,5.0,3.7070421795094584,3.4924919969438837,0.21249999999999997,30.97556333769853,0.7716287529236131,-0.5624999999999999,thermal_training
410.0,5.0,3.7083287249893226,3.493576345780912,0.21388888888888885,31.028476832499393,0.7711434698845419,-0.5694444444444443,thermal_training
415.0,5.0,3.7096199202423685,3.4946647600620877,0.21527777777777773,31.081007179247877,0.7706677148890854,-0.5763888888888887,thermal_training
420.0,5.0,3.710915718348042,3.4957577343021446,0.21666666666666667,31.133158101266417,0.7701998962864516,-0.5833333333333333,thermal_training
425.0,5.0,3.7122160561162767,3.496855736750522,0.21805555555555556,31.184933191371783,0.7697383413039279,-0.5902777777777777,thermal_training
430.0,5.0,3.7135213331478187,3.4979592102434602,0.21944444444444444,31.23633523538365,0.7692876391148609,-0.5972222222222221,thermal_training
435.0,5.0,3.7148314896431884,3.499068572960756,0.22083333333333333,31.28736751436867,0.7688463556871872,-0.6041666666666665,thermal_training
440.0,5.0,3.7161463983700065,3.5001842190919037,0.2222222222222222,31.338033251135755,0.7684122972318321,-0.611111111111111,thermal_training
445.0,5.0,3.717466045839229,3.501306519416455,0.2236111111111111,31.38833535439369,0.7679848967648218,-0.6180555555555555,thermal_training
450.0,5.0,3.7187904127731244,3.5024358218035534,0.22499999999999998,31.43827658754458,0.7675636254587339,-0.6249999999999999,thermal_training
455.0,5.0,3.720119474105272,3.5035724516356086,0.22638888888888886,31.48785956868403,0.7671479932658117,-0.6319444444444443,thermal_training
460.0,5.0,3.7214529873594384,3.5047167121612604,0.22777777777777777,31.537087058242832,0.7667337547184666,-0.6388888888888888,thermal_training
465.0,5.0,3.7227909573864895,3.505868884782887,0.22916666666666666,31.5859613273023,0.7663212339281414,-0.6458333333333333,thermal_training
470.0,5.0,3.7241332956245445,3.5070292292837797,0.23055555555555554,31.634484620738533,0.7659092258155393,-0.6527777777777777,thermal_training
475.0,5.0,3.7254798890455714,3.5081979840004833,0.23194444444444443,31.682659063507856,0.7654962305520527,-0.6597222222222221,thermal_training
480.0,5.0,3.7268306084027985,3.509375365945561,0.23333333333333334,31.730486649436898,0.7650806026811215,-0.6666666666666666,thermal_training
485.0,5.0,3.7281853351349876,3.510561570886401,0.23472222222222225,31.777969290139424,0.764660966967732,-0.6736111111111112,thermal_training
490.0,5.0,3.7295441354603804,3.5117567733854234,0.23611111111111113,31.825109119412616,0.7642389048717994,-0.6805555555555556,thermal_training
495.0,5.0,3.730906766213715,3.5129611268074004,0.23750000000000002,31.871907637728725,0.7638113116422279,-0.6875,thermal_training
500.0,5.0,3.732273091511469,3.514174763299418,0.2388888888888889,31.91836643766635,0.7633768436418019,-0.6944444444444444,thermal_training
505.0,5.0,3.7336429669848155,3.515397793749157,0.24027777777777778,31.964487005190847,0.7629341247953989,-0.701388888888889,thermal_training
510.0,5.0,3.7350162398860816,3.5166303077271928,0.24166666666666667,32.0102707220567,0.7624817469879979,-0.7083333333333334,thermal_training
515.0,5.0,3.7363928664106973,3.5178723734189092,0.24305555555555555,32.05571877941213,0.7620201169956475,-0.7152777777777778,thermal_training
520.0,5.0,3.7377729701467928,3.5191240375518107,0.24444444444444444,32.100832136002055,0.7615523668457383,-0.7222222222222222,thermal_training
525.0,5.0,3.739156308431197,3.520385325323756,0.24583333333333335,32.14561192493005,0.7610759465847601,-0.7291666666666667,thermal_training
530.0,5.0,3.7405428076061833,3.521656240337777,0.24722222222222223,32.19005905064279,0.7605910571643734,-0.7361111111111112,thermal_training
535.0,5.0,3.741932405117523,3.5229367645489944,0.24861111111111112,32.234174311037236,0.7600981565504121,-0.7430555555555556,thermal_training
540.0,5.0,3.743325050979977,3.524226858229028,0.25,32.277958398834926,0.7595979782639953,-0.75,thermal_training
545.0,5.0,3.7447204123807447,3.525526459953216,0.2513888888888889,32.32141225334891,0.7590874348830939,-0.7569444444444445,thermal_training
550.0,5.0,3.746118184595441,3.526835486615731,0.25277777777777777,32.36453669660551,0.7585639396971112,-0.763888888888889,thermal_training
555.0,5.0,3.7475183992689507,3.528153833477608,0.25416666666666665,32.40733207257648,0.7580296670969556,-0.7708333333333334,thermal_training
560.0,5.0,3.748920899120237,3.5294813742523696,0.25555555555555554,32.44979887030172,0.7574842676227505,-0.7777777777777778,thermal_training
565.0,5.0,3.7503255180251207,3.53081796123364,0.2569444444444445,32.49193751443613,0.7569273633982853,-0.7847222222222223,thermal_training
570.0,5.0,3.751732080449368,3.53216342546905,0.25833333333333336,32.533748369022874,0.7563585369172673,-0.7916666666666667,thermal_training
575.0,5.0,3.7531401722797915,3.53351757698411,0.25972222222222224,32.57523213891727,0.7557737151066936,-0.7986111111111112,thermal_training
580.0,5.0,3.754549541912179,3.5348802050596633,0.2611111111111111,32.61638917488398,0.7551715193744823,-0.8055555555555556,thermal_training
585.0,5.0,3.755959961935373,3.536251078565855,0.2625,32.657219716982524,0.7545510554804972,-0.8125,thermal_training
590.0,5.0,3.7573711198680195,3.5376299463553265,0.26388888888888895,32.69772408741693,0.753910191909662,-0.8194444444444445,thermal_training
595.0,5.0,3.7587826756313722,3.539016537717772,0.26527777777777783,32.73790259334919,0.7532464655205986,-0.826388888888889,thermal_training
600.0,5.0,3.7601942599115814,3.540410562897534,0.2666666666666667,32.77775553253372,0.7525570523939336,-0.8333333333333334,thermal_training
600.0000000000001,-0.0,3.643064063909196,3.540410562897534,0.2666666666666667,32.77775553253372,0.006000516586629087,-0.8333333333333334,thermal_training
605.0,-0.0,3.6278476178720376,3.5404105628975375,0.2666666666666667,32.73034769233561,0.0067400524111559754,-0.8333333333333334,thermal_training
610.0,-0.0,3.6179451624988133,3.5404105628975397,0.2666666666666667,32.68338240871793,0.00808724276849636,-0.8333333333333334,thermal_training
615.0,-0.0,3.6104121741020783,3.54041056289754,0.2666666666666667,32.63684003724825,0.008993956284678462,-0.8333333333333334,thermal_training
620.0,-0.0,3.6043858597209537,3.5404105628975406,0.2666666666666667,32.59066733822772,0.009540012682785447,-0.8333333333333334,thermal_training
625.0,-0.0,3.5994124302720123,3.5404105628975437,0.2666666666666667,32.544825728287606,0.009819788688560285,-0.8333333333333334,thermal_training
630.0,-0.0,3.5952428073795346,3.540410562897545,0.2666666666666667,32.4992913682953,0.009931467421238257,-0.8333333333333334,thermal_training
635.0,-0.0,3.591699389334215,3.5404105628975495,0.2666666666666667,32.45404742428269,0.009935762580218452,-0.8333333333333334,thermal_training
640.0,-0.0,3.5886432346511925,3.5404105628975557,0.2666666666666667,32.40908114270053,0.009883371213085796,-0.8333333333333334,thermal_training
645.0,-0.0,3.5859688045025564,3.54041056289756,0.2666666666666667,32.36438256587877,0.009785327290618909,-0.8333333333333334,thermal_training
650.0,-0.0,3.5836083681054296,3.5404105628975637,0.2666666666666667,32.3199472252428,0.009673724171019329,-0.8333333333333334,thermal_training
655.0,-0.0,3.581514417628448,3.540410562897564,0.2666666666666667,32.27577085694293,0.009540025410773445,-0.8333333333333334,thermal_training
660.0,-0.0,3.5796482503836407,3.540410562897564,0.2666666666666667,32.23185203621,0.009390427183331518,-0.8333333333333334,thermal_training
665.0,-0.0,3.5779885302001757,3.540410562897564,0.2666666666666667,32.188197864831125,0.00928835674242484,-0.8333333333333334,thermal_training
670.0,-0.0,3.5764791437753893,3.5404105628975664,0.2666666666666667,32.14479382729718,0.009111710796862607,-0.8333333333333334,thermal_training
675.0,-0.0,3.5751177648573,3.5404105628975673,0.2666666666666667,32.10163698711159,0.008947560480637261,-0.8333333333333334,thermal_training
680.0,-0.0,3.573870710136898,3.5404105628975686,0.2666666666666667,32.058728773297446,0.008798199533612144,-0.8333333333333334,thermal_training
685.0,-0.0,3.5727272844352065,3.540410562897574,0.2666666666666667,32.01606806382023,0.008649490884188827,-0.8333333333333334,thermal_training
690.0,-0.0,3.5716754051254114,3.5404105628975757,0.2666666666666667,31.973653993960966,0.008502617964237263,-0.8333333333333334,thermal_training
695.0,-0.0,3.570705644456053,3.540410562897579,0.2666666666666667,31.93148566893518,0.008358086265858856,-0.8333333333333334,thermal_training
700.0,-0.0,3.569807070172454,3.540410562897582,0.2666666666666667,31.889561751198357,0.008216247420753634,-0.8333333333333334,thermal_training
705.0,-0.0,3.5689703899342646,3.5404105628975846,0.2666666666666667,31.847880917470377,0.00807728650744742,-0.8333333333333334,thermal_training
710.0,-0.0,3.5681867975643993,3.540410562897586,0.2666666666666667,31.806441941478795,0.007941409522388938,-0.8333333333333334,thermal_training
715.0,-0.0,3.5674516529920197,3.5404105628975886,0.2666666666666667,31.76524377443883,0.007808867955724907,-0.8333333333333334,thermal_training
720.0,-0.0,3.566756237457229,3.54041056289759,0.2666666666666667,31.724285168555298,0.007679810941863319,-0.8333333333333334,thermal_training
725.0,-0.0,3.566099768442907,3.540410562897594,0.2666666666666667,31.683565128726627,0.007553636073066528,-0.8333333333333334,thermal_training
730.0,-0.0,3.5654754626176066,3.5404105628975975,0.2666666666666667,31.643082486482456,0.007430441536084479,-0.8333333333333334,thermal_training
735.0,-0.0,3.564882179690976,3.540410562897604,0.2666666666666667,31.60283620193377,0.00731051921224631,-0.8333333333333334,thermal_training
740.0,-0.0,3.564318355952384,3.540410562897609,0.2666666666666667,31.562825227050723,0.007194088264467306,-0.8333333333333334,thermal_training
745.0,-0.0,3.5637804224868743,3.540410562897616,0.2666666666666667,31.52304841801748,0.007080601324117064,-0.8333333333333334,thermal_training
750.0,-0.0,3.563266462475851,3.54041056289762,0.2666666666666667,31.48350457256987,0.006968672453141861,-0.8333333333333334,thermal_training
755.0,-0.0,3.5627739508792424,3.5404105628976237,0.2666666666666667,31.44419260818529,0.006858521084522902,-0.8333333333333334,thermal_training
760.0,-0.0,3.5623041367345456,3.5404105628976272,0.2666666666666667,31.405111545334307,0.006752928767752534,-0.8333333333333334,thermal_training
765.0,-0.0,3.5618547949567594,3.5404105628976277,0.2666666666666667,31.366260268073972,0.006651659837694483,-0.8333333333333334,thermal_training
770.0,-0.0,3.561421165786977,3.5404105628976286,0.2666666666666667,31.327637301596724,0.00655035443342819,-0.8333333333333334,thermal_training
775.0,-0.0,3.561000423991657,3.5404105628976317,0.2666666666666667,31.289241389865367,0.0064475112075599635,-0.8333333333333334,thermal_training
780.0,-0.0,3.560594538529868,3.540410562897635,0.2666666666666667,31.251071810403232,0.0063477942258942915,-0.8333333333333334,thermal_training
785.0,-0.0,3.5602076625558077,3.5404105628976383,0.2666666666666667,31.213128082605408,0.006257997992176484,-0.8333333333333334,thermal_training
790.0,-0.0,3.559835675198721,3.5404105628976428,0.2666666666666667,31.17540827356146,0.006174772744650006,-0.8333333333333334,thermal_training
795.0,-0.0,3.559468049747026,3.5404105628976463,0.2666666666666667,31.137908919402037,0.006081339817973652,-0.8333333333333334,thermal_training
800.0,-0.0,3.559109585513289,3.5404105628976503,0.2666666666666667,31.10063167637111,0.0059853571110865264,-0.8333333333333334,thermal_training
805.0,-0.0,3.5587642824364467,3.540410562897654,0.2666666666666667,31.063574431794336,0.005896804058029604,-0.8333333333333334,thermal_training
810.0,-0.0,3.5584307712579646,3.540410562897657,0.2666666666666667,31.026737908882012,0.005812002602887789,-0.8333333333333334,thermal_training
815.0,-0.0,3.5581066748127608,3.540410562897658,0.2666666666666667,30.990118356568985,0.005728845129363775,-0.8333333333333334,thermal_training
820.0,-0.0,3.557791303045237,3.5404105628976597,0.2666666666666667,30.953714627559577,0.005646751922197471,-0.8333333333333334,thermal_training
825.0,-0.0,3.5574848136667043,3.5404105628976645,0.2666666666666667,30.917526836784475,0.005566232569565124,-0.8333333333333334,thermal_training
830.0,-0.0,3.5571861712120567,3.5404105628976663,0.2666666666666667,30.881552987465852,0.005487192353185589,-0.8333333333333334,thermal_training
835.0,-0.0,3.556895737033285,3.540410562897672,0.2666666666666667,30.845793537753423,0.005409631754067497,-0.8333333333333334,thermal_training
840.0,-0.0,3.5566114233272974,3.5404105628976734,0.2666666666666667,30.810241624465903,0.005333382943359764,-0.8333333333333334,thermal_training
845.0,-0.0,3.55633409901644,3.540410562897677,0.2666666666666667,30.774900103989353,0.005258486958207432,-0.8333333333333334,thermal_training
850.0,-0.0,3.5560637641007125,3.5404105628976796,0.2666666666666667,30.73976897632383,0.0051849237379880155,-0.8333333333333334,thermal_training
855.0,-0.0,3.555800418580114,3.5404105628976814,0.2666666666666667,30.70484824146928,0.005112673526040384,-0.8333333333333334,thermal_training
860.0,-0.0,3.555542990450058,3.540410562897684,0.2666666666666667,30.670133190297918,0.005041641842830341,-0.8333333333333334,thermal_training
865.0,-0.0,3.5552909957169483,3.540410562897688,0.2666666666666667,30.635621696710984,0.004971778055654451,-0.8333333333333334,thermal_training
870.0,-0.0,3.5550451982694113,3.5404105628976916,0.2666666666666667,30.601317116336986,0.0049031187215392985,-0.8333333333333334,thermal_training
875.0,-0.0,3.5548055981074476,3.540410562897695,0.2666666666666667,30.567219449176037,0.004835646676127226,-0.8333333333333334,thermal_training
880.0,-0.0,3.5545721952310565,3.540410562897699,0.2666666666666667,30.53332869522785,0.004769345001525523,-0.8333333333333334,thermal_training
885.0,-0.0,3.5543426835397125,3.5404105628977027,0.2666666666666667,30.49963328357461,0.004704042060734676,-0.8333333333333334,thermal_training
890.0,-0.0,3.5541184070638225,3.540410562897704,0.2666666666666667,30.466139957922906,0.004639815084085468,-0.8333333333333334,thermal_training
895.0,-0.0,3.5538994546454186,3.5404105628977076,0.2666666666666667,30.432849164039908,0.004576655376217845,-0.8333333333333334,thermal_training
900.0,-0.0,3.553685826284502,3.5404105628977107,0.2666666666666667,30.399760901925674,0.004514548406566182,-0.8333333333333334,thermal_training
900.0000000000001,7.5,3.704764570486925,3.5404105628977107,0.2666666666666667,30.399760901925674,1.1458195568150424,-0.8333333333333335,thermal_training
905.0,7.5,3.728338011855363,3.542514859954376,0.26875000000000016,30.503850860265175,1.2110273545588501,-0.8437500000000008,thermal_training
910.0,7.5,3.7456919896410295,3.54463407077479,0.2708333333333334,30.614132082569483,1.2649117435354142,-0.8541666666666671,thermal_training
915.0,7.5,3.7601788754598777,3.546766996097182,0.2729166666666667,30.729540322062917,1.3112475980966116,-0.8645833333333335,thermal_training
920.0,7.5,3.772666099550615,3.5489123583021573,0.275,30.84921314875271,1.3510998403043792,-0.875,thermal_training
925.0,7.5,3.7835338309640547,3.5510688083609123,0.27708333333333335,30.972436839507225,1.38482510910914,-0.8854166666666666,thermal_training
930.0,7.5,3.7930482112163793,3.553234933442078,0.2791666666666667,31.09853401664634,1.4129438966824992,-0.8958333333333334,thermal_training
935.0,7.5,3.801449233447591,3.5554092651223814,0.28125,31.226848320310012,1.4360461650617609,-0.9062500000000001,thermal_training
940.0,7.5,3.808954220799138,3.5575902881332353,0.2833333333333334,31.356788350277554,1.4551529757830794,-0.9166666666666669,thermal_training
945.0,7.5,3.81566647372271,3.5597764495629374,0.28541666666666676,31.487885990546886,1.4701586747850093,-0.9270833333333336,thermal_training
950.0,7.5,3.8217411608301184,3.561966168424012,0.2875000000000001,31.61975288529061,1.4825189917712596,-0.9375000000000002,thermal_training
955.0,7.5,3.827226596348777,3.564157845486244,0.2895833333333334,31.752065851089526,1.4916086625310387,-0.947916666666667,thermal_training
960.0,7.5,3.8323772401733356,3.566349873269315,0.29166666666666674,31.884564728271357,1.500806879988094,-0.9583333333333337,thermal_training
965.0,7.5,3.836945486001429,3.5685406460846383,0.29375000000000007,32.0169764184169,1.5046659660080337,-0.9687500000000002,thermal_training
970.0,7.5,3.8413138929459185,3.5707285700138818,0.2958333333333334,32.14915113870302,1.5091335778707429,-0.9791666666666667,thermal_training
975.0,7.5,3.8452974786103074,3.5729120727119765,0.29791666666666666,32.280901445314214,1.5107890378391358,-0.9895833333333333,thermal_training
980.0,7.5,3.8492962166263753,3.575089612925381,0.30000000000000004,32.412162476484696,1.5149765467285294,-1.0,thermal_training
985.0,7.5,3.8528450589940393,3.577259689621239,0.30208333333333337,32.54273931816061,1.5145468810382057,-1.0104166666666667,thermal_training
990.0,7.5,3.856403114107396,3.5794208506304845,0.3041666666666667,32.672614583719565,1.5158266224327024,-1.0208333333333335,thermal_training
995.0,7.5,3.8597016026369526,3.581571700716753,0.30625,32.801692067953354,1.5147869132416827,-1.0312500000000002,thermal_training
1000.0,7.5,3.862964072877239,3.583710908994071,0.30833333333333335,32.929909293600815,1.5143503795742972,-1.0416666666666667,thermal_training
1005.0,7.5,3.8661282685575777,3.585837215627971,0.3104166666666667,33.05724021372794,1.513508335863476,-1.0520833333333335,thermal_training
1010.0,7.5,3.8691971949187187,3.587949437767804,0.31250000000000006,33.18365551295466,1.5121792136643535,-1.0625000000000002,thermal_training
1015.0,7.5,3.8721956294366353,3.5900464746714205,0.3145833333333333,33.30911969619575,1.5105682769375213,-1.0729166666666667,thermal_training
