time_s,charge_current_a,terminal_voltage_v,battery_ocv_v,soc,average_temperature_c,total_heating_w,discharge_capacity_ah,profile_name,initial_soc
420.0,5.0,3.8455134290063797,3.6758801009156077,0.4125,25.54031495538129,0.7053374221763711,-0.06249999999999982,pulse_soc_0.40,0.4
420.00000000000006,-0.0,3.7237251947257675,3.6758801009156077,0.4125,25.54031495538129,7.861428918566833e-06,-0.06249999999999982,pulse_soc_0.40,0.4
425.0,-0.0,3.713742976680372,3.6758801009156077,0.4125,25.536937857319742,-0.0003508213673507449,-0.06249999999999982,pulse_soc_0.40,0.4
430.0,-0.0,3.7072518337494778,3.67588010091561,0.4125,25.53358213705161,-0.00021609896067582013,-0.06249999999999982,pulse_soc_0.40,0.4
435.0,-0.0,3.7025377595761646,3.6758801009156135,0.4125,25.530262851212854,-9.547500093836232e-05,-0.06249999999999982,pulse_soc_0.40,0.4
440.0,-0.0,3.698921219405435,3.6758801009156157,0.4125,25.526975136272938,-2.1419972853909247e-05,-0.06249999999999982,pulse_soc_0.40,0.4
445.0,-0.0,3.6960591174410977,3.6758801009156175,0.4125,25.52371428001146,1.81878660152686e-05,-0.06249999999999982,pulse_soc_0.40,0.4
450.0,-0.0,3.6937467333480094,3.675880100915618,0.4125,25.52047714215854,3.6803132060523155e-05,-0.06249999999999982,pulse_soc_0.40,0.4
455.0,-0.0,3.6918353404068336,3.675880100915627,0.4125,25.5172614686565,4.3933642465646236e-05,-0.06249999999999982,pulse_soc_0.40,0.4
460.0,-0.0,3.690232804705688,3.675880100915629,0.4125,25.514066045242544,4.513134989588104e-05,-0.06249999999999982,pulse_soc_0.40,0.4
465.0,-0.0,3.6888800535855024,3.675880100915633,0.4125,25.51089021633379,4.257211750749305e-05,-0.06249999999999982,pulse_soc_0.40,0.4
470.0,-0.0,3.687731423366211,3.6758801009156366,0.4125,25.50773362583419,3.873871594300041e-05,-0.06249999999999982,pulse_soc_0.40,0.4
475.0,-0.0,3.6867458573946275,3.675880100915637,0.4125,25.50459629184104,3.514878040556856e-05,-0.06249999999999982,pulse_soc_0.40,0.4
480.0,-0.0,3.6858954068425547,3.6758801009156374,0.4125,25.50147756582436,3.0549738896329635e-05,-0.06249999999999982,pulse_soc_0.40,0.4
485.0,-0.0,3.6851559665915508,3.6758801009156414,0.4125,25.49837792286712,2.7156743367834457e-05,-0.06249999999999982,pulse_soc_0.40,0.4
490.0,-0.0,3.684511561339055,3.675880100915645,0.4125,25.495297214747723,2.3628096661806307e-05,-0.06249999999999982,pulse_soc_0.40,0.4
495.0,-0.0,3.683945502789282,3.675880100915647,0.4125,25.49223509319819,2.0617669036301324e-05,-0.06249999999999982,pulse_soc_0.40,0.4
500.0,-0.0,3.683444324176368,3.6758801009156494,0.4125,25.489191563193174,1.7989606315265078e-05,-0.06249999999999982,pulse_soc_0.40,0.4
505.0,-0.0,3.683000748037276,3.675880100915653,0.4125,25.486166576650135,1.5735395536403676e-05,-0.06249999999999982,pulse_soc_0.40,0.4
510.0,-0.0,3.68260615841214,3.675880100915653,0.4125,25.483160063530534,1.3800075615086058e-05,-0.06249999999999982,pulse_soc_0.40,0.4
515.0,-0.0,3.6822540363326457,3.675880100915655,0.4125,25.48017195102676,1.214552645588215e-05,-0.06249999999999982,pulse_soc_0.40,0.4
520.0,-0.0,3.6819380817215954,3.675880100915655,0.4125,25.47720215023986,1.0731642310927535e-05,-0.06249999999999982,pulse_soc_0.40,0.4
525.0,-0.0,3.6816530490258508,3.675880100915655,0.4125,25.474250573462314,9.525717186089255e-06,-0.06249999999999982,pulse_soc_0.40,0.4
530.0,-0.0,3.68139426256996,3.675880100915655,0.4125,25.471317131475416,8.495291120507454e-06,-0.06249999999999982,pulse_soc_0.40,0.4
535.0,-0.0,3.681158331988045,3.675880100915657,0.4125,25.468401730786127,7.607950573904865e-06,-0.06249999999999982,pulse_soc_0.40,0.4
540.0,-0.0,3.680942833804914,3.675880100915659,0.4125,25.46550427744586,6.851788815304133e-06,-0.06249999999999982,pulse_soc_0.40,0.4
545.0,-0.0,3.680745109516609,3.6758801009156628,0.4125,25.462624673344635,6.202144526895481e-06,-0.06249999999999982,pulse_soc_0.40,0.4
550.0,-0.0,3.680563025641762,3.675880100915663,0.4125,25.459762811692826,5.631921680719806e-06,-0.06249999999999982,pulse_soc_0.40,0.4
555.0,-0.0,3.6803954421930527,3.675880100915665,0.4125,25.456918604649502,5.152811364386772e-06,-0.06249999999999982,pulse_soc_0.40,0.4
560.0,-0.0,3.68024041278574,3.6758801009156614,0.4125,25.454091950569307,4.742197915971196e-06,-0.06249999999999982,pulse_soc_0.40,0.4
565.0,-0.0,3.6800956581229096,3.6758801009156654,0.4125,25.45128273571629,4.366657795103194e-06,-0.06249999999999982,pulse_soc_0.40,0.4
570.0,-0.0,3.6799608005141176,3.675880100915669,0.4125,25.448490860192294,4.043786632863452e-06,-0.06249999999999982,pulse_soc_0.40,0.4
575.0,-0.0,3.6798345958955307,3.6758801009156694,0.4125,25.44571621975507,3.7635315250325993e-06,-0.06249999999999982,pulse_soc_0.40,0.4
580.0,-0.0,3.679716114087746,3.6758801009156694,0.4125,25.442958713108794,3.5196409264072545e-06,-0.06249999999999982,pulse_soc_0.40,0.4
585.0,-0.0,3.679604807341404,3.6758801009156694,0.4125,25.440218242157528,3.3042167255733634e-06,-0.06249999999999982,pulse_soc_0.40,0.4
590.0,-0.0,3.679499887986113,3.675880100915671,0.4125,25.437494706565644,3.1128786647398905e-06,-0.06249999999999982,pulse_soc_0.40,0.4
595.0,-0.0,3.679400677030567,3.675880100915671,0.4125,25.434788005291637,2.9423193462397254e-06,-0.06249999999999982,pulse_soc_0.40,0.4
600.0,-0.0,3.6793066808017896,3.675880100915677,0.4125,25.43209803283031,2.7912770220279772e-06,-0.06249999999999982,pulse_soc_0.40,0.4
605.0,-0.0,3.6792171695646845,3.675880100915677,0.4125,25.429424689362634,2.656272454250976e-06,-0.06249999999999982,pulse_soc_0.40,0.4
610.0,-0.0,3.679131740866784,3.6758801009156787,0.4125,25.426767873461472,2.535216435680815e-06,-0.06249999999999982,pulse_soc_0.40,0.4
615.0,-0.0,3.679050467052081,3.675880100915681,0.4125,25.424127484170754,2.4265267445354205e-06,-0.06249999999999982,pulse_soc_0.40,0.4
620.0,-0.0,3.6789726346056737,3.6758801009156827,0.4125,25.421503419755027,2.328406395097985e-06,-0.06249999999999982,pulse_soc_0.40,0.4
625.0,-0.0,3.678898018884554,3.6758801009156867,0.4125,25.418895580804758,2.2396162623872936e-06,-0.06249999999999982,pulse_soc_0.40,0.4
630.0,-0.0,3.6788266230661857,3.6758801009156885,0.4125,25.416303870096954,2.1592227478303016e-06,-0.06249999999999982,pulse_soc_0.40,0.4
635.0,-0.0,3.678757981373341,3.6758801009156907,0.4125,25.41372818590719,2.0860369225582454e-06,-0.06249999999999982,pulse_soc_0.40,0.4
640.0,-0.0,3.6786919629810706,3.6758801009156925,0.4125,25.411168430787313,2.0192980376349633e-06,-0.06249999999999982,pulse_soc_0.40,0.4
645.0,-0.0,3.6786285165322,3.6758801009156965,0.4125,25.408624508568835,1.9583850393076455e-06,-0.06249999999999982,pulse_soc_0.40,0.4
650.0,-0.0,3.678567340910592,3.6758801009157005,0.4125,25.40609631906125,1.9025239080286167e-06,-0.06249999999999982,pulse_soc_0.40,0.4
655.0,-0.0,3.6785083152985583,3.6758801009157045,0.4125,25.40358376595111,1.8511976768369916e-06,-0.06249999999999982,pulse_soc_0.40,0.4
660.0,-0.0,3.6784513600698707,3.6758801009157085,0.4125,25.401086754071628,1.8039777016141708e-06,-0.06249999999999982,pulse_soc_0.40,0.4
665.0,-0.0,3.678396328369761,3.6758801009157125,0.4125,25.398605186384486,1.760408165369803e-06,-0.06249999999999982,pulse_soc_0.40,0.4
670.0,-0.0,3.6783431145727183,3.675880100915716,0.4125,25.396138968211062,1.7201284392094386e-06,-0.06249999999999982,pulse_soc_0.40,0.4
675.0,-0.0,3.678291628443008,3.6758801009157183,0.4125,25.393688005459637,1.6828253314666898e-06,-0.06249999999999982,pulse_soc_0.40,0.4
680.0,-0.0,3.678241800119421,3.6758801009157205,0.4125,25.391252204009902,1.6482221663502226e-06,-0.06249999999999982,pulse_soc_0.40,0.4
685.0,-0.0,3.678193511850762,3.6758801009157223,0.4125,25.38883147009585,1.6160414058219456e-06,-0.06249999999999982,pulse_soc_0.40,0.4
690.0,-0.0,3.6781466706024726,3.675880100915724,0.4125,25.38642571066225,1.5860509562468554e-06,-0.06249999999999982,pulse_soc_0.40,0.4
695.0,-0.0,3.678101212797751,3.6758801009157205,0.4125,25.384034833408634,1.55805927877078e-06,-0.06249999999999982,pulse_soc_0.40,0.4
700.0,-0.0,3.6780570689011176,3.6758801009157245,0.4125,25.381658746465405,1.531890132097798e-06,-0.06249999999999982,pulse_soc_0.40,0.4
705.0,-0.0,3.678014175744364,3.6758801009157285,0.4125,25.379297358506278,1.5073881105417534e-06,-0.06249999999999982,pulse_soc_0.40,0.4
710.0,-0.0,3.6779724765265507,3.6758801009157382,0.4125,25.376950578748392,1.4844162891145407e-06,-0.06249999999999982,pulse_soc_0.40,0.4
715.0,-0.0,3.6779320125304142,3.675880100915744,0.4125,25.37461831688097,1.4628781377697234e-06,-0.06249999999999982,pulse_soc_0.40,0.4
