scenario_id,scenario_kind,initial_soc,ambient_temperature_c,capacity_multiplier,resistance_multiplier,time_constant_multiplier,heat_capacity_multiplier,thermal_resistance_multiplier,heat_gain_multiplier,soc_bias,temperature_bias_c,polarization_fast_bias_v,polarization_slow_bias_v,noise_scale,controller,controller_declared_complete,completion_success,physical_safe,teacher_feasible,charge_time_min,final_true_soc,terminal_true_soc_error,maximum_voltage_v,maximum_temperature_c,maximum_current_a,maximum_current_change_a,optimization_count,optimizer_success_fraction,fallback_count,mean_solve_time_ms,maximum_solve_time_ms,required_optimizer_success_fraction,maximum_allowed_fallback_count,voltage_limit_exceeded,temperature_limit_exceeded,current_limit_exceeded,current_change_limit_exceeded,active_voltage_constraint_count,active_voltage_constraint_fraction,active_temperature_constraint_count,active_temperature_constraint_fraction,active_current_upper_constraint_count,active_current_upper_constraint_fraction,active_current_change_constraint_count,active_current_change_constraint_fraction,infeasibility_reasons
lhs_018,latin_hypercube,0.2719846866049106,20.17196674106481,0.9704631331431076,1.1679841307796552,1.0930992401653894,0.9434774294879946,1.0480502274870398,1.004961298538613,-0.0048111652493763,0.2689486733048457,0.0012379959610498,0.0044702876121207,1.0,nominal_mpc,True,True,False,False,37.0,0.8020591512297207,0.0020591512297206,4.1708309553431056,33.3528162673241,10.0,5.791651858806144,122,0.860655737704918,17,1227.5271852462329,6372.129100003804,0.95,0,False,False,False,True,59,0.4836065573770491,88,0.7213114754098361,4,0.0327868852459016,41,0.3360655737704918,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_018,latin_hypercube,0.2719846866049106,20.17196674106481,0.9704631331431076,1.1679841307796552,1.0930992401653894,0.9434774294879946,1.0480502274870398,1.004961298538613,-0.0048111652493763,0.2689486733048457,0.0012379959610498,0.0044702876121207,1.0,oracle_mpc,True,True,False,False,38.0,0.801899691758771,0.0018996917587709,4.146078176005031,33.22205501276181,10.0,5.049090616467985,107,0.9626168224299064,4,889.5884186912613,6733.3680000010645,0.95,0,False,False,False,True,53,0.4953271028037383,67,0.6261682242990654,2,0.0186915887850467,19,0.1775700934579439,current_change_violation;mpc_fallback
lhs_019,latin_hypercube,0.141632039811806,19.48186584963336,0.940079434248042,1.0438734209752925,1.0792667779065817,1.0531012287092614,0.9289218351658532,1.0184753439575442,-0.0037805787248938,-0.315801046284568,0.0034004474174345,-0.0007282731013107,1.0,nominal_mpc,True,True,False,False,38.5,0.802096153459709,0.0020961534597089,4.153842767155542,33.992859064654866,10.0,5.695868956110325,110,0.9363636363636364,7,1113.4618700004385,6353.5960000008345,0.95,0,False,False,False,True,50,0.4545454545454545,74,0.6727272727272727,5,0.0454545454545454,22,0.2,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_019,latin_hypercube,0.141632039811806,19.48186584963336,0.940079434248042,1.0438734209752925,1.0792667779065817,1.0531012287092614,0.9289218351658532,1.0184753439575442,-0.0037805787248938,-0.315801046284568,0.0034004474174345,-0.0007282731013107,1.0,oracle_mpc,True,True,False,False,38.5,0.8023270792570459,0.0023270792570458,4.14944865634412,33.9885707991718,10.0,5.63098662783259,112,0.9285714285714286,8,1176.9244874998808,9110.140899996622,0.95,0,False,False,False,True,53,0.4732142857142857,71,0.6339285714285714,5,0.0446428571428571,24,0.2142857142857142,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_020,latin_hypercube,0.2840958134994182,21.681944946373104,0.9281308062062747,0.9867268224540016,1.1871713141523297,1.0982282068841336,1.115667459895917,1.0019539041793244,-0.000917649817995,0.3552902640707848,-0.0049923234199117,-0.001308190158743,1.0,nominal_mpc,True,True,False,False,32.333333333333336,0.7992247511020398,-0.0007752488979602,4.150162714195777,33.44543453280541,10.0,5.514239262025303,107,0.8504672897196262,16,1530.2025252338046,7963.946399999259,0.95,0,False,False,False,True,51,0.4766355140186916,79,0.7383177570093458,4,0.0373831775700934,36,0.3364485981308411,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_020,latin_hypercube,0.2840958134994182,21.681944946373104,0.9281308062062747,0.9867268224540016,1.1871713141523297,1.0982282068841336,1.115667459895917,1.0019539041793244,-0.000917649817995,0.3552902640707848,-0.0049923234199117,-0.001308190158743,1.0,oracle_mpc,True,True,False,False,32.083333333333336,0.801337205758887,0.0013372057588869,4.150457705610298,33.2532366997612,10.0,5.166272276664791,100,0.9,10,1227.0724789996166,8056.188099995779,0.95,0,False,False,False,True,47,0.47,72,0.72,4,0.04,28,0.28,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_021,latin_hypercube,0.2292935668465565,21.46449446821299,0.9535885261913544,1.1727289005392154,0.8301440122752738,0.90536211068786,0.877289321043629,1.0679086191279266,-0.0044555180610031,0.0178421038241709,0.003200226729958,0.0021998246055162,1.0,nominal_mpc,True,True,False,False,39.833333333333336,0.8030139625366121,0.003013962536612,4.181293298942927,33.95651841392168,10.0,5.747545903479641,133,0.8646616541353384,18,1402.4268977444258,7668.111499995575,0.95,0,False,False,False,True,49,0.3684210526315789,94,0.706766917293233,3,0.0225563909774436,46,0.3458646616541353,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_021,latin_hypercube,0.2292935668465565,21.46449446821299,0.9535885261913544,1.1727289005392154,0.8301440122752738,0.90536211068786,0.877289321043629,1.0679086191279266,-0.0044555180610031,0.0178421038241709,0.003200226729958,0.0021998246055162,1.0,oracle_mpc,True,True,False,False,40.083333333333336,0.8017009326889604,0.0017009326889603,4.147623827539476,33.88244186025625,10.0,5.102042084556814,113,0.9292035398230089,8,1026.8742876105212,6822.454499997548,0.95,0,False,False,False,True,55,0.4867256637168141,75,0.6637168141592921,2,0.0176991150442477,20,0.1769911504424778,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_022,latin_hypercube,0.1788760671298753,21.32608271434539,0.9818304603007192,1.0958177988192823,1.1145970790505328,1.1024037007769034,0.8072645014937778,0.9566431846237256,0.0032281048882984,-0.1262005753825854,-0.0013416595499396,-0.004006113537347,1.0,nominal_mpc,True,True,False,False,39.25,0.8001370029407674,0.0001370029407673,4.15437974886388,33.74530187332034,10.0,4.032796036516597,103,0.9805825242718448,2,736.3538291263343,6797.886300002574,0.95,0,False,False,False,True,42,0.4077669902912621,63,0.6116504854368932,4,0.0388349514563106,10,0.0970873786407767,current_change_violation;mpc_fallback
lhs_022,latin_hypercube,0.1788760671298753,21.32608271434539,0.9818304603007192,1.0958177988192823,1.1145970790505328,1.1024037007769034,0.8072645014937778,0.9566431846237256,0.0032281048882984,-0.1262005753825854,-0.0013416595499396,-0.004006113537347,1.0,oracle_mpc,True,True,False,False,40.25,0.8003637852727677,0.0003637852727677,4.14475663387101,34.2400100865741,10.0,6.415757300616406,123,0.902439024390244,12,1055.3560943087316,6279.69860000303,0.95,0,False,False,False,True,61,0.4959349593495935,76,0.6178861788617886,5,0.040650406504065,32,0.2601626016260163,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_023,latin_hypercube,0.279712153661873,27.1446899473634,1.0937660323036609,0.8721678669612984,0.9012062074987884,0.9851149120067656,1.0166915795256066,1.0613180118262964,0.0007384778607524,0.1016370976926157,0.0029040407034664,-0.0002884262763881,1.0,nominal_mpc,True,True,False,False,49.083333333333336,0.7984035736332609,-0.0015964263667391,4.130646247531067,33.76396720886474,8.312171097968376,5.011447516658462,157,0.8343949044585988,26,1437.560989172105,8123.413300003449,0.95,0,False,False,False,True,36,0.2292993630573248,140,0.89171974522293,0,0.0,49,0.3121019108280254,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_023,latin_hypercube,0.279712153661873,27.1446899473634,1.0937660323036609,0.8721678669612984,0.9012062074987884,0.9851149120067656,1.0166915795256066,1.0613180118262964,0.0007384778607524,0.1016370976926157,0.0029040407034664,-0.0002884262763881,1.0,oracle_mpc,True,True,False,False,49.16666666666666,0.7980212435027139,-0.0019787564972861,4.143285478905909,33.7781482111746,8.490858154099094,4.305518520658633,162,0.8024691358024691,32,1586.9890814818198,8054.509699999471,0.95,0,False,False,False,True,34,0.2098765432098765,148,0.9135802469135802,0,0.0,55,0.3395061728395062,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_024,latin_hypercube,0.1053960880835764,22.55539216559796,1.036243493957854,0.8426001244345329,0.937818901247141,1.077825499761521,1.005000411620086,0.9537462747838156,-0.004907299988119,0.1584800730343694,0.0008920423091998,0.0041724483530236,1.0,nominal_mpc,True,True,False,False,45.91666666666666,0.8033000662813641,0.003300066281364,4.129402792502499,33.56009546222719,10.0,5.013560883802181,125,0.952,6,914.4893783997396,7658.533000001626,0.95,0,False,False,False,True,43,0.344,93,0.744,3,0.024,18,0.144,current_change_violation;mpc_fallback
lhs_024,latin_hypercube,0.1053960880835764,22.55539216559796,1.036243493957854,0.8426001244345329,0.937818901247141,1.077825499761521,1.005000411620086,0.9537462747838156,-0.004907299988119,0.1584800730343694,0.0008920423091998,0.0041724483530236,1.0,oracle_mpc,True,True,False,False,44.66666666666666,0.8041482948423951,0.004148294842395,4.141467517090939,33.705025532475176,10.0,6.198720840893127,137,0.8832116788321168,16,1163.8198503651902,7723.156699998071,0.95,0,False,False,False,True,41,0.2992700729927007,110,0.8029197080291971,4,0.0291970802919708,37,0.2700729927007299,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_025,latin_hypercube,0.1181681444088286,16.03793049679631,1.0725541320192105,1.1934171084092402,1.0973276956880995,0.961259603836368,0.9908634599450478,0.9982481914848093,-0.0012796287645606,-0.3378662678293515,-0.0003376397909297,-0.0033867559790081,1.0,nominal_mpc,True,True,False,False,47.25,0.8004752268680262,0.0004752268680261,4.184808757503219,34.1164221007683,10.0,6.397871781204604,157,0.89171974522293,17,1150.1036426751775,6440.022200004023,0.95,0,False,False,False,True,68,0.4331210191082802,100,0.6369426751592356,7,0.0445859872611464,54,0.3439490445859872,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_025,latin_hypercube,0.1181681444088286,16.03793049679631,1.0725541320192105,1.1934171084092402,1.0973276956880995,0.961259603836368,0.9908634599450478,0.9982481914848093,-0.0012796287645606,-0.3378662678293515,-0.0003376397909297,-0.0033867559790081,1.0,oracle_mpc,True,True,False,False,47.333333333333336,0.8000526180569854,5.261805698530964e-05,4.149607642705778,34.06724508119225,10.0,6.061467174918753,144,0.9097222222222222,13,1098.685049305661,5952.053100001649,0.95,0,False,False,False,True,69,0.4791666666666667,92,0.6388888888888888,5,0.0347222222222222,38,0.2638888888888889,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_026,latin_hypercube,0.1229531097778929,29.641133596815408,0.9610812910333578,0.9262684388590544,0.8675130400348059,1.0130322781801913,1.0340171547158907,1.0760489415235337,0.0023746043425826,-0.2339354327072949,-0.0042474046822693,0.0046340760624512,1.0,nominal_mpc,False,False,False,False,60.0,0.6689107503668703,-0.1310892496331297,4.03900697655621,33.9743979246864,6.925084453110525,3.5219225167931945,189,0.7407407407407407,49,1593.7065571427906,7328.284100003657,0.95,0,False,False,False,True,1,0.0052910052910052,189,1.0,0,0.0,56,0.2962962962962963,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_026,latin_hypercube,0.1229531097778929,29.641133596815408,0.9610812910333578,0.9262684388590544,0.8675130400348059,1.0130322781801913,1.0340171547158907,1.0760489415235337,0.0023746043425826,-0.2339354327072949,-0.0042474046822693,0.0046340760624512,1.0,oracle_mpc,False,False,False,False,60.0,0.6714769335096488,-0.1285230664903512,4.0384082085086375,33.9387734241196,6.841742077677581,3.4723736588832668,188,0.75,47,1556.1920877656294,7096.253099996829,0.95,0,False,False,False,True,0,0.0,188,1.0,0,0.0,54,0.2872340425531915,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_027,latin_hypercube,0.1716645035784565,22.734923807590047,0.9570051359440008,0.8572236068968055,0.8815263402549289,1.0428965004986546,1.1596184360279762,0.9392102657483504,-0.0017136365310096,0.2600013413207973,-0.0017490238201177,0.0030589848457792,1.0,nominal_mpc,True,True,False,False,39.5,0.7979772938694669,-0.0020227061305331,4.129116490772697,33.47584095197335,10.0,5.086462898756726,121,0.8925619834710744,13,1098.722414875813,6897.209000002476,0.95,0,False,False,False,True,43,0.3553719008264462,96,0.7933884297520661,3,0.024793388429752,32,0.2644628099173554,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_027,latin_hypercube,0.1716645035784565,22.734923807590047,0.9570051359440008,0.8572236068968055,0.8815263402549289,1.0428965004986546,1.1596184360279762,0.9392102657483504,-0.0017136365310096,0.2600013413207973,-0.0017490238201177,0.0030589848457792,1.0,oracle_mpc,True,True,False,False,39.41666666666666,0.7984891758975716,-0.0015108241024284,4.143096370367669,33.48869388307152,10.0,5.060129685043274,125,0.864,17,1097.17584000004,7100.129400001606,0.95,0,False,False,False,True,38,0.304,98,0.784,4,0.032,38,0.304,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_028,latin_hypercube,0.1988903796003818,18.30658870677393,1.0248841323337003,1.148793965313415,0.896253953413829,1.0882588417808354,1.08701519265265,1.0334124701824106,0.0022998725789072,0.197144380444358,0.0027859446795798,0.001014517550807,1.0,nominal_mpc,True,True,False,False,42.25,0.795036093983217,-0.004963906016783,4.165079912966955,33.5731811296002,10.0,5.785751974486924,148,0.8445945945945946,23,1295.5369797297888,7341.220700000122,0.95,0,False,False,False,True,65,0.4391891891891892,106,0.7162162162162162,5,0.0337837837837837,58,0.3918918918918919,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_028,latin_hypercube,0.1988903796003818,18.30658870677393,1.0248841323337003,1.148793965313415,0.896253953413829,1.0882588417808354,1.08701519265265,1.0334124701824106,0.0022998725789072,0.197144380444358,0.0027859446795798,0.001014517550807,1.0,oracle_mpc,True,True,False,False,42.16666666666666,0.795080331928996,-0.004919668071004,4.140828773247225,33.406134607123,10.0,4.97479252585264,126,0.9126984126984128,11,1091.6356230159831,6491.501099997549,0.95,0,False,False,False,True,57,0.4523809523809524,83,0.6587301587301587,4,0.0317460317460317,31,0.246031746031746,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_029,latin_hypercube,0.1558675049108427,16.492190021032656,1.0506152440303194,1.0075794728496186,1.0502644090304851,0.9281905451777784,0.8310034679371529,0.90392804416583,-0.0014188637127945,-0.3628091922314079,0.0038083266878005,-0.0028231778550778,1.0,nominal_mpc,True,True,True,True,37.75,0.8020592255093164,0.0020592255093163,4.14459166652014,33.59257794326542,10.0,2.0000000000000004,95,1.0,0,569.7605273687116,2550.682000000961,0.95,0,False,False,False,False,50,0.5263157894736842,46,0.4842105263157895,8,0.0842105263157894,5,0.0526315789473684,none
lhs_029,latin_hypercube,0.1558675049108427,16.492190021032656,1.0506152440303194,1.0075794728496186,1.0502644090304851,0.9281905451777784,0.8310034679371529,0.90392804416583,-0.0014188637127945,-0.3628091922314079,0.0038083266878005,-0.0028231778550778,1.0,oracle_mpc,True,True,False,False,37.833333333333336,0.8015574427176104,0.0015574427176103,4.145146881564143,34.147063352401936,10.0,7.139888923065061,114,0.9385964912280702,7,981.504677193267,7806.6786999988835,0.95,0,False,False,False,True,67,0.5877192982456141,59,0.5175438596491229,11,0.0964912280701754,29,0.2543859649122807,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_030,latin_hypercube,0.2183223442810382,28.17077798743258,1.054072629815687,0.9775646891225284,1.021572953366921,1.142035774286335,0.9459452240117284,0.9719529489021008,0.0037440771983004,0.4141163495130348,-0.0018796646427668,-0.0021944164612354,1.0,nominal_mpc,True,True,False,False,59.333333333333336,0.7935961510928335,-0.0064038489071664,4.140816253923334,33.24670372624428,7.7492024328675315,4.273564220334692,187,0.8021390374331551,37,1561.6701326199452,9634.2450000011,0.95,0,False,False,False,True,35,0.1871657754010695,168,0.8983957219251337,0,0.0,55,0.2941176470588235,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_030,latin_hypercube,0.2183223442810382,28.17077798743258,1.054072629815687,0.9775646891225284,1.021572953366921,1.142035774286335,0.9459452240117284,0.9719529489021008,0.0037440771983004,0.4141163495130348,-0.0018796646427668,-0.0021944164612354,1.0,oracle_mpc,False,False,False,False,60.0,0.793957428907389,-0.006042571092611,4.143487695753549,33.32168242605434,8.097367206304863,4.497836928049833,201,0.7562189054726368,49,1592.5577014920837,7891.560399999435,0.95,0,False,False,False,True,38,0.1890547263681592,184,0.9154228855721394,0,0.0,71,0.3532338308457711,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_031,latin_hypercube,0.1573377667908426,19.08196353646673,0.9211505520444416,1.074742708041101,0.8418235118182568,1.0226238793840432,0.8327831894590005,1.0967936172403137,0.0046892040541253,0.1479511475902097,0.0049525340944344,0.0004728612871811,1.0,nominal_mpc,True,True,False,False,37.583333333333336,0.7930702487885979,-0.0069297512114021,4.152905080979482,33.41239746684069,10.0,5.63232528194781,107,0.9439252336448598,6,924.4881130839404,6466.828200005693,0.95,0,False,False,False,True,47,0.4392523364485981,67,0.6261682242990654,4,0.0373831775700934,21,0.1962616822429906,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_031,latin_hypercube,0.1573377667908426,19.08196353646673,0.9211505520444416,1.074742708041101,0.8418235118182568,1.0226238793840432,0.8327831894590005,1.0967936172403137,0.0046892040541253,0.1479511475902097,0.0049525340944344,0.0004728612871811,1.0,oracle_mpc,True,True,False,False,37.66666666666666,0.7926982817059369,-0.0073017182940631,4.139142960724664,33.51497168069773,10.0,5.654534802967989,111,0.927927927927928,8,1056.334810810956,7388.950799999293,0.95,0,False,False,False,True,53,0.4774774774774775,71,0.6396396396396397,4,0.036036036036036,25,0.2252252252252252,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_032,latin_hypercube,0.2348712853693673,28.4339301206276,0.9454892144294536,1.0195116235396622,0.9293550758461028,1.148485607093304,1.178798149659868,0.9704375105185126,0.0015609329352512,-0.1523422583041192,0.0003000291453198,0.0038187750446151,1.0,nominal_mpc,True,True,False,False,58.5,0.7992662798128826,-0.0007337201871174,4.140651364534019,33.92136674777685,7.748788309416687,3.924834321973097,184,0.7391304347826086,48,1687.429702174244,8562.03049999749,0.95,0,False,False,False,True,43,0.233695652173913,168,0.9130434782608696,0,0.0,54,0.2934782608695652,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_032,latin_hypercube,0.2348712853693673,28.4339301206276,0.9454892144294536,1.0195116235396622,0.9293550758461028,1.148485607093304,1.178798149659868,0.9704375105185126,0.0015609329352512,-0.1523422583041192,0.0003000291453198,0.0038187750446151,1.0,oracle_mpc,True,True,False,False,56.16666666666666,0.7991386166401137,-0.0008613833598863,4.138569904800957,33.86551033681436,7.777723346242928,3.8279912672933314,167,0.7784431137724551,37,1492.3374520960765,7652.342200002749,0.95,0,False,False,False,True,36,0.2155688622754491,155,0.9281437125748504,0,0.0,40,0.2395209580838323,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_033,latin_hypercube,0.1678789491163402,26.01535028958154,1.0121174506712112,0.9151913849576042,1.1037248901488184,0.8930999618995831,1.121627334179832,0.914378831175437,-0.004019366697813,-0.2103839726185857,0.0013952697955189,-0.0046690962268701,1.0,nominal_mpc,True,True,False,False,51.083333333333336,0.8027320911102963,0.0027320911102962,4.144015145110412,33.991005237951846,9.587778350584966,4.429600415676716,158,0.8481012658227848,24,1358.9028373416909,7058.722999994643,0.95,0,False,False,False,True,39,0.2468354430379747,133,0.8417721518987342,0,0.0,44,0.2784810126582278,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_033,latin_hypercube,0.1678789491163402,26.01535028958154,1.0121174506712112,0.9151913849576042,1.1037248901488184,0.8930999618995831,1.121627334179832,0.914378831175437,-0.004019366697813,-0.2103839726185857,0.0013952697955189,-0.0046690962268701,1.0,oracle_mpc,True,True,False,False,50.75,0.8030753215355046,0.0030753215355046,4.1533717291641965,34.03361106917649,9.911200182341132,4.677909288580658,165,0.8181818181818182,30,1466.2938654548436,7161.316900004749,0.95,0,False,False,False,True,42,0.2545454545454545,145,0.8787878787878788,1,0.006060606060606,53,0.3212121212121212,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_034,latin_hypercube,0.1370745202536765,26.632762770207165,1.0870410421315313,1.081881071339322,1.1302327633243974,0.9131572380719232,0.9733246721245232,0.9895895232425403,0.0042960687131519,0.0066221884708433,0.0015123922331544,-0.0034429075670295,1.0,nominal_mpc,False,False,False,False,60.0,0.7718192223458411,-0.0281807776541589,4.148272125912783,33.791341025610805,8.871029224428618,4.176870135420967,195,0.8205128205128205,35,1347.4093728207756,6957.348299998557,0.95,0,False,False,False,True,35,0.1794871794871795,178,0.9128205128205128,0,0.0,63,0.3230769230769231,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_034,latin_hypercube,0.1370745202536765,26.632762770207165,1.0870410421315313,1.081881071339322,1.1302327633243974,0.9131572380719232,0.9733246721245232,0.9895895232425403,0.0042960687131519,0.0066221884708433,0.0015123922331544,-0.0034429075670295,1.0,oracle_mpc,False,False,False,False,60.0,0.7729445210739039,-0.0270554789260961,4.140965397690489,33.78532471552969,8.491358445382751,4.122817514052495,194,0.845360824742268,30,1398.797946391608,8692.36169999931,0.95,0,False,False,False,True,40,0.2061855670103092,176,0.9072164948453608,0,0.0,62,0.3195876288659793,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_035,latin_hypercube,0.2705045723940097,29.886330079519823,0.9785021809011556,0.9600968963556864,0.9128218164156264,0.8769413442815674,1.1527803142822717,0.961617156643831,0.002011781778924,0.3636927158264831,-0.0046474260501695,0.0018833185746872,1.0,nominal_mpc,False,False,False,False,60.0,0.724628148484365,-0.075371851515635,4.106670684725289,33.60456709427024,6.262666774339948,3.903593816190512,197,0.6548223350253807,68,2233.83195888341,8316.451899998356,0.95,0,False,False,False,True,0,0.0,197,1.0,0,0.0,66,0.3350253807106599,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_035,latin_hypercube,0.2705045723940097,29.886330079519823,0.9785021809011556,0.9600968963556864,0.9128218164156264,0.8769413442815674,1.1527803142822717,0.961617156643831,0.002011781778924,0.3636927158264831,-0.0046474260501695,0.0018833185746872,1.0,oracle_mpc,False,False,False,False,60.0,0.7278564053544322,-0.0721435946455678,4.10721458739672,33.55732640822141,6.0006510398335,3.5146322374061607,198,0.6616161616161617,67,2194.0364681819724,10075.43660000374,0.95,0,False,False,False,True,0,0.0,198,1.0,0,0.0,67,0.3383838383838384,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_036,latin_hypercube,0.2446409344597883,18.74201095278477,0.9093060723947226,0.8544688546217905,0.861257930924231,1.0727994757583854,0.9863871997599026,1.0869829167790783,0.0002175991722008,-0.3471055391407477,0.0029706589411881,-0.0011039304447757,1.0,nominal_mpc,True,True,False,False,27.916666666666668,0.7967831149658063,-0.0032168850341937,4.128942509176169,34.04695252671165,10.0,4.821676979721372,79,0.9620253164556962,3,933.355550633252,6947.140200005379,0.95,0,False,False,False,True,44,0.5569620253164557,46,0.5822784810126582,7,0.0886075949367088,14,0.1772151898734177,current_change_violation;mpc_fallback
lhs_036,latin_hypercube,0.2446409344597883,18.74201095278477,0.9093060723947226,0.8544688546217905,0.861257930924231,1.0727994757583854,0.9863871997599026,1.0869829167790783,0.0002175991722008,-0.3471055391407477,0.0029706589411881,-0.0011039304447757,1.0,oracle_mpc,True,True,False,False,27.916666666666668,0.7975166577402457,-0.0024833422597543,4.1425723427312855,34.09057110901945,10.0,6.314489022746009,83,0.9518072289156626,4,1139.0011590359002,7083.856100005505,0.95,0,False,False,False,True,43,0.5180722891566265,51,0.6144578313253012,7,0.0843373493975903,20,0.2409638554216867,current_change_violation;mpc_fallback
lhs_037,latin_hypercube,0.2888756631624042,24.101700334672053,0.9342574956315632,1.1177883599323604,1.038084292016866,0.9976284366736256,0.8666459903852725,1.0819097750939923,0.0030048478116291,-0.4678969323937866,-0.0024049690055079,-0.0009694117114472,1.0,nominal_mpc,True,True,False,False,35.5,0.7956477102438516,-0.0043522897561484,4.155579566356662,34.18597228897482,10.0,5.28970406836688,114,0.8771929824561403,14,1333.6312596489224,7831.501200002094,0.95,0,False,False,False,True,41,0.3596491228070175,88,0.7719298245614035,2,0.0175438596491228,35,0.3070175438596491,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_037,latin_hypercube,0.2888756631624042,24.101700334672053,0.9342574956315632,1.1177883599323604,1.038084292016866,0.9976284366736256,0.8666459903852725,1.0819097750939923,0.0030048478116291,-0.4678969323937866,-0.0024049690055079,-0.0009694117114472,1.0,oracle_mpc,True,True,False,False,36.083333333333336,0.7944337298814247,-0.0055662701185753,4.141773963178087,34.18412418412257,9.999999999999996,4.873999246600341,109,0.926605504587156,8,986.9495733946678,7811.488500003179,0.95,0,False,False,False,True,45,0.4128440366972477,80,0.7339449541284404,1,0.0091743119266055,28,0.2568807339449541,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_038,latin_hypercube,0.1008382398056352,17.808809433140873,1.032348401300098,1.1762929665357258,1.0626842720953384,0.8528982542831697,1.0906390434377686,0.9029656316218244,0.0001405093941029,0.0361483663883183,-0.0011926948396495,0.0002346780723776,1.0,nominal_mpc,True,True,False,False,47.583333333333336,0.7973387712388398,-0.0026612287611602,4.171097600738696,34.09651006137281,10.0,6.450554203590012,163,0.8773006134969326,20,1178.4124539877955,8092.025400001148,0.95,0,False,False,False,True,63,0.3865030674846625,118,0.7239263803680982,5,0.0306748466257668,61,0.3742331288343558,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_038,latin_hypercube,0.1008382398056352,17.808809433140873,1.032348401300098,1.1762929665357258,1.0626842720953384,0.8528982542831697,1.0906390434377686,0.9029656316218244,0.0001405093941029,0.0361483663883183,-0.0011926948396495,0.0002346780723776,1.0,oracle_mpc,True,True,False,False,48.41666666666666,0.7988663681396129,-0.0011336318603871,4.144160004083732,33.95783990127253,10.0,5.701601317923592,141,0.9361702127659576,9,1234.2728134751417,7168.055199996161,0.95,0,False,False,False,True,63,0.4468085106382978,91,0.6453900709219859,4,0.0283687943262411,31,0.2198581560283688,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_039,latin_hypercube,0.2998292399487527,20.420473664676884,1.0041266125006385,1.0353982361978695,0.9880525666890618,0.880338978964447,0.8189723692673428,1.0527604514833169,-0.0025813430045762,-0.0364919893797456,0.00013183304108,0.0001467229296856,1.0,nominal_mpc,True,True,False,False,32.0,0.8000530928620562,5.309286205612551e-05,4.151590761928945,33.75551449870907,10.0,5.497951413807161,91,0.945054945054945,5,1191.8343571427272,6324.48000000295,0.95,0,False,False,False,True,48,0.5274725274725275,56,0.6153846153846154,4,0.0439560439560439,17,0.1868131868131868,current_change_violation;optimizer_success_fraction;mpc_fallback
lhs_039,latin_hypercube,0.2998292399487527,20.420473664676884,1.0041266125006385,1.0353982361978695,0.9880525666890618,0.880338978964447,0.8189723692673428,1.0527604514833169,-0.0025813430045762,-0.0364919893797456,0.00013183304108,0.0001467229296856,1.0,oracle_mpc,True,True,False,False,32.5,0.8000592278739405,5.9227873940415066e-05,4.148498786167725,33.93923476633992,10.0,5.58794690777512,97,0.9484536082474226,5,1205.858573196312,8527.640399996017,0.95,0,False,False,False,True,52,0.5360824742268041,60,0.6185567010309279,4,0.0412371134020618,23,0.2371134020618556,current_change_violation;optimizer_success_fraction;mpc_fallback
