scenario_id,scenario_kind,ambient_temperature_c,resistance_multiplier,heat_capacity_multiplier,thermal_resistance_multiplier,ann_feasible,nominal_mpc_feasible,oracle_mpc_feasible,nominal_charge_time_min,oracle_charge_time_min,nominal_final_soc,oracle_final_soc,nominal_infeasibility_reasons,oracle_infeasibility_reasons,scenario_class
lhs_014,latin_hypercube,16.834726250340697,0.8357300308815048,0.9468050095798668,0.9201373804633411,True,False,False,30.666666666666668,28.916666666666668,0.7999655163200892,0.800819170521368,current_change_violation;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_015,latin_hypercube,27.28581954923037,1.051621832261186,1.091601398976092,1.1392670859508534,False,False,False,60.0,60.0,0.7307168786154343,0.755828045293479,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_016,latin_hypercube,25.653841998313347,1.1398287594619028,1.0606133700526668,0.8033360533703556,False,False,False,46.5,48.75,0.7941212569085246,0.7953617893149514,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_017,latin_hypercube,26.156334656681828,1.121862825136953,0.9099434747926216,1.027773040508815,False,False,False,53.833333333333336,53.0,0.7927296883627489,0.7914487261916685,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_018,latin_hypercube,20.17196674106481,1.1679841307796552,0.9434774294879946,1.0480502274870398,True,False,False,37.0,38.0,0.8020591512297207,0.801899691758771,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_019,latin_hypercube,19.48186584963336,1.0438734209752925,1.0531012287092614,0.9289218351658532,True,False,False,38.5,38.5,0.802096153459709,0.8023270792570459,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_020,latin_hypercube,21.681944946373104,0.9867268224540016,1.0982282068841336,1.115667459895917,True,False,False,32.333333333333336,32.083333333333336,0.7992247511020398,0.801337205758887,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_021,latin_hypercube,21.46449446821299,1.1727289005392154,0.90536211068786,0.877289321043629,True,False,False,39.833333333333336,40.083333333333336,0.8030139625366121,0.8017009326889604,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_022,latin_hypercube,21.32608271434539,1.0958177988192823,1.1024037007769034,0.8072645014937778,True,False,False,39.25,40.25,0.8001370029407674,0.8003637852727677,current_change_violation;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_023,latin_hypercube,27.1446899473634,0.8721678669612984,0.9851149120067656,1.0166915795256066,False,False,False,49.083333333333336,49.16666666666666,0.7984035736332609,0.7980212435027139,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_024,latin_hypercube,22.55539216559796,0.8426001244345329,1.077825499761521,1.005000411620086,False,False,False,45.91666666666666,44.66666666666666,0.8033000662813641,0.8041482948423951,current_change_violation;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_025,latin_hypercube,16.03793049679631,1.1934171084092402,0.961259603836368,0.9908634599450478,False,False,False,47.25,47.333333333333336,0.8004752268680262,0.8000526180569854,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_026,latin_hypercube,29.641133596815408,0.9262684388590544,1.0130322781801913,1.0340171547158907,False,False,False,60.0,60.0,0.6689107503668703,0.6714769335096488,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_027,latin_hypercube,22.734923807590047,0.8572236068968055,1.0428965004986546,1.1596184360279762,False,False,False,39.5,39.41666666666666,0.7979772938694669,0.7984891758975716,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_028,latin_hypercube,18.30658870677393,1.148793965313415,1.0882588417808354,1.08701519265265,True,False,False,42.25,42.16666666666666,0.795036093983217,0.795080331928996,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
lhs_029,latin_hypercube,16.492190021032656,1.0075794728496186,0.9281905451777784,0.8310034679371529,True,True,False,37.75,37.833333333333336,0.8020592255093164,0.8015574427176104,none,current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_feasible
lhs_030,latin_hypercube,28.17077798743258,0.9775646891225284,1.142035774286335,0.9459452240117284,False,False,False,59.333333333333336,60.0,0.7935961510928335,0.793957428907389,current_change_violation;optimizer_success_fraction;mpc_fallback,target_not_reached;current_change_violation;optimizer_success_fraction;mpc_fallback,teacher_and_ann_infeasible
lhs_031,latin_hypercube,19.08196353646673,1.074742708041101,1.0226238793840432,0.8327831894590005,True,False,False,37.583333333333336,37.66666666666666,0.7930702487885979,0.7926982817059369,current_change_violation;optimizer_success_fraction;mpc_fallback,current_change_violation;optimizer_success_fraction;mpc_fallback,ann_feasible_teachers_failed_unresolved
