trajectory_id,split,step_index,state_soc,state_polarization_v,teacher_current_a,terminal_voltage_v,next_soc,next_polarization_v,teacher_objective,teacher_solve_time_s,teacher_optimizer_success,teacher_prediction_feasible,teacher_used_fallback,minimum_prediction_margin,plan_block_00_a,plan_block_01_a,plan_block_02_a
level1r_terminal_002,terminal_test,16,0.7662168909724675,0.05010688974734975,5.3158800939811695,4.173818201739505,0.7676935243319067,0.04969531304100516,0.01024694683171715,0.048177999997278675,True,True,False,0.0,5.3158800939811695,1.0410925514639622,0.0
level1r_terminal_002,terminal_test,17,0.7676935243319067,0.04969531304100516,5.255906724134049,4.173517333483234,0.769153498421944,0.04924968568960819,0.009344364358346242,0.04794580000452697,True,True,False,0.0007495091795526321,5.255906724134049,0.843757662361629,0.0
level1r_terminal_002,terminal_test,18,0.769153498421944,0.04924968568960819,5.018333001875635,4.169376560686032,0.770547479811354,0.048370958763952726,0.00851887861549994,0.052760300000954885,True,True,False,0.007848662502520476,5.018333001875635,0.8056691336132611,0.0
level1r_terminal_002,terminal_test,19,0.770547479811354,0.048370958763952726,4.791562349132661,4.164971088682679,0.7718784693527797,0.04719294177779324,0.007766324318081439,0.053009499999461696,True,True,False,0.014626000340442147,4.791562349132661,0.7692493513388698,0.0
level1r_terminal_002,terminal_test,20,0.7718784693527797,0.04719294177779324,4.575014645259978,4.160425172655892,0.7731493067542408,0.045814431792487634,0.007080248633460616,0.05792490000021644,True,True,False,0.021098980403444045,4.575014645259978,0.734497006874925,0.0
level1r_terminal_002,terminal_test,21,0.7731493067542408,0.045814431792487634,4.368277324127337,4.155831479357555,0.774362717122054,0.044308410910729706,0.006454782366067631,0.0626265999962925,True,True,False,0.02727934265623322,4.368277324127337,0.701293803588161,0.0
level1r_terminal_002,terminal_test,22,0.774362717122054,0.044308410910729706,4.170870465966559,4.1512553152638105,0.7755212922514891,0.042728389533376744,0.005884568037283535,0.051615800002764445,True,True,False,0.03318141527001117,4.170870465966559,0.6696014851271999,1.894553723828254e-17
level1r_terminal_002,terminal_test,23,0.7755212922514891,0.042728389533376744,3.9823651012401706,4.1467434769329214,0.7766275047796114,0.04111342449016505,0.005364726332190072,0.061121899998397566,True,True,False,0.038817893891335054,3.9823651012401706,0.6393637257754318,0.0
level1r_terminal_003,terminal_test,0,0.741475,0.0125,5.9724130791709085,4.1269220380657226,0.743134003633103,0.02306123867839633,0.04157592111783389,0.058753299999807496,True,True,False,8.881784197001252e-16,5.9724130791709085,4.278399971704684,0.7402671449278924
level1r_terminal_003,terminal_test,1,0.743134003633103,0.02306123867839633,5.927707944219379,4.138091568920243,0.7447805891731639,0.030861519098205475,0.03853723053881714,0.05858350000198698,True,True,False,0.0,5.927707944219379,4.072379751188072,0.6703910753049042
level1r_terminal_003,terminal_test,2,0.7447805891731639,0.030861519098205475,5.8835652824268605,4.1465004506780385,0.746414912862727,0.03659708878911815,0.03565299870640041,0.051311199997144286,True,True,False,0.0,5.8835652824268605,3.8673521219713844,0.6011128581262484
level1r_terminal_003,terminal_test,3,0.746414912862727,0.03659708878911815,5.83992181783343,4.1528437276371495,0.7480371133676808,0.04078879865512234,0.03292051545293492,0.050648399999772664,True,True,False,0.0,5.83992181783343,3.6640452313017433,0.5321506973380694
level1r_terminal_003,terminal_test,4,0.7480371133676808,0.04078879865512234,5.796729639553828,4.1576413588230645,0.7496473160453346,0.043826287055308166,0.0303370125839213,0.051865599998563994,True,True,False,0.0,5.796729639553828,3.4622956059547487,0.4635214374647178
level1r_terminal_003,terminal_test,5,0.7496473160453346,0.043826287055308166,5.753952335384872,4.161282323576332,0.7512456361384972,0.04600103350350658,0.02789969360935652,0.04684860000270419,True,True,False,-2.6645352591003757e-15,5.753952335384872,3.2613075782048173,0.39577011222502606
level1r_terminal_003,terminal_test,6,0.7512456361384972,0.04600103350350658,5.7115620993615055,4.164057616532589,0.7528321811660976,0.04753108583329297,0.025605756543503947,0.053783500006829854,True,True,False,0.0,5.7115620993615055,3.0622042855516183,0.328270963388321
level1r_terminal_003,terminal_test,7,0.7528321811660976,0.04753108583329297,5.669537567916777,4.166184930860444,0.7544070527127412,0.048579558359873834,0.023452407692314728,0.05262280000169994,True,True,False,-2.6645352591003757e-15,5.669537567916777,2.864880840576929,0.2609721868075634
level1r_terminal_003,terminal_test,8,0.7544070527127412,0.048579558359873834,5.6278622011014665,4.16782712356229,0.7559703477686027,0.04926847018267133,0.021436872309238103,0.049249600000621285,True,True,False,0.0,5.6278622011014665,2.6682258854465397,0.19451970228489907
level1r_terminal_003,terminal_test,9,0.7559703477686027,0.04926847018267133,5.586523071560732,4.169106029194289,0.7575221597329251,0.049689097490507574,0.01955640367143325,0.0595095999960904,True,True,False,0.0,5.586523071560732,2.4732831154239756,0.12855136799877234
level1r_terminal_003,terminal_test,10,0.7575221597329251,0.049689097490507574,5.545509958547539,4.170112793781959,0.759062579165855,0.04990971802455298,0.017808286673803967,0.047664200006693136,True,True,False,2.6645352591003757e-15,5.545509958547539,2.280270778438779,0.06260657736380593
level1r_terminal_003,terminal_test,11,0.759062579165855,0.04990971802455298,5.504814670134102,4.170915605526466,0.7605916943520034,0.04998140463875702,0.01618984354021563,0.041935699999157805,True,True,False,-1.7763568394002505e-15,5.504814670134102,2.0867082488479034,5.551115123125783e-17
level1r_terminal_003,terminal_test,12,0.7605916943520034,0.04998140463875702,5.464430536133559,4.171565478074248,0.7621095917231515,0.04994235940824754,0.014700704219256372,0.04309880000073463,True,True,False,0.0,5.464430536133559,1.8629379437562363,1.942890293094024e-16
level1r_terminal_003,terminal_test,13,0.7621095917231515,0.04994235940824754,5.424352028731414,4.172100576927385,0.7636163561755769,0.04982115593524429,0.013340203215188575,0.04782069999782834,True,True,False,0.0,5.424352028731414,1.6412067969750002,5.551115123125783e-17
level1r_terminal_003,terminal_test,14,0.7636163561755769,0.04982115593524429,5.3845744786535885,4.172549455991103,0.7651120713085362,0.049639164887686736,0.012105686591594125,0.05583230000047479,True,True,False,0.0,5.3845744786535885,1.4210503263818561,0.0
level1r_terminal_003,terminal_test,15,0.7651120713085362,0.049639164887686736,5.34509386280554,4.172933478805001,0.7665968196037599,0.04941236852185375,0.010994542006916788,0.06835600000340492,True,True,False,0.0,5.34509386280554,1.202535540075707,4.930380657631324e-32
level1r_terminal_003,terminal_test,16,0.7665968196037599,0.04941236852185375,5.305906645378855,4.173268629843765,0.7680706825608096,0.04915271810959338,0.010004246068883896,0.03462069999659434,True,True,False,-8.881784197001252e-15,5.305906645378855,0.9801969064810949,0.0
level1r_terminal_003,terminal_test,17,0.7680706825608096,0.04915271810959338,5.194483443220684,4.17201908914045,0.7695135946283709,0.04870269074365201,0.00912745850106839,0.046595200001320336,True,True,False,0.0025865395825102055,5.194483443220684,0.8339656877587724,0.0
level1r_terminal_003,terminal_test,18,0.7695135946283709,0.04870269074365201,4.959762725171264,4.16791873430828,0.770891306496474,0.04782721940205089,0.008321144004865385,0.06218739999894751,True,True,False,0.009600026007451135,4.959762725171264,0.7962529337361155,1.848857412328818e-17
level1r_terminal_003,terminal_test,19,0.770891306496474,0.04782721940205089,4.735617460560829,4.163557224645719,0.7722067557910742,0.04665766420612076,0.007586055651218667,0.04990109999926062,True,True,False,0.016299045014096514,4.735617460560829,0.7602820921826451,0.0
level1r_terminal_003,terminal_test,20,0.7722067557910742,0.04665766420612076,4.52161010951759,4.159059349213395,0.7734627585992736,0.04529131660212144,0.006915906045948271,0.06053799999790499,True,True,False,0.02269603634548023,4.52161010951759,0.7259247978078681,1.8648939100604495e-17
level1r_terminal_003,terminal_test,21,0.7734627585992736,0.04529131660212144,4.3172819340982045,4.154515261551765,0.7746620035809676,0.04379992608239669,0.006304957275629766,0.052653999999165535,True,True,False,0.028804413421747554,4.3172819340982045,0.6931078779235599,1.8796567970312425e-17
level1r_terminal_003,terminal_test,22,0.7746620035809676,0.04379992608239669,4.122180421360259,4.1499895860921905,0.7758070536980121,0.04223614359873921,0.0057479785484905906,0.05070529999647988,True,True,False,0.034637565047919594,4.122180421360259,0.6617848996640573,0.0
level1r_terminal_003,terminal_test,23,0.7758070536980121,0.04223614359873921,3.9358940911244327,4.145528606030411,0.7769003576122133,0.04063842300315805,0.00524020311303446,0.04660829999920679,True,True,False,0.04020759289605458,3.9358940911244327,0.6318789482865931,0.0
level1r_terminal_004,train,0,0.7418964285714286,0.0625,5.957036988430379,4.176990771715733,0.7435511610682148,0.060440524908044066,0.04081507366119838,0.05041029999847524,True,True,False,0.0,5.957036988430379,4.228869142195927,0.7235481316474809
level1r_terminal_004,train,1,0.7435511610682148,0.060440524908044066,5.913516839311832,4.175560855273869,0.7451938046346903,0.05879955178490709,0.03781066159687092,0.06977419999748236,True,True,False,8.881784197001252e-16,5.913516839311832,4.022853187716381,0.6537464176101404
level1r_terminal_004,train,2,0.7451938046346903,0.05879955178490709,5.870280358163547,4.174544109971616,0.7468244380675135,0.05747239120297662,0.03496142958751467,0.06876380000176141,True,True,False,0.0,5.870280358163547,3.817584342773528,0.5845291839934503
level1r_terminal_004,train,3,0.7468244380675135,0.05747239120297662,5.82733435823296,4.173836065988379,0.7484431420559116,0.05638072058732539,0.0322642438375312,0.08162319999973988,True,True,False,0.0,5.82733435823296,3.6144882783959313,0.515334731162438
level1r_terminal_004,train,4,0.7484431420559116,0.05638072058732539,5.784683362777258,4.173358573267915,0.7500499985455719,0.055465942199789064,0.02971603665577843,0.06805220000387635,True,True,False,2.6645352591003757e-15,5.784683362777258,3.4128801152727726,0.4466000874521844
level1r_terminal_004,train,5,0.7500499985455719,0.055465942199789064,5.742330186138459,4.173053171304079,0.7516450902639437,0.054684214308339564,0.027313801579114318,0.08324770000035642,True,True,False,0.0,5.742330186138459,3.2118011111847955,0.3791555250443454
level1r_terminal_004,train,6,0.7516450902639437,0.054684214308339564,5.70027636840804,4.172876129139321,0.7532285003662792,0.054002734050815404,0.025054591945117593,0.08385700000508223,True,True,False,0.0,5.70027636840804,3.0129131528672533,0.3116677070809543
level1r_terminal_004,train,7,0.7532285003662792,0.054002734050815404,5.658522500566197,4.17279473483387,0.7548003121719921,0.05339695667956487,0.022935513912138834,0.062184100002923515,True,True,False,-8.881784197001252e-16,5.658522500566197,2.815455547270559,0.2446987531542551
level1r_terminal_004,train,8,0.7548003121719921,0.05339695667956487,5.617068467684238,4.1727845196522795,0.756360608968571,0.05284851530394133,0.02095372626630148,0.08059359999606386,True,True,False,0.0,5.617068467684238,2.619637071302902,0.17811097262209574
level1r_terminal_004,train,9,0.756360608968571,0.05284851530394133,5.575913630832396,4.172827181503344,0.7579094738660245,0.05234366466873026,0.01910643768794468,0.0886093000008259,True,True,False,0.0,5.575913630832396,2.4248346339140974,0.11220911084038059
level1r_terminal_004,train,10,0.7579094738660245,0.05234366466873026,5.535056963133143,4.172909031484966,0.7594469896891171,0.05187211695898447,0.017390906173539326,0.08219939999980852,True,True,False,-1.7763568394002505e-15,5.535056963133143,2.2322044874313183,0.04577845085905166
level1r_terminal_004,train,11,0.7594469896891171,0.05187211695898447,5.494497151511795,4.1730198317589675,0.7609732388978704,0.051426170876171656,0.015804605864889507,0.07091399999626447,True,True,False,0.0,5.494497151511795,2.0303788861803054,0.0
level1r_terminal_004,train,12,0.7609732388978704,0.051426170876171656,5.454232672786141,4.17315192617619,0.7624883035291998,0.051000060107866174,0.014347883294839107,0.07380810000177007,True,True,False,-8.881784197001252e-16,5.454232672786141,1.8072182259510385,0.0
level1r_terminal_004,train,13,0.7624883035291998,0.051000060107866174,5.414261850557993,4.173299589905348,0.7639922651543548,0.05058946592371022,0.013019156302714616,0.07410150000214344,True,True,False,8.881784197001252e-16,5.414261850557993,1.5859320774283534,1.249000902703301e-16
level1r_terminal_004,train,14,0.7639922651543548,0.05058946592371022,5.374582897745759,4.173458542896599,0.7654852048481731,0.050191152552716625,0.011815772557162596,0.05585090000386117,True,True,False,0.0,5.374582897745759,1.3662744975482604,0.0
