time_s,charge_current_a,raw_dnn_current_a,projection_adjustment_a,soc,terminal_voltage_v,average_temperature_c,dnn_inference_time_s,source
0.0,0.0,0.0,0.0,0.1,3.2959070147319616,25.0,0.0,chen2020_dfn_projected_dnn
5.0,2.0,2.599971217586879,-0.5999712175868792,0.10055555555555556,3.3834271399269236,25.017596866556573,3.58e-05,chen2020_dfn_projected_dnn
10.0,3.264543359513122,3.264543359513122,0.0,0.10146237315542031,3.4318374998464876,25.05942083822208,4.36e-05,chen2020_dfn_projected_dnn
15.0,4.714830384649601,4.714830384649601,0.0,0.10277204826226743,3.481958122288322,25.13764011967237,5.55e-05,chen2020_dfn_projected_dnn
20.0,5.3296827270097635,5.3296827270097635,0.0,0.1042525156864368,3.5118837468650703,25.234874783561565,4.9300000000000006e-05,chen2020_dfn_projected_dnn
25.0,5.530684401737565,5.530684401737565,0.0,0.10578881690914169,3.5315480890404007,25.33989352594847,5.3500000000000006e-05,chen2020_dfn_projected_dnn
30.0,5.63283869675843,5.63283869675843,0.0,0.10735349432490791,3.547436514013402,25.449622621713218,4.9000000000000005e-05,chen2020_dfn_projected_dnn
35.0,5.782912330692939,5.782912330692939,0.0,0.10895985886121151,3.5629425649549153,25.565375465018178,4.86e-05,chen2020_dfn_projected_dnn
40.0,6.028734873137073,6.028734873137073,0.0,0.11063450743708292,3.579498920919741,25.6901784042405,9.21e-05,chen2020_dfn_projected_dnn
45.0,6.359602772633983,6.359602772633983,0.0,0.11240106376281457,3.5971894380766343,25.827026326373357,5.2300000000000004e-05,chen2020_dfn_projected_dnn
50.0,6.738922793228892,6.738922793228892,0.0,0.11427298676093371,3.6153930114314283,25.977960831948565,4.8700000000000005e-05,chen2020_dfn_projected_dnn
55.0,7.104068314406057,7.104068314406057,0.0,0.11624633907049095,3.632865432292512,26.14292374929687,4.88e-05,chen2020_dfn_projected_dnn
60.0,7.396074795972504,7.396074795972504,0.0,0.11830080429159441,3.6483768394220206,26.319547419298033,5.7900000000000005e-05,chen2020_dfn_projected_dnn
65.0,7.599506292636434,7.599506292636434,0.0,0.1204117782617712,3.66149741977431,26.504571210730944,5.58e-05,chen2020_dfn_projected_dnn
70.0,7.735578159062401,7.735578159062401,0.0,0.12256054997262186,3.6725167546151303,26.69528269134355,4.8100000000000004e-05,chen2020_dfn_projected_dnn
75.0,7.8338715052540016,7.8338715052540016,0.0,0.12473662539074798,3.6819626215516585,26.889979170488346,4.71e-05,chen2020_dfn_projected_dnn
80.0,7.917361765894642,7.917361765894642,0.0,0.12693589254794094,3.690324558821257,27.087824069432997,4.8e-05,chen2020_dfn_projected_dnn
85.0,7.9971763462854675,7.9971763462854675,0.0,0.12915733042190913,3.6979213989968587,27.288440054908165,4.88e-05,chen2020_dfn_projected_dnn
90.0,8.06733109531183,8.06733109531183,0.0,0.13139825572616243,3.704777357112681,27.491247575585078,5.0100000000000005e-05,chen2020_dfn_projected_dnn
95.0,8.103812127417077,8.103812127417077,0.0,0.13364931465044494,3.710576558715526,27.69472694983523,5.1200000000000004e-05,chen2020_dfn_projected_dnn
100.0,8.082674394839936,8.082674394839936,0.0,0.1358945019823449,3.714938105471613,27.896395908445527,5.05e-05,chen2020_dfn_projected_dnn
105.0,8.005208169094072,8.005208169094072,0.0,0.13811817091820436,3.717840466860544,28.093798676427923,4.85e-05,chen2020_dfn_projected_dnn
110.0,7.894008810404915,7.894008810404915,0.0,0.14031095114331685,3.719635528151401,28.28542483464514,5.45e-05,chen2020_dfn_projected_dnn
115.0,7.772122109512741,7.772122109512741,0.0,0.14246987395151484,3.720738857886904,28.470732406718298,4.94e-05,chen2020_dfn_projected_dnn
120.0,7.653659919274958,7.653659919274958,0.0,0.1445958905957579,3.7214612978004347,28.64976875170987,5.2100000000000006e-05,chen2020_dfn_projected_dnn
125.0,7.544624049609601,7.544624049609601,0.0,0.1466916194984272,3.7219941408637567,28.822866651596883,5.03e-05,chen2020_dfn_projected_dnn
130.0,7.446053163344632,7.446053163344632,0.0,0.14875996759935628,3.7224372053366315,28.990419747657086,7.05e-05,chen2020_dfn_projected_dnn
135.0,7.3565750714482245,7.3565750714482245,0.0,0.15080346067475855,3.72283337808288,29.15281172814349,4.89e-05,chen2020_dfn_projected_dnn
140.0,7.273961330704745,7.273961330704745,0.0,0.15282400548884317,3.7231924656687223,29.31034441486247,5.6800000000000005e-05,chen2020_dfn_projected_dnn
