time_s,charge_current_a,raw_dnn_current_a,projection_adjustment_a,soc,terminal_voltage_v,average_temperature_c,dnn_inference_time_s,source
0.0,0.0,0.0,0.0,0.1,3.2959070147319616,25.0,0.0,chen2020_dfn_pure_dnn
5.0,2.599971217586879,2.599971217586879,0.0,0.10072221422710748,3.4036423194615,25.027908658000513,3.79e-05,chen2020_dfn_pure_dnn
10.0,4.35137346025328,4.35137346025328,0.0,0.10193092907717782,3.4637982098107694,25.09560745554853,4.4000000000000006e-05,chen2020_dfn_pure_dnn
15.0,5.402343594979878,5.402343594979878,0.0,0.10343158007578335,3.5046780509826494,25.19384992129045,6.0700000000000005e-05,chen2020_dfn_pure_dnn
20.0,5.711450555394147,5.711450555394147,0.0,0.10501809411894839,3.5283682532434355,25.303439506433165,5.95e-05,chen2020_dfn_pure_dnn
25.0,5.840335333305186,5.840335333305186,0.0,0.10664040948931094,3.546390360025258,25.41895820981057,7.13e-05,chen2020_dfn_pure_dnn
30.0,5.9670258880118165,5.9670258880118165,0.0,0.10829791668042534,3.5626736141203863,25.540150679048736,6.42e-05,chen2020_dfn_pure_dnn
35.0,6.184665785949319,6.184665785949319,0.0,0.11001587939874459,3.5795820523456667,25.66983894045717,8.89e-05,chen2020_dfn_pure_dnn
40.0,6.5005896029913215,6.5005896029913215,0.0,0.11182159873290884,3.597660077741474,25.811408745733047,6.46e-05,chen2020_dfn_pure_dnn
45.0,6.866819934681427,6.866819934681427,0.0,0.1137290487147648,3.6161454359140963,25.96692174159017,5.94e-05,chen2020_dfn_pure_dnn
50.0,7.209189800365585,7.209189800365585,0.0,0.11573160143708858,3.6336043523802335,26.13590256079965,5.28e-05,chen2020_dfn_pure_dnn
55.0,7.472405697344007,7.472405697344007,0.0,0.1178072696863508,3.6488817049445084,26.315652087543413,6.21e-05,chen2020_dfn_pure_dnn
60.0,7.650994286337376,7.650994286337376,0.0,0.11993254587700006,3.661739442109348,26.502954159667752,5.81e-05,chen2020_dfn_pure_dnn
65.0,7.7705804077952445,7.7705804077952445,0.0,0.12209104043472097,3.672572253647263,26.695347207481404,6.19e-05,chen2020_dfn_pure_dnn
70.0,7.859917702236785,7.859917702236785,0.0,0.1242743509075645,3.6819223643472663,26.89138387039867,6.670000000000001e-05,chen2020_dfn_pure_dnn
75.0,7.939545042472311,7.939545042472311,0.0,0.12647978008602906,3.6902573408574106,27.090410767561366,6.500000000000001e-05,chen2020_dfn_pure_dnn
80.0,8.01788359860241,8.01788359860241,0.0,0.1287069699745297,3.6978604890795954,27.292138991092656,6.3e-05,chen2020_dfn_pure_dnn
85.0,8.086111471662797,8.086111471662797,0.0,0.13095311204999163,3.70471106377832,27.49596812953581,5.3500000000000006e-05,chen2020_dfn_pure_dnn
90.0,8.118304296846091,8.118304296846091,0.0,0.1332081965768933,3.710458254524602,27.700278723497775,8.98e-05,chen2020_dfn_pure_dnn
95.0,8.091437473225724,8.091437473225724,0.0,0.13545581809723378,3.7147310534424003,27.902523315223448,6.18e-05,chen2020_dfn_pure_dnn
100.0,8.009239421302434,8.009239421302434,0.0,0.13768060682537336,3.7175474854490194,28.10028062901671,0.00011020000000000001,chen2020_dfn_pure_dnn
105.0,7.895222654165726,7.895222654165726,0.0,0.13987372422930827,3.719279707019976,28.292117063722685,8.53e-05,chen2020_dfn_pure_dnn
110.0,7.771971841706994,7.771971841706994,0.0,0.1420326052964491,3.720341976134324,28.4775517207471,0.00011240000000000001,chen2020_dfn_pure_dnn
115.0,7.652965652945817,7.652965652945817,0.0,0.14415842908893406,3.7210384578575355,28.65666832805391,6.96e-05,chen2020_dfn_pure_dnn
120.0,7.54379555543961,7.54379555543961,0.0,0.14625392785433394,3.7215550605275265,28.829819761822648,0.0001034,chen2020_dfn_pure_dnn
125.0,7.445281593638679,7.445281593638679,0.0,0.1483220616303447,3.72198814663119,28.997410519917366,6.8e-05,chen2020_dfn_pure_dnn
130.0,7.355939842209567,7.355939842209567,0.0,0.1503653782531807,3.722378378159013,29.159830333634602,9e-05,chen2020_dfn_pure_dnn
135.0,7.273483853419344,7.273483853419344,0.0,0.15238579043468606,3.7227341111590224,29.3173841775656,6.53e-05,chen2020_dfn_pure_dnn
140.0,7.195622250472978,7.195622250472978,0.0,0.15438457439315076,3.723049184185859,29.47029808836436,0.0001009,chen2020_dfn_pure_dnn
145.0,7.120400595438113,7.120400595438113,0.0,0.15636246344743912,3.723311251442043,29.61872945956344,9.95e-05,chen2020_dfn_pure_dnn
