time_s,charge_current_a,latent_delta_output,soc,terminal_voltage_v,average_temperature_c,dnn_inference_time_s,source
0.0,0.0,0.0,0.1,3.2959070147319616,25.0,0.0,chen2020_dfn_structured_delta_dnn
5.0,1.9962014824307937,3.4792443411372513,0.10055450041178633,3.3832919255541354,25.01753730255342,3.3e-05,chen2020_dfn_structured_delta_dnn
10.0,3.952236898836187,2.2498066268945296,0.10165234399479639,3.4509525175289033,25.075104187836303,5.6300000000000006e-05,chen2020_dfn_structured_delta_dnn
15.0,5.946641031898416,3.2853107077380885,0.10330418872587928,3.513734233194386,25.18929304279817,5.05e-05,chen2020_dfn_structured_delta_dnn
20.0,6.8345573211600374,0.4771498812308639,0.10520267687064597,3.5522924720282374,25.335027692136862,4.6200000000000005e-05,chen2020_dfn_structured_delta_dnn
25.0,7.60961655599752,0.4088898024998906,0.10731645924731194,3.5873426994841857,25.5112706600965,4.83e-05,chen2020_dfn_structured_delta_dnn
30.0,8.445008914390572,0.4448980418271539,0.10966229505686487,3.6222850751028814,25.722709160488364,4.8100000000000004e-05,chen2020_dfn_structured_delta_dnn
35.0,9.002634333780804,0.28639424385600754,0.11216302681624843,3.6509477550354883,25.960469618887373,5.1200000000000004e-05,chen2020_dfn_structured_delta_dnn
40.0,9.364787406307402,0.18309549590083524,0.11476435665133382,3.6743089806384677,26.21717287802386,4.6200000000000005e-05,chen2020_dfn_structured_delta_dnn
45.0,9.69154564914138,0.1648565349855468,0.1174564526649842,3.6949652646512723,26.491274220571768,4.6800000000000006e-05,chen2020_dfn_structured_delta_dnn
50.0,9.652934723945872,-0.019307861521897896,0.12013782342163581,3.70769397484803,26.766401453305548,5.2100000000000006e-05,chen2020_dfn_structured_delta_dnn
55.0,8.919698259427742,-0.38451058732154564,0.12261551738258797,3.70644450699636,27.011370515558497,4.5e-05,chen2020_dfn_structured_delta_dnn
60.0,8.851301168005259,-0.03421188726966762,0.12507421215147832,3.7127361834457933,27.253259315883497,4.77e-05,chen2020_dfn_structured_delta_dnn
65.0,8.67233453459582,-0.08972330962205965,0.12748319396664382,3.716177660943542,27.48692971685557,5.39e-05,chen2020_dfn_structured_delta_dnn
70.0,8.507196192916458,-0.08275758523424204,0.12984630402023173,3.718717793730507,27.712509858065744,5.4300000000000005e-05,chen2020_dfn_structured_delta_dnn
75.0,8.362403515717443,-0.07252321979738874,0.1321691938857088,3.720727121722577,27.930550398200126,4.5900000000000004e-05,chen2020_dfn_structured_delta_dnn
80.0,8.228606082939397,-0.06699878559708361,0.1344549177976364,3.7222641374198204,28.141325711898332,4.83e-05,chen2020_dfn_structured_delta_dnn
85.0,8.102734192862686,-0.06301923810336563,0.1367056772956538,3.723419736020788,28.345059842602723,4.7300000000000005e-05,chen2020_dfn_structured_delta_dnn
90.0,7.983785067211196,-0.05954483697424462,0.13892339536987913,3.7242816739261926,28.54199049829907,4.5900000000000004e-05,chen2020_dfn_structured_delta_dnn
95.0,7.870951453115861,-0.0564767771415825,0.14110977077352244,3.724916956917012,28.73236156867597,4.5900000000000004e-05,chen2020_dfn_structured_delta_dnn
100.0,7.763154216650025,-0.053950902321747596,0.14326620250036964,3.7253697084744295,28.916401163744922,4.8400000000000004e-05,chen2020_dfn_structured_delta_dnn
105.0,7.659089252267875,-0.05207951583755188,0.14539372729266628,3.725665272383373,29.094293479674036,4.58e-05,chen2020_dfn_structured_delta_dnn
110.0,7.557416268498473,-0.05088035299367544,0.14749300958947142,3.7258159835657834,29.26620644483296,4.7300000000000005e-05,chen2020_dfn_structured_delta_dnn
115.0,7.45692698363297,-0.0502869878626413,0.14956437819603613,3.7258261838894677,29.43225816183849,4.91e-05,chen2020_dfn_structured_delta_dnn
120.0,7.356686088135365,-0.05016247963096587,0.15160790210940706,3.7256978077129554,29.592536919731288,4.7000000000000004e-05,chen2020_dfn_structured_delta_dnn
125.0,7.2561162647598705,-0.05032735911754793,0.15362348996072922,3.725433682712721,29.747113425091356,4.9300000000000006e-05,chen2020_dfn_structured_delta_dnn
130.0,7.155034743152839,-0.050583860120244184,0.15561099961160502,3.72504014026747,29.896054685025774,4.8200000000000006e-05,chen2020_dfn_structured_delta_dnn
135.0,7.053632202889896,-0.05074478180831643,0.15757034189018554,3.724528344600067,30.039437122360027,4.72e-05,chen2020_dfn_structured_delta_dnn
140.0,6.952394978204067,-0.05066191133848097,0.15950156271746446,3.723914251456842,30.177356652954302,4.85e-05,chen2020_dfn_structured_delta_dnn
145.0,6.851989739160602,-0.05024485868442474,0.16140489320056461,3.723217444746573,30.30993432140542,5.6200000000000004e-05,chen2020_dfn_structured_delta_dnn
150.0,6.7531412024863675,-0.04946457127106929,0.16328076575681083,3.72245936965239,30.437317331616555,4.5400000000000006e-05,chen2020_dfn_structured_delta_dnn
155.0,6.656530108256957,-0.048343172277381274,0.1651298018979933,3.721661515530295,30.559676353167788,5.2100000000000006e-05,chen2020_dfn_structured_delta_dnn
160.0,6.562725465096511,-0.04693675938916975,0.16695278119385348,3.7208437936831764,30.677200586142362,4.97e-05,chen2020_dfn_structured_delta_dnn
165.0,6.472151654346823,-0.04531790322337448,0.16875060109783874,3.7200240551813506,30.790091376942655,4.9300000000000006e-05,chen2020_dfn_structured_delta_dnn
170.0,6.385083296626793,-0.04356171252707275,0.1705242353469017,3.7192169198641816,30.89855660829909,4.8400000000000004e-05,chen2020_dfn_structured_delta_dnn
175.0,6.30165824745134,-0.04173674223145207,0.17227469597119374,3.7184340271068566,31.002805232907633,7.71e-05,chen2020_dfn_structured_delta_dnn
180.0,6.221900382950639,-0.03990009265586847,0.1740030016331245,3.717684141970266,31.103042985288653,4.61e-05,chen2020_dfn_structured_delta_dnn
185.0,6.14574562486613,-0.038095797697573985,0.1757101531955873,3.716973518352961,31.199469141191628,4.9500000000000004e-05,chen2020_dfn_structured_delta_dnn
190.0,6.073066870038215,-0.036355386092563946,0.1773971162150424,3.716306214774405,31.292274357029157,6.840000000000001e-05,chen2020_dfn_structured_delta_dnn
