time_s,charge_current_a,raw_dnn_current_a,projection_adjustment_a,soc,terminal_voltage_v,average_temperature_c,dnn_inference_time_s,source
0.0,0.0,0.0,0.0,0.1,3.2959070147319616,25.0,0.0,chen2020_dfn_pure_dnn
5.0,2.100153471429452,2.100153471429452,0.0,0.10058337596428596,3.386956877943758,25.01919458803161,7.890000000000001e-05,chen2020_dfn_pure_dnn
10.0,3.0753468984810586,3.0753468984810586,0.0,0.10143763899164182,3.4266782230362596,25.057027391254508,7.31e-05,chen2020_dfn_pure_dnn
15.0,4.161138753166281,4.161138753166281,0.0,0.10259351086752133,3.4674473704464317,25.120758902062448,6.670000000000001e-05,chen2020_dfn_pure_dnn
20.0,4.819126088419467,4.819126088419467,0.0,0.10393215700319341,3.4971554357062717,25.20317235441837,6.94e-05,chen2020_dfn_pure_dnn
25.0,5.120278156070529,5.120278156070529,0.0,0.10535445649099077,3.517998248584514,25.295565085469264,0.000106,chen2020_dfn_pure_dnn
30.0,5.277644545592349,5.277644545592349,0.0,0.10682046886476643,3.534475842910932,25.393933662293193,7.15e-05,chen2020_dfn_pure_dnn
35.0,5.429406663778701,5.429406663778701,0.0,0.10832863738248275,3.549656455905562,25.498046347038496,7.070000000000001e-05,chen2020_dfn_pure_dnn
40.0,5.628431362930576,5.628431362930576,0.0,0.10989209053885234,3.564945074575557,25.609317521083028,0.00010910000000000001,chen2020_dfn_pure_dnn
45.0,5.890966678245174,5.890966678245174,0.0,0.11152847017169823,3.5809326992709316,25.72983507844765,6.19e-05,chen2020_dfn_pure_dnn
50.0,6.210999237254076,6.210999237254076,0.0,0.11325374773760213,3.5976448836669332,25.861704022981257,0.0001,chen2020_dfn_pure_dnn
55.0,6.542308685753319,6.542308685753319,0.0,0.11507105570586694,3.614191457720737,26.005634153134167,0.00010690000000000001,chen2020_dfn_pure_dnn
60.0,6.823032732957319,6.823032732957319,0.0,0.11696634257613286,3.629287718102222,26.160144143197613,0.0001088,chen2020_dfn_pure_dnn
65.0,7.045535679947762,7.045535679947762,0.0,0.11892343582056279,3.642655583248348,26.323266686161674,0.0001054,chen2020_dfn_pure_dnn
70.0,7.245852575596409,7.245852575596409,0.0,0.12093617264711735,3.6548950625032046,26.494182411968325,0.00012770000000000001,chen2020_dfn_pure_dnn
75.0,7.458617331333816,7.458617331333816,0.0,0.12300801079471008,3.666675954934054,26.67332074621163,7.54e-05,chen2020_dfn_pure_dnn
80.0,7.695004756276419,7.695004756276419,0.0,0.12514551211589797,3.678295018228443,26.861584630421873,0.0001225,chen2020_dfn_pure_dnn
85.0,7.949242281089167,7.949242281089167,0.0,0.12735363497175606,3.6897476977953017,27.05972575387341,0.000101,chen2020_dfn_pure_dnn
90.0,8.209430181937826,8.209430181937826,0.0,0.12963403224451656,3.7009071202751977,27.268077955440447,9.970000000000001e-05,chen2020_dfn_pure_dnn
95.0,8.396611735037744,8.396611735037744,0.0,0.13196642439313816,3.710501524567644,27.483775968669477,0.0001026,chen2020_dfn_pure_dnn
100.0,8.389004033458955,8.389004033458955,0.0,0.1342967032913212,3.71641449177351,27.69877955632336,0.00011070000000000001,chen2020_dfn_pure_dnn
105.0,8.255890335215003,8.255890335215003,0.0,0.13659000616221426,3.7194625314185386,27.907651650127548,7.280000000000001e-05,chen2020_dfn_pure_dnn
110.0,8.099161908097372,8.099161908097372,0.0,0.13883977335890796,3.7212253982233774,28.109110521834793,0.00011810000000000001,chen2020_dfn_pure_dnn
115.0,7.948698225162891,7.948698225162891,0.0,0.1410477450881199,3.7223430880440085,28.303173974842252,0.00010470000000000001,chen2020_dfn_pure_dnn
120.0,7.810513707445828,7.810513707445828,0.0,0.14321733222907707,3.723085546392407,28.490191329546576,7.54e-05,chen2020_dfn_pure_dnn
125.0,7.683919980881241,7.683919980881241,0.0,0.14535175444598852,3.7235794598831196,28.670548844624307,0.0001151,chen2020_dfn_pure_dnn
130.0,7.566565842166236,7.566565842166236,0.0,0.1474535782910347,3.7238881161312687,28.844585313208484,0.0001004,chen2020_dfn_pure_dnn
135.0,7.456171542660561,7.456171542660561,0.0,0.14952473705288485,3.724046848993612,29.012581585576015,9.39e-05,chen2020_dfn_pure_dnn
140.0,7.350982723818405,7.350982723818405,0.0,0.15156667669838997,3.7240791959772155,29.17476121598952,0.0001073,chen2020_dfn_pure_dnn
145.0,7.2497862378752975,7.2497862378752975,0.0,0.1535805062089109,3.724002811199166,29.331337051299954,7.58e-05,chen2020_dfn_pure_dnn
150.0,7.151811362407023,7.151811362407023,0.0,0.15556712047624618,3.7238329574070335,29.482491024694866,8.31e-05,chen2020_dfn_pure_dnn
155.0,7.056647245962046,7.056647245962046,0.0,0.15752730026679118,3.723584758964192,29.62839555560339,9.77e-05,chen2020_dfn_pure_dnn
160.0,6.964181929485317,6.964181929485317,0.0,0.15946179524720377,3.723274147822767,29.76922240410653,6.96e-05,chen2020_dfn_pure_dnn
165.0,6.874561603798866,6.874561603798866,0.0,0.16137139569270345,3.722918666325209,29.905150459468075,7.05e-05,chen2020_dfn_pure_dnn
