time_s,charge_current_a,latent_delta_output,soc,terminal_voltage_v,average_temperature_c,dnn_inference_time_s,source
1225.0,3.7490872278129874,3.469169396774774e-05,0.4216181480113008,3.8612712961176276,33.64180632595202,5.8800000000000006e-05,chen2020_dfn_structured_delta_dnn
1230.0,3.7493890201873183,0.00015089618831076734,0.4226596449613529,3.8622541035855233,33.63525188306778,5.44e-05,chen2020_dfn_structured_delta_dnn
1235.0,3.749929735402655,0.00027035761425536764,0.4237012921100759,3.863245045690332,33.62874155231117,6.43e-05,chen2020_dfn_structured_delta_dnn
1240.0,3.750720755710287,0.0003955101744388956,0.42474315898666204,3.86424451531797,33.622281039770826,6.93e-05,chen2020_dfn_structured_delta_dnn
1245.0,3.7517730812202172,0.0005261628035205801,0.42578531817588994,3.8652529090375047,33.615876264788255,4.99e-05,chen2020_dfn_structured_delta_dnn
1250.0,3.753098378153659,0.0006626485637113433,0.4268278455031549,3.8662706471941495,33.60953337458551,6.08e-05,chen2020_dfn_structured_delta_dnn
1255.0,3.754709199783359,0.0008054109890029415,0.4278708202808724,3.8672981796209074,33.603258764054715,5.1800000000000005e-05,chen2020_dfn_structured_delta_dnn
1260.0,3.7566191255611985,0.0009549631792140079,0.42891432559352827,3.8683359900104914,33.597059098813475,5.69e-05,chen2020_dfn_structured_delta_dnn
1265.0,3.758842910908258,0.0011118931317431469,0.4299584486243361,3.869384600662945,33.59094134171596,5.53e-05,chen2020_dfn_structured_delta_dnn
1270.0,3.7613966644984025,0.001276877489018946,0.43100328103114116,3.870444578002342,33.58491278342564,4.8200000000000006e-05,chen2020_dfn_structured_delta_dnn
1275.0,3.7642980616456136,0.0014506995912845766,0.4320489193815983,3.871516539100072,33.578981077863546,4.6800000000000006e-05,chen2020_dfn_structured_delta_dnn
1280.0,3.767566603055821,0.0016342721600648424,0.43309546566022483,3.8726011594714542,33.5731542835569,4.9600000000000006e-05,chen2020_dfn_structured_delta_dnn
1285.0,3.771223930604316,0.0018286658126088762,0.4341430278631705,3.8736991824749776,33.56744091218877,4.97e-05,chen2020_dfn_structured_delta_dnn
1290.0,3.7752942151870643,0.002035145101101532,0.43519172070072243,3.8748114307240193,33.56184998598371,5.44e-05,chen2020_dfn_structured_delta_dnn
1295.0,3.7798046362422895,0.002255214350938728,0.4362416664330119,3.875939315316424,33.556388856318506,4.8100000000000004e-05,chen2020_dfn_structured_delta_dnn
1300.0,3.7847870623663695,0.002491218215666946,0.4372929961725581,3.8770832999683402,33.55107013073683,4.9300000000000006e-05,chen2020_dfn_structured_delta_dnn
1305.0,3.7902759749036603,0.0027444631591282964,0.4383458506100313,3.8782445839213215,33.545904834987255,4.97e-05,chen2020_dfn_structured_delta_dnn
1310.0,3.796311627230895,0.0030178353250580603,0.43940038161759554,3.8794245045897613,33.540904874572675,5.58e-05,chen2020_dfn_structured_delta_dnn
1315.0,3.8029409145402036,0.00331465579391238,0.44045675409385665,3.8806245837745346,33.53608318376189,4.9000000000000005e-05,chen2020_dfn_structured_delta_dnn
1320.0,3.8102188194467277,0.0036389685156953955,0.44151514821036963,3.881846574696346,33.53145390934395,4.9300000000000006e-05,chen2020_dfn_structured_delta_dnn
1325.0,3.8182103757714154,0.003995799428402835,0.4425757622036395,3.8830925189332905,33.527032639797426,5.08e-05,chen2020_dfn_structured_delta_dnn
1330.0,3.8269932569511527,0.004391468819473832,0.44363881588612597,3.8843648185424673,33.52283669407814,4.8700000000000005e-05,chen2020_dfn_structured_delta_dnn
1335.0,3.8366611875637617,0.004834002958943651,0.4447045551048936,3.8856663293501947,33.518885489099205,4.8400000000000004e-05,chen2020_dfn_structured_delta_dnn
1340.0,3.8473284687908302,0.005333691191039769,0.44577325745733554,3.8870004832233183,33.51520101191363,5.4900000000000006e-05,chen2020_dfn_structured_delta_dnn
1345.0,3.859136027777224,0.005903848085946517,0.44684523968727363,3.8883714499524507,33.51180843241383,4.78e-05,chen2020_dfn_structured_delta_dnn
1350.0,3.872259563148936,0.006561861864518181,0.44792086734370384,3.8897847449400667,33.50873633913801,6.14e-05,chen2020_dfn_structured_delta_dnn
