trajectory_id,sampling_method,step_index,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_average_temperature_c,state_previous_current_a,teacher_current_a,teacher_accepted,active_voltage_constraint,active_temperature_constraint,active_current_upper_constraint,active_current_change_constraint,next_soc,next_voltage_v,next_average_temperature_c,split
paper_ic_003,hammersley,2,0.10611068861283895,0.03211260032825415,0.04386627241529025,31.83335013451501,6.433063032521881,6.433063032521881,True,False,False,False,False,0.10789765056631725,3.5361136353545883,31.897326603969034,train
paper_ic_003,hammersley,3,0.10789765056631725,0.038794443020563056,0.045705183523941706,31.897326603969034,6.433063032521881,6.433063032521881,True,False,False,False,False,0.10968461251979555,3.5470011498521763,31.964682394270575,train
paper_ic_003,hammersley,4,0.10968461251979555,0.04379440933762436,0.047484007050407964,31.964682394270575,6.433063032521881,6.433063032521881,True,False,False,False,False,0.11147157447327385,3.5565491671618723,32.03463835657348,train
paper_ic_003,hammersley,5,0.11147157447327385,0.04753584180213347,0.04920470639439654,32.03463835657348,6.433063032521881,5.72791891383359,True,False,False,False,False,0.11306266306044985,3.547606143642178,32.08670444300814,train
paper_ic_003,hammersley,6,0.11306266306044985,0.048717111261052284,0.05051049918624034,32.08670444300814,5.72791891383359,5.72791891383359,True,False,False,False,False,0.11465375164762584,3.553352698148,32.139458860807544,train
paper_ic_003,hammersley,7,0.11465375164762584,0.04960104519633719,0.05177362437369174,32.139458860807544,5.72791891383359,5.72791891383359,True,False,False,False,False,0.11624484023480183,3.558816235210045,32.19276412255649,train
paper_ic_004,hammersley,0,0.10326155462184874,0.056249999999999994,0.06999999999999999,25.336,7.142857142857142,8.792300361899297,True,False,False,False,False,0.10570386027793188,3.6313439348265737,25.549118072324276,validation
paper_ic_004,hammersley,1,0.10570386027793188,0.06227106259803657,0.07218503476957465,25.549118072324276,8.792300361899297,8.792300361899297,True,False,False,False,False,0.10814616593401502,3.6436104405555954,25.765889950029504,validation
paper_ic_004,hammersley,2,0.10814616593401502,0.06677657276482825,0.07429867214768397,25.765889950029504,8.792300361899297,8.792300361899297,True,False,False,False,False,0.11058847159009816,3.654631978312616,25.98534709552438,validation
paper_ic_004,hammersley,3,0.11058847159009816,0.07014800787823876,0.07634324508919854,25.98534709552438,8.792300361899297,8.792300361899297,True,False,False,False,False,0.1130307772461813,3.6646949366138686,26.206755199484995,validation
paper_ic_004,hammersley,4,0.1130307772461813,0.07267082423047248,0.07832101031821473,26.206755199484995,8.792300361899297,8.792300361899297,True,False,False,False,False,0.11547308290226443,3.6740137784702336,26.429555085007348,validation
paper_ic_004,hammersley,5,0.11547308290226443,0.07455862634826543,0.08023415081894338,26.429555085007348,8.792300361899297,8.146914830810347,True,False,False,False,False,0.11773611479971176,3.6667663441043814,26.62701469635054,validation
paper_ic_004,hammersley,6,0.11773611479971176,0.07448999494053801,0.08175649368912902,26.62701469635054,8.146914830810347,8.146914830810347,True,False,False,False,False,0.11999914669715908,3.6732192214922983,26.82411114330393,validation
paper_ic_004,hammersley,7,0.11999914669715908,0.07443863863918052,0.08322909304430952,26.82411114330393,8.146914830810347,8.146914830810347,True,False,False,False,False,0.1222621785946064,3.6795954754319977,27.020825613521968,validation
paper_ic_005,hammersley,0,0.10398634453781513,0.03375,0.019999999999999997,27.016,8.571428571428571,8.978817243967796,True,False,False,False,False,0.1064804604389173,3.5724447610262438,27.178256965895777,train
paper_ic_005,hammersley,1,0.1064804604389173,0.04586258764053745,0.023913690828989278,27.178256965895777,8.978817243967796,8.978817243967796,True,False,False,False,False,0.10897457634001947,3.5910475866519347,27.349456808189068,train
paper_ic_005,hammersley,2,0.10897457634001947,0.05492633442476666,0.027699499337714154,27.349456808189068,8.978817243967796,8.978817243967796,True,False,False,False,False,0.11146869224112164,3.6072011962932087,27.52761206380322,train
paper_ic_005,hammersley,3,0.11146869224112164,0.061708659408215044,0.031361604161777384,27.52761206380322,8.978817243967796,8.978817243967796,True,False,False,False,False,0.11396280814222381,3.6214824746349112,27.711215326699815,train
paper_ic_005,hammersley,4,0.11396280814222381,0.0667838157730362,0.0349040473972236,27.711215326699815,8.978817243967796,8.978817243967796,True,False,False,False,False,0.11645692404332599,3.6343236298961763,27.899118633252282,train
paper_ic_005,hammersley,5,0.11645692404332599,0.07058151231371254,0.03833073906205565,27.899118633252282,8.978817243967796,8.058362412103511,True,False,False,False,False,0.11869535804668807,3.6232558088164883,28.055937978317132,train
paper_ic_005,hammersley,6,0.11869535804668807,0.07131071293803422,0.04117725893250007,28.055937978317132,8.058362412103511,8.058362412103511,True,False,False,False,False,0.12093379205005016,3.6315148940881405,28.213885554754576,train
paper_ic_005,hammersley,7,0.12093379205005016,0.07185636759168015,0.043930766967922974,28.213885554754576,8.058362412103511,8.058362412103511,True,False,False,False,False,0.12317222605341224,3.6395056987111123,28.372797923817014,train
paper_ic_006,hammersley,0,0.10471113445378152,0.07875,0.05,28.695999999999998,0.2040816326530612,2.2040816326530543,True,False,False,False,True,0.1053233793517407,3.4688793524296475,28.700861615089412,train
paper_ic_006,hammersley,1,0.1053233793517407,0.06398666017032488,0.049487355974264416,28.700861615089412,2.2040816326530543,2.2040816326530543,True,False,False,False,False,0.10593562424969988,3.458757315044014,28.70341681590984,train
paper_ic_006,hammersley,2,0.10593562424969988,0.05293937796467361,0.048991462915926445,28.70341681590984,2.2040816326530543,2.2040816326530543,True,False,False,False,False,0.10654786914765906,3.4514296224849508,28.704234023523757,train
paper_ic_006,hammersley,3,0.10654786914765906,0.04467279021831643,0.04851177347654415,28.704234023523757,2.2040816326530543,2.2040816326530543,True,False,False,False,False,0.10716011404561823,3.446195800086311,28.70373958641047,train
paper_ic_006,hammersley,4,0.10716011404561823,0.03848697259402646,0.04804775819263172,28.70373958641047,2.2040816326530543,2.2040816326530543,True,False,False,False,False,0.10777235894357741,3.442531567363856,28.702253201217474,train
paper_ic_006,hammersley,5,0.10777235894357741,0.033858177635932865,0.047598904901257205,28.702253201217474,2.2040816326530543,4.2040816326530575,True,False,False,False,True,0.10894015939709215,3.4896119696958543,28.734225409409664,train
paper_ic_006,hammersley,6,0.10894015939709215,0.034984793115575945,0.04818204670245887,28.734225409409664,4.2040816326530575,4.2040816326530575,True,False,False,False,False,0.11010795985060688,3.4936981205225903,28.766497401353814,train
paper_ic_006,hammersley,7,0.11010795985060688,0.03582782994087851,0.048746133976913436,28.766497401353814,4.2040816326530575,4.2040816326530575,True,False,False,False,False,0.11127576030412162,3.497543833356161,28.798980839210188,train
paper_ic_007,hammersley,0,0.1054359243697479,0.005625,0.07999999999999999,30.376,1.6326530612244896,3.6326530612244863,True,False,False,False,True,0.10644499466453249,3.480274367837941,30.38805842660503,train
paper_ic_007,hammersley,1,0.10644499466453249,0.012546630014925796,0.07923375025621242,30.38805842660503,3.6326530612244863,3.6326530612244863,True,False,False,False,False,0.10745406495931707,3.487045680438728,30.40152173881176,train
paper_ic_007,hammersley,2,0.10745406495931707,0.017726027155421896,0.07849253820687219,30.40152173881176,3.6326530612244863,3.6326530612244863,True,False,False,False,False,0.10846313525410166,3.492530438298341,30.415961245838666,train
paper_ic_007,hammersley,3,0.10846313525410166,0.021601726186016027,0.07777554572949595,30.415961245838666,3.6326530612244863,3.6326530612244863,True,False,False,False,False,0.10947220554888624,3.4970559084636417,30.43105860436458,train
paper_ic_007,hammersley,4,0.10947220554888624,0.02450187895829592,0.07708198143426938,30.43105860436458,3.6326530612244863,3.6326530612244863,True,False,False,False,False,0.11048127584367083,3.500866785241421,30.44657752551396,train
paper_ic_007,hammersley,5,0.11048127584367083,0.02667203872461641,0.07641107979054025,30.44657752551396,3.6326530612244863,5.632653061224488,True,False,False,False,True,0.11204590169401096,3.5537010335652277,30.509957131536247,train
paper_ic_007,hammersley,6,0.11204590169401096,0.032886254463455125,0.07677942880957686,30.509957131536247,5.632653061224488,5.632653061224488,True,False,False,False,False,0.1136105275443511,3.562259083674179,30.575443946434348,train
paper_ic_007,hammersley,7,0.1136105275443511,0.03753629949024238,0.07713574179171638,30.575443946434348,5.632653061224488,5.632653061224488,True,False,False,False,False,0.11517515339469123,3.5696166521620047,30.642426193909753,train
paper_ic_008,hammersley,0,0.10616071428571429,0.050624999999999996,0.003333333333333333,32.056,3.0612244897959187,5.061224489795924,True,False,False,False,True,0.10756660997732427,3.476871427452346,32.07418333819267,train
paper_ic_008,hammersley,1,0.10756660997732427,0.049498537293596656,0.005798878590212793,32.07418333819267,5.061224489795924,5.061224489795924,True,False,False,False,False,0.10897250566893425,3.481651208031808,32.092812400448445,train
paper_ic_008,hammersley,2,0.10897250566893425,0.04865561478721599,0.00818386059824511,32.092812400448445,5.061224489795924,5.061224489795924,True,False,False,False,False,0.11037840136054423,3.486551219571861,32.111949228758306,train
paper_ic_008,hammersley,3,0.11037840136054423,0.048024863012013704,0.01049091181248123,32.111949228758306,5.061224489795924,5.061224489795924,True,False,False,False,False,0.11178429705215422,3.4915203506958026,32.13163297386111,train
paper_ic_008,hammersley,4,0.11178429705215422,0.04755287679867945,0.012722578670840286,32.13163297386111,5.061224489795924,5.061224489795924,True,False,False,False,False,0.1131901927437642,3.4965208493537165,32.15188531929367,train
paper_ic_008,hammersley,5,0.1131901927437642,0.04719969351115534,0.014881324404773725,32.15188531929367,5.061224489795924,6.126609042454277,True,False,False,False,False,0.11489202858889039,3.527915951365278,32.1981725893627,train
