trajectory_id,policy_kind,step_index,time_s,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_average_temperature_c,audit_core_temperature_c,audit_surface_temperature_c,state_previous_current_a,exploration_desired_current_a,exploration_applied_current_a,exploration_safety_override,next_voltage_v,next_average_temperature_c,next_soc,soc_bin_index,split,reachable_source,teacher_current_a,teacher_optimizer_success,teacher_prediction_feasible,teacher_used_fallback,teacher_accepted,teacher_status,teacher_objective,teacher_solve_time_s,teacher_predicted_maximum_voltage_v,teacher_predicted_maximum_temperature_c,teacher_predicted_terminal_soc,teacher_minimum_constraint_margin,active_voltage_constraint,active_temperature_constraint,active_current_upper_constraint,active_current_change_constraint
constant_1c,constant,448,2240.0,0.6337010594953358,0.03573996395024491,0.06101678911555229,33.50000999999764,33.50156432681007,33.49379269274792,3.9195892569841817,5.0,3.91958934997092,False,4.057453720288095,33.500009999998404,0.6347898343147722,5,train,True,3.9191074981588803,True,True,False,True,Optimization terminated successfully,0.3370023306456422,0.0871578999999656,4.132270833714587,33.500000000002004,0.6990341532356193,-2.0037305148434825e-12,True,True,False,False
constant_1c,constant,478,2390.0,0.6663643117905784,0.0357399811569637,0.061016662377482156,33.500009999997935,33.50156432681037,33.493792692748215,3.9195909159025177,5.0,3.9195909441332333,False,4.093730071965719,33.50000999999964,0.6674530870528377,5,train,True,3.919109097763645,True,True,False,True,Optimization terminated successfully,0.19888267063978604,0.6806291999996574,4.1400000000230675,33.50000000121097,0.7299209996949088,-1.2109708791285811e-09,True,True,False,False
constant_1c,constant,551,2755.0,0.7418042438449789,0.02896404657743495,0.05569520946102947,33.19470830942901,33.196114742406884,33.1890825775175,3.117769825767027,5.0,3.0990766097966116,False,4.1400099999964635,33.178151272318544,0.7426650984588112,6,train,True,3.0359428490949387,True,True,False,True,Optimization terminated successfully,0.038879450091814434,0.24048760000005132,4.140000000015625,33.177083628196456,0.7856514165390065,-1.5624834759364603e-11,True,False,False,False
constant_1c,constant,592,2960.0,0.7734079282757543,0.02303346665684769,0.04560934947125016,32.33868520119183,32.339892180241534,32.33385728499302,2.4866763219840555,5.0,2.4738061321401856,False,4.140009999999993,32.31477570213304,0.7740950966457932,6,train,True,2.429670147132576,True,True,False,True,Optimization terminated successfully,0.009154787175035371,1.824965499999962,4.140000000000001,32.314175840854034,0.8000000006730705,-6.730704882329519e-10,True,False,False,False
constant_1p5c,constant,16,80.0,0.1304166666666667,0.06734529311605687,0.044824278346017606,26.859982743034003,26.861146876634727,26.85532620863112,7.5,7.5,7.5,False,3.6435470975724074,27.006027040737173,0.13250000000000003,0,test,True,8.379862669033846,True,True,False,True,Optimization terminated successfully,6.842049607763103,0.8457386999998562,3.8102708831680157,33.50000000062917,0.24176278030066733,-6.291713816608535e-10,False,True,False,False
constant_1p5c,constant,33,165.0,0.16583333333333325,0.06837967031792686,0.07586197742990347,29.376031482457996,29.37767171871723,29.36947053742106,7.5,7.5,7.5,False,3.742475441283865,29.52411249814468,0.16791666666666658,0,test,True,6.7324143888723444,True,True,False,True,Optimization terminated successfully,6.418874809581516,0.6335233999998309,3.792938206605892,33.500000000199506,0.25986596639428744,-1.9950618934672093e-10,False,True,False,False
constant_1p5c,constant,78,390.0,0.24153250757273623,0.03325679787096307,0.08173241129953082,33.500009999999335,33.501564326811774,33.493792692749594,3.6559140839007243,7.5,3.666531035430295,False,3.723615336260159,33.50000999999715,0.2425509884159113,1,test,True,3.666060864442924,True,True,False,True,Optimization terminated successfully,5.422760063486085,0.8996314999999413,3.7729029538013266,33.50000000091946,0.3052108083713709,-9.194565109282848e-10,False,True,False,False
constant_1p5c,constant,105,525.0,0.26973557169740453,0.0347929452916326,0.06810708602265811,33.50000999999817,33.501564326810595,33.49379269274847,3.8280397538334086,7.5,3.831562512840965,False,3.7404899410875707,33.50000999999738,0.27079989461763815,1,test,True,3.8310844615118356,True,True,False,True,Optimization terminated successfully,4.831361624332733,0.5596660999999585,3.797858874816137,33.50000000095902,0.3344961925729989,-9.590195304554072e-10,False,True,False,False
constant_1p5c,constant,164,820.0,0.33340327451430957,0.03564828679247983,0.06169309766285064,33.50000999999871,33.50156432681114,33.49379269274898,3.9107482117349397,7.5,3.911093254704012,False,3.7925523746722667,33.50000999999734,0.3344896893072829,2,test,True,3.91061175791088,True,True,False,True,Optimization terminated successfully,3.654589259039877,0.4851073000004362,3.8516297148060277,33.500000000300936,0.3986816123875767,-3.0093616487647523e-10,False,True,False,False
constant_1p5c,constant,195,975.0,0.3671124373742574,0.035713300713155864,0.061213269205451004,33.50000999999918,33.50156432681162,33.493792692749416,3.917018401739558,7.5,3.917118904844078,False,3.8207875035047887,33.50000999999908,0.3682005259589363,2,test,True,3.9166371641691136,True,True,False,True,Optimization terminated successfully,3.1018820689193856,0.1640794999998434,3.8798408466763576,33.500000001494776,0.4324297409205547,-1.4947758586458804e-09,False,True,False,False
constant_1p5c,constant,256,1280.0,0.43351170378677983,0.035737641072964496,0.06103389924496217,33.50000999999747,33.5015643268099,33.49379269274773,3.919365301369841,7.5,3.919374144722904,False,3.8763424548818866,33.500009999997296,0.43460041882698064,3,test,True,3.9188923051089555,True,True,False,True,Optimization terminated successfully,2.147218546216155,0.08250439999983428,3.935571675381902,33.50000000021939,0.4988435806888129,-2.1938717509328853e-10,False,True,False,False
constant_1p5c,constant,287,1435.0,0.46726264611090984,0.03573930624651084,0.061021633572014566,33.50000999999677,33.501564326809195,33.49379269274707,3.919525846008812,7.5,3.9195284168256386,False,3.904378665272823,33.50000999999955,0.4683514040044725,3,test,True,3.919046573396122,True,True,False,True,Optimization terminated successfully,1.7296662317160763,0.08087049999994633,3.9647872307810683,33.50000000031577,0.5325955184832344,-3.157722971991461e-10,False,True,False,False
constant_1p5c,constant,348,1740.0,0.533677538906746,0.03573992862286489,0.061017049325602694,33.50000999999895,33.50156432681139,33.49379269274921,3.91958585100278,7.5,3.9195860770279047,False,3.9613858492364646,33.500009999999534,0.5347663128170315,4,test,True,3.91910422639555,True,True,False,True,Optimization terminated successfully,1.041081212835,0.0811294000000089,4.025303021566098,33.50000000074843,0.5990107822310491,-7.484288744308287e-10,False,True,False,False
constant_1p5c,constant,378,1890.0,0.5663407749724924,0.035739970471024333,0.061016741087025476,33.5000099999979,33.50156432681033,33.49379269274816,3.9195898856744087,7.5,3.9195899540019186,False,3.9903604177778926,33.50000999999717,0.5674295499597151,4,test,True,3.919108102278926,True,True,False,True,Optimization terminated successfully,0.7671544785444989,0.20055970000021262,4.059020494968241,33.500000000410644,0.6316738861514969,-4.106439632778347e-10,False,True,False,False
constant_1p5c,constant,439,2195.0,0.6327560667809216,0.0357399870232731,0.061016619168799496,33.500009999996784,33.501564326809216,33.49379269274705,3.9195914815242663,7.5,3.9195914875547317,False,4.0564155570975435,33.500009999997275,0.6338448421941312,5,test,True,3.9191096357618376,True,True,False,True,Optimization terminated successfully,0.3417818232347607,0.050649699999667064,4.131365999023104,33.50000000009523,0.6980891868504011,-9.522693744656863e-11,True,True,False,False
constant_1p5c,constant,470,2350.0,0.6665081051177024,0.03573998815496661,0.061016610832283796,33.50000999999675,33.50156432680917,33.493792692747064,3.9195915905260703,7.5,3.919591592462791,False,4.093888800158906,33.50000999999827,0.6675968805600532,5,test,True,3.9191097467180365,True,True,False,True,Optimization terminated successfully,0.1983962199258486,0.719047000000046,4.140000000007799,33.500000002405955,0.7300447023203216,-2.40595454670256e-09,True,True,False,False
constant_1p5c,constant,542,2710.0,0.7410527980388587,0.029120223248132546,0.0559052102790111,33.20882154623642,33.210232122768005,33.203179240110074,3.1341898313518164,7.5,3.11529086474319,False,4.140009999996493,33.19253285593261,0.7419181566123985,6,test,True,3.0514990925022207,True,True,False,True,Optimization terminated successfully,0.03983703861699583,0.23859789999960412,4.1400000000000015,33.19144885014593,0.785105976683122,-8.881784197001252e-16,True,False,False,False
constant_1p5c,constant,584,2920.0,0.7734988324007619,0.023017585607673387,0.045578662753719204,32.33552873892769,32.336735074267,32.33070339757046,2.484972568353875,7.5,2.472114326715597,False,4.140009999997067,32.31160795042654,0.7741855308248495,6,test,True,2.4280182099911576,True,True,False,True,Optimization terminated successfully,0.009006945869725006,2.0758276000001388,4.1400000000000015,32.311009038820636,0.7999999999999069,-8.881784197001252e-16,True,False,False,False
constant_2c,constant,14,70.0,0.13333333333333333,0.08813058798393358,0.051065940641098984,27.601197066294173,27.603116030435636,27.593521209728323,10.0,10.0,10.0,False,3.733044708035059,27.85764145862853,0.1361111111111111,0,train,True,8.0,True,True,False,True,Optimization terminated successfully,6.886627691940593,0.6354523999998491,3.7984713066102147,33.50000000019637,0.2397637852331581,-1.963726958820189e-10,False,True,False,True
constant_2c,constant,27,135.0,0.16944444444444431,0.09111254211459116,0.08775208400546304,31.00329669199356,31.005892603473182,30.992913046075092,10.0,10.0,10.0,False,3.8386486691588644,31.26774218620877,0.17222222222222208,0,train,True,8.0,True,True,False,True,Optimization terminated successfully,6.616667604937216,0.3614359000002878,3.7988995010544904,33.500000003793794,0.25085935599063486,-3.793793723616545e-09,False,True,False,True
constant_2c,constant,73,365.0,0.23215699693486663,0.03436496702392498,0.0713926425606414,33.50000999999695,33.50156432680937,33.49379269274726,3.7864599429983143,10.0,3.791547219176481,False,3.7085399279169677,33.50000999999981,0.233210204495749,1,train,True,3.7910709866996246,True,True,False,True,Optimization terminated successfully,5.602374449190644,0.8792155999999522,3.764264422681609,33.500000002505566,0.2966545309667372,-2.5055655328287685e-09,False,True,False,False
constant_2c,constant,105,525.0,0.26633667614945655,0.03534822819655768,0.06392147938536084,33.50000999999773,33.50156432681016,33.49379269274798,3.8817801162511993,10.0,3.883248327272581,False,3.735208039928948,33.50000999999994,0.2674153562403656,1,train,True,3.882768011238174,True,True,False,True,Optimization terminated successfully,4.891723765992594,0.5815491000003021,3.7946623427647355,33.50000000266104,0.3314343528323594,-2.661039388840436e-09,False,True,False,False
constant_2c,constant,167,835.0,0.33360355421146937,0.03570665978491262,0.06126223344376772,33.50000999999884,33.50156432681127,33.4937926927491,3.9163780282384297,10.0,3.91650352927486,False,3.792482869474672,33.50000999999662,0.3346914718584902,2,train,True,3.9160218062213583,True,True,False,True,Optimization terminated successfully,3.650588053803911,0.34046089999992546,3.851487564274872,33.500000000256165,0.39891676066675685,-2.561648670962313e-10,False,True,False,False
constant_2c,constant,198,990.0,0.3673400180363312,0.035730296680182495,0.06108800629255463,33.50000999999834,33.501564326810765,33.49379269274864,3.918657187369834,10.0,3.9186936940639634,False,3.8209082858831485,33.5000099999971,0.36842854406246006,2,train,True,3.918211878806991,True,True,False,True,Optimization terminated successfully,3.0981515661365377,0.0837455000000773,3.87971372902309,33.500000000149576,0.43266737976421416,-1.495763513048587e-10,False,True,False,False
constant_2c,constant,259,1295.0,0.4337494980619128,0.03573913634139508,0.06102288506216777,33.500009999997346,33.50156432680976,33.493792692747675,3.919509464928849,10.0,3.919512675672043,False,3.87653344168987,33.50000999999658,0.4348382515829328,3,train,True,3.9190308271959293,True,True,False,True,Optimization terminated successfully,2.1441043519782084,0.08714129999998477,3.935459966976778,33.50000000017855,0.49908214971531034,-1.7855228406915558e-10,False,True,False,False
constant_2c,constant,289,1445.0,0.4664123701512299,0.03573973081514597,0.06101850630997271,33.50000999999779,33.501564326810225,33.493792692748066,3.9195667798395672,10.0,3.919567751045876,False,3.9036655724846647,33.50000999999761,0.46750113897096485,3,train,True,3.9190859000565994,True,True,False,True,Optimization terminated successfully,1.739621012683917,0.10230389999969702,3.963730866958927,33.50000000023094,0.5317453761712515,-2.3094059997674776e-10,False,True,False,False
constant_2c,constant,350,1750.0,0.5328275179943557,0.03573996595231402,0.06101677437051553,33.50000999999837,33.50156432681081,33.49379269274861,3.919589450062155,10.0,3.9195895353204158,False,3.960645407922159,33.50000999999682,0.533916292865278,4,train,True,3.919107683632053,True,True,False,True,Optimization terminated successfully,1.0487763974658852,0.21011680000037813,4.024053255486155,33.50000001428318,0.5981605974492885,-1.4283180860275024e-08,False,True,False,False
constant_2c,constant,381,1905.0,0.5665795464870582,0.03573998203032961,0.061016655944058175,33.500009999997445,33.50156432680987,33.493792692747746,3.91959100007421,10.0,3.919591025084113,False,3.99057729703282,33.50000999999978,0.5676683217718038,4,train,True,3.919109173155851,True,True,False,True,Optimization terminated successfully,0.765308705807505,0.04496109999990949,4.059161490333765,33.50000000012643,0.6319126344870174,-1.2642686897379463e-10,False,True,False,False
constant_2c,constant,442,2210.0,0.632994845239464,0.03573998803952597,0.06101661168287761,33.50000999999696,33.50156432680939,33.49379269274728,3.919591579402109,10.0,3.919591581823811,False,4.056677695198969,33.50000999999974,0.6340836206788595,5,train,True,3.919109173155851,True,True,False,True,Optimization terminated successfully,0.34057034134054254,0.0408650000003945,4.1314900994068315,33.49999998844602,0.6983279332394232,1.1553979106793122e-08,True,True,False,False
constant_2c,constant,473,2365.0,0.6667468840510858,0.03573998845060363,0.06101660865643536,33.50000999999885,33.501564326811284,33.493792692749125,3.9195916191061837,10.0,3.9195916196563685,False,4.094152357654406,33.5000099999968,0.6678356595009904,5,train,True,3.919109769374757,True,True,False,True,Optimization terminated successfully,0.19758974214204894,0.7210218000000168,4.1400000000037105,33.50000000182651,0.730250126346007,-1.8265069456901983e-09,True,True,False,False
constant_2c,constant,545,2725.0,0.7412431038136776,0.02908056189216838,0.05585228439114032,33.2052822477792,33.20669177831793,33.19964412562428,3.130021343740303,10.0,3.1111749973806084,False,4.140009999999811,33.188925080607135,0.7421073190907278,6,train,True,3.0475514369153456,True,True,False,True,Optimization terminated successfully,0.03959346267737287,0.24788420000004407,4.140000000009978,33.187845256472166,0.7852440647955302,-9.977796366911207e-12,True,False,False,False
constant_2c,constant,587,2935.0,0.77364979238505,0.022991216909786606,0.04552771365673376,32.330293529360596,32.33149879700805,32.32547245877077,2.4821436670040917,10.0,2.469305261152817,False,4.140009999999523,32.30635400707062,0.7743357105131481,6,train,True,2.4252753306790735,True,True,False,True,Optimization terminated successfully,0.009007769749386694,1.7045937000002596,4.140000000000002,32.305756670511904,0.8000000004797387,-4.797386932153813e-10,True,False,False,False
high_then_low,soc_switch,14,70.0,0.13055555555555556,0.0795141994948133,0.046665652231286436,27.16195864441413,27.163524798472174,27.15569402818195,9.0,9.0,9.0,False,3.691820007969276,27.369926965847185,0.13305555555555557,0,train,True,8.081645528957512,True,True,False,True,Optimization terminated successfully,6.883950270963133,0.6646383000002061,3.80504916636795,33.50000000021987,0.23993638187506008,-2.198703441536054e-10,False,True,False,False
high_then_low,soc_switch,27,135.0,0.1630555555555556,0.08200582376282492,0.07943547169976069,29.918646568297625,29.920759311651857,29.910195594880705,9.0,9.0,9.0,False,3.7882446840629376,30.132804222029307,0.1655555555555556,0,train,True,6.999999999999999,True,True,False,True,Optimization terminated successfully,6.569584253714097,0.6163775999998506,3.777023305436095,33.50000000041746,0.2531474429524279,-4.1745806811377406e-10,False,True,False,True
high_then_low,soc_switch,73,365.0,0.23389882653215188,0.03394057176703828,0.07472618303642432,33.50000999999763,33.50156432681007,33.49379269274787,3.7447667054192038,9.0,3.751411599238782,False,3.7121685288164064,33.50000999999936,0.2349408853097182,1,train,True,3.750937249692994,True,True,False,True,Optimization terminated successfully,5.571132402455023,0.8002117999999427,3.7666516776251107,33.50000000135957,0.29813135568136623,-1.359566681458091e-09,False,True,False,False
high_then_low,soc_switch,103,515.0,0.2657199893321565,0.03518067146900674,0.0651758849708189,33.50000999999921,33.50156432681166,33.493792692749416,3.8655827433270313,9.0,3.8676741931820393,False,3.7353874844935557,33.50000999999663,0.2667943432747071,1,train,True,3.8671945496736986,True,True,False,True,Optimization terminated successfully,4.90588094036481,0.4860036999998556,3.794859983018903,33.50000000178553,0.3307165447753482,-1.7855299461189134e-09,False,True,False,False
high_then_low,soc_switch,165,825.0,0.33288481084477717,0.035692261972330996,0.061368427780589395,33.50000999999768,33.50156432681011,33.493792692747974,3.914989591193223,9.0,3.9151692740358746,False,3.7919259897820576,33.50000999999646,0.3339723578653427,2,train,True,3.9146876067059795,True,True,False,True,Optimization terminated successfully,3.662995830630797,0.3727942999998959,3.8515675803894687,33.500000000657764,0.3981895762922314,-6.577636213478399e-10,False,True,False,False
high_then_low,soc_switch,196,980.0,0.36661454344479233,0.035726107108857055,0.06111887739936328,33.500009999999854,33.501564326812286,33.49379269275011,3.9182532346418064,9.0,3.918305519266709,False,3.820317157827193,33.50000999999813,0.36770296164458866,2,train,True,3.917823729995434,True,True,False,True,Optimization terminated successfully,3.1095891368510538,0.08302409999987503,3.8797977520373226,33.50000000068248,0.4319395813390453,-6.824834031249338e-10,False,True,False,False
high_then_low,soc_switch,257,1285.0,0.4330215061117243,0.035738767834686776,0.06102559943995233,33.50000999999687,33.5015643268093,33.493792692747135,3.919473936233101,9.0,3.9194785352071873,False,3.8759313858527324,33.50000999999953,0.43411025014928184,3,train,True,3.918996688010284,True,True,False,True,Optimization terminated successfully,2.1536121253984306,0.08095610000009401,3.93551278468187,33.50000000024259,0.4983541224540572,-2.425935008432134e-10,False,True,False,False
high_then_low,soc_switch,288,1440.0,0.4667729748572605,0.035739633773339934,0.06101922109176645,33.500009999998866,33.5015643268113,33.49379269274912,3.9195574238256086,4.5,3.919558760608197,False,3.9039676032818633,33.50000999999975,0.4678617411796517,3,train,True,3.919076909704607,True,True,False,True,Optimization terminated successfully,1.7353982827251424,0.0809028000003309,3.9647254045512814,33.50000000002739,0.5321061085209633,-2.7391422463551862e-11,False,True,False,False
high_then_low,soc_switch,349,1745.0,0.5331880644054331,0.03573995742009519,0.061016837215495334,33.500009999998355,33.501564326810794,33.49379269274861,3.919588627424673,4.5,3.919588744902285,False,3.960959388945119,33.50000999999781,0.5342768390567948,4,train,True,3.9191068931989337,True,True,False,True,Optimization terminated successfully,1.0455053255402085,0.43830720000005385,4.0234128331840155,33.500000000480505,0.5985204370332524,-4.805045250577678e-10,False,True,False,False
high_then_low,soc_switch,380,1900.0,0.5669400889120446,0.03573997955046516,0.061016674210942715,33.50000999999825,33.50156432681068,33.49379269274853,3.919590761011932,4.5,3.919590795194381,False,3.990905041215606,33.500009999997964,0.568028864132932,4,train,True,3.9191089433968407,True,True,False,True,Optimization terminated successfully,0.762523459606355,0.04236040000023422,4.058566263776125,33.50000000000398,0.6322724742486208,-3.979039320256561e-12,False,True,False,False
high_then_low,soc_switch,441,2205.0,0.6333553861746918,0.03573998782170865,0.06101661328898763,33.500009999999605,33.50156432681204,33.49379269274987,3.9195915584714385,4.5,3.919591561483685,False,4.057073713930944,33.500009999999556,0.6344441616084372,5,train,True,3.9191089433968407,True,True,False,True,Optimization terminated successfully,0.33874105727717724,0.040909800000008545,4.130864629057908,33.499999984099865,0.6986877715112679,1.5900134542334854e-08,True,True,False,False
high_then_low,soc_switch,472,2360.0,0.6671074248844092,0.03573998838715166,0.0610166091232484,33.500009999998724,33.50156432681115,33.49379269274901,3.919591612953809,4.5,3.9195916138705797,False,4.0945501501838235,33.50000999999843,0.6681962003327065,5,train,True,3.9191097620176483,True,True,False,True,Optimization terminated successfully,0.19637586806502913,0.5655860000001667,4.14000000003568,33.500000001918686,0.7305601942161769,-1.918685654800356e-09,True,True,False,False
high_then_low,soc_switch,544,2720.0,0.7415304418212256,0.02902070330859641,0.05577238071117083,33.19994650236185,33.20135445631726,33.194314686540196,3.123729923448991,4.5,3.10496294911718,False,4.140009999998602,33.18348615598587,0.7423929315293137,6,train,True,3.0415931272622796,True,True,False,True,Optimization terminated successfully,0.039227114860521904,0.2479396000003362,4.1400000000325345,33.182412627646364,0.7854525803174641,-3.253397551361559e-11,True,False,False,False
high_then_low,soc_switch,586,2930.0,0.7738777398529244,0.022951411523803728,0.045450803595615756,32.322401961602786,32.323605619802414,32.317587328804265,2.4778732019838303,4.5,2.4650647271371176,False,4.140009999996958,32.29843419845994,0.7745624800549069,6,train,True,2.421134671340462,True,True,False,True,Optimization terminated successfully,0.008863749556453113,1.7112237999999707,4.1400000000000015,32.29783923518612,0.7999999998107209,-8.881784197001252e-16,True,False,False,False
low_then_high,soc_switch,27,135.0,0.13291666666666668,0.04101212291751716,0.04083775976719919,26.302381406237956,26.30292250513548,26.300217010647838,4.5,4.5,4.5,False,3.551048834576192,26.355839547830314,0.13416666666666668,0,validation,True,6.499999999999982,True,True,False,True,Optimization terminated successfully,6.708138127081377,0.8993018999999549,3.828882270667398,33.50000000306189,0.24764985287008387,-3.0618920732194965e-09,False,True,False,True
low_then_high,soc_switch,53,265.0,0.1654166666666667,0.04103231194297633,0.057735919019341254,27.664891644455302,27.665666123902618,27.661793726666023,4.5,4.5,4.5,False,3.6298809271359445,27.715387901379586,0.1666666666666667,0,validation,True,6.5,True,True,False,True,Optimization terminated successfully,6.167700782299176,0.68319560000009,3.830212763083556,33.50000000131301,0.2713529718831704,-1.3130119214110891e-09,False,True,False,True
low_then_high,soc_switch,107,535.0,0.23291666666666677,0.04103232268752008,0.06800371675119048,30.08206222062782,30.083211041915256,30.077466935478075,4.5,4.5,4.5,False,3.7282929124885427,30.120575289135985,0.23416666666666677,1,validation,True,6.499999999999998,True,True,False,True,Optimization terminated successfully,5.061185984367702,0.4718863000002784,3.8372778603136894,33.50000000128545,0.3234192913108661,-1.2854499686909548e-09,False,True,False,True
low_then_high,soc_switch,134,670.0,0.26666666666666644,0.04103232268752177,0.06921663409579999,31.04563229116988,31.046924551007518,31.04046325181933,4.5,4.5,4.5,False,3.759904490967081,31.078386797989523,0.2679166666666664,1,validation,True,6.156707205379533,True,True,False,True,Optimization terminated successfully,4.528226072487445,0.5187055000001237,3.8444322063632494,33.50000000290543,0.35056617666282514,-2.9054305628051225e-09,False,True,False,False
low_then_high,soc_switch,188,940.0,0.334166666666665,0.04103232268752177,0.06991297146956388,32.55209804523012,32.55361214873883,32.54604163119527,4.5,4.5,4.5,False,3.819545809602625,32.57544052022911,0.335416666666665,2,validation,True,5.294476128078277,True,True,False,True,Optimization terminated successfully,3.519401711132065,0.38963020000028337,3.864342740107639,33.500000004805244,0.40678459043592896,-4.80524420254369e-09,False,True,False,False
low_then_high,soc_switch,214,1070.0,0.3666666666666643,0.04103232268752177,0.06999331521453306,33.1131827744247,33.11477914414368,33.10679729554878,4.5,4.5,4.5,False,3.8470963309280357,33.13295871843367,0.3679166666666643,2,validation,True,4.7629255172560265,True,True,False,True,Optimization terminated successfully,3.066749831672427,0.6672787000002245,3.8820408237522974,33.500000018732806,0.434681853951297,-1.8732805528998142e-08,False,True,False,False
low_then_high,soc_switch,273,1365.0,0.43357087942435407,0.03547842480126211,0.06295192889495041,33.500009999999634,33.501564326812066,33.493792692749906,3.8943529054376995,4.5,3.8953350715746637,False,3.877466948592142,33.50000999999751,0.4346529169442359,3,validation,True,3.894854239726592,True,True,False,True,Optimization terminated successfully,2.1484267429163366,0.6521019000001615,3.9350404820080223,33.50000000512999,0.49874692488226385,-5.1299906544954865e-09,False,True,False,False
