time_s,charge_current_a,soc,terminal_voltage_v,average_temperature_c,safety_override,source
765.0,5.0,0.31138888888888816,3.8212862308826523,33.18514134824936,False,reduced_model
770.0,5.0,0.31277777777777704,3.822532312909142,33.221121895365265,False,reduced_model
775.0,5.0,0.31416666666666593,3.823774929406871,33.256878112622715,False,reduced_model
780.0,5.0,0.3155555555555548,3.8250141648438905,33.2924112364164,False,reduced_model
785.0,5.0,0.3169444444444437,3.82625010312294,33.32772250177313,False,reduced_model
790.0,5.0,0.3183333333333326,3.827482827599924,33.362813142146564,False,reduced_model
795.0,5.0,0.31972222222222146,3.8287124211017787,33.397684389220174,False,reduced_model
800.0,5.0,0.32111111111111035,3.829938965943755,33.43233747271825,False,reduced_model
805.0,5.0,0.32249999999999923,3.831162543946139,33.46677362022472,False,reduced_model
810.0,4.962697872106219,0.3238785271866954,3.8314735789971284,33.50000999999912,False,reduced_model
815.0,3.5817369367578067,0.3248734541135726,3.7989242344171132,33.500009999997694,False,reduced_model
820.0,3.6274064671306405,0.3258810670211089,3.797795495778925,33.500009999999556,False,reduced_model
825.0,3.6626206543587614,0.32689846164731967,3.7971539271906094,33.50000999999694,False,reduced_model
830.0,3.690013466984965,0.3279234653881488,3.7968636260126822,33.50000999999708,False,reduced_model
835.0,3.7115825833461713,0.3289544605501894,3.7968279293322316,33.500009999999904,False,reduced_model
840.0,3.7288252022699453,0.3299902453285977,3.7969778744237583,33.50000999999831,False,reduced_model
845.0,3.7428527137672063,0.3310299266379775,3.797264096869634,33.500009999997644,False,reduced_model
850.0,3.7544847250683233,0.33207283906160756,3.7976511570182105,33.500009999997765,False,reduced_model
855.0,3.7643230498360936,0.3331184843532287,3.798113542379059,33.500009999998376,False,reduced_model
860.0,3.7728084143600427,0.33416648669055093,3.7986328365460498,33.5000099999982,False,reduced_model
865.0,3.7802631633530837,0.33521655979148235,3.7991957062560093,33.50000999999857,False,reduced_model
870.0,3.786923036823282,0.33626848285726657,3.7997924657226476,33.50000999999698,False,reduced_model
875.0,3.7929606190300547,0.33732208302921934,3.800416050336745,33.500009999998184,False,reduced_model
880.0,3.7985025368107017,0.33837722262277786,3.8010612816461298,33.5000099999982,False,reduced_model
885.0,3.803642023849534,0.339433789851625,3.8017243403307286,33.50000999999876,False,reduced_model
890.0,3.8084480675752275,0.3404916920926181,3.802402387838939,33.50000999999982,False,reduced_model
895.0,3.8129720560391434,0.3415508509970734,3.803093294588342,33.500009999997566,False,reduced_model
900.0,3.8172526001289953,0.3426111989415537,3.8037954445823225,33.500009999998724,False,reduced_model
905.0,3.821319025300909,0.3436726764485817,3.8045075948079563,33.50000999999979,False,reduced_model
910.0,3.825193902302999,0.34473523031033254,3.8052287740957436,33.50000999999891,False,reduced_model
915.0,3.828894876787672,0.34579881222055137,3.8059582102357066,33.50000999999963,False,reduced_model
920.0,3.8324359922262374,0.34686337777394755,3.8066952774244602,33.50000999999713,False,reduced_model
925.0,3.8358286490256432,0.34792888573201025,3.8074394583980116,33.50000999999899,False,reduced_model
930.0,3.839082294871332,0.3489952974805856,3.808190316993162,33.50000999999935,False,reduced_model
935.0,3.84220492807799,0.3500625766272739,3.808947478378464,33.500009999997424,False,reduced_model
940.0,3.8452034596411977,0.35113068869939645,3.8097106146632935,33.500009999998156,False,reduced_model
945.0,3.8480839756084606,0.35219960091484326,3.8104794344291,33.50000999999817,False,reduced_model
950.0,3.8508519293100107,0.35326928200631824,3.811253675130317,33.50000999999717,False,reduced_model
955.0,3.8535122797475196,0.3543397020840259,3.8120330974897865,33.500009999998284,False,reduced_model
960.0,3.856069592438871,0.35541083252637,3.812817481360829,33.50000999999751,False,reduced_model
965.0,3.858528114942601,0.35648264589163187,3.8136066226915935,33.5000099999995,False,reduced_model
970.0,3.860891829826869,0.35755511584436156,3.8144003311863766,33.50000999999866,False,reduced_model
975.0,3.863164497015532,0.35862821709353254,3.8151984286031286,33.50000999999808,False,reduced_model
980.0,3.865349682600936,0.3597019253386995,3.8160007473780007,33.50000999999835,False,reduced_model
985.0,3.867450782272499,0.36077621722266406,3.8168071295881307,33.50000999999742,False,reduced_model
990.0,3.8694710392155685,0.36185107028911284,3.8176174261262745,33.50000999999824,False,reduced_model
995.0,3.871413556917105,0.36292646294381203,3.818431496004463,33.500009999999406,False,reduced_model
1000.0,3.873281310661696,0.36400237441899586,3.8192492058089904,33.50000999999974,False,reduced_model
1005.0,3.875077156117186,0.3650787847401395,3.820070429223571,33.5000099999999,False,reduced_model
1010.0,3.8768038363195956,0.3661556746946727,3.8208950466153,33.50000999999882,False,reduced_model
1015.0,3.8784639882214833,0.367233025802512,3.821722944686479,33.50000999999933,False,reduced_model
1020.0,3.8800601472030394,0.3683108202878462,3.8225540161367824,33.50000999999779,False,reduced_model
1025.0,3.881594752892852,0.3693890410525386,3.8233881594009116,33.50000999999771,False,reduced_model
1030.0,3.8830701520782895,0.3704676716503381,3.824225278354299,33.50000999999736,False,reduced_model
1035.0,3.8844886035076343,0.3715466962624236,3.825065282090308,33.500009999997566,False,reduced_model
1040.0,3.8858522808004636,0.37262609967375704,3.82590808467766,33.50000999999698,False,reduced_model
1045.0,3.887163276231149,0.37370586725048793,3.826753604957211,33.50000999999746,False,reduced_model
1050.0,3.888423603348201,0.3747859849180847,3.827601766328543,33.50000999999953,False,reduced_model
1055.0,3.8896351998846512,0.37586643914027484,3.8284524965570625,33.50000999999713,False,reduced_model
1060.0,3.890799931832589,0.37694721689911725,3.8293057276225637,33.500009999998724,False,reduced_model
1065.0,3.891919593734201,0.37802830567515455,3.8301613954905296,33.500009999999364,False,reduced_model
1070.0,3.892995913483901,0.3791096934289001,3.8310194399978132,33.5000099999982,False,reduced_model
1075.0,3.894030553929042,0.3801913685827693,3.8318798046763427,33.500009999998674,False,reduced_model
1080.0,3.8950251147616655,0.3812733200035364,3.8327424365905554,33.50000999999846,False,reduced_model
1085.0,3.8959811357199214,0.38235553698568087,3.8336072862142885,33.50000999999809,False,reduced_model
1090.0,3.8969000981887802,0.38343800923517773,3.834474307279293,33.50000999999724,False,reduced_model
1095.0,3.8977834276738577,0.38452072685397604,3.835343456651084,33.50000999999802,False,reduced_model
1100.0,3.8986324954021256,0.3856036803249211,3.8362146941918307,33.50000999999894,False,reduced_model
1105.0,3.899448620795738,0.38668686049736434,3.837087982650377,33.50000999999884,False,reduced_model
1110.0,3.90023307321826,0.3877702585732583,3.8379632875425975,33.50000999999751,False,reduced_model
1115.0,3.9009870738664176,0.38885386609377676,3.838840577041214,33.50000999999722,False,reduced_model
1120.0,3.901711797225289,0.38993767492633935,3.8397198218612347,33.50000999999748,False,reduced_model
1125.0,3.9024083732510917,0.3910216772522424,3.8406009951682134,33.500009999999236,False,reduced_model
1130.0,3.9030778885353357,0.39210586555461335,3.8414840724685995,33.5000099999989,False,reduced_model
