profile_name,variant,temperature_c,initial_soc,c_rate,holdout_soc,horizon_s,voltage_rmse_mv,voltage_maximum_absolute_error_mv,temperature_rmse_c,temperature_maximum_absolute_error_c,true_voltage_feasible,predicted_voltage_feasible,voltage_classification,true_temperature_feasible,predicted_temperature_feasible,temperature_classification
t25_soc0.60_c0.5,related_2rc_dual,25.0,0.6,0.5,False,25.0,15.589513529024991,16.059376001983594,0.009455541712252552,0.013784955903819451,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c0.5,related_2rc_dual,25.0,0.6,0.5,False,300.0,15.949153385085621,18.63011013235072,0.07441842338595223,0.155658953678401,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c0.5,related_2rc_single,25.0,0.6,0.5,False,5.0,14.906163094174838,15.659955311499996,0.003193345871807998,0.0045160730412590055,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c0.5,related_2rc_single,25.0,0.6,0.5,False,25.0,15.589513529024991,16.059376001983594,0.009898646726910765,0.01453959255813686,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c0.5,related_2rc_single,25.0,0.6,0.5,False,300.0,15.949153385085621,18.63011013235072,0.07126353284170463,0.1511787415679855,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c1,fixed_2rc_dual,25.0,0.6,1.0,False,5.0,10.392628253511504,10.545980379196518,0.020471846388311805,0.028951562809169218,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c1,fixed_2rc_dual,25.0,0.6,1.0,False,25.0,9.728858325262653,10.545980379196518,0.07842523937635965,0.1258525940733506,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c1,fixed_2rc_dual,25.0,0.6,1.0,False,300.0,11.544167555532187,13.061859256820796,0.4732924433365681,0.6115584973422727,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c1,related_2rc_dual,25.0,0.6,1.0,False,5.0,10.320955790771398,11.763113406543013,0.004333321347801691,0.006128241820182012,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c1,related_2rc_dual,25.0,0.6,1.0,False,25.0,11.784921148880308,12.628491073234382,0.005804824459629177,0.008687524851740847,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c1,related_2rc_dual,25.0,0.6,1.0,False,300.0,21.119155839334557,27.246178175300173,0.636583959031961,1.2039320073476034,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c1,related_2rc_single,25.0,0.6,1.0,False,5.0,10.320955790771398,11.763113406543013,0.0047155786057213,0.006668835218647473,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c1,related_2rc_single,25.0,0.6,1.0,False,25.0,11.784921148880308,12.628491073234382,0.0069847481438622865,0.009829920070600906,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c1,related_2rc_single,25.0,0.6,1.0,False,300.0,21.119155839334557,27.246178175300173,0.6226179038615512,1.1860111589059912,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c2,fixed_2rc_dual,25.0,0.6,2.0,False,5.0,26.327415505278587,26.484164044110692,0.04296429856686309,0.06076069373110471,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c2,fixed_2rc_dual,25.0,0.6,2.0,False,25.0,25.962577231580696,27.160425011948597,0.14860142091155787,0.23196459203248665,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c2,fixed_2rc_dual,25.0,0.6,2.0,False,300.0,35.799221946941046,65.71828730655938,0.3946254381921178,0.5961139600318077,False,False,true_infeasible,False,False,true_infeasible
t25_soc0.60_c2,related_2rc_dual,25.0,0.6,2.0,False,5.0,26.86912955134599,29.67536561245776,0.02158980159519244,0.03053259022486543,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c2,related_2rc_dual,25.0,0.6,2.0,False,25.0,22.3097165280465,29.67536561245776,0.15257815570451905,0.27510019089487514,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c2,related_2rc_dual,25.0,0.6,2.0,False,300.0,21.014125677582435,39.955750731487605,4.195985616256372,7.506303080654668,False,False,true_infeasible,False,False,true_infeasible
t25_soc0.60_c2,related_2rc_single,25.0,0.6,2.0,False,5.0,26.86912955134599,29.67536561245776,0.020060772563511492,0.028370216631000034,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c2,related_2rc_single,25.0,0.6,2.0,False,25.0,22.3097165280465,29.67536561245776,0.14544112250611163,0.2630260044259174,True,True,true_feasible,True,True,true_feasible
t25_soc0.60_c2,related_2rc_single,25.0,0.6,2.0,False,300.0,21.014125677582435,39.955750731487605,4.138845283020036,7.43461968688819,False,False,true_infeasible,False,False,true_infeasible
t25_soc0.65_c0.5,fixed_2rc_dual,25.0,0.65,0.5,True,5.0,11.882799964076616,12.582002615526111,0.007252316501322134,0.010256324354791957,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c0.5,fixed_2rc_dual,25.0,0.65,0.5,True,25.0,12.861152203350297,13.780778929921578,0.028666099272556783,0.046387030135939256,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c0.5,fixed_2rc_dual,25.0,0.65,0.5,True,300.0,16.142142721201697,17.169182468216526,0.21214884121902636,0.30975503615739086,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c0.5,related_2rc_dual,25.0,0.65,0.5,True,5.0,19.906109401252376,20.56761216259151,0.004166711471146824,0.005892619872991389,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c0.5,related_2rc_dual,25.0,0.65,0.5,True,25.0,20.21395610282404,20.578172688848095,0.012497601749819768,0.018212423230195895,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c0.5,related_2rc_dual,25.0,0.65,0.5,True,300.0,23.204345580286518,24.786006644026415,0.05702786351419974,0.12667394530176423,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c0.5,related_2rc_single,25.0,0.65,0.5,True,5.0,19.906109401252376,20.56761216259151,0.004254247365494955,0.006016414321972974,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c0.5,related_2rc_single,25.0,0.65,0.5,True,25.0,20.21395610282404,20.578172688848095,0.012920200000781907,0.018939217752084403,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c0.5,related_2rc_single,25.0,0.65,0.5,True,300.0,23.204345580286518,24.786006644026415,0.05423148171000531,0.1222246610506943,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c1,fixed_2rc_dual,25.0,0.65,1.0,True,5.0,8.278673728951919,9.668921996213165,0.02077926144979576,0.029386313358397587,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c1,fixed_2rc_dual,25.0,0.65,1.0,True,25.0,10.73488478416138,13.038763426794553,0.07995490898766693,0.1284806918625172,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c1,fixed_2rc_dual,25.0,0.65,1.0,True,300.0,16.948923125917485,19.789521349482087,0.48248028135696547,0.6224081292874395,False,False,true_infeasible,True,True,true_feasible
t25_soc0.65_c1,related_2rc_dual,25.0,0.65,1.0,True,5.0,19.920993527359308,21.303295010449474,0.008436841329092006,0.011931495431191763,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c1,related_2rc_dual,25.0,0.65,1.0,True,25.0,20.932420279015222,21.52428929116379,0.01614167545531725,0.020901431076921995,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c1,related_2rc_dual,25.0,0.65,1.0,True,300.0,26.88737916157456,29.553516076081365,0.5809901787187548,1.1233077965491738,False,True,false_safe,True,True,true_feasible
t25_soc0.65_c1,related_2rc_single,25.0,0.65,1.0,True,5.0,19.920993527359308,21.303295010449474,0.008786984906484527,0.012426673227118101,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c1,related_2rc_single,25.0,0.65,1.0,True,25.0,20.932420279015222,21.52428929116379,0.017707711958014124,0.022541788819339104,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c1,related_2rc_single,25.0,0.65,1.0,True,300.0,26.88737916157456,29.553516076081365,0.5673586791889936,1.105510659544919,False,True,false_safe,True,True,true_feasible
t25_soc0.65_c2,fixed_2rc_dual,25.0,0.65,2.0,True,5.0,27.104039959210972,30.053901729920618,0.04377545149031852,0.06190783719661397,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c2,fixed_2rc_dual,25.0,0.65,2.0,True,25.0,21.992948247363106,30.053901729920618,0.15269260910054824,0.23871855374997963,False,False,true_infeasible,True,True,true_feasible
t25_soc0.65_c2,fixed_2rc_dual,25.0,0.65,2.0,True,300.0,36.73482331151281,61.77144086211417,0.38951826851166965,0.5787929614226925,False,False,true_infeasible,False,False,true_infeasible
t25_soc0.65_c2,related_2rc_dual,25.0,0.65,2.0,True,5.0,8.326327856372709,10.71765291833593,0.005594228992499012,0.007911434512212878,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c2,related_2rc_dual,25.0,0.65,2.0,True,25.0,5.822459154752794,10.71765291833593,0.11068614219530971,0.2120751567419532,False,False,true_infeasible,True,True,true_feasible
t25_soc0.65_c2,related_2rc_dual,25.0,0.65,2.0,True,300.0,18.93219165833637,36.403235000102896,3.9360863092211944,7.001117828915774,False,False,true_infeasible,False,False,true_infeasible
t25_soc0.65_c2,related_2rc_single,25.0,0.65,2.0,True,5.0,8.326327856372709,10.71765291833593,0.0041936546829389725,0.0059307233285217364,True,True,true_feasible,True,True,true_feasible
t25_soc0.65_c2,related_2rc_single,25.0,0.65,2.0,True,25.0,5.822459154752794,10.71765291833593,0.1039657830642407,0.20044644439168735,False,False,true_infeasible,True,True,true_feasible
t25_soc0.65_c2,related_2rc_single,25.0,0.65,2.0,True,300.0,18.93219165833637,36.403235000102896,3.879618750321574,6.929929280898733,False,False,true_infeasible,False,False,true_infeasible
t25_soc0.70_c0.5,fixed_2rc_dual,25.0,0.7,0.5,False,5.0,16.839098789915916,17.266003023009624,0.00744780454391078,0.010532786195902588,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c0.5,fixed_2rc_dual,25.0,0.7,0.5,False,25.0,17.397282947378244,17.98458738351183,0.029522671685802304,0.04780714794562613,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c0.5,fixed_2rc_dual,25.0,0.7,0.5,False,300.0,19.23574322956363,20.248430351044178,0.22161178226681483,0.32565478999758213,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c0.5,related_2rc_dual,25.0,0.7,0.5,False,5.0,23.62979680509651,24.70168071700929,0.005311225743688314,0.007511207479549142,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c0.5,related_2rc_dual,25.0,0.7,0.5,False,25.0,20.57966192714521,24.70168071700929,0.014524370617269954,0.02041328966585354,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c0.5,related_2rc_dual,25.0,0.7,0.5,False,300.0,21.321003023150887,25.197297010466357,0.07252919766427837,0.15549296806956647,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c0.5,related_2rc_single,25.0,0.7,0.5,False,5.0,23.62979680509651,24.70168071700929,0.0053907332179040455,0.007623648027895058,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c0.5,related_2rc_single,25.0,0.7,0.5,False,25.0,20.57966192714521,24.70168071700929,0.014934865503247689,0.021134717496678945,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c0.5,related_2rc_single,25.0,0.7,0.5,False,300.0,21.321003023150887,25.197297010466357,0.06946130207063246,0.15087804694742601,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c1,fixed_2rc_dual,25.0,0.7,1.0,False,5.0,13.01136684053894,13.869214033001676,0.02127544844832183,0.03008802774118635,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c1,fixed_2rc_dual,25.0,0.7,1.0,False,25.0,14.46642387309154,16.116782839942445,0.08207654518773061,0.13196131332930605,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c1,fixed_2rc_dual,25.0,0.7,1.0,False,300.0,16.70104973630258,22.475375647148077,0.5051470184955558,0.6635260450948124,False,False,true_infeasible,True,True,true_feasible
t25_soc0.70_c1,related_2rc_dual,25.0,0.7,1.0,False,5.0,26.612961786102343,28.694006143075157,0.012729133247431969,0.01800171287577257,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c1,related_2rc_dual,25.0,0.7,1.0,False,25.0,21.045867346343435,28.694006143075157,0.023282845007194113,0.030022437009424863,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c1,related_2rc_dual,25.0,0.7,1.0,False,300.0,19.554740034933673,28.694006143075157,0.6593870394086543,1.2610649871737678,False,False,true_infeasible,True,True,true_feasible
t25_soc0.70_c1,related_2rc_single,25.0,0.7,1.0,False,5.0,26.612961786102343,28.694006143075157,0.013047163144289869,0.018451475069149126,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c1,related_2rc_single,25.0,0.7,1.0,False,25.0,21.045867346343435,28.694006143075157,0.02479279981419318,0.03160611253948176,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c1,related_2rc_single,25.0,0.7,1.0,False,300.0,19.554740034933673,28.694006143075157,0.6452335761488982,1.2426053026851918,False,False,true_infeasible,True,True,true_feasible
t25_soc0.70_c2,fixed_2rc_dual,25.0,0.7,2.0,False,5.0,22.91675990732526,24.433663106991688,0.04483348442653548,0.06340412172444942,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c2,fixed_2rc_dual,25.0,0.7,2.0,False,25.0,19.505752760681165,24.433663106991688,0.1568155788364563,0.24530658161026864,False,False,true_infeasible,True,True,true_feasible
t25_soc0.70_c2,fixed_2rc_dual,25.0,0.7,2.0,False,300.0,33.78852570805143,56.541332638160746,0.4824862879101371,0.6133803677964487,False,False,true_infeasible,False,False,true_infeasible
t25_soc0.70_c2,related_2rc_dual,25.0,0.7,2.0,False,5.0,6.204207080553646,8.768714085165108,0.010648223622955944,0.01505886226276587,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c2,related_2rc_dual,25.0,0.7,2.0,False,25.0,11.030794068712291,15.000220419486787,0.09425730949196504,0.1929951508660821,False,False,true_infeasible,True,True,true_feasible
t25_soc0.70_c2,related_2rc_dual,25.0,0.7,2.0,False,300.0,34.103370158406335,70.08033878852693,4.178289081653976,7.3478041747503084,False,False,true_infeasible,False,False,true_infeasible
t25_soc0.70_c2,related_2rc_single,25.0,0.7,2.0,False,5.0,6.204207080553646,8.768714085165108,0.0119203432104001,0.016857911036289863,True,True,true_feasible,True,True,true_feasible
t25_soc0.70_c2,related_2rc_single,25.0,0.7,2.0,False,25.0,11.030794068712291,15.000220419486787,0.08798692540751855,0.18145230557294667,False,False,true_infeasible,True,True,true_feasible
t25_soc0.70_c2,related_2rc_single,25.0,0.7,2.0,False,300.0,34.103370158406335,70.08033878852693,4.119721297145117,7.273965436795983,False,False,true_infeasible,False,False,true_infeasible
t25_soc0.75_c0.5,fixed_2rc_dual,25.0,0.75,0.5,True,5.0,16.06477309169354,16.624987261717017,0.007734063095164922,0.01093761692143147,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c0.5,fixed_2rc_dual,25.0,0.75,0.5,True,25.0,17.28067148255978,18.569077372668552,0.030777609634887185,0.049891574063927635,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c0.5,fixed_2rc_dual,25.0,0.75,0.5,True,300.0,20.729998731972017,22.709694362751165,0.23621591971662764,0.35026522348952227,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c0.5,related_2rc_dual,25.0,0.75,0.5,True,5.0,21.467614031051163,23.432044693025844,0.0041872189201115455,0.005921621785446973,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c0.5,related_2rc_dual,25.0,0.75,0.5,True,25.0,25.506059151944456,28.335282825945995,0.015844138828320725,0.02504818447087942,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c0.5,related_2rc_dual,25.0,0.75,0.5,True,300.0,22.80206633736358,28.487076887631524,0.06344328100199856,0.1425967314725085,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c0.5,related_2rc_single,25.0,0.75,0.5,True,5.0,21.467614031051163,23.432044693025844,0.004278656731519511,0.006050934378453832,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c0.5,related_2rc_single,25.0,0.75,0.5,True,25.0,25.506059151944456,28.335282825945995,0.01626016669685477,0.025747054487716525,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c0.5,related_2rc_single,25.0,0.75,0.5,True,300.0,22.80206633736358,28.487076887631524,0.061095070817899604,0.1378066574651946,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c1,fixed_2rc_dual,25.0,0.75,1.0,True,5.0,12.76222437711815,13.905438708763818,0.021994610272616396,0.031105076146644706,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c1,fixed_2rc_dual,25.0,0.75,1.0,True,25.0,15.55275609519644,18.357025959651274,0.08526815885222253,0.1372695316326613,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c1,fixed_2rc_dual,25.0,0.75,1.0,True,300.0,18.24688994743532,46.87255849412075,0.5436316884112289,0.7379585176895738,False,False,true_infeasible,True,True,true_feasible
t25_soc0.75_c1,related_2rc_dual,25.0,0.75,1.0,True,5.0,21.46371942397433,25.23701353594454,0.007807233572407916,0.011041095602713824,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c1,related_2rc_dual,25.0,0.75,1.0,True,25.0,29.918320281233914,35.54466387073063,0.025610639822937473,0.037895973260461346,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c1,related_2rc_dual,25.0,0.75,1.0,True,300.0,22.37041648097719,49.36777983162077,0.6167445552501525,1.2334893021585245,False,False,true_infeasible,True,True,true_feasible
t25_soc0.75_c1,related_2rc_single,25.0,0.75,1.0,True,5.0,21.46371942397433,25.23701353594454,0.00817298481803978,0.011558345974741258,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c1,related_2rc_single,25.0,0.75,1.0,True,25.0,29.918320281233914,35.54466387073063,0.027265379789360417,0.04069145332781687,True,True,true_feasible,True,True,true_feasible
t25_soc0.75_c1,related_2rc_single,25.0,0.75,1.0,True,300.0,22.37041648097719,49.36777983162077,0.6029051956049573,1.2143290061292689,False,False,true_infeasible,True,True,true_feasible
t25_soc0.75_c2,fixed_2rc_dual,25.0,0.75,2.0,True,5.0,22.650531939967962,24.82509828545698,0.046466424325124114,0.06571344747557362,False,False,true_infeasible,True,True,true_feasible
t25_soc0.75_c2,fixed_2rc_dual,25.0,0.75,2.0,True,25.0,18.415835231045982,24.82509828545698,0.16429802108239885,0.25787078213532055,False,False,true_infeasible,True,True,true_feasible
t25_soc0.75_c2,fixed_2rc_dual,25.0,0.75,2.0,True,300.0,48.0855925472756,104.78623593911074,0.6839487540661363,0.8845182650510708,False,False,true_infeasible,False,False,true_infeasible
t25_soc0.75_c2,related_2rc_dual,25.0,0.75,2.0,True,5.0,11.585461874692134,16.38381448873716,0.010283082475714831,0.014542474700157015,False,False,true_infeasible,True,True,true_feasible
t25_soc0.75_c2,related_2rc_dual,25.0,0.75,2.0,True,25.0,14.129307600338162,17.68169245477491,0.07583603353816339,0.13962345135348997,False,False,true_infeasible,True,True,true_feasible
t25_soc0.75_c2,related_2rc_dual,25.0,0.75,2.0,True,300.0,59.28710673415985,136.83463360277503,3.8958200466727972,7.001273014341443,False,False,true_infeasible,False,False,true_infeasible
t25_soc0.75_c2,related_2rc_single,25.0,0.75,2.0,True,5.0,11.585461874692134,16.38381448873716,0.00882007749319994,0.012473473212065045,False,False,true_infeasible,True,True,true_feasible
t25_soc0.75_c2,related_2rc_single,25.0,0.75,2.0,True,25.0,14.129307600338162,17.68169245477491,0.06922112028318599,0.12844153108407852,False,False,true_infeasible,True,True,true_feasible
t25_soc0.75_c2,related_2rc_single,25.0,0.75,2.0,True,300.0,59.28710673415985,136.83463360277503,3.8372111422390884,6.924631830224442,False,False,true_infeasible,False,False,true_infeasible
t25_soc0.80_c0.5,fixed_2rc_dual,25.0,0.8,0.5,False,5.0,20.2633908220439,20.84748895661459,0.00813168361178097,0.011499937248707681,True,True,true_feasible,True,True,true_feasible
t25_soc0.80_c0.5,fixed_2rc_dual,25.0,0.8,0.5,False,25.0,21.21714764121029,22.056615022941095,0.03250748091704493,0.052759168832288594,True,True,true_feasible,True,True,true_feasible
t25_soc0.80_c0.5,fixed_2rc_dual,25.0,0.8,0.5,False,300.0,16.236969097218417,24.744482389897904,0.2554217132136483,0.38226814377996376,True,True,true_feasible,True,True,true_feasible
t25_soc0.80_c0.5,related_2rc_dual,25.0,0.8,0.5,False,5.0,17.135378318403223,19.45931567108161,0.0031745740618991944,0.004489525693095686,True,True,true_feasible,True,True,true_feasible
t25_soc0.80_c0.5,related_2rc_dual,25.0,0.8,0.5,False,25.0,22.196316814301888,25.59564998768238,0.01256276659967021,0.020077231699904274,True,True,true_feasible,True,True,true_feasible
t25_soc0.80_c0.5,related_2rc_dual,25.0,0.8,0.5,False,300.0,16.055770093479026,38.58982316125559,0.12700943473058315,0.2859998658667493,True,False,false_conservative,True,True,true_feasible
t25_soc0.80_c0.5,related_2rc_single,25.0,0.8,0.5,False,5.0,17.135378318403223,19.45931567108161,0.003277942210499395,0.004635710330763487,True,True,true_feasible,True,True,true_feasible
t25_soc0.80_c0.5,related_2rc_single,25.0,0.8,0.5,False,25.0,22.196316814301888,25.59564998768238,0.013019826674575316,0.020838935367358147,True,True,true_feasible,True,True,true_feasible
t25_soc0.80_c0.5,related_2rc_single,25.0,0.8,0.5,False,300.0,16.055770093479026,38.58982316125559,0.12358909837468371,0.2804176185828062,True,False,false_conservative,True,True,true_feasible
t25_soc0.80_c1,fixed_2rc_dual,25.0,0.8,1.0,False,5.0,17.29170445139476,18.38667919950332,0.0229843752638764,0.032504815220846695,True,True,true_feasible,True,True,true_feasible
t25_soc0.80_c1,fixed_2rc_dual,25.0,0.8,1.0,False,25.0,18.239950462245975,18.8689420607977,0.08962453336641014,0.1445205669270777,False,False,true_infeasible,True,True,true_feasible
t25_soc0.80_c1,fixed_2rc_dual,25.0,0.8,1.0,False,300.0,17.69640651721359,34.06801829300665,0.6057032761357805,0.8568427361138049,False,False,true_infeasible,True,True,true_feasible
t25_soc0.80_c1,related_2rc_dual,25.0,0.8,1.0,False,5.0,11.744434212750834,15.60661212407144,0.0031559370643543267,0.00446316899840582,True,True,true_feasible,True,True,true_feasible
t25_soc0.80_c1,related_2rc_dual,25.0,0.8,1.0,False,25.0,20.71443149000886,25.37339005270578,0.009930660384229887,0.013792818397526219,False,True,false_safe,True,True,true_feasible
t25_soc0.80_c1,related_2rc_dual,25.0,0.8,1.0,False,300.0,36.724606516062536,52.23836123595582,0.8957007501723957,1.8162293024730722,False,False,true_infeasible,True,True,true_feasible
t25_soc0.80_c1,related_2rc_single,25.0,0.8,1.0,False,5.0,11.744434212750834,15.60661212407144,0.0035694096587501043,0.005047907549069919,True,True,true_feasible,True,True,true_feasible
t25_soc0.80_c1,related_2rc_single,25.0,0.8,1.0,False,25.0,20.71443149000886,25.37339005270578,0.011739176985674653,0.016839633067338156,False,True,false_safe,True,True,true_feasible
t25_soc0.80_c1,related_2rc_single,25.0,0.8,1.0,False,300.0,36.724606516062536,52.23836123595582,0.8800402585141694,1.7939003133373177,False,False,true_infeasible,True,True,true_feasible
t25_soc0.80_c2,fixed_2rc_dual,25.0,0.8,2.0,False,5.0,18.385019160316688,19.9434511724359,0.04872777107205801,0.0689114747143158,False,False,true_infeasible,True,True,true_feasible
t25_soc0.80_c2,fixed_2rc_dual,25.0,0.8,2.0,False,25.0,22.859952201462516,30.793442936294824,0.17437640186997377,0.2747125010615541,False,False,true_infeasible,True,True,true_feasible
t25_soc0.80_c2,fixed_2rc_dual,25.0,0.8,2.0,False,300.0,79.51235106995337,167.66079241875343,1.0163119589422847,1.743621585589473,False,False,true_infeasible,False,False,true_infeasible
t25_soc0.80_c2,related_2rc_dual,25.0,0.8,2.0,False,5.0,32.876980100097825,40.82240742731713,0.030585981726035324,0.0432551101754548,False,False,true_infeasible,True,True,true_feasible
t25_soc0.80_c2,related_2rc_dual,25.0,0.8,2.0,False,25.0,22.232709315236395,40.82240742731713,0.14512152508526394,0.24819849305665187,False,False,true_infeasible,True,True,true_feasible
t25_soc0.80_c2,related_2rc_dual,25.0,0.8,2.0,False,300.0,55.76196364340059,111.27105535192783,4.903572690822846,8.948666568758007,False,False,true_infeasible,False,False,true_infeasible
t25_soc0.80_c2,related_2rc_single,25.0,0.8,2.0,False,5.0,32.876980100097825,40.82240742731713,0.028932091348454723,0.04091615597280196,False,False,true_infeasible,True,True,true_feasible
t25_soc0.80_c2,related_2rc_single,25.0,0.8,2.0,False,25.0,22.232709315236395,40.82240742731713,0.13780519496029162,0.23601123437740412,False,False,true_infeasible,True,True,true_feasible
t25_soc0.80_c2,related_2rc_single,25.0,0.8,2.0,False,300.0,55.76196364340059,111.27105535192783,4.8381735735887315,8.85935061221496,False,False,true_infeasible,False,False,true_infeasible
t30_soc0.60_c0.5,fixed_2rc_dual,30.0,0.6,0.5,False,5.0,6.648908885506607,6.715071460432931,0.005415696864354247,0.00765895195527122,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c0.5,fixed_2rc_dual,30.0,0.6,0.5,False,25.0,6.238537817976992,6.715071460432931,0.020828974573094745,0.033449818879283555,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c0.5,fixed_2rc_dual,30.0,0.6,0.5,False,300.0,3.7099525487942766,8.216784288161083,0.13059002887352725,0.1772419016808513,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c0.5,related_2rc_dual,30.0,0.6,0.5,False,5.0,10.056896775843548,10.781070612876142,0.0021070318769045434,0.002979793056670843,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c0.5,related_2rc_dual,30.0,0.6,0.5,False,25.0,10.653409968091223,11.133475045588703,0.00525447648958142,0.006820995095825566,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c0.5,related_2rc_dual,30.0,0.6,0.5,False,300.0,10.965094798757676,13.721849487159599,0.11840451060105071,0.2301870806510209,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c0.5,related_2rc_single,30.0,0.6,0.5,False,5.0,10.056896775843548,10.781070612876142,0.0021951594024671377,0.0031044241985398457,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c0.5,related_2rc_single,30.0,0.6,0.5,False,25.0,10.653409968091223,11.133475045588703,0.005658637458587504,0.007433333361337446,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c0.5,related_2rc_single,30.0,0.6,0.5,False,300.0,10.965094798757676,13.721849487159599,0.11515086194501853,0.22590718747590444,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c1,fixed_2rc_dual,30.0,0.6,1.0,False,5.0,0.34999355616564803,0.48725910493496727,0.016072610424203427,0.02273010364464767,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c1,fixed_2rc_dual,30.0,0.6,1.0,False,25.0,0.9639423350260472,1.3489243487954106,0.059954612665024457,0.09549975353472107,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c1,fixed_2rc_dual,30.0,0.6,1.0,False,300.0,2.161048715967148,3.6169961846059806,0.29644325313988484,0.3622294646413309,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c1,related_2rc_dual,30.0,0.6,1.0,False,5.0,6.66158849386734,8.045544711203778,0.002837950474404611,0.004013468050246161,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c1,related_2rc_dual,30.0,0.6,1.0,False,25.0,8.096900006900148,8.915691139378179,0.005507006649566821,0.01138297488947515,True,True,true_feasible,True,True,true_feasible
t30_soc0.60_c1,related_2rc_dual,30.0,0.6,1.0,False,300.0,17.84916989324923,23.880859201300453,0.7007078390303169,1.3078002171052248,True,True,true_feasible,True,False,false_conservative
