seed,architecture,optimizer,parameter_count,fit_time_s,optimization_iterations,warning_count,warnings,train_mae_a,train_rmse_a,train_nrmse,train_maximum_absolute_error_a,train_bias_a,train_r2,train_low_current_sample_count,train_low_current_bias_a,validation_mae_a,validation_rmse_a,validation_nrmse,validation_maximum_absolute_error_a,validation_bias_a,validation_r2,validation_low_current_sample_count,validation_low_current_bias_a,test_mae_a,test_rmse_a,test_nrmse,test_maximum_absolute_error_a,test_bias_a,test_r2,test_low_current_sample_count,test_low_current_bias_a,terminal_test_mae_a,terminal_test_rmse_a,terminal_test_nrmse,terminal_test_maximum_absolute_error_a,terminal_test_bias_a,terminal_test_r2,terminal_test_low_current_sample_count,terminal_test_low_current_bias_a
22,3-32-32-16-1,lbfgs,1729,14.448961699999927,1154,0,[],0.01314299158657267,0.019699080058180173,0.0019699080058180173,0.11995120148181287,-0.00048171924233766467,0.9999661185445079,135,0.00431055206102607,0.014061579780408923,0.02246490720179177,0.002246490720179177,0.11636510068176742,-0.0017625953770817008,0.9999600853621748,13,-0.0014158825339791075,0.00915873698891746,0.02003391125901707,0.002003391125901707,0.1317934229393467,-0.0038894481717571105,0.9999200353811822,0,,0.0162677697739656,0.023784933775915073,0.0023784933775915073,0.15023485183702756,0.002929723306347966,0.9996295260769218,23,0.008195367168936879
42,3-32-32-16-1,lbfgs,1729,16.5787360000013,1299,0,[],0.013064376288667363,0.02014231600441105,0.002014231600441105,0.13925083461404997,-0.0007680430040547904,0.9999645767031518,135,-0.0022957078301446775,0.014864148135131419,0.024287292588559443,0.002428729258855944,0.14405932182210623,0.0007329762241296288,0.9999533468315032,13,-0.00481363175354716,0.01377513393203919,0.027353344685602195,0.0027353344685602196,0.12375936731350556,-0.0009445915476361748,0.999850931028102,0,,0.01572238588755589,0.02397305171835649,0.002397305171835649,0.17179697308875208,0.0024515266477921744,0.9996236426553244,23,0.00738863468148051
73,3-32-32-16-1,lbfgs,1729,17.828002299998843,1388,0,[],0.010714570595698688,0.016818279422841684,0.0016818279422841683,0.1014027750340386,-0.000557289927105781,0.9999753036201913,135,0.0054952370511478854,0.011608118420605051,0.022327060544363217,0.002232706054436322,0.32671064174412656,0.0008739978019564023,0.9999605736988213,13,0.00488673295410069,0.00964109510195348,0.021063595301834465,0.0021063595301834465,0.1796708214300411,-0.0036439052905646477,0.99991160425021,0,,0.012489701752355824,0.02045895519914799,0.002045895519914799,0.157062392376353,0.0015872032125762872,0.9997258926671616,23,0.005982099596357701
101,3-32-32-16-1,lbfgs,1729,16.136263599999438,1248,0,[],0.013988500485346047,0.021690007058313487,0.0021690007058313486,0.11259928554366944,-0.0008447868328051849,0.9999589238666649,135,0.001402369633423803,0.015495614048291646,0.025085844511909875,0.0025085844511909877,0.16038390467770292,-0.0013698197570141436,0.9999502285392365,13,-0.0009878572408453567,0.011312669172672844,0.019182541352464874,0.0019182541352464875,0.10652434016730083,-0.0013795037502875352,0.9999266873925278,0,,0.01884925766709457,0.027567823946244845,0.0027567823946244843,0.1693178907844905,0.0037085190248046427,0.999502310218004,23,0.009117111789469598
137,3-32-32-16-1,lbfgs,1729,18.807952600000135,1191,0,[],0.02205982850509746,0.03429469166896166,0.003429469166896166,0.28605032769073313,-0.000852787173338601,0.99989731098845,135,0.01522082953315622,0.023946198264840523,0.03676654645161648,0.0036766546451616477,0.17802961290257802,-0.0024217143076352113,0.999893087469116,13,0.0038371483936806452,0.014168827541970123,0.025340815982894276,0.0025340815982894276,0.1426654396859881,-0.0028858986730266323,0.9998720596394354,0,,0.030039997477135223,0.046198411414712454,0.004619841141471246,0.3639239909495183,0.002717931926274925,0.9986023197275874,23,0.02325489692143269
