role,trajectory_id,ambient_temperature_c,target_reached,charge_time_s,maximum_voltage_v,maximum_temperature_c,minimum_current_a,maximum_current_a,maximum_current_step_a,guard_exceedance_count,maximum_positive_residual_growth_v,empty_voltage_slew_count,empty_thermal_slew_count,solver_failure_count,prediction_infeasible_count,sustained_oscillation_count,voltage_intervention_fraction,thermal_intervention_fraction,both_layers_fraction,maximum_voltage_correction_a,maximum_thermal_correction_a,teacher_retry_count,alternative_selected_count,total_thermal_supervisor_time_s,level4_variant,seed
thermal_guard_050mc_seed_101,phase7d1_development_30c_000,30.0,True,1070.0,4.177070701061693,34.67089242081136,0.0932896239230745,5.6177285477659495,1.7924406094365155,0,0.03153818662852,0,0,0,0,0,0.19626168224299065,0.616822429906542,0.19626168224299065,0.192162396055679,1.1698290006863603,0,0,0.039422399995591426,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_001,30.0,True,1565.0,4.169270604961168,34.917067474580165,0.0923743267646646,5.838740585773893,2.0,0,0.0295936946690398,0,0,0,0,0,0.06070287539936102,0.744408945686901,0.06070287539936102,0.0401650288646107,2.8491806833184263,0,0,0.05319220000545636,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_002,30.0,True,1380.0,4.171015148265106,34.87496013570086,0.0894914022431732,6.267312014345322,2.0,0,0.0305123325357694,0,0,0,0,0,0.11956521739130435,0.7065217391304348,0.11956521739130435,0.0879760381895291,2.1541910804405333,0,0,0.04887199999483208,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_003,30.0,True,1630.0,4.168603132933082,34.925345710115664,0.0901455233604182,7.614250789855523,2.0,0,0.0347081627236911,0,0,0,0,0,0.04294478527607362,0.754601226993865,0.04294478527607362,0.024652295392316,3.3636024049930318,0,0,0.05475830001249601,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_004,30.0,True,1255.0,4.17275813371818,34.82202794025511,0.0905900051703079,5.617544222360202,1.425277996066753,0,0.0272192171740393,0,0,0,0,0,0.1593625498007968,0.6772908366533864,0.1593625498007968,0.1233695283034954,1.8102430623618089,0,0,0.04456249999838019,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_005,30.0,True,1015.0,4.177951682736689,34.58756993456359,0.0900319479402287,5.899965075569812,2.0,0,0.0341014460276971,0,0,0,0,0,0.1921182266009852,0.5665024630541872,0.1625615763546798,0.2172507594061223,0.7843705919580666,0,0,0.03748740000354586,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_006,30.0,True,1505.0,4.1697645804568175,34.90625745672713,0.0896685858206418,6.3285365041412405,2.0,0,0.034039995910656,0,0,0,0,0,0.07973421926910298,0.7342192691029901,0.07973421926910298,0.0558927948321668,2.710143002807377,0,0,0.051329499994595296,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_007,30.0,True,1455.0,4.169992324157312,34.89649199926686,0.0920890953608708,6.757107932712668,2.0,0,0.0305925209456443,0,0,0,0,0,0.09621993127147767,0.7250859106529209,0.09621993127147767,0.0675861639178929,2.6619109283175346,0,0,0.05041999999410643,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_008,30.0,True,1710.0,4.168097377864947,34.9329983380274,0.0898949733043465,5.617792493904618,1.486254214318255,0,0.0312329166589813,0,0,0,0,0,0.02046783625730994,0.7660818713450293,0.02046783625730994,0.0064901673999009,3.1743507823915653,0,0,0.05598349999853345,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_009,30.0,True,1330.0,4.171616687147489,34.85783767702367,0.092638699338857,5.617518805587705,1.9150993312065951,0,0.0276862180324513,0,0,0,0,0,0.14285714285714285,0.6992481203007519,0.14285714285714285,0.1018601903270615,2.266592987043736,0,0,0.0476980000039357,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_010,30.0,True,1085.0,4.176612505792768,34.68908120097541,0.0928718878295544,6.389760993937159,2.0,0,0.0361512591872603,0,0,0,0,0,0.18433179723502305,0.6221198156682027,0.18433179723502305,0.181606602016676,1.183163644478742,0,0,0.04015599999364747,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_011,30.0,True,1580.0,4.169172004328477,34.9194339255306,0.0927082826743181,6.818332422508588,2.0,0,0.0338144391445149,0,0,0,0,0,0.05379746835443038,0.75,0.05379746835443038,0.0359920033435643,2.851475834694824,0,0,0.0537316999980114,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_012,30.0,True,1395.0,4.17096231636338,34.88019612092211,0.0897022239642315,7.308128340875935,2.0,0,0.0356946692789321,0,0,0,0,0,0.11469534050179211,0.7096774193548387,0.11469534050179211,0.0828650583939842,2.01467719259687,0,0,0.04873350001069945,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_013,30.0,True,1145.0,4.175037131919271,34.747846502877564,0.0932921235143386,5.617532554352094,1.5477386436666976,0,0.0251885472222959,0,0,0,0,0,0.18340611353711792,0.6462882096069869,0.18340611353711792,0.158614506403167,1.468730123405007,0,0,0.0415288000030954,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_014,30.0,True,1645.0,4.168513303829594,34.92710755581555,0.0914472453937453,5.617878793915196,1.975963832675024,0,0.0322473499198352,0,0,0,0,0,0.03951367781155015,0.756838905775076,0.03951367781155015,0.0212670098947107,3.282466544340622,0,0,0.05468409999865381,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_015,30.0,True,1270.0,4.172434386406954,34.83043570176687,0.0907850644861834,6.022414055161649,2.0,0,0.0338915699898105,0,0,0,0,0,0.15354330708661418,0.6811023622047244,0.15354330708661418,0.1176141290363306,1.81838719768976,0,0,0.046173100007752106,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_016,30.0,True,1520.0,4.169553155878628,34.9093807537883,0.0899926280030878,7.369352830671852,2.0,0,0.0307511278870817,0,0,0,0,0,0.0756578947368421,0.7368421052631579,0.0756578947368421,0.0515138090337887,3.0029740180892404,0,0,0.052973100010591,thermal_guard_050mc,101
thermal_guard_050mc_seed_101,phase7d1_development_30c_017,30.0,True,1425.0,4.170500354996064,34.889128636889325,0.0905950835118019,7.797924259243279,2.0,0,0.0337430715146584,0,0,0,0,0,0.10526315789473684,0.7192982456140351,0.10526315789473684,0.0750495345387936,2.254575456925634,0,0,0.05086039999967974,thermal_guard_050mc,101
