role,trajectory_id,ambient_temperature_c,target_reached,charge_time_s,maximum_voltage_v,maximum_temperature_c,minimum_current_a,maximum_current_a,maximum_current_step_a,guard_exceedance_count,maximum_positive_residual_growth_v,empty_voltage_slew_count,empty_thermal_slew_count,solver_failure_count,prediction_infeasible_count,sustained_oscillation_count,voltage_intervention_fraction,thermal_intervention_fraction,both_layers_fraction,maximum_voltage_correction_a,maximum_thermal_correction_a,teacher_retry_count,alternative_selected_count,total_thermal_supervisor_time_s,level4_variant,seed
thermal_guard_075mc_seed_101,phase7d1_development_30c_025,30.0,True,1035.0,4.177875858409385,34.59429464185541,0.0902517829939792,5.587613021051819,1.982209412374804,0,0.0177482687073027,0,0,0,0,0,0.2222222222222222,0.5845410628019324,0.20772946859903382,0.219724237885865,1.4461346733950844,0,0,0.037774300001718684,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_026,30.0,True,1760.0,4.167519728102725,34.91213860864889,0.0894274345285506,5.602176692079918,1.8108130446688628,0,0.0299868963113536,0,0,0,0,0,0.0,0.7727272727272727,0.0,0.0,3.6427162712317775,0,0,0.05733069999586006,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_027,30.0,True,1055.0,4.177654789282533,34.623535706980135,0.090665457462713,5.583621612738956,1.9631493808541969,0,0.0135713562758787,0,0,0,0,0,0.20853080568720378,0.6066350710900474,0.20853080568720378,0.2047556205016514,1.437917965430792,0,0,0.03972169999541478,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_028,30.0,True,1600.0,4.168775960379989,34.89729557362057,0.0922733768297185,5.872173410218169,2.0,0,0.0324810300331193,0,0,0,0,0,0.05,0.753125,0.05,0.0294113825853195,3.046468788621871,0,0,0.05367119999390153,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_029,30.0,True,1010.0,4.177895967527286,34.56192929159829,0.0936054984463283,5.579805474758134,2.0000000000000004,0,0.0144148389744307,0,0,0,0,0,0.22772277227722773,0.5643564356435643,0.20297029702970298,0.2340362078143605,1.3927839288649668,0,0,0.03711770000881058,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_030,30.0,True,1735.0,4.167901674544321,34.91085979522535,0.0916587560220403,5.60252494315036,1.1982198956392374,0,0.0258927824511339,0,0,0,0,0,0.0,0.7723342939481268,0.0,0.0,3.1982198956392374,0,0,0.05590850000679485,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_031,30.0,True,1095.0,4.176223537934609,34.670961559734565,0.0912399276491151,5.556465871063219,2.0,0,0.017356884809673,0,0,0,0,0,0.2054794520547945,0.6164383561643836,0.2054794520547945,0.1853832383976592,1.6146031683419224,0,0,0.03964090001135284,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_032,30.0,True,1645.0,4.168201236180323,34.90216275638011,0.0902760190886926,5.602708715525681,1.6266075518353444,0,0.0316901829275115,0,0,0,0,0,0.03343465045592705,0.756838905775076,0.03343465045592705,0.0191728960827353,3.153265692192699,0,0,0.05835970001315642,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_033,30.0,True,1050.0,4.177554528883615,34.62073155649796,0.0934773944924955,5.585971278058618,1.91842613900479,0,0.0147422177201641,0,0,0,0,0,0.21904761904761905,0.6047619047619047,0.21904761904761905,0.2100499327605458,1.5738690509225837,0,0,0.042296899999190576,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_034,30.0,True,1600.0,4.168507066713435,34.89690263633361,0.0905369913469229,5.657887695932454,2.0,0,0.0330755174762691,0,0,0,0,0,0.046875,0.75,0.046875,0.0298654632950801,3.1639880634075377,0,0,0.0555765000071778,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_035,30.0,True,1075.0,4.1770350714799225,34.647342625691124,0.0897744321021072,5.583221029005497,1.9399552501510224,0,0.0124171359096831,0,0,0,0,0,0.21395348837209302,0.6139534883720931,0.21395348837209302,0.1963161260449655,1.5792896922931705,0,0,0.04000689999974305,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_036,30.0,True,1495.0,4.169500518066462,34.8797935786356,0.0901935869437875,5.6024470113704,0.9561070058130624,0,0.0264396834348339,0,0,0,0,0,0.0802675585284281,0.7324414715719063,0.0802675585284281,0.055520153537834,2.3324738411068413,0,0,0.05166619998816324,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_037,30.0,True,1315.0,4.171519823041635,34.827933097914126,0.0929448940913038,5.602590633905358,1.5273919547066743,0,0.0239962839532483,0,0,0,0,0,0.1444866920152091,0.6958174904942965,0.1444866920152091,0.103703359776631,2.2597675604040344,0,0,0.04676450000532628,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_038,30.0,True,875.0,4.178313127024595,34.17650269491605,0.0934087485453609,5.701411160040604,2.0,0,0.0338440169052205,0,0,0,0,0,0.24571428571428572,0.3314285714285714,0.05142857142857143,0.2380553836782208,0.2241252141109857,0,0,0.03143559999261072,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_039,30.0,True,1085.0,4.176340335279789,34.665446033032424,0.0922886897226757,6.272839731469176,2.0,0,0.0287105719342886,0,0,0,0,0,0.18433179723502305,0.6221198156682027,0.18433179723502305,0.1783703286429658,1.19238566395458,0,0,0.039644099992972505,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_040,30.0,True,1555.0,4.169031762511459,34.8903619867686,0.0891817754403678,6.925900955958973,2.0,0,0.0334946450459869,0,0,0,0,0,0.06109324758842444,0.7427652733118971,0.06109324758842444,0.0405946032054962,2.7220325956237605,0,0,0.053109100005699496,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_041,30.0,True,1200.0,4.173504350465638,34.76686137206218,0.0911253521296266,7.497329527387542,2.0,0,0.0340193493143994,0,0,0,0,0,0.17916666666666667,0.6625,0.17916666666666667,0.1386688998986676,1.8927361383789911,0,0,0.04506409999520471,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_042,30.0,True,795.0,4.178479118178052,33.63013853726932,0.0919948050846377,5.4317914064603565,0.694896662607249,0,0.0181061285492933,0,0,0,0,0,0.24528301886792453,0.0,0.0,0.2141074010665975,0.0,0,0,0.0292524999958841,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_043,30.0,True,975.0,4.177993204345771,34.49445635173754,0.0927952566556666,5.6026210439867885,1.0375656262578978,0,0.0233468685127986,0,0,0,0,0,0.21025641025641026,0.5230769230769231,0.15384615384615385,0.2453655225183619,0.7030346167687016,0,0,0.03613250000306849,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_044,30.0,True,1875.0,4.1670046192228885,34.91928467943262,0.0925399102237514,5.575523632932383,2.0,0,0.0089578850277756,0,0,0,0,0,0.0,0.7866666666666666,0.0,0.0,2.037041427110699,0,0,0.059379700018312095,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_045,30.0,True,1735.0,4.167855646831399,34.91081074481798,0.0920989110905443,5.602323113926605,1.1447135811720337,0,0.0156589146571963,0,0,0,0,0,0.0,0.7723342939481268,0.0,0.0,2.037160806228025,0,0,0.055848400014824294,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_046,30.0,True,1005.0,4.177894246240633,34.554457875331536,0.0930736287368079,5.6017684343208,0.2844125270052,0,0.0116253930428475,0,0,0,0,0,0.23383084577114427,0.5621890547263682,0.20398009950248755,0.2396616913312219,1.470079148870866,0,0,0.03673190000698849,thermal_guard_075mc,101
thermal_guard_075mc_seed_101,phase7d1_development_30c_047,30.0,True,1365.0,4.170945409433289,34.84604931955084,0.0911974157456052,5.602424101529199,1.9164099210212928,0,0.0267598130065782,0,0,0,0,0,0.1282051282051282,0.706959706959707,0.1282051282051282,0.0911105624530841,2.788023639214856,0,0,0.04699569999228144,thermal_guard_075mc,101
