role,trajectory_id,ambient_temperature_c,target_reached,charge_time_s,maximum_voltage_v,maximum_temperature_c,minimum_current_a,maximum_current_a,maximum_current_step_a,guard_exceedance_count,maximum_positive_residual_growth_v,empty_voltage_slew_count,empty_thermal_slew_count,solver_failure_count,prediction_infeasible_count,sustained_oscillation_count,voltage_intervention_fraction,thermal_intervention_fraction,both_layers_fraction,maximum_voltage_correction_a,maximum_thermal_correction_a,teacher_retry_count,alternative_selected_count,total_thermal_supervisor_time_s,level4_variant,seed
thermal_guard_025mc_seed_101,phase7d1_development_30c_000,30.0,True,1070.0,4.177606217863199,34.69102071858515,0.0912797257695263,5.632661677532017,1.7775074796704482,0,0.0314570344740339,0,0,0,0,0,0.19626168224299065,0.616822429906542,0.19626168224299065,0.197423735224647,1.1508800473087497,0,0,0.039573400005783535,thermal_guard_025mc,101
thermal_guard_025mc_seed_101,phase7d1_development_30c_001,30.0,True,1565.0,4.1695852799719,34.940970643089486,0.0890481957015927,5.838740585773893,2.0,0,0.0295936946692565,0,0,0,0,0,0.06389776357827476,0.744408945686901,0.06389776357827476,0.0434936018437719,2.8491806833184263,0,0,0.053703199991092215,thermal_guard_025mc,101
thermal_guard_025mc_seed_101,phase7d1_development_30c_002,30.0,True,1375.0,4.17142898193377,34.89812855229923,0.0909912140598376,6.267312014345322,2.0,0,0.0305123325395477,0,0,0,0,0,0.12727272727272726,0.7090909090909091,0.12727272727272726,0.0912571654285483,2.138548583343078,0,0,0.048582799992787966,thermal_guard_025mc,101
thermal_guard_025mc_seed_101,phase7d1_development_30c_003,30.0,True,1625.0,4.168846921468434,34.949591163982404,0.090995477440114,7.614250789855523,2.0,0,0.0347081627237582,0,0,0,0,0,0.046153846153846156,0.7538461538461538,0.046153846153846156,0.0278434756919794,3.3636024049930318,0,0,0.054894599995338016,thermal_guard_025mc,101
thermal_guard_025mc_seed_101,phase7d1_development_30c_004,30.0,True,1250.0,4.173219904724533,34.84426818625417,0.0924271945633212,5.632998264237397,1.409823954189558,0,0.0271287388444392,0,0,0,0,0,0.164,0.676,0.164,0.1267958031187519,1.7998767368651158,0,0,0.04594869999344802,thermal_guard_025mc,101
thermal_guard_025mc_seed_101,phase7d1_development_30c_005,30.0,True,1010.0,4.177965526055726,34.604687130432865,0.0927382610259908,5.899965075569812,2.0,0,0.0341014460276385,0,0,0,0,0,0.19306930693069307,0.5594059405940595,0.15841584158415842,0.2235054515361985,0.7655952832140382,0,0,0.03758719999585849,thermal_guard_025mc,101
thermal_guard_025mc_seed_101,phase7d1_development_30c_006,30.0,True,1500.0,4.169983166519003,34.93007077859795,0.0908419018546689,6.3285365041412405,2.0,0,0.0340399959120016,0,0,0,0,0,0.08333333333333333,0.7333333333333333,0.08333333333333333,0.0592121568243801,2.694892997001455,0,0,0.052129900001988014,thermal_guard_025mc,101
thermal_guard_025mc_seed_101,phase7d1_development_30c_007,30.0,True,1455.0,4.170414555263646,34.920008884379115,0.0890456856383896,6.757107932712668,2.0,0,0.0305925209456736,0,0,0,0,0,0.09965635738831616,0.7216494845360825,0.09965635738831616,0.0709338134464534,2.646410676239369,0,0,0.05065800000919413,thermal_guard_025mc,101
thermal_guard_025mc_seed_101,phase7d1_development_30c_008,30.0,True,1705.0,4.168346074656473,34.95734468660282,0.0905429698223443,5.632795500564897,1.471251207657977,0,0.0311505336766622,0,0,0,0,0,0.026392961876832845,0.7653958944281525,0.026392961876832845,0.0098488620959824,3.1593477757312867,0,0,0.05577370001627477,thermal_guard_025mc,101
thermal_guard_025mc_seed_101,phase7d1_development_30c_009,30.0,True,1330.0,4.171812324641595,34.88087914534515,0.0899011743842002,5.633228076198878,1.8993900605954224,0,0.0275945217172339,0,0,0,0,0,0.14285714285714285,0.6954887218045113,0.14285714285714285,0.1051464482018755,2.250883716432563,0,0,0.04818409999824016,thermal_guard_025mc,101
thermal_guard_025mc_seed_101,phase7d1_development_30c_010,30.0,True,1085.0,4.177091068850848,34.70939931349642,0.0908332918590586,6.389760993937159,2.0,0,0.0361512591872319,0,0,0,0,0,0.1889400921658986,0.6221198156682027,0.1889400921658986,0.1865664342501132,1.1642280317809144,0,0,0.03974940000897541,thermal_guard_025mc,101
thermal_guard_025mc_seed_101,phase7d1_development_30c_011,30.0,True,1580.0,4.169413411292492,34.94333677447668,0.0893352929559445,6.818332422508588,2.0,0,0.0338144391445585,0,0,0,0,0,0.060126582278481014,0.7468354430379747,0.060126582278481014,0.039294376133685,2.836405442371202,0,0,0.05367019999083435,thermal_guard_025mc,101
thermal_guard_025mc_seed_101,phase7d1_development_30c_012,30.0,True,1390.0,4.171181225489949,34.903419351079606,0.0911613535516813,7.308128340875935,2.0,0,0.0356946692790058,0,0,0,0,0,0.11870503597122302,0.7122302158273381,0.11870503597122302,0.0862580912772617,2.0045699755372155,0,0,0.04922470000473031,thermal_guard_025mc,101
thermal_guard_025mc_seed_101,phase7d1_development_30c_013,30.0,True,1145.0,4.175387262093279,34.76898052751011,0.0910467002709412,5.633195859622145,1.5320753383966466,0,0.0250997999903113,0,0,0,0,0,0.18340611353711792,0.6419213973799127,0.18340611353711792,0.1631655920778114,1.452125752830188,0,0,0.04222460000800198,thermal_guard_025mc,101
