scenario_id,controller,step,failure_type,source,optimizer_success,prediction_feasible,slack_voltage_v,slack_temperature_c,slack_soc,slack_current_change_a,braking_distance_steps,braking_current_deficit_a,candidate_shifted_previous,candidate_projected_ann,candidate_conservative_slew_down,emergency_fallback
corner_cold_resistive,original_mpc,444,none,slsqp,True,True,1.3807595067305556e-09,0.0,0.0,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,444,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.018076304414311295,0.0,3.442913065754283e-08,3.6770586575585185e-12,1,0.0,0,0,0,1
corner_cold_resistive,original_mpc,449,none,slsqp,True,True,1.687983086640088e-10,0.0,0.0,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,449,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.017942799935743103,0.0,0.004119645403821481,3.468336728928989e-13,1,0.0,0,0,0,1
corner_cold_resistive,original_mpc,454,none,slsqp,True,True,1.5654677554266527e-10,0.0,2.886579864025407e-15,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,454,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.022312139669680597,0.0,0.004315568293609351,1.3855583347321954e-12,1,0.0,0,0,0,1
corner_cold_resistive,original_mpc,459,none,slsqp,True,True,0.0,0.0,4.440892098500626e-16,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,459,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.016208523032572586,0.0,0.004931222757896814,2.5766055955500633e-12,0,0.0,0,0,0,1
corner_cold_resistive,original_mpc,464,none,slsqp,True,True,8.881784197001252e-16,0.0,1.3704950507786862e-09,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,464,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.022000140289151204,0.0,0.007974976868873385,0.0,1,0.0,0,0,0,1
corner_cold_resistive,original_mpc,469,none,slsqp,True,True,0.0,0.0,1.6327813545657932e-09,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,469,none,slsqp,True,True,0.0,0.0,7.286131697981091e-10,0.0,0,0.0,0,0,0,0
corner_cold_resistive,original_mpc,474,none,slsqp,True,True,8.881784197001252e-16,0.0,1.7721739631326727e-09,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,474,none,slsqp,True,True,0.0,0.0,1.9984014443252818e-13,0.0,0,0.0,0,0,0,0
corner_cold_resistive,original_mpc,479,none,slsqp,True,True,8.881784197001252e-16,0.0,2.155839951001326e-10,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,479,none,slsqp,True,True,0.0,0.0,1.9984014443252818e-13,0.0,0,0.0,0,0,0,0
corner_cold_resistive,original_mpc,484,none,slsqp,True,True,0.0,0.0,5.075346809491066e-10,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,484,none,slsqp,True,True,0.0,0.0,1.9984014443252818e-13,0.0,0,0.0,0,0,0,0
corner_cold_resistive,original_mpc,489,none,slsqp,True,True,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,489,none,slsqp,True,True,0.0,0.0,6.666101004526581e-11,0.0,0,0.0,0,0,0,0
corner_cold_resistive,original_mpc,494,none,slsqp,True,True,1.0658141036401503e-14,0.0,0.0,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,494,none,slsqp,True,True,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
corner_cold_resistive,original_mpc,499,none,slsqp,True,True,0.0,0.0,3.352873534367973e-14,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,499,none,slsqp,True,True,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
corner_cold_resistive,original_mpc,504,none,slsqp,True,True,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,504,none,slsqp,True,True,0.0,0.0,9.2148511043888e-15,0.0,0,0.0,0,0,0,0
corner_cold_resistive,original_mpc,509,none,slsqp,True,True,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,509,none,slsqp,True,True,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
corner_cold_resistive,original_mpc,514,none,slsqp,True,True,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,514,none,slsqp,True,True,0.0,0.0,8.204548151979907e-14,0.0,0,0.0,0,0,0,0
corner_cold_resistive,original_mpc,519,none,slsqp,True,True,0.0,0.0,1.9563239916919883e-12,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,519,none,slsqp,True,True,0.0,0.0,3.6637359812630166e-14,0.0,0,0.0,0,0,0,0
corner_cold_resistive,original_mpc,524,none,slsqp,True,True,0.0,0.0,3.2277158723559296e-10,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,524,none,slsqp,True,True,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
corner_cold_resistive,original_mpc,529,none,slsqp,True,True,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
corner_cold_resistive,recovery_mpc,529,none,slsqp,True,True,0.0,0.0,6.306910549369604e-11,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,1,none,slsqp,True,True,0.0,2.193662140825836e-08,0.0,1.3322676295501878e-15,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,1,none,slsqp,True,True,0.0,2.193662140825836e-08,0.0,1.3322676295501878e-15,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,2,none,slsqp,True,True,0.0,9.414603852064829e-08,0.0,1.7763568394002505e-15,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,2,none,slsqp,True,True,0.0,9.414603852064829e-08,0.0,1.7763568394002505e-15,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,3,none,slsqp,True,True,0.0,9.326043226565162e-08,0.0,1.7763568394002505e-15,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,3,none,slsqp,True,True,0.0,9.326043226565162e-08,0.0,1.7763568394002505e-15,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,4,none,slsqp,True,True,0.0,1.507062563632644e-08,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,4,none,slsqp,True,True,0.0,1.507062563632644e-08,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,5,none,slsqp,True,True,0.0,4.200579439839203e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,5,none,slsqp,True,True,0.0,4.200579439839203e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,6,none,slsqp,True,True,0.0,1.622058931616266e-08,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,6,none,slsqp,True,True,0.0,1.622058931616266e-08,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,11,none,slsqp,True,True,0.0,5.6569007256257464e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,11,none,slsqp,True,True,0.0,5.6569007256257464e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,16,none,slsqp,True,True,0.0,9.984205462387763e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,16,none,slsqp,True,True,0.0,9.984205462387763e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,21,none,slsqp,True,True,0.0,1.874489896636078e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,21,none,slsqp,True,True,0.0,1.874489896636078e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,26,none,slsqp,True,True,0.0,2.5421229565836256e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,26,none,slsqp,True,True,0.0,2.5421229565836256e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,31,none,slsqp,True,True,0.0,9.228671160599333e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,31,none,slsqp,True,True,0.0,9.228671160599333e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,36,none,slsqp,True,True,0.0,3.5530263176042354e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,36,none,slsqp,True,True,0.0,3.5530263176042354e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,41,none,slsqp,True,True,0.0,1.6225243371081888e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,41,none,slsqp,True,True,0.0,1.6225243371081888e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,46,none,slsqp,True,True,0.0,3.9100456206142553e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,46,none,slsqp,True,True,0.0,3.9100456206142553e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,51,none,slsqp,True,True,0.0,1.9619363911260734e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,51,none,slsqp,True,True,0.0,1.9619363911260734e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,56,none,slsqp,True,True,0.0,2.0983037529731519e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,56,none,slsqp,True,True,0.0,2.0983037529731519e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,61,none,slsqp,True,True,0.0,6.222876436368097e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,61,none,slsqp,True,True,0.0,6.222876436368097e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,66,none,slsqp,True,True,0.0,1.0287699581112975e-08,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,66,none,slsqp,True,True,0.0,1.0287699581112975e-08,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,71,none,slsqp,True,True,0.0,1.8140191571092146e-08,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,71,none,slsqp,True,True,0.0,1.8140191571092146e-08,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,76,none,slsqp,True,True,0.0,1.8989254613188677e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,76,none,slsqp,True,True,0.0,1.8989254613188677e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,81,none,slsqp,True,True,0.0,1.0521574722588412e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,81,none,slsqp,True,True,0.0,1.0521574722588412e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,86,none,slsqp,True,True,0.0,2.16992646073777e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,86,none,slsqp,True,True,0.0,2.16992646073777e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,91,none,slsqp,True,True,0.0,1.8523849121265812e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,91,none,slsqp,True,True,0.0,1.8523849121265812e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,96,none,slsqp,True,True,0.0,4.852580559600028e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,96,none,slsqp,True,True,0.0,4.852580559600028e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,101,none,slsqp,True,True,0.0,2.5458959385105118e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,101,none,slsqp,True,True,0.0,2.5458959385105118e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,106,none,slsqp,True,True,0.0,3.7558578469543136e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,106,none,slsqp,True,True,0.0,3.7558578469543136e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,111,none,slsqp,True,True,0.0,7.052690875752887e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,111,none,slsqp,True,True,0.0,7.052690875752887e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,original_mpc,116,none,slsqp,False,False,0.0,0.15884532796111728,0.0,1.2989609388114332e-12,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,116,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,0.15884532796111728,0.0,1.2989609388114332e-12,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,117,none,slsqp,False,False,0.0,0.12298486448451484,0.0,5.870992580980783e-11,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,117,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,0.36662904683426945,0.0,2.05613304160579e-12,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,122,none,slsqp,True,True,0.0,1.255102688446641e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,122,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.0514148010203854,0.0,1.999999999995688,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,123,none,slsqp,True,True,0.0,6.436311394963923e-08,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,123,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.2283296504164056,0.0,3.7064998729592418,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,124,none,slsqp,True,True,0.0,1.4407746107281127e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,124,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.0,1.4780632211111495,0.0,3.706499872969502,2,1.4499999999999993,0,0,0,1
corner_observer_optimistic,original_mpc,129,none,slsqp,True,True,0.0,3.839417672679701e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,129,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.0,1.8613250576697524,0.0,0.2664998729692716,4,4.5600000000000005,0,0,0,1
corner_observer_optimistic,original_mpc,134,none,slsqp,False,False,0.0,0.0350610740162125,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,134,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.0,1.5239481222942715,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,135,none,slsqp,True,True,0.0,1.3052243730271584e-09,0.0,3.9968028886505635e-15,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,135,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.3508186304289822,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,136,none,slsqp,True,True,0.0,6.777248984235484e-09,0.0,4.440892098500626e-16,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,136,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.276646876312931,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,137,none,slsqp,True,True,0.0,4.789121987869294e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,137,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.2396753729592618,0.0,1.3704593015972932e-11,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,142,none,slsqp,True,True,0.0,1.1729824223039031e-08,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,142,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.4901348245465513,0.0,0.0,1,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,147,none,slsqp,True,True,0.0,8.874820878190803e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,147,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.0,1.5105047619739338,0.0,3.713473972766224e-12,2,0.6399999999999997,0,0,0,1
corner_observer_optimistic,original_mpc,152,none,slsqp,True,True,0.0,5.873701525160868e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,152,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.1427568634982919,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,157,none,slsqp,True,True,0.0,3.5242422313785937e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,157,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,0.8826476507871135,0.0,1.5716317136593716e-12,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,162,none,slsqp,False,False,0.0,0.08782594547580658,0.0,1.0027534358414414e-12,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,162,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.3570888038250501,0.0,1.1191048088221578e-12,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,163,none,slsqp,True,True,0.0,2.644142682584061e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,163,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.0,1.5059024046013363,0.0,1.512099872965874,2,1.3056,0,0,0,1
corner_observer_optimistic,original_mpc,168,none,slsqp,True,True,0.0,9.289706781601126e-10,0.0,8.881784197001252e-16,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,168,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.0,1.5879712212437482,0.0,0.0,3,2.470312,0,0,0,1
corner_observer_optimistic,original_mpc,169,none,slsqp,True,True,0.0,1.6747065956224105e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,169,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.0,1.5277733682208705,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,174,none,slsqp,False,False,0.0,0.0019387629899938474,0.0,4.7191139884716904e-11,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,174,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.2435269051098743,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,175,none,slsqp,False,False,0.0,0.0042206806672240305,0.0,8.388134631331923e-11,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,175,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.253241684162056,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,176,none,slsqp,True,True,0.0,2.664890530468256e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,176,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.2233933270238069,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,177,none,slsqp,True,True,0.0,5.0252069172529445e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,177,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.3293471628967097,0.0,3.4017233474514796e-12,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,178,none,slsqp,True,True,0.0,1.1733547466974414e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,178,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.4373868696870602,0.0,1.7064998729658916,1,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,183,none,slsqp,True,True,0.0,1.9929942141061474e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,183,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.0,1.786908589618207,0.0,0.42649987296618974,4,4.72,0,0,0,1
corner_observer_optimistic,original_mpc,188,none,slsqp,True,True,0.0,7.311200533877127e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,188,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.419784985496392,0.0,4.342921577915604e-10,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,193,none,slsqp,True,True,0.0,1.3446737057165592e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,193,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.1816637683146212,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,198,none,slsqp,True,True,0.0,1.5960637256284826e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,198,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.1062670277945443,0.0,9.378720022823472e-12,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,203,none,slsqp,False,False,0.0,0.006788640877090302,0.0,1.1761258633669058e-11,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,203,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.3958918531619204,0.0,1.474820265912058e-11,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,204,none,slsqp,True,True,0.0,1.1204832617295324e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,204,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.0,1.5550945293962712,0.0,1.4664998729747296,4,4.609999999999999,0,0,0,1
corner_observer_optimistic,original_mpc,209,none,slsqp,True,True,0.0,3.384172941878205e-10,0.0,4.440892098500626e-16,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,209,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.0437676264719897,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,210,none,slsqp,True,True,0.0,1.3958825206827896e-09,0.0,4.440892098500626e-16,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,210,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,0.9664058605785257,0.0,5.827782700862372e-12,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,211,none,slsqp,True,True,0.0,1.5002115105744451e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,211,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.0449005606565436,0.0,3.3306690738754696e-13,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,216,none,slsqp,True,True,0.0,1.4883951848787547e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,216,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.0,1.5489026840612254,0.0,0.8584998729658553,3,3.3019999999999996,0,0,0,1
corner_observer_optimistic,original_mpc,221,none,slsqp,True,True,0.0,2.614420679947216e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,221,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.112353293319508,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,226,none,slsqp,True,True,0.0,2.165563728340203e-08,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,226,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.0033980877025854,0.0,1.2891909761947318e-12,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,231,none,slsqp,False,False,0.0,0.01960116213678731,0.0,4.551914400963142e-13,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,231,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.3641522337825265,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,232,none,slsqp,False,False,0.0,0.01884513052202408,0.0,1.0482281709300878e-10,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,232,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.0,1.5542021541879976,0.0,1.5612198729792057,4,4.504720000000001,0,0,0,1
corner_observer_optimistic,original_mpc,237,none,slsqp,True,True,0.0,7.498222487356543e-09,0.0,2.6645352591003757e-15,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,237,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.1285361188869203,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,238,none,slsqp,True,True,0.0,3.562330874729014e-08,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,238,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.0881909563517382,0.0,3.730349362740526e-13,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,239,none,slsqp,True,True,0.0,1.7564616427989677e-11,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,239,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.1396534196055939,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,244,none,slsqp,True,True,0.0,9.243947829418175e-10,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,244,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0018927569406264055,1.4029041905149384,0.0,1.0530854729658552,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,249,none,slsqp,True,True,0.0,3.7614142911479576e-09,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,249,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.014594157192649782,1.994087645005422,0.0,1.5330854729658556,4,5.8265856000000005,0,0,0,1
corner_observer_optimistic,original_mpc,254,none,slsqp,False,False,0.0,0.12646890973531555,0.0,3.126388037344441e-13,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,254,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.0037299669399208923,1.8173132318737615,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,255,none,slsqp,True,True,0.0,2.950883981611696e-11,0.0,4.440892098500626e-16,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,255,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.002943623607782442,1.657117055582681,0.0,1.1581846592889633e-12,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,256,none,slsqp,True,True,0.0,1.7693153608888679e-09,0.0,8.881784197001252e-16,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,256,hard_safety_slew_conflict,hard_safety_emergency,False,False,0.002469509892694788,1.6615239559803996,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,261,none,slsqp,True,True,0.0,4.884981308350689e-11,0.0,0.0,0,0.0,0,0,0,0
corner_observer_optimistic,recovery_mpc,261,prediction_domain_infeasible_under_candidate_audit,slope_safe_emergency,False,False,0.0,1.2983418229591521,0.0,0.0,0,0.0,0,0,0,1
corner_observer_optimistic,original_mpc,262,none,slsqp,True,True,0.0,8.207258872516832e-09,0.0,0.0,0,0.0,0,0,0,0
