trajectory_id,role,ambient_temperature_c,initial_temperature_c,risk_stratum,historical_center_index,historical_evidence,initial_soc,initial_polarization_1_v,initial_polarization_2_v,initial_previous_current_a,initial_dfn_voltage_v,initial_2rc_voltage_v,initial_measured_residual_v,initial_residual_extreme,design_candidate_index,design_seed,initial_state_history_contract
phase7cr2f5_development_25c_010,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.542237765299895,0.055418034716558026,0.06820331801874707,7.093870971407581,3.940138918793588,4.0637736753593945,-0.12363475656580647,True,11111,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_011,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.574112765299895,0.04152914582766914,0.07820331801874708,7.522442399979009,3.974205700782688,4.097623770367572,-0.1234180695848841,True,11112,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_012,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.489112765299895,0.04986247916100247,0.08820331801874708,7.951013828550437,3.901406545854321,4.0494910216885325,-0.14808447583421147,True,11113,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_013,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.616612765299895,0.0581958124943358,0.09820331801874707,8.379585257121866,4.021541464252577,4.193634781961474,-0.1720933177088968,True,11114,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_014,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.531612765299895,0.06189951619803951,0.06020331801874707,8.808156685693294,3.953252617123041,4.089308740902009,-0.13605612377896792,True,11115,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_015,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.595362765299895,0.04523284953137284,0.07020331801874707,9.297952604060642,4.015063273833669,4.1502804989912025,-0.13521722515753343,True,11116,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_016,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.510362765299895,0.05356618286470617,0.08020331801874708,9.72652403263207,3.9443756182031198,4.101512364929414,-0.15713674672629452,True,11117,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_017,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.467862765299895,0.06467729397581728,0.09020331801874708,7.1550954612035,3.8710785896580866,4.03149842211013,-0.1604198324520434,True,11118,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_018,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.552862765299895,0.04801062730915062,0.05020331801874707,7.5836668897749275,3.9566175499657437,4.058349942120489,-0.10173239215474528,True,11119,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_019,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.568800265299895,0.056343960642483946,0.062203318018747074,8.012238318346355,3.976343109648874,4.1021258341746805,-0.12578272452580652,True,11120,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_020,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.483800265299895,0.042455071753595065,0.07220331801874708,8.440809746917784,3.9029329134747788,4.0320809038795815,-0.12914799040480274,True,11121,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_021,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.611300265299895,0.050788405086928404,0.08220331801874708,8.869381175489213,4.023143605364378,4.174978206686379,-0.1518346013220011,True,11122,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_022,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.526300265299895,0.05912173842026173,0.09220331801874708,8.939352020970263,3.94988473054472,4.116565324864879,-0.1666805943201588,True,11123,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_023,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.590050265299895,0.0603563063214963,0.05220331801874707,9.367923449541692,4.011540836160947,4.144131727015595,-0.13259089085464826,True,11124,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_024,development,25.0,25.0,historical_exceedance_neighborhood,0,r2f4_boot_exceedance,0.5374203693444539,0.05307614098814506,0.0728295425476793,10.0,3.9734630093598295,4.123756291030467,-0.15029328167063705,True,11125,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_025,development,25.0,25.0,historical_exceedance_neighborhood,1,r2f3_running_exceedance,0.4643376166749695,0.06469470271242429,0.07734366528041149,7.142064672858579,3.867816659219189,4.01542165188874,-0.1476049926695513,True,11126,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_026,development,25.0,25.0,historical_exceedance_neighborhood,2,r2f2_known_running_exceedance,0.49274209644998146,0.065,0.07203999264899859,6.957077093367264,3.8910530801231444,4.030297446098273,-0.13924436597512857,True,11127,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_027,development,25.0,25.0,historical_exceedance_neighborhood,3,r2f2_maximum_boot_exceedance,0.6389920964499815,0.05004861217744484,0.06603999264899858,0.43666893010195773,3.8901494050478718,4.007834327284414,-0.11768492223654192,True,11128,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_028,development,25.0,25.0,historical_exceedance_neighborhood,0,r2f4_boot_exceedance,0.535545369344454,0.06018725209925617,0.0920295425476793,9.991862754166513,3.9716137479014604,4.148211812981389,-0.17659806507992837,True,11129,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_029,development,25.0,25.0,historical_exceedance_neighborhood,1,r2f3_running_exceedance,0.46246261667496946,0.05758359160131319,0.0735036652804115,8.029819774899396,3.878407803279147,4.021843596842743,-0.14343579356359593,True,11130,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_030,development,25.0,25.0,historical_exceedance_neighborhood,2,r2f2_known_running_exceedance,0.4908670964499815,0.05750540230090162,0.06819999264899859,7.844832195408081,3.9016269365945506,4.036335904464288,-0.13470896786973707,True,11131,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_031,development,25.0,25.0,historical_exceedance_neighborhood,3,r2f2_maximum_boot_exceedance,0.6427420964499814,0.05715972328855595,0.062199992648998594,1.3244240321427743,3.9201513408457576,4.034075865621817,-0.11392452477605985,True,11132,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_032,development,25.0,25.0,historical_exceedance_neighborhood,0,r2f4_boot_exceedance,0.539295369344454,0.06433540024740432,0.0881895425476793,9.37961785620733,3.9676344686531384,4.138817920813093,-0.17118345215995445,True,11133,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_033,development,25.0,25.0,historical_exceedance_neighborhood,1,r2f3_running_exceedance,0.46621261667496944,0.05995396197168355,0.09270366528041149,7.386962632042253,3.872886304778315,4.032839779450893,-0.15995347467257837,True,11134,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_034,development,25.0,25.0,historical_exceedance_neighborhood,2,r2f2_known_running_exceedance,0.4946170964499815,0.059875772671272,0.06435999264899858,7.201975052550938,3.89630920295879,4.024292087072439,-0.12798288411364922,True,11135,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_035,development,25.0,25.0,historical_exceedance_neighborhood,3,r2f2_maximum_boot_exceedance,0.6355936589499814,0.0613078714367041,0.05835999264899859,0.6815668892856311,3.893794401332793,4.012992414768243,-0.11919801343545045,True,11136,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_036,development,25.0,25.0,general_high_risk,-1,bounded_design,0.48812832959988267,0.04387201203024001,0.07201998162249648,8.749068000749467,3.9109531646966547,4.043522858206479,-0.13256969350982395,True,11137,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_037,development,25.0,25.0,general_high_risk,-1,bounded_design,0.5356283295998827,0.03720534536357334,0.09601998162249648,9.89192514360661,3.9704863965073285,4.1271619968327675,-0.15667560032543904,True,11139,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_038,development,25.0,25.0,general_high_risk,-1,bounded_design,0.6068783295998826,0.047205345363573334,0.05041998162249649,6.463353715035181,3.986380728593863,4.083518779156174,-0.09713805056231095,False,11140,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_039,development,25.0,25.0,general_high_risk,-1,bounded_design,0.5118783295998827,0.057205345363573336,0.062419981622496484,7.034782286463752,3.910499351756422,4.031283296468588,-0.12078394471216569,True,11141,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_040,development,25.0,25.0,general_high_risk,-1,bounded_design,0.4643783295998827,0.06164978980801778,0.07441998162249648,7.606210857892323,3.874321741940528,4.019392533685055,-0.1450707917445273,True,11142,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_041,development,25.0,25.0,general_high_risk,-1,bounded_design,0.5593783295998827,0.041649789808017784,0.08641998162249648,8.177639429320894,3.970389930283064,4.106726383831779,-0.13633645354871504,True,11143,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_042,development,25.0,25.0,general_high_risk,-1,bounded_design,0.5950033295998827,0.05164978980801778,0.09841998162249649,8.830700653810691,4.008880367425219,4.1746200643329106,-0.16573969690769186,True,11144,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_043,development,25.0,25.0,general_high_risk,-1,bounded_design,0.5000033295998827,0.06498312314135112,0.05281998162249649,9.402129225239262,3.9304377235527967,4.069330335459758,-0.1388926119069609,True,11145,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_044,development,25.0,25.0,global_coverage,-1,bounded_design,0.5651359599998456,0.04329676680626073,0.06136663603749414,1.3624659202410117,3.8513820493326185,3.94304231612383,-0.09166026679121142,False,11147,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_045,development,25.0,25.0,global_coverage,-1,bounded_design,0.6588859599998456,0.007185655695149633,0.08136663603749414,2.7910373488124396,3.976115769066256,4.051894569537223,-0.07577880047096652,False,11148,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_046,development,25.0,25.0,global_coverage,-1,bounded_design,0.5338859599998456,0.028852322361816295,0.00136663603749414,4.2196087773838675,3.886506506995836,3.9015398890825366,-0.015033382086700353,False,11149,20261001,dfn_and_2rc_do_not_share_current_history
phase7cr2f5_development_25c_047,development,25.0,25.0,global_coverage,-1,bounded_design,0.4713859599998456,0.05051898902848296,0.006166636037494142,5.6481802059552955,3.8516643668703394,3.904099187213728,-0.052434820343388644,False,11150,20261001,dfn_and_2rc_do_not_share_current_history
