trajectory_id,role,ambient_temperature_c,initial_temperature_c,risk_stratum,historical_center_index,historical_evidence,initial_soc,initial_polarization_1_v,initial_polarization_2_v,initial_previous_current_a,initial_dfn_voltage_v,initial_2rc_voltage_v,initial_measured_residual_v,initial_residual_extreme,design_candidate_index,design_seed,initial_state_history_contract
phase7cr3_confirmation_15c_010,confirmation,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5971899466457924,0.04339231500980382,0.08212921197723716,8.932273484233512,4.037028260978126,4.1542009458555125,-0.11717268487738686,True,13115,20261101,dfn_and_2rc_do_not_share_current_history
phase7cr3_confirmation_15c_011,confirmation,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5759399466457924,0.06283675945424826,0.05212921197723716,9.78941634137637,4.030298605699681,4.142875757154317,-0.11257715145463632,True,13117,20261101,dfn_and_2rc_do_not_share_current_history
phase7cr3_confirmation_15c_012,confirmation,15.0,15.0,historical_exceedance_neighborhood,0,legacy_15c_boundary,0.6280455834154339,0.044755443746192114,0.03561082174907383,0.010180890388309827,3.865850511617868,3.9512614530548436,-0.08541094143697547,False,13118,20261101,dfn_and_2rc_do_not_share_current_history
phase7cr3_confirmation_15c_013,confirmation,15.0,15.0,historical_exceedance_neighborhood,1,legacy_15c_guard_event,0.5247594506029339,0.06193514196292733,0.023562821749073835,0.4618676875561565,3.794829826050466,3.8684382652559712,-0.07360843920550542,False,13119,20261101,dfn_and_2rc_do_not_share_current_history
phase7cr3_confirmation_15c_014,confirmation,15.0,15.0,historical_exceedance_neighborhood,0,legacy_15c_boundary,0.643748708415434,0.041199888190636566,0.04617082174907383,0.43875231895973854,3.901495388033939,3.9842661527448544,-0.08277076471091549,False,13120,20261101,dfn_and_2rc_do_not_share_current_history
phase7cr3_confirmation_15c_015,confirmation,15.0,15.0,historical_exceedance_neighborhood,1,legacy_15c_guard_event,0.510462575602934,0.05660180862959399,0.034122821749073835,0.8904391161275852,3.7983424484666886,3.869986331118044,-0.07164388265135546,False,13121,20261101,dfn_and_2rc_do_not_share_current_history
phase7cr3_confirmation_15c_016,confirmation,15.0,15.0,historical_exceedance_neighborhood,0,legacy_15c_boundary,0.6512487084154339,0.046536473060829114,0.031770821749073835,0.8673237475311669,3.9280811794819415,3.9923986009273,-0.06431742144535857,False,13122,20261101,dfn_and_2rc_do_not_share_current_history
phase7cr3_confirmation_15c_017,confirmation,15.0,15.0,historical_exceedance_neighborhood,1,legacy_15c_guard_event,0.5179625756029339,0.06193839349978655,0.019722821749073832,1.319010544699014,3.821133191656764,3.876796779027574,-0.05566358737081023,False,13123,20261101,dfn_and_2rc_do_not_share_current_history
phase7cr3_confirmation_15c_018,confirmation,15.0,15.0,general_high_risk,-1,bounded_design,0.5763993615489812,0.049076874643375616,0.06907025437268459,6.453915666052847,3.98492393201497,4.075286176530327,-0.09036224451535757,False,13125,20261101,dfn_and_2rc_do_not_share_current_history
phase7cr3_confirmation_15c_019,confirmation,15.0,15.0,general_high_risk,-1,bounded_design,0.6163993615489811,0.039076874643375614,0.0930702543726846,7.596772808909989,4.035433815489117,4.152447751346842,-0.11701393585772468,True,13127,20261101,dfn_and_2rc_do_not_share_current_history
phase7cr3_confirmation_15c_020,confirmation,15.0,15.0,general_high_risk,-1,bounded_design,0.6463993615489811,0.05241020797670895,0.04507025437268458,8.168201380338562,4.074581272769608,4.162174848476782,-0.08759357570717441,False,13128,20261101,dfn_and_2rc_do_not_share_current_history
phase7cr3_confirmation_15c_021,confirmation,15.0,15.0,general_high_risk,-1,bounded_design,0.5663993615489812,0.062410207976708945,0.05707025437268459,8.739629951767133,4.008788741398983,4.116428582775553,-0.10763984137657001,True,13129,20261101,dfn_and_2rc_do_not_share_current_history
phase7cr3_confirmation_15c_022,confirmation,15.0,15.0,global_coverage,-1,bounded_design,0.553749002420283,0.025685080245832343,0.0724504239544743,9.706217736560689,4.010096150665689,4.104363794308149,-0.09426764364246054,False,13131,20261101,dfn_and_2rc_do_not_share_current_history
phase7cr3_confirmation_15c_023,confirmation,15.0,15.0,global_coverage,-1,bounded_design,0.522499002420283,0.004018413579165681,0.01245042395447431,1.368025316735615,3.827161666014659,3.8167197381639464,0.010441927850712407,False,13133,20261101,dfn_and_2rc_do_not_share_current_history
