state_id,warm_start_index,warm_start_kind,first_action_a,objective_value,optimizer_success,prediction_feasible,used_fallback,status,minimum_constraint_margin
audit_024,12,random_12,9.999999999999899,14.886210358796324,True,True,False,Optimization terminated successfully,0.20024116071588205
audit_024,13,random_13,9.999999999999966,14.886210358796324,True,True,False,Optimization terminated successfully,0.2002411607158816
audit_024,14,random_14,9.999999999999996,14.886210358796324,True,True,False,Optimization terminated successfully,0.20024116071588072
audit_025,0,default,10.0,14.353907118055584,True,True,False,Optimization terminated successfully,0.19365993234801682
audit_025,1,constant_0.0,10.0,14.353907118055584,True,True,False,Optimization terminated successfully,0.19365993234801682
audit_025,2,constant_2.5,9.99999999999995,14.353907118055584,True,True,False,Optimization terminated successfully,0.1936599323480177
audit_025,3,constant_5.0,10.0,14.353907118055584,True,True,False,Optimization terminated successfully,0.19365993234801682
audit_025,4,constant_7.5,10.0,14.353907118055584,True,True,False,Optimization terminated successfully,0.19365993234801682
audit_025,5,constant_10.0,10.0,14.353907118055584,True,True,False,Optimization terminated successfully,0.19365993234801682
audit_025,6,ramp_up,10.0,14.353907118055584,True,True,False,Optimization terminated successfully,0.19365993234801682
audit_025,7,ramp_down,10.0,14.353907118055584,True,True,False,Optimization terminated successfully,0.19365993234801682
audit_025,8,alternating,9.999999999999906,14.353907118055584,True,True,False,Optimization terminated successfully,0.1936599323480177
audit_025,9,random_09,10.0,14.353907118055584,True,True,False,Optimization terminated successfully,0.19365993234801682
audit_025,10,random_10,10.0,14.353907118055584,True,True,False,Optimization terminated successfully,0.19365993234801682
audit_025,11,random_11,10.0,14.353907118055584,True,True,False,Optimization terminated successfully,0.19365993234801682
audit_025,12,random_12,10.0,14.353907118055584,True,True,False,Optimization terminated successfully,0.19365993234801682
audit_025,13,random_13,9.999999999999996,14.353907118055584,True,True,False,Optimization terminated successfully,0.1936599323480177
audit_025,14,random_14,10.0,14.353907118055584,True,True,False,Optimization terminated successfully,0.19365993234801682
audit_026,0,default,10.0,13.978407118055584,True,True,False,Optimization terminated successfully,0.18894241173957838
audit_026,1,constant_0.0,10.0,13.978407118055584,True,True,False,Optimization terminated successfully,0.18894241173957838
audit_026,2,constant_2.5,10.0,13.978407118055584,True,True,False,Optimization terminated successfully,0.18894241173957838
audit_026,3,constant_5.0,9.999999999999892,13.978407118055584,True,True,False,Optimization terminated successfully,0.18894241173957926
audit_026,4,constant_7.5,9.999999999999996,13.978407118055584,True,True,False,Optimization terminated successfully,0.18894241173957838
audit_026,5,constant_10.0,10.0,13.978407118055584,True,True,False,Optimization terminated successfully,0.18894241173957838
audit_026,6,ramp_up,9.999999999999902,13.978407118055584,True,True,False,Optimization terminated successfully,0.18894241173957838
audit_026,7,ramp_down,10.0,13.978407118055584,True,True,False,Optimization terminated successfully,0.18894241173957838
audit_026,8,alternating,10.0,13.978407118055584,True,True,False,Optimization terminated successfully,0.18894241173957838
audit_026,9,random_09,10.0,13.978407118055584,True,True,False,Optimization terminated successfully,0.18894241173957838
audit_026,10,random_10,10.0,13.978407118055584,True,True,False,Optimization terminated successfully,0.18894241173957838
audit_026,11,random_11,9.999999999999982,13.978407118055584,True,True,False,Optimization terminated successfully,0.18894241173957838
audit_026,12,random_12,9.999999999999925,13.978407118055584,True,True,False,Optimization terminated successfully,0.18894241173957926
audit_026,13,random_13,10.0,13.978407118055584,True,True,False,Optimization terminated successfully,0.18894241173957838
audit_026,14,random_14,9.999999999999831,13.978407118055644,True,True,False,Optimization terminated successfully,0.18894241173958015
audit_027,0,default,10.0,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060274
audit_027,1,constant_0.0,9.999999999999984,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060274
audit_027,2,constant_2.5,10.0,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060274
audit_027,3,constant_5.0,9.999999999999883,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060363
audit_027,4,constant_7.5,10.0,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060274
audit_027,5,constant_10.0,10.0,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060274
audit_027,6,ramp_up,9.999999999999982,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060274
audit_027,7,ramp_down,10.0,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060274
audit_027,8,alternating,10.0,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060274
audit_027,9,random_09,10.0,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060274
audit_027,10,random_10,10.0,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060274
audit_027,11,random_11,10.0,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060274
audit_027,12,random_12,10.0,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060274
audit_027,13,random_13,10.0,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060274
audit_027,14,random_14,10.0,13.607969618055588,True,True,False,Optimization terminated successfully,0.18422489299060274
audit_028,0,default,10.0,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597436
audit_028,1,constant_0.0,10.0,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597436
audit_028,2,constant_2.5,9.999999999999995,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597436
audit_028,3,constant_5.0,9.999999999999991,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597436
audit_028,4,constant_7.5,10.0,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597436
audit_028,5,constant_10.0,10.0,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597436
audit_028,6,ramp_up,10.0,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597436
audit_028,7,ramp_down,10.0,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597436
audit_028,8,alternating,10.0,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597436
audit_028,9,random_09,9.99999999999998,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597436
audit_028,10,random_10,9.999999999999988,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597525
audit_028,11,random_11,10.0,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597436
audit_028,12,random_12,10.0,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597436
audit_028,13,random_13,10.0,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597436
audit_028,14,random_14,10.0,13.099644000771637,True,True,False,Optimization terminated successfully,0.17764366329597436
audit_029,0,default,10.0,12.741331500771638,True,True,False,Optimization terminated successfully,0.1729261443845438
audit_029,1,constant_0.0,10.0,12.741331500771638,True,True,False,Optimization terminated successfully,0.1729261443845438
audit_029,2,constant_2.5,9.999999999999984,12.741331500771638,True,True,False,Optimization terminated successfully,0.1729261443845438
audit_029,3,constant_5.0,9.999999999999849,12.741331500771697,True,True,False,Optimization terminated successfully,0.17292614438454645
audit_029,4,constant_7.5,10.0,12.741331500771638,True,True,False,Optimization terminated successfully,0.1729261443845438
audit_029,5,constant_10.0,10.0,12.741331500771638,True,True,False,Optimization terminated successfully,0.1729261443845438
audit_029,6,ramp_up,10.0,12.741331500771638,True,True,False,Optimization terminated successfully,0.1729261443845438
audit_029,7,ramp_down,10.0,12.741331500771638,True,True,False,Optimization terminated successfully,0.1729261443845438
audit_029,8,alternating,10.0,12.741331500771638,True,True,False,Optimization terminated successfully,0.1729261443845438
audit_029,9,random_09,9.9999999999999,12.741331500771638,True,True,False,Optimization terminated successfully,0.17292614438454468
audit_029,10,random_10,10.0,12.741331500771638,True,True,False,Optimization terminated successfully,0.1729261443845438
audit_029,11,random_11,10.0,12.741331500771638,True,True,False,Optimization terminated successfully,0.1729261443845438
audit_029,12,random_12,10.0,12.741331500771638,True,True,False,Optimization terminated successfully,0.1729261443845438
audit_029,13,random_13,10.0,12.741331500771638,True,True,False,Optimization terminated successfully,0.1729261443845438
audit_029,14,random_14,9.999999999999948,12.741331500771638,True,True,False,Optimization terminated successfully,0.1729261443845438
audit_030,0,default,10.0,12.249921006944474,True,True,False,Optimization terminated successfully,0.16634491441352495
audit_030,1,constant_0.0,10.0,12.249921006944474,True,True,False,Optimization terminated successfully,0.16634491441352495
audit_030,2,constant_2.5,9.999999999999973,12.249921006944474,True,True,False,Optimization terminated successfully,0.16634491441352495
audit_030,3,constant_5.0,9.999999999999845,12.249921006944533,True,True,False,Optimization terminated successfully,0.1663449144135285
audit_030,4,constant_7.5,10.0,12.249921006944474,True,True,False,Optimization terminated successfully,0.16634491441352495
audit_030,5,constant_10.0,10.0,12.249921006944474,True,True,False,Optimization terminated successfully,0.16634491441352495
audit_030,6,ramp_up,9.999999999999957,12.249921006944474,True,True,False,Optimization terminated successfully,0.16634491441352495
audit_030,7,ramp_down,10.0,12.249921006944474,True,True,False,Optimization terminated successfully,0.16634491441352495
audit_030,8,alternating,9.999999999999845,12.249921006944533,True,True,False,Optimization terminated successfully,0.1663449144135285
audit_030,9,random_09,10.0,12.249921006944474,True,True,False,Optimization terminated successfully,0.16634491441352495
audit_030,10,random_10,9.999999999999966,12.249921006944474,True,True,False,Optimization terminated successfully,0.16634491441352584
audit_030,11,random_11,9.999999999999993,12.249921006944474,True,True,False,Optimization terminated successfully,0.16634491441352495
audit_030,12,random_12,9.999999999999998,12.249921006944474,True,True,False,Optimization terminated successfully,0.16634491441352495
audit_030,13,random_13,10.0,12.249921006944474,True,True,False,Optimization terminated successfully,0.16634491441352495
audit_030,14,random_14,10.0,12.249921006944474,True,True,False,Optimization terminated successfully,0.16634491441352495
audit_031,0,default,10.0,11.903733506944475,True,True,False,Optimization terminated successfully,0.1616273956111458
audit_031,1,constant_0.0,10.0,11.903733506944475,True,True,False,Optimization terminated successfully,0.1616273956111458
audit_031,2,constant_2.5,10.0,11.903733506944475,True,True,False,Optimization terminated successfully,0.1616273956111458
audit_031,3,constant_5.0,9.999999999999979,11.903733506944475,True,True,False,Optimization terminated successfully,0.1616273956111458
audit_031,4,constant_7.5,10.0,11.903733506944475,True,True,False,Optimization terminated successfully,0.1616273956111458
audit_031,5,constant_10.0,10.0,11.903733506944475,True,True,False,Optimization terminated successfully,0.1616273956111458
audit_031,6,ramp_up,9.999999999999936,11.903733506944475,True,True,False,Optimization terminated successfully,0.1616273956111458
audit_031,7,ramp_down,10.0,11.903733506944475,True,True,False,Optimization terminated successfully,0.1616273956111458
audit_031,8,alternating,10.0,11.903733506944475,True,True,False,Optimization terminated successfully,0.1616273956111458
audit_031,9,random_09,9.999999999999995,11.903733506944475,True,True,False,Optimization terminated successfully,0.16162739561114758
audit_031,10,random_10,9.999999999999984,11.903733506944475,True,True,False,Optimization terminated successfully,0.1616273956111458
audit_031,11,random_11,9.999999999999947,11.903733506944475,True,True,False,Optimization terminated successfully,0.1616273956111458
audit_031,12,random_12,9.999999999999993,11.903733506944475,True,True,False,Optimization terminated successfully,0.1616273956111458
audit_031,13,random_13,10.0,11.903733506944475,True,True,False,Optimization terminated successfully,0.1616273956111458
audit_031,14,random_14,10.0,11.903733506944475,True,True,False,Optimization terminated successfully,0.1616273956111458
audit_032,0,default,10.0,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_032,1,constant_0.0,10.0,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_032,2,constant_2.5,9.999999999999938,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_032,3,constant_5.0,9.999999999999984,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_032,4,constant_7.5,9.999999999999996,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_032,5,constant_10.0,10.0,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_032,6,ramp_up,10.0,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_032,7,ramp_down,10.0,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_032,8,alternating,10.0,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_032,9,random_09,10.0,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_032,10,random_10,10.0,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_032,11,random_11,10.0,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_032,12,random_12,10.0,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_032,13,random_13,10.0,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_032,14,random_14,9.999999999999991,11.43339400077163,True,True,False,Optimization terminated successfully,0.155104408073802
audit_033,0,default,10.0,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714341976
audit_033,1,constant_0.0,10.0,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714341976
audit_033,2,constant_2.5,9.999999999999979,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714341976
audit_033,3,constant_5.0,9.999999999999975,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714341976
audit_033,4,constant_7.5,10.0,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714341976
audit_033,5,constant_10.0,10.0,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714341976
audit_033,6,ramp_up,9.999999999999927,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714341976
audit_033,7,ramp_down,10.0,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714341976
audit_033,8,alternating,9.999999999999941,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714342065
audit_033,9,random_09,10.0,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714341976
audit_033,10,random_10,10.0,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714341976
audit_033,11,random_11,9.999999999999996,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714341976
audit_033,12,random_12,9.999999999999993,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714341976
audit_033,13,random_13,10.0,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714341976
audit_033,14,random_14,10.0,11.095175636574105,True,True,False,Optimization terminated successfully,0.15032864714341976
audit_034,0,default,10.0,10.766175636574102,True,True,False,Optimization terminated successfully,0.1456111276002341
audit_034,1,constant_0.0,9.999999999999998,10.766175636574102,True,True,False,Optimization terminated successfully,0.1456111276002341
audit_034,2,constant_2.5,10.0,10.766175636574102,True,True,False,Optimization terminated successfully,0.1456111276002341
audit_034,3,constant_5.0,9.999999999999996,10.766175636574102,True,True,False,Optimization terminated successfully,0.1456111276002341
audit_034,4,constant_7.5,9.999999999999986,10.766175636574102,True,True,False,Optimization terminated successfully,0.14561112760023498
audit_034,5,constant_10.0,10.0,10.766175636574102,True,True,False,Optimization terminated successfully,0.1456111276002341
audit_034,6,ramp_up,9.99999999999998,10.766175636574102,True,True,False,Optimization terminated successfully,0.1456111276002341
audit_034,7,ramp_down,10.0,10.766175636574102,True,True,False,Optimization terminated successfully,0.1456111276002341
audit_034,8,alternating,10.0,10.766175636574102,True,True,False,Optimization terminated successfully,0.1456111276002341
audit_034,9,random_09,10.0,10.766175636574102,True,True,False,Optimization terminated successfully,0.1456111276002341
audit_034,10,random_10,10.0,10.766175636574102,True,True,False,Optimization terminated successfully,0.1456111276002341
audit_034,11,random_11,9.99999999999997,10.766175636574102,True,True,False,Optimization terminated successfully,0.14561112760023498
audit_034,12,random_12,9.999999999999979,10.766175636574102,True,True,False,Optimization terminated successfully,0.1456111276002341
audit_034,13,random_13,10.0,10.766175636574102,True,True,False,Optimization terminated successfully,0.1456111276002341
audit_034,14,random_14,10.0,10.766175636574102,True,True,False,Optimization terminated successfully,0.1456111276002341
audit_035,0,default,10.0,10.319601562500019,True,True,False,Optimization terminated successfully,0.13870920030351375
audit_035,1,constant_0.0,9.999999999999986,10.319601562500019,True,True,False,Optimization terminated successfully,0.13870920030351375
audit_035,2,constant_2.5,9.999999999999963,10.319601562500019,True,True,False,Optimization terminated successfully,0.13870920030351375
audit_035,3,constant_5.0,9.999999999999897,10.319601562500019,True,True,False,Optimization terminated successfully,0.13870920030351463
audit_035,4,constant_7.5,9.999999999999979,10.319601562500019,True,True,False,Optimization terminated successfully,0.13870920030351463
audit_035,5,constant_10.0,10.0,10.319601562500019,True,True,False,Optimization terminated successfully,0.13870920030351375
audit_035,6,ramp_up,9.999999999999941,10.319601562500019,True,True,False,Optimization terminated successfully,0.13870920030351375
audit_035,7,ramp_down,10.0,10.319601562500019,True,True,False,Optimization terminated successfully,0.13870920030351375
audit_035,8,alternating,9.99999999999995,10.319601562500019,True,True,False,Optimization terminated successfully,0.13870920030351463
audit_035,9,random_09,10.0,10.319601562500019,True,True,False,Optimization terminated successfully,0.13870920030351375
audit_035,10,random_10,10.0,10.319601562500019,True,True,False,Optimization terminated successfully,0.13870920030351375
audit_035,11,random_11,9.99999999999999,10.319601562500019,True,True,False,Optimization terminated successfully,0.13870920030351375
audit_035,12,random_12,10.0,10.319601562500019,True,True,False,Optimization terminated successfully,0.13870920030351375
audit_035,13,random_13,9.999999999999856,10.319601562500079,True,True,False,Optimization terminated successfully,0.1387092003035164
audit_035,14,random_14,9.999999999999996,10.31960156250002,True,True,False,Optimization terminated successfully,0.13870920030351552
audit_036,0,default,10.0,9.998782889660518,True,True,False,Optimization terminated successfully,0.1336011092954852
audit_036,1,constant_0.0,10.0,9.998782889660518,True,True,False,Optimization terminated successfully,0.1336011092954852
audit_036,2,constant_2.5,10.0,9.998782889660518,True,True,False,Optimization terminated successfully,0.1336011092954852
audit_036,3,constant_5.0,10.0,9.998782889660518,True,True,False,Optimization terminated successfully,0.1336011092954852
audit_036,4,constant_7.5,10.0,9.998782889660518,True,True,False,Optimization terminated successfully,0.1336011092954852
audit_036,5,constant_10.0,10.0,9.998782889660518,True,True,False,Optimization terminated successfully,0.1336011092954852
audit_036,6,ramp_up,10.0,9.998782889660518,True,True,False,Optimization terminated successfully,0.1336011092954852
audit_036,7,ramp_down,10.0,9.998782889660518,True,True,False,Optimization terminated successfully,0.13360110929548608
audit_036,8,alternating,9.999999999999977,9.998782889660518,True,True,False,Optimization terminated successfully,0.13360110929548608
audit_036,9,random_09,9.999999999999975,9.998782889660518,True,True,False,Optimization terminated successfully,0.1336011092954852
audit_036,10,random_10,9.999999999999972,9.998782889660518,True,True,False,Optimization terminated successfully,0.13360110929548608
audit_036,11,random_11,9.999999999999991,9.998782889660518,True,True,False,Optimization terminated successfully,0.1336011092954852
audit_036,12,random_12,10.0,9.998782889660518,True,True,False,Optimization terminated successfully,0.1336011092954852
audit_036,13,random_13,10.0,9.998782889660518,True,True,False,Optimization terminated successfully,0.1336011092954852
audit_036,14,random_14,9.999999999999968,9.998782889660518,True,True,False,Optimization terminated successfully,0.1336011092954852
audit_037,0,default,10.0,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651007
audit_037,1,constant_0.0,9.999999999999975,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651096
audit_037,2,constant_2.5,9.999999999999941,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651007
audit_037,3,constant_5.0,10.0,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651007
audit_037,4,constant_7.5,10.0,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651007
audit_037,5,constant_10.0,10.0,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651007
audit_037,6,ramp_up,9.999999999999964,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651007
audit_037,7,ramp_down,10.0,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651007
audit_037,8,alternating,10.0,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651007
audit_037,9,random_09,10.0,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651007
audit_037,10,random_10,10.0,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651007
audit_037,11,random_11,10.0,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651007
audit_037,12,random_12,9.999999999999964,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651007
audit_037,13,random_13,9.999999999999924,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651096
audit_037,14,random_14,10.0,9.568974247685206,True,True,False,Optimization terminated successfully,0.12662420513651007
audit_038,0,default,10.0,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632675
audit_038,1,constant_0.0,9.999999999999968,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632764
audit_038,2,constant_2.5,10.0,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632675
audit_038,3,constant_5.0,9.999999999999904,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632764
audit_038,4,constant_7.5,9.99999999999999,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632675
audit_038,5,constant_10.0,10.0,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632675
audit_038,6,ramp_up,10.0,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632675
audit_038,7,ramp_down,10.0,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632675
audit_038,8,alternating,10.0,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632764
audit_038,9,random_09,9.99999999999998,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632675
audit_038,10,random_10,9.99999999999995,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632764
audit_038,11,random_11,9.99999999999999,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632675
audit_038,12,random_12,9.999999999999975,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632675
audit_038,13,random_13,10.0,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632675
audit_038,14,random_14,10.0,9.260430266203727,True,True,False,Optimization terminated successfully,0.12151611368632675
audit_039,0,default,10.0,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_039,1,constant_0.0,10.0,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_039,2,constant_2.5,9.999999999999972,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_039,3,constant_5.0,10.0,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_039,4,constant_7.5,10.0,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_039,5,constant_10.0,10.0,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_039,6,ramp_up,9.99999999999997,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_039,7,ramp_down,10.0,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_039,8,alternating,9.999999999999986,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_039,9,random_09,9.99999999999996,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_039,10,random_10,10.0,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_039,11,random_11,10.0,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_039,12,random_12,10.0,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_039,13,random_13,10.0,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_039,14,random_14,10.0,8.847387056327179,True,True,False,Optimization terminated successfully,0.11453920968985543
audit_040,0,default,10.0,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138645
audit_040,1,constant_0.0,10.0,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138645
audit_040,2,constant_2.5,10.0,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138645
audit_040,3,constant_5.0,9.999999999999954,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138734
audit_040,4,constant_7.5,9.999999999999963,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138734
audit_040,5,constant_10.0,10.0,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138645
audit_040,6,ramp_up,9.999999999999957,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138645
audit_040,7,ramp_down,10.0,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138645
audit_040,8,alternating,10.0,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138645
audit_040,9,random_09,9.999999999999998,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138645
audit_040,10,random_10,9.999999999999986,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138734
audit_040,11,random_11,10.0,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138645
audit_040,12,random_12,9.999999999999961,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138645
audit_040,13,random_13,9.999999999999991,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138645
audit_040,14,random_14,9.99999999999999,8.554699556327183,True,True,False,Optimization terminated successfully,0.10949341256138645
audit_041,0,default,10.0,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737775
audit_041,1,constant_0.0,10.0,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737775
audit_041,2,constant_2.5,10.0,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737775
audit_041,3,constant_5.0,9.999999999999996,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737775
audit_041,4,constant_7.5,9.999999999999984,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737775
audit_041,5,constant_10.0,10.0,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737775
audit_041,6,ramp_up,9.999999999999979,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737775
audit_041,7,ramp_down,10.0,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737775
audit_041,8,alternating,9.99999999999991,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737864
audit_041,9,random_09,10.0,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737775
audit_041,10,random_10,10.0,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737775
audit_041,11,random_11,9.999999999999956,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737775
audit_041,12,random_12,10.0,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737775
audit_041,13,random_13,10.0,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737775
audit_041,14,random_14,9.99999999999999,8.263555266203728,True,True,False,Optimization terminated successfully,0.10438532116737775
audit_042,0,default,10.0,7.874277488425944,True,True,False,Optimization terminated successfully,0.0974084174928933
audit_042,1,constant_0.0,10.0,7.874277488425944,True,True,False,Optimization terminated successfully,0.0974084174928933
audit_042,2,constant_2.5,10.0,7.874277488425944,True,True,False,Optimization terminated successfully,0.0974084174928933
audit_042,3,constant_5.0,10.0,7.874277488425944,True,True,False,Optimization terminated successfully,0.0974084174928933
audit_042,4,constant_7.5,9.999999999999995,7.874277488425944,True,True,False,Optimization terminated successfully,0.0974084174928933
audit_042,5,constant_10.0,10.0,7.874277488425944,True,True,False,Optimization terminated successfully,0.0974084174928933
audit_042,6,ramp_up,9.999999999999979,7.874277488425944,True,True,False,Optimization terminated successfully,0.0974084174928933
audit_042,7,ramp_down,10.0,7.874277488425944,True,True,False,Optimization terminated successfully,0.0974084174928933
audit_042,8,alternating,10.0,7.874277488425944,True,True,False,Optimization terminated successfully,0.0974084174928933
audit_042,9,random_09,9.999999999999973,7.874277488425944,True,True,False,Optimization terminated successfully,0.0974084174928942
audit_042,10,random_10,10.0,7.874277488425944,True,True,False,Optimization terminated successfully,0.0974084174928933
audit_042,11,random_11,9.99999999999998,7.874277488425944,True,True,False,Optimization terminated successfully,0.0974084174928942
