trajectory_id,split,step_index,state_soc,state_polarization_v,teacher_current_a,terminal_voltage_v,next_soc,next_polarization_v,teacher_objective,teacher_solve_time_s,teacher_optimizer_success,teacher_prediction_feasible,teacher_used_fallback,minimum_prediction_margin,plan_block_00_a,plan_block_01_a,plan_block_02_a
level1_000,train,0,0.10135416666666668,0.04,10.0,3.551879988617688,0.10413194444444446,0.05288317914651196,28.413019000771627,0.006115199998021126,True,True,False,0.34474353126200885,10.0,10.0,10.0
level1_000,train,1,0.10413194444444446,0.05288317914651196,10.0,3.570020995819987,0.10690972222222224,0.06252355303070581,28.149886284722246,0.003974699997343123,True,True,False,0.342069720861538,10.0,10.0,10.0
level1_000,train,2,0.10690972222222224,0.06252355303070581,10.0,3.5849191977599673,0.10968750000000002,0.06973736319123663,27.8879881365741,0.004861200002778787,True,True,False,0.3393959105512594,10.0,10.0,10.0
level1_000,train,3,0.10968750000000002,0.06973736319123663,10.0,3.5973908359762845,0.1124652777777778,0.0751353962610432,27.62732455632718,0.004582699999446049,True,True,False,0.3367221003084713,10.0,10.0,10.0
level1_000,train,4,0.1124652777777778,0.0751353962610432,10.0,3.6080466971018774,0.11524305555555558,0.07917469870653214,27.36789554398151,0.0034248000010848045,True,True,False,0.3340482901161854,10.0,10.0,10.0
level1_000,train,5,0.11524305555555558,0.07917469870653214,10.0,3.617343827603153,0.11802083333333337,0.08219727452908404,27.109701099537062,0.004956400000082795,True,True,False,0.3313744799616902,10.0,10.0,10.0
level1_000,train,6,0.11802083333333337,0.08219727452908404,10.0,3.625624231481492,0.12079861111111115,0.08445904242746916,26.852741222993856,0.004584199996315874,True,True,False,0.32870066983547286,10.0,10.0,10.0
level1_000,train,7,0.12079861111111115,0.08445904242746916,10.0,3.6331438274356636,0.12357638888888893,0.0861515041973269,26.597015914351875,0.003551499998138752,True,True,False,0.3260268597304168,10.0,10.0,10.0
level1_001,train,0,0.1040625,0.02,10.0,3.53700637097208,0.10684027777777778,0.03791734846984403,28.156449556327182,0.003443399997195229,True,True,False,0.3421365670271759,10.0,10.0,10.0
level1_001,train,1,0.10684027777777778,0.03791734846984403,10.0,3.5601815474977108,0.10961805555555557,0.051324748638571074,27.894520543981503,0.005382700001064222,True,True,False,0.339462756486689,10.0,10.0,10.0
level1_001,train,2,0.10961805555555557,0.051324748638571074,10.0,3.5788467757222246,0.11239583333333335,0.06135739267554597,27.63382609953706,0.005647999998473097,True,True,False,0.33678894607163734,10.0,10.0,10.0
level1_001,train,3,0.11239583333333335,0.06135739267554597,10.0,3.594137247814986,0.11517361111111113,0.0688647352703784,27.37436622299385,0.004500100003497209,True,True,False,0.3341151357504484,10.0,10.0,10.0
level1_001,train,4,0.11517361111111113,0.0688647352703784,10.0,3.6069024184656047,0.11795138888888891,0.07448241617567833,27.11614091435188,0.0030215000006137416,True,True,False,0.3314413254994961,10.0,10.0,10.0
level1_001,train,5,0.11795138888888891,0.07448241617567833,10.0,3.6177779274266912,0.12072916666666669,0.0786860792368918,26.859150173611134,0.002626000001328066,True,True,False,0.3287675153011014,10.0,10.0,10.0
level1_001,train,6,0.12072916666666669,0.0786860792368918,10.0,3.627239418543691,0.12350694444444447,0.08183164471668603,26.603394000771637,0.005349200000637211,True,True,False,0.32609370514203473,10.0,10.0,10.0
level1_001,train,7,0.12350694444444447,0.08183164471668603,10.0,3.635642812079272,0.12628472222222226,0.08418544473433462,26.34887239583336,0.004315499994845595,True,True,False,0.32341989501239743,10.0,10.0,10.0
level1_002,validation,0,0.10677083333333334,0.06,10.0,3.582132753326472,0.10954861111111112,0.06784900982317987,27.901053722993854,0.0029462000020430423,True,True,False,0.3395296011235547,10.0,10.0,10.0
level1_002,validation,1,0.10954861111111112,0.06784900982317987,10.0,3.5952395912054387,0.1123263888888889,0.07372235742284053,27.640328414351877,0.0027603999988059513,True,True,False,0.33685579086309936,10.0,10.0,10.0
