scenario_id,controller,time_s,true_soc,estimated_soc,charge_current_a,terminal_voltage_v,true_average_temperature_c,control_decision_updated,decision_source,failure_type,optimizer_success,selected_sequence_feasible,used_emergency_fallback,hard_safety_slew_conflict,solve_time_s,current_change_a
lhs_005,oracle_mpc_recovery,0.0,0.1340854501460514,0.1340854501460514,0.0,3.3720350546048543,23.421210887807092,False,initial,none,True,True,False,False,0.0,
lhs_005,oracle_mpc_recovery,5.0,0.134643238617033,0.13774580220875288,1.9999999999999993,3.4177086958081233,23.428752768398606,True,slsqp,none,True,True,False,False,0.9665831999991497,1.9999999999999993
lhs_005,oracle_mpc_recovery,10.0,0.13575881555899624,0.13741514659019358,3.9999999999999987,3.468540752828163,23.46048364239865,True,slsqp,none,True,True,False,False,0.6530537999988155,1.9999999999999993
lhs_005,oracle_mpc_recovery,15.0,0.13743218097194113,0.13928624776217327,6.000000000000004,3.5237212971036413,23.53485833842015,True,slsqp,none,True,True,False,False,0.8018083999995724,2.0000000000000058
lhs_005,oracle_mpc_recovery,20.0,0.13966333485586763,0.14067521177567635,8.000000000000005,3.582618955582358,23.671623127792483,True,slsqp,none,True,True,False,False,0.6440863999996509,2.000000000000001
lhs_005,oracle_mpc_recovery,25.0,0.14245227721077575,0.14178263314772413,9.999999999999998,3.644734314646543,23.891451981205364,True,slsqp,none,True,True,False,False,0.5743160000001808,1.999999999999993
lhs_005,oracle_mpc_recovery,30.0,0.14524121956568387,0.1447742048176011,9.999999999999998,3.66405230554583,24.123303464346343,True,slsqp,none,True,True,False,False,0.5829536000001099,0.0
lhs_005,oracle_mpc_recovery,35.0,0.14803016192059198,0.1472073001895727,9.999999999999998,3.68080447277858,24.364502747096516,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,40.0,0.1508191042755001,0.1491037502737872,9.999999999999998,3.695569625630786,24.613002646028306,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,45.0,0.15360804663040822,0.1520643278279441,9.999999999999998,3.7087851795139617,24.86723076533762,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,50.0,0.15639698898531634,0.1551859967706055,9.999999999999998,3.7207817668835634,25.125974184296464,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,55.0,0.15913074845776098,0.15783066191989983,9.802136884018534,3.727305203475911,25.37917058436987,True,slsqp,none,True,True,False,False,0.49030470000070636,0.19786311598146433
lhs_005,oracle_mpc_recovery,60.0,0.16186450793020563,0.16026234589070992,9.802136884018534,3.7370596709835215,25.634789673417785,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,65.0,0.16459826740265027,0.16270580125192585,9.802136884018534,3.7462593256830927,25.89234859048215,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,70.0,0.1673320268750949,0.16520609431300826,9.802136884018534,3.754993948350891,26.151461717094783,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,75.0,0.17006578634753955,0.16703689541914635,9.802136884018534,3.7633315828655096,26.411817680552723,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,80.0,0.17254325918984825,0.16956564529057042,8.883198456750858,3.7504475510058106,26.630987184209477,True,slsqp,none,True,True,False,False,0.4652169999990292,0.9189384272676762
lhs_005,oracle_mpc_recovery,85.0,0.17502073203215696,0.1718437193198986,8.883198456750858,3.7558861303933164,26.84934717558744,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,90.0,0.17749820487446566,0.1737182392410005,8.883198456750858,3.7614300513436465,27.067085498425566,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,95.0,0.17997567771677436,0.1758192368740613,8.883198456750858,3.767016025157809,27.28433067676357,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,100.0,0.18245315055908307,0.17880663804516125,8.883198456750858,3.7725964490652406,27.501167055426667,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,105.0,0.18476050173460107,0.18060650888791335,8.273212142436023,3.764305800807439,27.690984862359052,True,slsqp,none,True,True,False,False,0.4075947000001179,0.6099863143148347
lhs_005,oracle_mpc_recovery,110.0,0.18706785291011907,0.1829300094726963,8.273212142436023,3.7683126166175684,27.879566297326768,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,115.0,0.18937520408563707,0.18603675600771208,8.273212142436023,3.772484410885355,28.067135371319836,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,120.0,0.19168255526115507,0.18885748153303905,8.273212142436023,3.7767489937267005,28.25385263237486,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,125.0,0.19398990643667308,0.19256367510846892,8.273212142436023,3.7810519719160993,28.4398311232262,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,130.0,0.19618881897585744,0.19519592879343653,7.8843958008476545,3.776554971618474,28.60873853031241,True,slsqp,none,True,True,False,False,0.35591179999937594,0.38881634158836853
lhs_005,oracle_mpc_recovery,135.0,0.1983877315150418,0.1974985486653615,7.8843958008476545,3.7799067222427483,28.776504470811282,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,140.0,0.20058664405422616,0.19971227210816794,7.8843958008476545,3.7833640572399587,28.943289611054283,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,145.0,0.20278555659341052,0.20130261035814026,7.8843958008476545,3.7868872550211594,29.10920958503715,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,150.0,0.20498446913259488,0.20404364874366185,7.8843958008476545,3.7904432658535465,29.274346312807396,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,155.0,0.2070981300511888,0.20675178264038507,7.578718559292551,3.787099258243271,29.426166708559343,True,slsqp,none,True,True,False,False,0.310620199999903,0.30567724155510323
lhs_005,oracle_mpc_recovery,160.0,0.2092117909697827,0.20882568296290147,7.578718559292551,3.7899342381290624,29.57690526970329,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,165.0,0.21132545188837662,0.21063150552993046,7.578718559292551,3.7928633393374183,29.726683819701055,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,170.0,0.21343911280697053,0.21240212192646907,7.578718559292551,3.795847118489665,29.875590702029154,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,175.0,0.21555277372556444,0.21475718461491988,7.578718559292551,3.79885637063519,30.023689186710588,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,180.0,0.21754591424271608,0.21623600905028723,7.146581978089273,3.7921202524811384,30.153734597987523,True,slsqp,none,True,True,False,False,0.36917020000146294,0.43213658120327825
lhs_005,oracle_mpc_recovery,185.0,0.2195390547598677,0.21860439274346521,7.146581978089273,3.7941288464226117,30.282533577040176,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,190.0,0.22153219527701934,0.22063389087923488,7.146581978089273,3.7962896409703997,30.410236758707853,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,195.0,0.22352533579417097,0.2236327914659092,7.146581978089273,3.7985538068391396,30.53695610810196,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_005,oracle_mpc_recovery,200.0,0.2255184763113226,0.22539162531465792,7.146581978089273,3.8008849215594886,30.662774535656624,False,slsqp,none,True,True,False,False,0.0,0.0
