scenario_id,controller,time_s,true_soc,estimated_soc,charge_current_a,terminal_voltage_v,true_average_temperature_c,control_decision_updated,decision_source,failure_type,optimizer_success,selected_sequence_feasible,used_emergency_fallback,hard_safety_slew_conflict,solve_time_s,current_change_a
nominal,nominal_mpc_recovery,0.0,0.1,0.1,0.0,3.2959070147319616,25.0,False,initial,none,True,True,False,False,0.0,
nominal,nominal_mpc_recovery,5.0,0.10055555555555556,0.1,2.000000000000001,3.3455056002961303,25.007004458575764,True,slsqp,none,True,True,False,False,0.720310700000482,2.000000000000001
nominal,nominal_mpc_recovery,10.0,0.10166666666666668,0.10055555555555556,4.000000000000003,3.4008262851352056,25.036521470261313,True,slsqp,none,True,True,False,False,0.7109564999991562,2.0000000000000018
nominal,nominal_mpc_recovery,15.0,0.10333333333333335,0.10166666666666668,5.999999999999992,3.4609603507892244,25.105794149108576,True,slsqp,none,True,True,False,False,0.6225431000002573,1.9999999999999893
nominal,nominal_mpc_recovery,20.0,0.10555555555555557,0.10333333333333335,7.999999999999992,3.5252111828954265,25.233304474203038,True,slsqp,none,True,True,False,False,0.7681554999999207,2.0
nominal,nominal_mpc_recovery,25.0,0.10830408764346412,0.10555555555555557,9.894715516470807,3.590429343420518,25.434428005150025,True,slsqp,none,True,True,False,False,0.7211942000012641,1.8947155164708152
nominal,nominal_mpc_recovery,30.0,0.11105261973137268,0.10830408764346412,9.894715516470807,3.6115528612764547,25.646928985371346,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,35.0,0.11380115181928123,0.11105261973137268,9.894715516470807,3.6298889925891005,25.868319676169556,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,40.0,0.11654968390718978,0.11380115181928123,9.894715516470807,3.646091004001449,26.096710990695943,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,45.0,0.11929821599509834,0.11654968390718978,9.894715516470807,3.660648320037039,26.33066266489891,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,50.0,0.12171666839666993,0.11929821599509834,8.706428645657745,3.6445109625888525,26.5212999727473,True,slsqp,none,True,True,False,False,0.3938804999997956,1.1882868708130623
nominal,nominal_mpc_recovery,55.0,0.12413512079824153,0.12171666839666993,8.706428645657745,3.653450414080682,26.713236308509618,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,60.0,0.1265535731998131,0.12413512079824153,8.706428645657745,3.6621408922938827,26.906318157898244,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,65.0,0.1289720256013847,0.1265535731998131,8.706428645657745,3.6706078747882787,27.100413446548423,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,70.0,0.1313904780029563,0.1289720256013847,8.706428645657745,3.6788708684400233,27.29540688618723,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,75.0,0.13361874922246303,0.1313904780029563,8.021776390224238,3.6700157034766487,27.465026475180753,True,slsqp,none,True,True,False,False,0.38449990000117396,0.684652255433507
nominal,nominal_mpc_recovery,80.0,0.13584702044196975,0.13361874922246303,8.021776390224238,3.676009594735596,27.634303965005856,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,85.0,0.13807529166147647,0.13584702044196975,8.021776390224238,3.6821508140438266,27.803389517295432,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,90.0,0.1403035628809832,0.13807529166147647,8.021776390224238,3.688371917702619,27.97238407003203,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,95.0,0.14253183410048992,0.1403035628809832,8.021776390224238,3.6946227549106445,28.141352219913045,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,100.0,0.14461504957970878,0.14253183410048992,7.499575725187844,3.687969459456032,28.291163899757375,True,slsqp,none,True,True,False,False,0.37125019999984943,0.5222006650363937
nominal,nominal_mpc_recovery,105.0,0.14669826505892763,0.14461504957970878,7.499575725187844,3.692742247383047,28.44029965364115,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,110.0,0.1487814805381465,0.14669826505892763,7.499575725187844,3.697700436648342,28.588924884273254,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,115.0,0.15086469601736535,0.1487814805381465,7.499575725187844,3.7027721152209416,28.73715575167325,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,120.0,0.1529479114965842,0.15086469601736535,7.499575725187844,3.7079036876666893,28.885071909879542,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,125.0,0.15490796653542716,0.1529479114965842,7.056198139834567,3.7021189636470706,29.01704697517033,True,slsqp,none,True,True,False,False,0.3706077999995614,0.44337758535327687
nominal,nominal_mpc_recovery,130.0,0.1568680215742701,0.15490796653542716,7.056198139834567,3.7060558416093436,29.14824683429482,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,135.0,0.15882807661311305,0.1568680215742701,7.056198139834567,3.7101656066389883,29.278817654899104,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,140.0,0.160788131651956,0.15882807661311305,7.056198139834567,3.7143835990367657,29.408863900193385,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,145.0,0.16274818669079893,0.160788131651956,7.056198139834567,3.7186615690957803,29.538459064250645,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,150.0,0.16460341609944062,0.16274818669079893,6.678825871110109,3.713667216774864,29.6547760210223,True,slsqp,none,True,True,False,False,0.7240763999998308,0.37737226872445806
nominal,nominal_mpc_recovery,155.0,0.16645864550808231,0.16460341609944062,6.678825871110109,3.716952724116707,29.770297288452582,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,160.0,0.168313874916724,0.16645864550808231,6.678825871110109,3.7203896661759375,29.885146791562587,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,165.0,0.1701691043253657,0.168313874916724,6.678825871110109,3.723922050013546,29.9994142558591,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,170.0,0.17202433373400738,0.1701691043253657,6.678825871110109,3.727508046984946,30.113163978492913,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,175.0,0.17378728633591226,0.17202433373400738,6.3466293668574885,3.722943619250845,30.215486169771523,True,slsqp,none,True,True,False,False,0.6912229000008665,0.3321965042526207
nominal,nominal_mpc_recovery,180.0,0.17555023893781713,0.17378728633591226,6.3466293668574885,3.7256694457440718,30.31701646043806,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,185.0,0.177313191539722,0.17555023893781713,6.3466293668574885,3.7285303253823785,30.417861867676294,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,190.0,0.17907614414162687,0.177313191539722,6.3466293668574885,3.731477043235482,30.518100829330194,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,195.0,0.18083909674353174,0.17907614414162687,6.3466293668574885,3.7344727919596745,30.617790506089435,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,200.0,0.18252014823864285,0.18083909674353174,6.051785382399959,3.730245766186402,30.707568320594355,True,slsqp,none,True,True,False,False,0.3649963999996544,0.2948439844575299
nominal,nominal_mpc_recovery,205.0,0.18420119973375396,0.18252014823864285,6.051785382399959,3.7324910576438075,30.796576245818606,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,210.0,0.18588225122886506,0.18420119973375396,6.051785382399959,3.7348580388716215,30.884907783712315,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,215.0,0.18756330272397617,0.18588225122886506,6.051785382399959,3.7373030166057855,30.97263223021784,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,220.0,0.18924435421908728,0.18756330272397617,6.051785382399959,3.739793275851186,31.059800836838342,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,225.0,0.1908555593986401,0.18924435421908728,5.800338646390191,3.736134536651731,31.138684471432068,True,slsqp,none,True,True,False,False,0.3264149999995425,0.2514467360097674
nominal,nominal_mpc_recovery,230.0,0.19246676457819292,0.1908555593986401,5.800338646390191,3.7379971365902223,31.216843370300253,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,235.0,0.19407796975774574,0.19246676457819292,5.800338646390191,3.7399645401096175,31.294357197500062,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,240.0,0.19568917493729857,0.19407796975774574,5.800338646390191,3.741998973485574,31.371285559019793,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,245.0,0.1973003801168514,0.19568917493729857,5.800338646390191,3.744072121702419,31.447673091084788,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,250.0,0.1988508775131038,0.1973003801168514,5.581790626508689,3.7408074359985397,31.517001953254407,True,slsqp,none,True,True,False,False,0.34284419999858073,0.21854801988150196
nominal,nominal_mpc_recovery,255.0,0.2004013749093562,0.1988508775131038,5.581790626508689,3.742341463925953,31.585654905325384,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,260.0,0.2019518723056086,0.2004013749093562,5.581790626508689,3.743973204455018,31.65370046165409,False,slsqp,none,True,True,False,False,0.0,0.0
nominal,nominal_mpc_recovery,265.0,0.203502369701861,0.2019518723056086,5.581790626508689,3.745673241288058,31.721190336360905,False,slsqp,none,True,True,False,False,0.0,0.0
