scenario_id,controller,time_s,true_soc,estimated_soc,charge_current_a,terminal_voltage_v,true_average_temperature_c,control_decision_updated,decision_source,failure_type,optimizer_success,selected_sequence_feasible,used_emergency_fallback,hard_safety_slew_conflict,solve_time_s,current_change_a
lhs_056,nominal_mpc_recovery,0.0,0.21150152573562503,0.21150152573562503,0.0,3.4991509954771463,19.252502127302133,False,initial,none,True,True,False,False,0.0,
lhs_056,nominal_mpc_recovery,5.0,0.212032591096855,0.20819405219650913,2.0,3.5389627886229733,19.257819901067833,True,slsqp,none,True,True,False,False,0.03553439999996044,2.0
lhs_056,nominal_mpc_recovery,10.0,0.21309472181931494,0.20882789965336981,4.000000000000002,3.5830765321203515,19.280275382314255,True,slsqp,none,True,True,False,False,0.17474109999966458,2.0000000000000018
lhs_056,nominal_mpc_recovery,15.0,0.21468791790300484,0.2097449803468632,6.000000000000002,3.6306920804723086,19.33304006546112,True,slsqp,none,True,True,False,False,0.17375739999988582,2.0
lhs_056,nominal_mpc_recovery,20.0,0.21681217934792474,0.21215690805579032,8.0,3.6812027843459014,19.430232579401043,True,slsqp,none,True,True,False,False,1.1902316999985487,1.9999999999999982
lhs_056,nominal_mpc_recovery,25.0,0.2194675061540746,0.21434942738662255,9.999999999999996,3.7341438001920193,19.58664278994515,True,slsqp,none,True,True,False,False,0.9425308999998379,1.9999999999999964
lhs_056,nominal_mpc_recovery,30.0,0.22212283296022445,0.2171004305225953,10.0,3.749392385370167,19.75209149481181,True,slsqp,none,True,True,False,False,0.7374357999997301,3.552713678800501e-15
lhs_056,nominal_mpc_recovery,35.0,0.2247781597663743,0.21968249069503856,10.0,3.7622065366399977,19.924507328185918,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_056,nominal_mpc_recovery,40.0,0.22743348657252416,0.22245421501208773,10.0,3.7731862170753696,20.10234117169344,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_056,nominal_mpc_recovery,45.0,0.230088813378674,0.22591824875776173,10.0,3.782774766550898,20.284429072316364,False,slsqp,none,True,True,False,False,0.0,0.0
