scenario_id,controller,time_s,true_soc,estimated_soc,charge_current_a,terminal_voltage_v,true_average_temperature_c,control_decision_updated,decision_source,failure_type,optimizer_success,selected_sequence_feasible,used_emergency_fallback,hard_safety_slew_conflict,solve_time_s,current_change_a
lhs_003,oracle_mpc_recovery,0.0,0.23140047463664554,0.23140047463664554,0.0,3.5204309340809443,15.67473547584689,False,initial,none,True,True,False,False,0.0,
lhs_003,oracle_mpc_recovery,5.0,0.23195512929947834,0.2336889990118813,2.0,3.5739572554468872,15.682223084818308,True,slsqp,none,True,True,False,False,0.03602429999955348,2.0
lhs_003,oracle_mpc_recovery,10.0,0.23306443862514395,0.23437918457925128,3.999999999999999,3.632602738814666,15.713667758010427,True,slsqp,none,True,True,False,False,0.1758955999994214,1.9999999999999991
lhs_003,oracle_mpc_recovery,15.0,0.2347284026136424,0.23646677640564276,5.999999999999999,3.6955002269768644,15.787315299938289,True,slsqp,none,True,True,False,False,0.20910700000058569,2.0
lhs_003,oracle_mpc_recovery,20.0,0.23694702126497363,0.2384395471358547,7.999999999999996,3.761969147829967,15.922725041138577,True,slsqp,none,True,True,False,False,0.24612640000123065,1.9999999999999964
lhs_003,oracle_mpc_recovery,25.0,0.23972029457913768,0.23985161809886058,9.999999999999996,3.831472759273957,16.14043582688919,True,slsqp,none,True,True,False,False,0.24179870000079973,2.000000000000001
lhs_003,oracle_mpc_recovery,30.0,0.24249356789330173,0.24263549561733033,10.0,3.8500944897500715,16.370354109344785,True,slsqp,none,True,True,False,False,0.10463300000083109,3.552713678800501e-15
lhs_003,oracle_mpc_recovery,35.0,0.24526684120746578,0.24554519149561935,10.0,3.86592315950335,16.610066932901724,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,40.0,0.24804011452162983,0.24820871316503526,10.0,3.8795695731341557,16.857694789486217,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,45.0,0.2508133878357939,0.25111108418873596,10.0,3.8915053083094304,17.111769160931694,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,50.0,0.2535866611499579,0.25423326845332733,10.0,3.90209478670844,17.371138489839296,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,55.0,0.256359934464122,0.2574678293034605,10.0,3.9116199525496667,17.634895805059184,True,slsqp,none,True,True,False,False,1.0265765999993164,0.0
lhs_003,oracle_mpc_recovery,60.0,0.259133207778286,0.2598247453069659,10.0,3.920299262810783,17.902323010507548,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,65.0,0.26190648109245007,0.2631492866280014,10.0,3.928302300414799,18.17284799662878,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,70.0,0.2646797544066141,0.2665662967241274,10.0,3.935761019375643,18.446011619166885,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,75.0,0.26745302772077817,0.2682134808064743,10.0,3.9427783982993923,18.72144227116983,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,80.0,0.2702263010349422,0.270629312705126,10.0,3.9494350996596785,18.998836298363308,True,slsqp,none,True,True,False,False,0.8855051000009553,0.0
lhs_003,oracle_mpc_recovery,85.0,0.27299957434910627,0.2734557214831913,10.0,3.955794594546769,19.277942911400377,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,90.0,0.2757728476632703,0.27621732279375993,10.0,3.961907106618402,19.558552558876585,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,95.0,0.27854612097743436,0.27851753568154347,10.0,3.967812647438016,19.840487963833542,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,100.0,0.2813193942915984,0.28195140367356925,10.0,3.9735433526410855,20.123597210250402,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,105.0,0.28409266760576246,0.2841099735993427,9.999999999999998,3.9791252800895673,20.407748407434863,True,slsqp,none,True,True,False,False,0.7032349000000977,1.7763568394002505e-15
lhs_003,oracle_mpc_recovery,110.0,0.2868659409199265,0.28745267896769866,9.999999999999998,3.984579794023611,20.692825569038884,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,115.0,0.28963921423409056,0.29010440504876517,9.999999999999998,3.989924630633036,20.978725427154142,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,120.0,0.2924124875482546,0.2929148386199827,9.999999999999998,3.995174718474284,21.26535496637068,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,125.0,0.29518576086241866,0.2950936409151612,9.999999999999998,4.000342810232602,21.55262951225877,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,130.0,0.2979590341765827,0.29780760958873753,10.0,4.005439969305031,21.84047124688233,True,slsqp,none,True,True,False,False,0.3278864000003523,1.7763568394002505e-15
lhs_003,oracle_mpc_recovery,135.0,0.30073230749074675,0.2999954033904785,10.0,4.0104743678520665,22.128808053306777,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,140.0,0.3035055808049108,0.30263325650803,10.0,4.015422592744144,22.41757261365214,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,145.0,0.30627885411907485,0.30515700624511677,10.0,4.020277811392928,22.706701702623707,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,150.0,0.3090521274332389,0.30732065325118496,10.0,4.025044559474147,22.99613563182703,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,155.0,0.311688740921271,0.3107726042979921,9.507225539459265,4.016553162180416,23.26098348746549,True,slsqp,none,True,True,False,False,0.35066230000120413,0.49277446054073515
lhs_003,oracle_mpc_recovery,160.0,0.31432535440930315,0.31312466586686155,9.507225539459265,4.019907529483096,23.52517166883671,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,165.0,0.3169619678973353,0.3156411794063202,9.507225539459265,4.0233962899329825,23.78882701925238,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,170.0,0.3195985813853674,0.3183987124183198,9.507225539459265,4.026975288099412,24.05203907523548,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,175.0,0.3222351948733995,0.3211676294234328,9.507225539459265,4.030610986332726,24.314869024621775,False,slsqp,none,True,True,False,False,0.0,0.0
lhs_003,oracle_mpc_recovery,180.0,0.32474286624396337,0.3235942632040646,9.042279957609276,4.0218505947345315,24.55455368882496,True,slsqp,none,True,True,False,False,0.33844909999970696,0.4649455818499888
lhs_003,oracle_mpc_recovery,185.0,0.3272505376145272,0.32489136629232385,9.042279957609276,4.024355168495858,24.793179417910835,False,slsqp,none,True,True,False,False,0.0,0.0
