trajectory_id,role,ambient_temperature_c,initial_temperature_c,risk_stratum,historical_center_index,historical_evidence,initial_soc,initial_polarization_1_v,initial_polarization_2_v,initial_previous_current_a,initial_dfn_voltage_v,initial_2rc_voltage_v,initial_measured_residual_v,initial_residual_extreme,design_candidate_index,design_seed,initial_state_history_contract
phase7d1_development_15c_013,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.6208987359752988,0.05931538155325471,0.07527542356557991,8.324241900873798,4.04959188921822,4.175245495967948,-0.1256536067497276,True,21120,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_014,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5358987359752988,0.04264871488658804,0.0852754235655799,8.752813329445226,3.9815720719648917,4.097793610617768,-0.11622153865287643,True,21121,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_015,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5783987359752988,0.054685751923625084,0.055275423565579906,9.609956186588082,4.030116770847284,4.136246715213995,-0.1061299443667103,True,21123,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_016,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.6421487359752988,0.06301908525695842,0.06527542356557992,7.038527615159511,4.053624552443592,4.1643183667125685,-0.11069381426897618,True,21124,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_017,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5571487359752988,0.04635241859029175,0.06575542356557991,7.46709904373094,3.9833410998063776,4.073600813922461,-0.09025971411608325,False,21125,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_018,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5996487359752988,0.040796863034736196,0.08575542356557991,8.385466390669716,4.031850816057519,4.145767916432474,-0.11391710037495528,True,21127,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_019,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5465237359752988,0.06024130747918064,0.0557554235655799,9.242609247812574,3.997729811053495,4.105849877378862,-0.10812006632536697,True,21129,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_020,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5890237359752988,0.0519079741458473,0.0777554235655799,7.09975210495543,4.005071130459602,4.111909676792159,-0.10683854633255674,True,21131,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_021,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.6527737359752988,0.05561167784955101,0.08775542356557992,7.528323533526858,4.073524202951669,4.2012474671936255,-0.1277232642419568,True,21132,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_022,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5677737359752988,0.06394501118288434,0.0977554235655799,8.018119451894206,4.000276594469213,4.144483671189935,-0.14420707672072197,True,21133,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_023,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5252737359752988,0.04727834451621767,0.0577554235655799,8.446690880465635,3.9674719965395875,4.058839337598032,-0.09136734105844457,False,21134,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_024,development,15.0,15.0,historical_exceedance_neighborhood,0,level4_voltage_intervention_baseline,0.6123949340098833,0.065,0.06851182332805306,8.32560104908174,4.041914241980946,4.165068412020367,-0.1231541700394212,True,21135,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_025,development,15.0,15.0,historical_exceedance_neighborhood,1,r3_repeatability_boundary,0.5574921617100417,0.018787665180656058,0.07473302726595266,10.0,4.017054107726413,4.109376311875807,-0.09232220414939452,False,21136,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_026,development,15.0,15.0,historical_exceedance_neighborhood,0,level4_voltage_intervention_baseline,0.6002074340098833,0.06287022114175088,0.07811182332805305,8.754172477653169,4.037212514932357,4.168603955834416,-0.13139144090205868,True,21137,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_027,development,15.0,15.0,historical_exceedance_neighborhood,1,r3_repeatability_boundary,0.5649921617100416,0.031232109625100504,0.08433302726595265,9.036706033936362,4.0114506373055825,4.11759085021673,-0.10614021291114728,True,21138,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_028,development,15.0,15.0,historical_exceedance_neighborhood,0,level4_voltage_intervention_baseline,0.6077074340098833,0.05931466558619533,0.06371182332805306,7.682743906224598,4.0290139494439385,4.135832796184835,-0.10681884674089659,True,21139,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_029,development,15.0,15.0,historical_exceedance_neighborhood,1,r3_repeatability_boundary,0.5612421617100416,0.025898776291767168,0.07089302726595266,9.49588970740575,4.014063072891757,4.1052530809338945,-0.09119000804213773,False,21140,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_030,development,15.0,15.0,historical_exceedance_neighborhood,0,level4_voltage_intervention_baseline,0.6039574340098832,0.06467726275126164,0.07427182332805306,8.141927579693986,4.032171956332121,4.15752995726394,-0.12535800093181937,True,21141,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_031,development,15.0,15.0,historical_exceedance_neighborhood,1,r3_repeatability_boundary,0.5687421617100417,0.03126137345683347,0.08049302726595266,9.924461135977179,4.025880562866453,4.136089541138298,-0.11020897827184495,True,21142,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_032,development,15.0,15.0,historical_exceedance_neighborhood,0,level4_voltage_intervention_baseline,0.6114574340098833,0.05934392941792829,0.059871823328053055,8.570499008265413,4.0443678107282715,4.15499248724286,-0.11062467651458885,True,21143,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_033,development,15.0,15.0,historical_exceedance_neighborhood,1,r3_repeatability_boundary,0.5593671617100416,0.027705817901277914,0.06609302726595266,10.0,4.0187024617636435,4.111336396970101,-0.09263393520645735,False,21144,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_034,development,15.0,15.0,historical_exceedance_neighborhood,0,level4_voltage_intervention_baseline,0.6020824340098833,0.065,0.07043182332805306,7.499070436836842,4.021654894862845,4.138281061753801,-0.11662616689095628,True,21145,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_035,development,15.0,15.0,historical_exceedance_neighborhood,1,r3_repeatability_boundary,0.5668671617100416,0.022372484567944582,0.07665302726595266,9.281603993120036,4.016209353979567,4.107959519558761,-0.09175016557919324,False,21146,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_036,development,15.0,15.0,general_high_risk,-1,bounded_design,0.6099635162120459,0.05712221643729386,0.09250650827869589,7.520757908648056,4.028673359711959,4.161399539273566,-0.13272617956160637,True,21147,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_037,development,15.0,15.0,general_high_risk,-1,bounded_design,0.589963516212046,0.04712221643729386,0.05650650827869589,8.6636150515052,4.027530877767965,4.1200923805866045,-0.09256150281863995,False,21149,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_038,development,15.0,15.0,general_high_risk,-1,bounded_design,0.549963516212046,0.05156666088173831,0.05938650827869588,9.23504362293377,4.000749170140956,4.103730445785592,-0.10298127564463577,True,21150,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_039,development,15.0,15.0,general_high_risk,-1,bounded_design,0.6374635162120459,0.041566660881738306,0.0833865082786959,6.377900765790913,4.0383940742498545,4.141849970080145,-0.10345589583029025,True,21152,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_040,development,15.0,15.0,general_high_risk,-1,bounded_design,0.557463516212046,0.054899994215071635,0.09538650827869588,6.949329337219484,3.976114363475956,4.1010121297088045,-0.12489776623284854,True,21153,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_041,development,15.0,15.0,general_high_risk,-1,bounded_design,0.6774635162120459,0.06489999421507164,0.04738650827869588,7.602390561709281,4.105742640528261,4.198247005634928,-0.09250436510666749,False,21154,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_042,development,15.0,15.0,general_high_risk,-1,bounded_design,0.597463516212046,0.04489999421507164,0.06178650827869588,8.173819133137853,4.027173354670698,4.119425163808039,-0.09225180913734121,False,21155,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_043,development,15.0,15.0,general_high_risk,-1,bounded_design,0.577463516212046,0.03823332754840497,0.08578650827869588,9.316676275994993,4.025628735308486,4.143207574607946,-0.11757883929946011,True,21157,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_044,development,15.0,15.0,global_coverage,-1,bounded_design,0.5710367440813218,0.0383018393178404,0.0163108471311598,1.1488335471303435,3.863624494533326,3.8937256597774654,-0.030101165244139416,False,21159,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_045,development,15.0,15.0,global_coverage,-1,bounded_design,0.6179117440813218,0.059968505984507064,0.0403108471311598,2.5774049757017714,3.9459608323166675,4.015084991676611,-0.06912415935994343,False,21160,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_046,development,15.0,15.0,global_coverage,-1,bounded_design,0.4929117440813218,0.01663517265117373,0.060310847131159806,4.210058036926263,3.8696054442969396,3.911721677619935,-0.04211623332299519,False,21161,20261301,dfn_and_2rc_do_not_share_current_history
phase7d1_development_15c_047,development,15.0,15.0,global_coverage,-1,bounded_design,0.6804117440813218,0.04552406154006262,0.08031084713115982,5.638629465497691,4.079402835771985,4.173051153947783,-0.09364831817579766,False,21162,20261301,dfn_and_2rc_do_not_share_current_history
