trajectory_id,role,ambient_temperature_c,initial_temperature_c,risk_stratum,historical_center_index,historical_evidence,initial_soc,initial_polarization_1_v,initial_polarization_2_v,initial_previous_current_a,initial_dfn_voltage_v,initial_2rc_voltage_v,initial_measured_residual_v,initial_residual_extreme,design_candidate_index,design_seed,initial_state_history_contract
phase7cr2f4_development_25c_022,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.5187993666444725,0.06241847531275782,0.057541549898680745,8.831953507529779,3.9413416413510447,4.076179768679555,-0.13483812732851064,True,9123,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_023,development,25.0,25.0,startup_transient_stress,-1,bounded_design,0.5825493666444725,0.04575180864609115,0.06754154989868076,9.260524936101206,4.004000158503279,4.13584493626237,-0.13184477775909098,True,9124,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_024,development,25.0,25.0,historical_exceedance_neighborhood,0,r2f3_unique_running_exceedance,0.47051392867695374,0.065,0.07990601658277965,8.374079701852622,3.89000040514265,4.049761594118701,-0.15976118897605085,True,9125,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_025,development,25.0,25.0,historical_exceedance_neighborhood,1,r2f2_known_running_exceedance,0.47641840845196576,0.061393091689876896,0.07460234395136675,6.689092122361307,3.872023427449414,4.009843639995711,-0.13782021254629662,True,9126,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_026,development,25.0,25.0,historical_exceedance_neighborhood,2,r2f2_maximum_boot_exceedance,0.6320434084519657,0.06104741267753123,0.06860234395136676,0.16868395909600054,3.874580792092946,4.008218409560594,-0.1336376174676479,True,9127,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_027,development,25.0,25.0,historical_exceedance_neighborhood,0,r2f3_unique_running_exceedance,0.48363892867695374,0.061471280990288465,0.09430601658277965,7.547549089607725,3.890813490950256,4.054001447214528,-0.16318795626427196,True,9128,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_028,development,25.0,25.0,historical_exceedance_neighborhood,1,r2f2_known_running_exceedance,0.48204340845196575,0.06317086946765468,0.06500234395136675,7.362561510116409,3.8867755663322185,4.021111432175791,-0.13433586584357204,True,9129,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_029,development,25.0,25.0,historical_exceedance_neighborhood,2,r2f2_maximum_boot_exceedance,0.6451684084519657,0.04682519045530901,0.05996234395136676,0.842153346851103,3.9092831627665223,4.013815710001841,-0.10453254723531824,True,9130,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_030,development,25.0,25.0,historical_exceedance_neighborhood,0,r2f3_unique_running_exceedance,0.47613892867695373,0.06324905876806625,0.08566601658277966,8.190406232464868,3.892622581614031,4.054568400199767,-0.1619458185857363,True,9131,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_031,development,25.0,25.0,historical_exceedance_neighborhood,1,r2f2_known_running_exceedance,0.5007934084519657,0.06494864724543245,0.08036234395136675,8.005418652973551,3.913227127569664,4.067739776825488,-0.15451264925582375,True,9132,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_032,development,25.0,25.0,historical_exceedance_neighborhood,2,r2f2_maximum_boot_exceedance,0.6264184084519657,0.04860296823308678,0.05036234395136676,0.0,3.8638088476508496,3.9678967870847397,-0.10408793943389005,True,9133,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_033,development,25.0,25.0,historical_exceedance_neighborhood,0,r2f3_unique_running_exceedance,0.46488892867695375,0.065,0.07606601658277966,7.3332633753220104,3.870984230073013,4.018992036678126,-0.14800780660511315,True,9134,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_034,development,25.0,25.0,historical_exceedance_neighborhood,1,r2f2_known_running_exceedance,0.49329340845196573,0.06198568428246949,0.07172234395136676,7.178888040728654,3.894727992726266,4.032161513135741,-0.1374335204094752,True,9135,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_035,development,25.0,25.0,historical_exceedance_neighborhood,2,r2f2_maximum_boot_exceedance,0.6367309084519657,0.061640005270123824,0.06572234395136675,0.6584798774633478,3.8943324326175457,4.021414807308968,-0.12708237469142247,True,9136,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_036,development,25.0,25.0,general_high_risk,-1,bounded_design,0.4953309097791163,0.04449476296790198,0.0904258598784169,8.60586998282882,3.9159083198088034,4.065536089635277,-0.1496277698264734,True,9137,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_037,development,25.0,25.0,general_high_risk,-1,bounded_design,0.5428309097791163,0.03782809630123532,0.05442585987841689,9.748727125685962,3.9754338433611256,4.089595575052099,-0.11416173169097377,True,9139,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_038,development,25.0,25.0,general_high_risk,-1,bounded_design,0.6140809097791163,0.04782809630123531,0.0688258598784169,6.320155697114533,3.990507196598663,4.10722193243719,-0.11671473583852654,True,9140,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_039,development,25.0,25.0,general_high_risk,-1,bounded_design,0.5190809097791164,0.06116142963456865,0.0808258598784169,6.891584268543104,3.915383836798135,4.057050208021252,-0.14166637122311698,True,9141,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_040,development,25.0,25.0,general_high_risk,-1,bounded_design,0.4715809097791163,0.04116142963456865,0.0928258598784169,7.544645493032901,3.8798069787487792,4.022036774677914,-0.14222979592913454,True,9142,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_041,development,25.0,25.0,general_high_risk,-1,bounded_design,0.5665809097791163,0.05116142963456864,0.04482585987841689,8.116074064461472,3.9758253307826497,4.079790971615171,-0.10396564083252091,True,9143,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_042,development,25.0,25.0,general_high_risk,-1,bounded_design,0.6022059097791164,0.05560587407901309,0.05682585987841689,8.687502635890045,4.013045918115612,4.140775804329579,-0.12772988621396664,True,9144,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_043,development,25.0,25.0,general_high_risk,-1,bounded_design,0.5072059097791163,0.03560587407901309,0.0712258598784169,9.258931207318614,3.935570590202768,4.061763913679089,-0.12619332347632106,True,9145,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_044,development,25.0,25.0,global_coverage,-1,bounded_design,0.5746130391830477,0.051868282726750585,0.0920430997973615,1.0044708754393938,3.8494966839537446,3.983151561351243,-0.1336548773974986,True,9147,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_045,development,25.0,25.0,global_coverage,-1,bounded_design,0.6683630391830477,0.008534949393417238,0.012043099797361491,2.4330423040108218,3.980085952924446,3.9864520860446313,-0.006366133120185413,False,9148,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_046,development,25.0,25.0,global_coverage,-1,bounded_design,0.5433630391830477,0.030201616060083914,0.03204309979736149,4.065695365235314,3.892491365328934,3.938782213775656,-0.046290848446722155,False,9149,20260901,dfn_and_2rc_do_not_share_current_history
phase7cr2f4_development_25c_047,development,25.0,25.0,global_coverage,-1,bounded_design,0.4808630391830478,0.059090504948972805,0.036843099797361493,5.494266793806743,3.8577946495301356,3.9480106462467903,-0.0902159967166547,False,9150,20260901,dfn_and_2rc_do_not_share_current_history
