role,trajectory_id,ambient_temperature_c,target_reached,charge_time_s,maximum_voltage_v,maximum_temperature_c,minimum_current_a,maximum_current_a,maximum_current_step_a,guard_exceedance_count,maximum_positive_residual_growth_v,empty_voltage_slew_count,empty_thermal_slew_count,solver_failure_count,prediction_infeasible_count,sustained_oscillation_count,voltage_intervention_fraction,thermal_intervention_fraction,both_layers_fraction,maximum_voltage_correction_a,maximum_thermal_correction_a,teacher_retry_count,alternative_selected_count,total_thermal_supervisor_time_s
development_frozen_guard,phase7cr2f2_development_30c_000,30.0,True,1360.0,4.170748404815676,34.81860782321485,0.0839428634213268,7.062973453959586,2.0,0,0.0355324951889799,0,0,0,0,0,0.11397058823529412,0.7022058823529411,0.11397058823529412,0.1918980278765452,2.13524177773548,63,26,0.1415275999242879
development_frozen_guard,phase7cr2f2_development_30c_001,30.0,True,1135.0,4.174945474730577,34.6855155298951,0.0847047954900679,5.587301656914463,1.761386082759408,0,0.029685333165542,0,0,0,0,0,0.18061674008810572,0.6387665198237885,0.18061674008810572,0.260325244002221,1.3946471563241856,0,0,0.11663709997809521
development_frozen_guard,phase7cr2f2_development_30c_002,30.0,True,1520.0,4.168839947835435,34.85845775738551,0.0816335914079145,5.777259168245299,2.0,0,0.0341368699140662,0,0,0,0,0,0.08223684210526316,0.7302631578947368,0.08223684210526316,0.1511871713799757,2.686174958746862,127,59,0.156920699984752
development_frozen_guard,phase7cr2f2_development_30c_003,30.0,True,1230.0,4.172711734474696,34.75672436861021,0.083479140315265,6.267055086612647,2.0,0,0.0315243779025693,0,0,0,0,0,0.15040650406504066,0.6666666666666666,0.15040650406504066,0.2287087695618042,1.570830152027363,0,0,0.12172730005839731
development_frozen_guard,phase7cr2f2_development_30c_004,30.0,True,1420.0,4.169952641907049,34.83729850299409,0.0838295115246845,7.552769372326932,2.0,0,0.0340695988257548,0,0,0,0,0,0.09859154929577464,0.7147887323943662,0.09859154929577464,0.1765220835982597,2.5253480232260763,96,40,0.1383056000558869
development_frozen_guard,phase7cr2f2_development_30c_005,30.0,True,915.0,4.178202441165893,34.29181445915043,0.0843819982521345,5.587135386247688,1.8227768432221008,0,0.0311536122388265,0,0,0,0,0,0.22950819672131148,0.41530054644808745,0.09836065573770492,0.2860236552093766,0.3065318396273069,0,0,0.07561620004707
development_frozen_guard,phase7cr2f2_development_30c_006,30.0,True,1090.0,4.176134855786904,34.63852539852587,0.0836668750681545,5.838483658041217,2.0,0,0.032252673131679,0,0,0,0,0,0.18807339449541285,0.6192660550458715,0.18807339449541285,0.2697660057989881,0.990503330667158,0,0,0.1056829999870271
development_frozen_guard,phase7cr2f2_development_30c_007,30.0,True,1470.0,4.169535016584307,34.848753137303106,0.0827335774174345,6.3282795764085655,2.0,0,0.0344055247344008,0,0,0,0,0,0.08843537414965986,0.7244897959183674,0.08843537414965986,0.163665155429078,2.317824028759349,111,46,0.14290990003063092
development_frozen_guard,phase7cr2f2_development_30c_008,30.0,True,1185.0,4.173573369245823,34.72525542744302,0.081753309373866,6.756851004979993,2.0,0,0.030273018344447,0,0,0,0,0,0.16455696202531644,0.6497890295358649,0.16455696202531644,0.2445974908773589,1.5350157245630864,0,0,0.1161768000092594
development_frozen_guard,phase7cr2f2_development_30c_009,30.0,True,1375.0,4.170386942902867,34.82189779597104,0.0820686812636056,5.587029323589977,1.4555359671043018,0,0.0252177961084676,0,0,0,0,0,0.11272727272727273,0.7018181818181818,0.11272727272727273,0.1905833326240271,2.036895093792288,58,32,0.13439039998773722
development_frozen_guard,phase7cr2f2_development_30c_010,30.0,True,1300.0,4.171638726330713,34.794147785869086,0.084644761520029,5.587068871563907,1.8840678477018007,0,0.0309199285265622,0,0,0,0,0,0.13076923076923078,0.6884615384615385,0.13076923076923078,0.2069814545601667,1.7870153587791604,0,0,0.1240147000280429
development_frozen_guard,phase7cr2f2_development_30c_011,30.0,True,935.0,4.178099950354503,34.35723723962104,0.0844213189279523,5.899708147837136,2.0,0,0.0364567154457047,0,0,0,0,0,0.23529411764705882,0.44919786096256686,0.12834224598930483,0.3014312330170177,0.4325227015913331,0,0,0.0756458000105252
development_frozen_guard,phase7cr2f2_development_30c_012,30.0,True,1115.0,4.175520033251841,34.663719522763984,0.0819667373381647,6.389504066204482,2.0,0,0.0320482216641471,0,0,0,0,0,0.18385650224215247,0.6278026905829597,0.18385650224215247,0.2660258540010591,1.115483438222742,0,0,0.1067685000089004
development_frozen_guard,phase7cr2f2_development_30c_013,30.0,True,1495.0,4.169118049990132,34.8539950749971,0.0819259946262234,6.818075494775911,2.0,0,0.0334103308104456,0,0,0,0,0,0.08361204013377926,0.725752508361204,0.08361204013377926,0.1562369351642965,2.5998446804327155,119,46,0.14338080004380022
development_frozen_guard,phase7cr2f2_development_30c_014,30.0,True,1020.0,4.177934504474816,34.54789362361913,0.0852720993148692,5.587073134938288,1.5167166455519083,0,0.0302195216470364,0,0,0,0,0,0.20098039215686275,0.5784313725490197,0.18627450980392157,0.2856954981118629,0.6994460306610844,0,0,0.0891827999584972
development_frozen_guard,phase7cr2f2_development_30c_015,30.0,True,1395.0,4.170137081177934,34.82958251812215,0.0851955776989403,5.5871133234020265,1.9452478856595992,0,0.0317590722998253,0,0,0,0,0,0.1039426523297491,0.7096774193548387,0.1039426523297491,0.1820471340366709,2.422434796704516,86,35,0.13326840002262869
development_frozen_guard,phase7cr2f2_development_30c_016,30.0,True,1255.0,4.172326346452527,34.77037487085937,0.0825556856654311,5.960932637633055,2.0,0,0.0294259613042822,0,0,0,0,0,0.1394422310756972,0.6733067729083665,0.1394422310756972,0.2230630312630568,1.71177370657022,0,0,0.12067610009397559
development_frozen_guard,phase7cr2f2_development_30c_017,30.0,True,1445.0,4.169743973612066,34.843442606631186,0.0831824252381404,7.3078714131432605,2.0,0,0.0324517595002404,0,0,0,0,0,0.09342560553633218,0.7197231833910035,0.09342560553633218,0.1712586331242889,2.68625504505592,105,54,0.14037060000553842
development_frozen_guard,phase7cr2f2_development_30c_018,30.0,True,1540.0,4.16855994327246,34.862642537058605,0.0849460519741501,5.587168123267684,1.5778461470184322,0,0.0292579421282486,0,0,0,0,0,0.07467532467532467,0.737012987012987,0.07467532467532467,0.1460164288040255,2.8866188505365398,134,57,0.14832330000352412
development_frozen_guard,phase7cr2f2_development_30c_019,30.0,True,980.0,4.178010402321249,34.46491348737305,0.0822901502792418,5.593585698857544,2.0,0,0.0364651980353096,0,0,0,0,0,0.21428571428571427,0.5204081632653061,0.16326530612244897,0.297782004838139,0.5574258915633221,0,0,0.0839525999763196
development_frozen_guard,phase7cr2f2_development_30c_020,30.0,True,1350.0,4.170657072540194,34.81379913248719,0.0827266080392146,6.022157127428972,2.0,0,0.0318959182376556,0,0,0,0,0,0.11481481481481481,0.6962962962962963,0.11481481481481481,0.1959809344557541,1.9991704916720368,0,0,0.1399492000636968
development_frozen_guard,phase7cr2f2_development_30c_021,30.0,True,1330.0,4.171181415535445,34.80699901696568,0.0843133864225894,6.092127972910022,2.0,0,0.0324905394534837,0,0,0,0,0,0.12030075187969924,0.6954887218045113,0.12030075187969924,0.2006469310669971,2.196355093726992,42,18,0.1394409000495092
development_frozen_guard,phase7cr2f2_development_30c_022,30.0,True,1525.0,4.16892389454404,34.85985526792507,0.081959157767451,7.377842258624309,2.0,0,0.0371479265035263,0,0,0,0,0,0.07868852459016394,0.7311475409836066,0.07868852459016394,0.1486423383237602,2.682306333183787,128,55,0.1529789999767516
development_frozen_guard,phase7cr2f2_development_30c_023,30.0,True,880.0,4.178292419583155,34.158514960547336,0.0852216613472161,5.5869856242360925,1.6479994915310725,0,0.0298123826116878,0,0,0,0,0,0.24431818181818182,0.3409090909090909,0.056818181818181816,0.2849197837971475,0.2105868991233732,0,0,0.066872299961679
development_frozen_guard,phase7cr2f2_development_30c_024,30.0,True,1090.0,4.176093592659425,34.638850275637594,0.084180843737959,5.587133759139871,1.2274641715050612,0,0.0274626528662329,0,0,0,0,0,0.18807339449541285,0.6192660550458715,0.18807339449541285,0.269875043125285,0.9963041015927248,0,0,0.101004800053477
development_frozen_guard,phase7cr2f2_development_30c_025,30.0,True,1070.0,4.17689065507071,34.614039633851405,0.0833223299733171,5.587128373618556,1.9621634345773968,0,0.0309984402155123,0,0,0,0,0,0.19626168224299065,0.6121495327102804,0.19626168224299065,0.277434495198436,0.9282972411401982,0,0,0.100910700020893
development_frozen_guard,phase7cr2f2_development_30c_026,30.0,True,1420.0,4.169996750821001,34.83754299420315,0.0833232910781023,7.998896139724479,2.0,0,0.0333196836322384,0,0,0,0,0,0.10211267605633803,0.7147887323943662,0.10211267605633803,0.1767911219950959,2.512348604432506,96,39,0.14093200003843231
development_frozen_guard,phase7cr2f2_development_30c_027,30.0,True,1175.0,4.173907672462477,34.71977042615066,0.0839867846026519,6.740045660757387,2.0,0,0.0311095933757608,0,0,0,0,0,0.1702127659574468,0.6510638297872341,0.1702127659574468,0.2519679352172774,1.970936695981667,0,0,0.1129029999501536
development_frozen_guard,phase7cr2f2_development_30c_028,30.0,True,1210.0,4.173176064744348,34.74425552833418,0.0831224707873903,6.804393849012278,2.0,0,0.0290847244769194,0,0,0,0,0,0.15702479338842976,0.6611570247933884,0.15702479338842976,0.2350238528815063,1.5633871967729966,0,0,0.11727430004246979
development_frozen_guard,phase7cr2f2_development_30c_029,30.0,True,1540.0,4.168872582324657,34.862466350465525,0.0823624431532919,6.961828251344642,2.0,0,0.029857807627776,0,0,0,0,0,0.07792207792207792,0.737012987012987,0.07792207792207792,0.1450874666329284,3.211900031485252,133,53,0.1534693999565042
development_frozen_guard,phase7cr2f2_development_30c_030,30.0,True,1165.0,4.174198057981032,34.7107010482531,0.0840954606045101,5.586952312413501,1.717441536598777,0,0.0299981835982183,0,0,0,0,0,0.16738197424892703,0.648068669527897,0.16738197424892703,0.2496963634528786,1.299032192405596,0,0,0.11407050002888941
development_frozen_guard,phase7cr2f2_development_30c_031,30.0,True,1045.0,4.177648471406621,34.58015062356856,0.0821909875303404,6.008475481665339,2.0,0,0.032688712969378,0,0,0,0,0,0.20574162679425836,0.5980861244019139,0.20574162679425836,0.2868146617000846,0.8465849752226848,0,0,0.09639319999404371
development_frozen_guard,phase7cr2f2_development_30c_032,30.0,True,1380.0,4.170392118066477,34.82613903128521,0.0842697019434488,8.0,2.0,0,0.034514087973962,0,0,0,0,0,0.10869565217391304,0.7065217391304348,0.10869565217391304,0.1860548537014708,2.410130903425776,78,33,0.138167599965513
development_frozen_guard,phase7cr2f2_development_30c_033,30.0,True,1245.0,4.172256030145035,34.76673005278758,0.0844883053705554,6.770657905655344,2.0,0,0.0278094083222635,0,0,0,0,0,0.14859437751004015,0.6706827309236948,0.14859437751004015,0.2276361370718969,2.190892813317973,8,3,0.12165360003562949
development_frozen_guard,phase7cr2f2_development_30c_034,30.0,True,1305.0,4.171508764150598,34.79521926734674,0.0815405088314443,6.835006093910238,2.0,0,0.0300096179526057,0,0,0,0,0,0.13026819923371646,0.685823754789272,0.13026819923371646,0.2107611455225178,2.145555796928241,11,7,0.1291013998997964
development_frozen_guard,phase7cr2f2_development_30c_035,30.0,True,1500.0,4.169169074983662,34.85528537812894,0.0831090187554907,6.992440496242601,2.0,0,0.0313985086313834,0,0,0,0,0,0.08333333333333333,0.73,0.08333333333333333,0.1581855353952765,3.2038363768177724,122,51,0.14866830002573217
development_frozen_guard,phase7cr2f2_development_30c_036,30.0,True,1330.0,4.17103660235014,34.807723317176794,0.0852418196257952,6.843925732587513,2.0,0,0.0303354080010604,0,0,0,0,0,0.12030075187969924,0.6954887218045113,0.12030075187969924,0.1982211057375651,1.9798762896830369,0,0,0.1348126999364336
development_frozen_guard,phase7cr2f2_development_30c_037,30.0,True,985.0,4.177975570391561,34.47582592307248,0.0823712775616037,5.587074562729251,0.9711368841439754,0,0.0235816200833198,0,0,0,0,0,0.2233502538071066,0.5279187817258884,0.17766497461928935,0.3063433413373784,0.6985839998322492,0,0,0.08956679999390799
development_frozen_guard,phase7cr2f2_development_30c_038,30.0,True,1385.0,4.170340793227116,34.82573610906826,0.0830054304603418,5.587335233368661,1.5423047849331368,0,0.0277526810548565,0,0,0,0,0,0.10830324909747292,0.703971119133574,0.10830324909747292,0.187260424269398,2.2782645291993315,79,40,0.14001830000778281
development_frozen_guard,phase7cr2f2_development_30c_039,30.0,True,1080.0,4.176522890445281,34.626451860306645,0.083388370905685,5.782701242791594,2.0,0,0.028409424741187,0,0,0,0,0,0.19444444444444445,0.6157407407407407,0.19444444444444445,0.27370852358839,0.9602631901691234,0,0,0.108744000091963
development_frozen_guard,phase7cr2f2_development_30c_040,30.0,True,1490.0,4.169083669046486,34.85275052503505,0.0817143424521246,6.354129814220165,2.0,0,0.0324493040191558,0,0,0,0,0,0.087248322147651,0.7248322147651006,0.087248322147651,0.1577070835095844,2.4195521830430744,117,40,0.14615770008093412
development_frozen_guard,phase7cr2f2_development_30c_041,30.0,True,1280.0,4.171653444402836,34.78564470655374,0.0840580243496863,7.496986957077308,2.0,0,0.0299184819694202,0,0,0,0,0,0.13671875,0.6796875,0.13671875,0.2139241570023955,1.9383054298010889,0,0,0.1232625999982574
development_frozen_guard,phase7cr2f2_development_30c_042,30.0,True,1245.0,4.172593224074625,34.76415972479259,0.0820622384240633,5.586432236045575,0.4819832924603044,0,0.0170159891375902,0,0,0,0,0,0.14457831325301204,0.6706827309236948,0.14457831325301204,0.2266208904126241,1.6666415581938685,0,0,0.1213191999849981
development_frozen_guard,phase7cr2f2_development_30c_043,30.0,True,865.0,4.1785198357430495,34.06177102989517,0.0849147104854055,5.42151155845215,1.218332541482302,0,0.0276112090030027,0,0,0,0,0,0.23121387283236994,0.12138728323699421,0.017341040462427744,0.2589918289525346,0.0461699426437656,0,0,0.0648042999819071
development_frozen_guard,phase7cr2f2_development_30c_044,30.0,True,1325.0,4.17120457972417,34.80459597785307,0.0849031146945374,5.559401522959103,1.9999999999999991,0,0.0131822778651038,0,0,0,0,0,0.12452830188679245,0.690566037735849,0.12452830188679245,0.2003039524308061,1.8981426649564863,2,2,0.1320956999115748
development_frozen_guard,phase7cr2f2_development_30c_045,30.0,True,2075.0,4.165111862724386,34.90044001152586,0.0822742098651425,5.586742614259255,0.9259078746272068,0,0.0071346854353842,0,0,0,0,0,0.014457831325301205,0.8048192771084337,0.014457831325301205,0.0355561053225321,2.03733214448083,254,119,0.26798799994865224
development_frozen_guard,phase7cr2f2_development_30c_046,30.0,True,1510.0,4.168903729543366,34.8572555076276,0.0846061108805072,5.587141125451081,0.5022650427523931,0,0.0183455413189705,0,0,0,0,0,0.07947019867549669,0.7317880794701986,0.07947019867549669,0.1541182118953363,2.5022650427523843,127,59,0.1597433999995551
development_frozen_guard,phase7cr2f2_development_30c_047,30.0,True,825.0,4.1784964623255485,33.82260461529302,0.0839626162900045,5.555643897743901,1.962333699031002,0,0.0198451064356088,0,0,0,0,0,0.24848484848484848,0.0,0.0,0.2654532817764763,0.0,0,0,0.0729988999882975
internal_validation,phase7cr2f2_internal_validation_30c_000,30.0,True,875.0,4.178469882439957,34.11307185491484,0.0852191901718626,5.395889938913382,1.767083275604687,0,0.0339948218705039,0,0,0,0,0,0.22285714285714286,0.1657142857142857,0.022857142857142857,0.2594201102887692,0.0832801159212373,0,0,0.0700718999432783
internal_validation,phase7cr2f2_internal_validation_30c_001,30.0,True,1465.0,4.169375149200134,34.847871103850935,0.0846162487414363,5.591544643089498,2.0,0,0.0329820982651241,0,0,0,0,0,0.09215017064846416,0.7235494880546075,0.09215017064846416,0.1649823126947835,2.805108407769493,112,51,0.1460299000245726
internal_validation,phase7cr2f2_internal_validation_30c_002,30.0,True,1085.0,4.17611743233951,34.63557902704514,0.0853323815605058,6.020116071660926,2.0,0,0.0318017390786113,0,0,0,0,0,0.1935483870967742,0.6175115207373272,0.1935483870967742,0.2752719147225275,1.0832212330079145,0,0,0.11127670000859159
internal_validation,phase7cr2f2_internal_validation_30c_003,30.0,True,1275.0,4.171857242877024,34.78167950223042,0.0830116645987619,6.448687500232355,2.0,0,0.0330211493704926,0,0,0,0,0,0.13333333333333333,0.6784313725490196,0.13333333333333333,0.2165356722106328,1.773188445439292,0,0,0.1279337999876461
internal_validation,phase7cr2f2_internal_validation_30c_004,30.0,True,1370.0,4.170504171132363,34.82176961140999,0.0831429357208778,7.305830357375211,2.0,0,0.0339384238503899,0,0,0,0,0,0.10948905109489052,0.7007299270072993,0.10948905109489052,0.1895820656507005,2.034060500446582,48,31,0.1406434000818853
internal_validation,phase7cr2f2_internal_validation_30c_005,30.0,True,1180.0,4.173856151427808,34.722027910009615,0.0838052943443053,5.587215455176514,1.636982249137473,0,0.0262941877688143,0,0,0,0,0,0.1652542372881356,0.652542372881356,0.1652542372881356,0.2465706763235613,1.4725070017435833,0,0,0.11744539993377251
internal_validation,phase7cr2f2_internal_validation_30c_006,30.0,True,1490.0,4.169208632585772,34.85317713361684,0.0837357490077282,6.0813405614568445,2.0,0,0.0345752047370049,0,0,0,0,0,0.08389261744966443,0.7281879194630873,0.08389261744966443,0.1594222160923668,2.532324367829556,119,58,0.1515204000097439
internal_validation,phase7cr2f2_internal_validation_30c_007,30.0,True,1300.0,4.171529184439191,34.79329475952818,0.0819553870531896,6.938483418599702,2.0,0,0.0317794148223589,0,0,0,0,0,0.13076923076923078,0.6846153846153846,0.13076923076923078,0.2113076219564189,2.0557305388541574,1,1,0.1300013000218188
internal_validation,phase7cr2f2_internal_validation_30c_008,30.0,True,1395.0,4.170028346023262,34.82933403296488,0.0823648502601704,7.377050682239853,2.0,0,0.032183117525534,0,0,0,0,0,0.1039426523297491,0.7060931899641577,0.1039426523297491,0.1845330118877961,2.2281259870660515,83,31,0.13916239994431112
internal_validation,phase7cr2f2_internal_validation_30c_009,30.0,True,1205.0,4.17340253710903,34.73932738857866,0.0825905033631368,5.587070346429492,1.6471231929532166,0,0.0301095200170218,0,0,0,0,0,0.15352697095435686,0.6597510373443983,0.15352697095435686,0.2354721243731807,1.4010717670086752,0,0,0.12123029997018062
internal_validation,phase7cr2f2_internal_validation_30c_010,30.0,True,855.0,4.178422211569012,34.038185193990785,0.084807712110805,5.662764967954137,2.0,0,0.031758795670358,0,0,0,0,0,0.24561403508771928,0.28654970760233917,0.017543859649122806,0.2738890189743936,0.0805287359242408,0,0,0.0669013999577066
