scenario_id,controller,time_s,true_soc,estimated_soc,charge_current_a,terminal_voltage_v,true_average_temperature_c,control_decision_updated,optimizer_success,prediction_feasible,used_fallback,solve_time_s,active_voltage_constraint,active_temperature_constraint,active_current_upper_constraint,active_current_change_constraint,source
lhs_062,oracle_mpc,0.0,0.10889482165422903,0.10889482165422903,0.0,3.3166217109662877,24.399230280924854,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,5.0,0.1094406017856483,0.1080028903128445,2.000000000000002,3.3635828229737945,24.406712518908158,True,True,True,False,0.7098422999997638,False,True,False,True,phase5b0_oracle_mpc
lhs_062,oracle_mpc,10.0,0.1105321620484868,0.10772297526664394,4.000000000000002,3.416037039047048,24.438277084429913,True,True,True,False,0.7087675000002491,False,True,False,True,phase5b0_oracle_mpc
lhs_062,oracle_mpc,15.0,0.11216950244274457,0.10940855093129359,6.000000000000002,3.473090784708161,24.512406867687936,True,True,True,False,0.8543276999998852,False,True,False,True,phase5b0_oracle_mpc
lhs_062,oracle_mpc,20.0,0.1143526229684216,0.11008750540769545,8.000000000000002,3.534063198220464,24.64891926646783,True,True,True,False,0.5397800999999163,False,True,False,True,phase5b0_oracle_mpc
lhs_062,oracle_mpc,25.0,0.11702204819177296,0.11185734012399953,9.78205350352255,3.5933150648079155,24.859778362269626,True,True,True,False,0.7504896999998891,False,True,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,30.0,0.11969147341512433,0.11449594461403607,9.78205350352255,3.61315300853861,25.08261352406651,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,35.0,0.1223608986384757,0.11817050942669736,9.78205350352255,3.6303291383941114,25.314767434166072,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,40.0,0.12503032386182705,0.12051119258052044,9.78205350352255,3.6454801501971055,25.554236696142432,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,45.0,0.12769974908517842,0.12354013309403018,9.78205350352255,3.6590793084512545,25.7995043091914,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,50.0,0.1300544751161103,0.12642014829407525,8.628844823678703,3.6444539378781178,26.00030497401581,True,True,True,False,0.7148018999996566,False,True,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,55.0,0.13240920114704216,0.1285974128968082,8.628844823678703,3.6528118227787143,26.20245131163834,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,60.0,0.13476392717797403,0.13149164900697066,8.628844823678703,3.6609491802029437,26.405798051857722,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,65.0,0.1371186532089059,0.133689880213507,8.628844823678703,3.6688850052342303,26.61021805093504,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,70.0,0.13947337923983777,0.13603003771404865,8.628844823678703,3.676633879859944,26.815598458173902,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,75.0,0.1416786437894851,0.13895285228922902,8.081146317703936,3.6713886379666727,26.99950657402077,True,True,True,False,0.4188230999998268,False,True,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,80.0,0.14388390833913245,0.1406129404169733,8.081146317703936,3.6773376949445353,27.183259437206157,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,85.0,0.1460891728887798,0.14280337676392174,8.081146317703936,3.6833751146302727,27.36698092870455,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,90.0,0.14829443743842713,0.14511757485816557,8.081146317703936,3.6894464595998375,27.550749671079632,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,95.0,0.15049970198807447,0.14686707342223168,8.081146317703936,3.6955116688898637,27.734611256730513,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,100.0,0.15253592953804543,0.14947601956182055,7.461713729577957,3.6870634099226263,27.894236858204472,True,True,True,False,0.4656005000006189,False,True,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,105.0,0.1545721570880164,0.15090960128573325,7.461713729577957,3.691407418811544,28.05306408559336,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,110.0,0.15660838463798735,0.1535375141970258,7.461713729577957,3.6959596061442634,28.211297928733472,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,115.0,0.1586446121879583,0.15548719507893663,7.461713729577957,3.7006407412943574,28.369082034928006,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,120.0,0.16068083973792927,0.1581110846958386,7.461713729577957,3.7053922446050427,28.526514913011944,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,125.0,0.16257993902723267,0.15979132854022549,6.959210055393381,3.6984417236430724,28.664795260281252,True,True,True,False,0.4503264000004492,False,True,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,130.0,0.16447903831653607,0.1614508190949362,6.959210055393381,3.7019102095456278,28.80216361076461,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,135.0,0.16637813760583947,0.16487896253196357,6.959210055393381,3.705578288839943,28.93880247717442,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,140.0,0.16827723689514287,0.16687652649555254,6.959210055393381,3.7093736259046652,29.0748420781747,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,145.0,0.17017633618444628,0.16906373389114052,6.959210055393381,3.7132426685061164,29.21037407924486,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,150.0,0.1719646248019637,0.1697083700765018,6.553146641183627,3.7076805885366393,29.330842256988433,True,True,True,False,0.4245881000006193,False,True,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,155.0,0.17375291341948113,0.17155696665498918,6.553146641183627,3.710546603042261,29.45041447117802,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,160.0,0.17554120203699855,0.1725064677828544,6.553146641183627,3.7135799489522143,29.56923856593285,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,165.0,0.17732949065451598,0.17410282745168376,6.553146641183627,3.7167201589331245,29.687421214645703,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,170.0,0.1791177792720334,0.17629588530880205,6.553146641183627,3.719922420621582,29.805038703727817,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,175.0,0.1808154281049916,0.17841181107505832,6.2209990259030095,3.71542187529062,29.910626717150926,True,True,True,False,0.4068148000005749,False,True,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,180.0,0.1825130769379498,0.18092806675907516,6.2209990259030095,3.7178156169584553,30.015365197596836,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,185.0,0.184210725770908,0.18280208594732464,6.2209990259030095,3.7203460753057263,30.1193730746447,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,190.0,0.1859083746038662,0.1841464145512324,6.2209990259030095,3.7229633661697323,30.222737038280957,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,195.0,0.1876060234368244,0.18443540537944986,6.2209990259030095,3.7256304800172964,30.32551995847864,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,200.0,0.18922377747764452,0.18496248490445796,5.928226213047734,3.7215142603535805,30.417960276235434,True,True,True,False,0.49165759999959846,False,True,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,205.0,0.19084153151846464,0.18641328283297523,5.928226213047734,3.7234732838698164,30.5095870522172,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
lhs_062,oracle_mpc,210.0,0.19245928555928477,0.18863086754390532,5.928226213047734,3.7255519821302028,30.6005017129292,False,True,True,False,0.0,False,False,False,False,phase5b0_oracle_mpc
