scenario_id,controller,time_s,true_soc,estimated_soc,charge_current_a,terminal_voltage_v,true_average_temperature_c,control_decision_updated,optimizer_success,prediction_feasible,used_fallback,solve_time_s,active_voltage_constraint,active_temperature_constraint,active_current_upper_constraint,active_current_change_constraint,source
lhs_010,nominal_mpc,0.0,0.1917080401700475,0.1917080401700475,0.0,3.4740873845013365,28.892909192308682,False,True,True,False,0.0,False,False,False,False,phase5b0_nominal_mpc
lhs_010,nominal_mpc,5.0,0.19230958811977178,0.19613597487847034,2.000000000000004,3.5147854056527166,28.89832270217408,True,True,True,False,1.2833434999993187,False,True,False,True,phase5b0_nominal_mpc
lhs_010,nominal_mpc,10.0,0.19351268401922037,0.19649632741052248,4.000000000000012,3.5601510868383306,28.92122208599651,True,True,True,False,1.3230143999971915,False,True,False,True,phase5b0_nominal_mpc
lhs_010,nominal_mpc,15.0,0.19531732786839323,0.19742240967664534,6.0000000000000115,3.609309773738922,28.975089214189346,True,True,True,False,0.7476594999970985,False,True,False,True,phase5b0_nominal_mpc
lhs_010,nominal_mpc,20.0,0.19755326300392026,0.2004715172192117,7.433938180827812,3.650088537336138,29.061624107713207,True,True,True,False,0.8874859000061406,False,True,False,False,phase5b0_nominal_mpc
lhs_010,nominal_mpc,25.0,0.1997891981394473,0.2029804557453706,7.433938180827812,3.66305138021013,29.15375697108861,False,True,True,False,0.0,False,False,False,False,phase5b0_nominal_mpc
lhs_010,nominal_mpc,30.0,0.20202513327497432,0.20548729857620568,7.433938180827812,3.67392640846498,29.250168956267178,False,True,True,False,0.0,False,False,False,False,phase5b0_nominal_mpc
lhs_010,nominal_mpc,35.0,0.20426106841050135,0.20827369009791588,7.433938180827812,3.6832526975590243,29.349886403119566,False,True,True,False,0.0,False,False,False,False,phase5b0_nominal_mpc
lhs_010,nominal_mpc,40.0,0.20649700354602837,0.21017061117087765,7.433938180827812,3.691415296625271,29.452186910499574,False,True,True,False,0.0,False,False,False,False,phase5b0_nominal_mpc
lhs_010,nominal_mpc,45.0,0.20852885233219695,0.21199187221700633,6.7554009189121444,3.6849310048044277,29.540472598903968,True,True,True,False,0.8057814999992843,False,True,False,False,phase5b0_nominal_mpc
lhs_010,nominal_mpc,50.0,0.21056070111836553,0.21393779312027053,6.7554009189121444,3.689996603539211,29.629555402717898,False,True,True,False,0.0,False,False,False,False,phase5b0_nominal_mpc
lhs_010,nominal_mpc,55.0,0.2125925499045341,0.2171631018147291,6.7554009189121444,3.6948294311839334,29.71932510976837,False,True,True,False,0.0,False,False,False,False,phase5b0_nominal_mpc
lhs_010,nominal_mpc,60.0,0.21462439869070268,0.21998649730574574,6.7554009189121444,3.699463973138677,29.809691234924667,False,True,True,False,0.0,False,False,False,False,phase5b0_nominal_mpc
