trajectory_id,role,ambient_temperature_c,initial_temperature_c,risk_stratum,historical_center_index,historical_evidence,initial_soc,initial_polarization_1_v,initial_polarization_2_v,initial_previous_current_a,initial_dfn_voltage_v,initial_2rc_voltage_v,initial_measured_residual_v,initial_residual_extreme,design_candidate_index,design_seed,initial_state_history_contract
phase7cr3t2_development_15c_000,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5904040518339349,0.0640293386876121,0.0811045443869578,8.981885149160634,4.032059285054148,4.1687849081164225,-0.13672562306227487,True,15101,20261201,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_development_15c_001,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5479040518339349,0.04273304239131579,0.09110454438695781,9.410456577732063,4.001120839515531,4.128510944894892,-0.12739010537936046,True,15102,20261201,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_development_15c_002,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.6339001455839348,0.05939970905798246,0.06110454438695781,7.26759943487492,4.047808812484125,4.152563538246766,-0.10475472576264089,True,15104,20261201,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_development_15c_003,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5489001455839349,0.04551082016909357,0.0731045443869578,7.696170863446348,3.979205380175671,4.077597715067577,-0.0983923348919058,False,15105,20261201,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_development_15c_004,development,15.0,15.0,historical_exceedance_neighborhood,0,r3t_maximum_repeatability_event,0.5663490281115656,0.02654533848738552,0.07634060526021405,9.549201127467535,4.019154822251631,4.117065954409561,-0.09791113215793068,False,15106,20261201,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_development_15c_005,development,15.0,15.0,historical_exceedance_neighborhood,1,legacy_15c_boundary,0.6382738538162825,0.055000175937026455,0.050478981305739745,0.6778438657090131,3.905314789838192,4.001600900879821,-0.09628611104162932,False,15107,20261201,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_development_15c_006,development,15.0,15.0,general_high_risk,-1,bounded_design,0.5872001370201739,0.054946317536245626,0.05572545326434937,9.295574756703974,4.033446721989803,4.138143229315356,-0.10469650732555369,True,15109,20261201,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_development_15c_007,development,15.0,15.0,global_coverage,-1,bounded_design,0.46125021409402184,0.06488368799519884,0.050209088773915604,9.667508320331365,3.9236155769145875,4.039782186702355,-0.11616660978776716,True,15110,20261201,dfn_and_2rc_do_not_share_current_history
