trajectory_id,role,ambient_temperature_c,initial_temperature_c,risk_stratum,historical_center_index,historical_evidence,initial_soc,initial_polarization_1_v,initial_polarization_2_v,initial_previous_current_a,initial_dfn_voltage_v,initial_2rc_voltage_v,initial_measured_residual_v,initial_residual_extreme,design_candidate_index,design_seed,initial_state_history_contract
phase7cr3t2_confirmation_15c_000,confirmation,15.0,15.0,startup_transient_stress,-1,bounded_design,0.6114642747201247,0.06443430287359384,0.07102922001657472,8.13796989456321,4.038556771453798,4.162017005085866,-0.12346023363206715,True,17101,20261203,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_confirmation_15c_001,confirmation,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5689642747201247,0.047767636206927165,0.08102922001657471,8.566541323134638,4.008697857559833,4.124351901586126,-0.11565404402629298,True,17102,20261203,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_confirmation_15c_002,confirmation,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5424017747201247,0.06165652509581605,0.07302922001657472,7.280827037420352,3.9673696368448885,4.078975014547381,-0.11160537770249235,True,17106,20261203,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_confirmation_15c_003,confirmation,15.0,15.0,startup_transient_stress,-1,bounded_design,0.6274017747201247,0.04498985842914939,0.0830292200165747,7.7093984659917805,4.04741286256729,4.162532102852922,-0.11511924028563225,True,17107,20261203,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_confirmation_15c_004,confirmation,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5211517747201247,0.053323191762482715,0.09302922001657472,8.199194384359128,3.960195040390212,4.091178638574785,-0.13098359818457306,True,17108,20261203,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_confirmation_15c_005,confirmation,15.0,15.0,startup_transient_stress,-1,bounded_design,0.6061517747201247,0.05702689546618642,0.05302922001657472,8.627765812930555,4.040553997912981,4.14136042981077,-0.10080643189778904,True,17109,20261203,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_confirmation_15c_006,confirmation,15.0,15.0,historical_exceedance_neighborhood,0,r3t_maximum_repeatability_event,0.546452256782658,0.017915626677524943,0.06766444956243016,9.984386357311681,4.006969551045868,4.091199352726683,-0.08422980168081473,False,17110,20261203,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_confirmation_15c_007,confirmation,15.0,15.0,historical_exceedance_neighborhood,1,legacy_15c_boundary,0.6483770824873749,0.046370464127165875,0.04180282560795586,1.113029095553158,3.9338525508238362,4.004426079983753,-0.07057352915991721,False,17111,20261203,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_confirmation_15c_008,confirmation,15.0,15.0,historical_exceedance_neighborhood,0,r3t_maximum_repeatability_event,0.567077256782658,0.03036007112196939,0.07726444956243017,10.0,4.025386686171418,4.132078263690853,-0.10669157751943548,True,17112,20261203,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_confirmation_15c_009,confirmation,15.0,15.0,general_high_risk,-1,bounded_design,0.6110840232659998,0.03876560789275704,0.09403506401988966,6.456068702955028,4.013959928408086,4.123052614464585,-0.10909268605649913,True,17113,20261203,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_confirmation_15c_010,confirmation,15.0,15.0,general_high_risk,-1,bounded_design,0.5710840232659997,0.04876560789275704,0.04603506401988965,7.027497274383599,3.9890445492818447,4.059412490981442,-0.07036794169959748,False,17114,20261203,dfn_and_2rc_do_not_share_current_history
phase7cr3t2_confirmation_15c_011,confirmation,15.0,15.0,global_coverage,-1,bounded_design,0.6235687863531245,0.05871437265652914,0.034058440033149416,4.201396247183486,3.986805839936341,4.048307701896957,-0.06150186196061602,False,17115,20261203,dfn_and_2rc_do_not_share_current_history
