time_s,charge_current_a,raw_requested_current_a,soc,terminal_voltage_v,average_temperature_c,core_temperature_c,surface_temperature_c,evaluation_time_s,optimizer_success,prediction_feasible,used_fallback,target_current_cap_active,source
70.0,8.2686997951261,8.2686997951261,0.1305147550029468,3.6637277400686252,27.159891472899375,27.161289508267217,27.15429933142802,0.3144098999982816,True,True,False,False,phase6r_rolling_mpc_reduced
75.0,8.193628663779267,8.193628663779267,0.1327907629651077,3.669172883769533,27.334522807295173,27.335939249505223,27.328857038454974,0.10565869999845745,True,True,False,False,phase6r_rolling_mpc_reduced
80.0,8.03522647634411,8.03522647634411,0.1350227703196477,3.672273980178864,27.50355226976756,27.504967877972533,27.497889836947667,0.31978150000213645,True,True,False,False,phase6r_rolling_mpc_reduced
85.0,7.963931281059362,7.963931281059362,0.13723497345327532,3.6770348327607043,27.670009354676036,27.671440825213505,27.664283472526158,0.1103584000011324,True,True,False,False,phase6r_rolling_mpc_reduced
90.0,7.821349400116006,7.821349400116006,0.1394075705088631,3.6798374442103614,27.831230524612906,27.83266180701016,27.825505395023878,0.30966399999306304,True,True,False,False,phase6r_rolling_mpc_reduced
95.0,7.753494913414182,7.753494913414182,0.1415613190959226,3.6840958260141865,27.989820951262576,27.991266326744373,27.984039449335384,0.10689719999936642,True,True,False,False,phase6r_rolling_mpc_reduced
100.0,7.6228911160588035,7.6228911160588035,0.14367878885038338,3.6866559141841777,28.14349615040053,28.144941775053084,28.137713651790317,0.3093538000030094,True,True,False,False,phase6r_rolling_mpc_reduced
105.0,7.55822521080291,7.55822521080291,0.1457782958533842,3.69051733592173,28.29454811021695,28.296006491971994,28.288714583196768,0.10367129999940516,True,True,False,False,phase6r_rolling_mpc_reduced
110.0,7.437144524980341,7.437144524980341,0.1478441693325454,3.6928653113203462,28.440967100776124,28.442426004238527,28.43513148692652,0.31290379999700235,True,True,False,False,phase6r_rolling_mpc_reduced
115.0,7.375467567065906,7.375467567065906,0.14989291032339705,3.6963942097720137,28.58480491756613,28.586275497299773,28.578922598631564,0.10535179999715183,True,True,False,False,phase6r_rolling_mpc_reduced
120.0,7.262626665590183,7.262626665590183,0.1519103066193943,3.6985568393391057,28.7242731934452,28.7257445165854,28.71838790088441,0.31036109999695327,True,True,False,False,phase6r_rolling_mpc_reduced
125.0,7.203763834807454,7.203763834807454,0.15391135212906304,3.701796087343551,28.861220762305983,28.86270284438517,28.85529243398924,0.10340060000453377,True,True,False,False,phase6r_rolling_mpc_reduced
130.0,7.09796022210902,7.09796022210902,0.15588300774631556,3.703784920450712,28.99403492756144,28.99551787433856,28.988103140452957,0.3106005000008736,True,True,False,False,phase6r_rolling_mpc_reduced
135.0,7.041766689585446,7.041766689585446,0.1578390540489782,3.706764781768906,29.124398738980897,29.12589163943224,29.11842713717553,0.10576909999508644,True,True,False,False,phase6r_rolling_mpc_reduced
140.0,6.942330862619206,6.942330862619206,0.15976747928859464,3.708593980930419,29.25085049043342,29.25234434638559,29.24487506662473,0.31178340000042226,True,True,False,False,phase6r_rolling_mpc_reduced
145.0,6.888672034589496,6.888672034589496,0.16168099929820284,3.7113379135393427,29.37492746942644,29.3764305577102,29.36891511629139,0.10551870000199415,True,True,False,False,phase6r_rolling_mpc_reduced
150.0,6.8356023775372945,6.8356023775372945,0.16357977773640764,3.7140178902582512,29.49667072490913,29.498182851351164,29.490622219140988,0.10757110000122339,True,True,False,False,phase6r_rolling_mpc_reduced
155.0,6.726530685851625,6.726530685851625,0.16544825848247754,3.715229964989149,29.614210686935685,29.615720488972727,29.60817147878753,0.27537849999498576,True,True,False,False,phase6r_rolling_mpc_reduced
160.0,6.676377360035327,6.676377360035327,0.16730280774915401,3.7176461439069586,29.72948510600382,29.731003149676596,29.72341293131272,0.10283580000395887,True,True,False,False,phase6r_rolling_mpc_reduced
165.0,6.626801680766015,6.626801680766015,0.16914358599381124,3.7200076216262397,29.84253682956055,29.844062951182202,29.83643234307394,0.10245759999816073,True,True,False,False,phase6r_rolling_mpc_reduced
170.0,6.524767408697723,6.524767408697723,0.17095602138511617,3.720999390082472,29.951651890488698,29.95317565797783,29.94555682053217,0.2742551999981515,True,True,False,False,phase6r_rolling_mpc_reduced
175.0,6.477959018141425,6.477959018141425,0.17275545444571103,3.723123926806155,30.058616872157945,30.06014801607589,30.052492296486168,0.10317999999824679,True,True,False,False,phase6r_rolling_mpc_reduced
180.0,6.431714702407115,6.431714702407115,0.17454204186304634,3.725201606717489,30.163475306022356,30.165013687800005,30.15732177891177,0.10464549999596784,True,True,False,False,phase6r_rolling_mpc_reduced
185.0,6.339034784052894,6.339034784052894,0.1763028848586166,3.726067335628993,30.26474266378661,30.266279214654986,30.258596460313097,0.27283950000128243,True,True,False,False,phase6r_rolling_mpc_reduced
190.0,6.295333246404207,6.295333246404207,0.17805158853817332,3.7279369997769902,30.363978035597594,30.365521218615356,30.35780530352654,0.10560270000132732,True,True,False,False,phase6r_rolling_mpc_reduced
195.0,6.252181425829771,6.252181425829771,0.1797883056009038,3.7297651241912475,30.461224112670195,30.462773805952388,30.45502533954142,0.10269289999996545,True,True,False,False,phase6r_rolling_mpc_reduced
200.0,6.167803145978686,6.167803145978686,0.18150158425256455,3.7305166731432062,30.55519013714753,30.55673842680205,30.548996978529452,0.2734753000040655,True,True,False,False,phase6r_rolling_mpc_reduced
205.0,6.1269980753239,6.1269980753239,0.18320352816237673,3.732160005730156,30.64724093876099,30.648795208415343,30.64102386014357,0.10351670000090962,True,True,False,False,phase6r_rolling_mpc_reduced
210.0,6.0867258871728165,6.0867258871728165,0.18489428535325805,3.733765833003398,30.73741769561516,30.738977835888804,30.731177134520593,0.1041419000030146,True,True,False,False,phase6r_rolling_mpc_reduced
215.0,6.009934530470549,6.009934530470549,0.18656371161172208,3.7344167723059645,30.82460002995723,30.826159144649836,30.8183635711868,0.2777548000012757,True,True,False,False,phase6r_rolling_mpc_reduced
220.0,5.971827977276389,5.971827977276389,0.18822255271652108,3.735857613882997,30.90998063732367,30.911545155413098,30.90372256496596,0.10326309999800287,True,True,False,False,phase6r_rolling_mpc_reduced
225.0,5.934237384911288,5.934237384911288,0.18987095199010756,3.7372641868612395,30.993598901283306,30.995168723649385,30.987319611818975,0.10293829999864101,True,True,False,False,phase6r_rolling_mpc_reduced
230.0,5.897161563860735,5.897161563860735,0.19150905242451333,3.7386296828120167,31.0754896149826,31.0770646228775,31.069189583403006,0.10157539999636356,True,True,False,False,phase6r_rolling_mpc_reduced
235.0,5.818936179642543,5.818936179642543,0.19312542358552515,3.7389274849104224,31.1544129492898,31.15598557458577,31.1481224481059,0.2755992000020342,True,True,False,False,phase6r_rolling_mpc_reduced
240.0,5.784121723128586,5.784121723128586,0.19473212406417198,3.740121109200633,31.23167393492503,31.233251268637826,31.22536460007384,0.10323219999554567,True,True,False,False,phase6r_rolling_mpc_reduced
245.0,5.7498023144482,5.7498023144482,0.19632929137374092,3.741285849588522,31.30731052192371,31.308892482032743,31.300982681487582,0.10616220000520116,True,True,False,False,phase6r_rolling_mpc_reduced
250.0,5.71597473664143,5.71597473664143,0.1979170621339191,3.742415366814686,31.381356449838364,31.38294293665778,31.375010502560706,0.10334180000063498,True,True,False,False,phase6r_rolling_mpc_reduced
255.0,5.64578433856819,5.64578433856819,0.19948533556129916,3.7426023204880505,31.45274289284704,31.45432736354358,31.44640501006088,0.27423470000212546,True,True,False,False,phase6r_rolling_mpc_reduced
260.0,5.6140188614952375,5.6140188614952375,0.20104478524504785,3.7435843165856357,31.522601818940956,31.52419040852067,31.516247460622104,0.10729390000051353,True,True,False,False,phase6r_rolling_mpc_reduced
265.0,5.582724097423066,5.582724097423066,0.20259554193877646,3.7445508301184263,31.59096906149287,31.592561700212844,31.58459850661298,0.1032333999974071,True,True,False,False,phase6r_rolling_mpc_reduced
270.0,5.551899092243914,5.551899092243914,0.20413773613106645,3.7454974385475954,31.65787678420946,31.659473387434684,31.65149037130857,0.10420690000319155,True,True,False,False,phase6r_rolling_mpc_reduced
275.0,5.4901723466866565,5.4901723466866565,0.20566278400514607,3.7456528774988316,31.722438546274446,31.724033661990145,31.716058083411653,0.27414880000287667,True,True,False,False,phase6r_rolling_mpc_reduced
280.0,5.461190696217042,5.461190696217042,0.2071797814207619,3.746493754798783,31.78560070906599,31.787199443923896,31.77920576963436,0.10317699999723118,True,True,False,False,phase6r_rolling_mpc_reduced
285.0,5.432658376175402,5.432658376175402,0.20868885319192174,3.7473245970075713,31.847396577669443,31.848998870532483,31.840987406217295,0.10353340000438038,True,True,False,False,phase6r_rolling_mpc_reduced
290.0,5.404568880022441,5.404568880022441,0.2101901223252613,3.7481409695890755,31.907856147899174,31.909461924380487,31.901433041973924,0.10403689999657217,True,True,False,False,phase6r_rolling_mpc_reduced
295.0,5.376921696837988,5.376921696837988,0.21168371168549407,3.7489400350089954,31.967007081166425,31.96861625870951,31.960570370994084,0.10982959999819286,True,True,False,False,phase6r_rolling_mpc_reduced
300.0,5.317959056712503,5.317959056712503,0.21316092253458088,3.7489432214518694,32.02397113669385,32.02557833883982,32.017542328109975,0.2742593000002671,True,True,False,False,phase6r_rolling_mpc_reduced
305.0,5.292107715989706,5.292107715989706,0.21463095245568914,3.7496455764077585,32.079680005508024,32.081290282186266,32.073238898795054,0.10843070000555599,True,True,False,False,phase6r_rolling_mpc_reduced
310.0,5.266675870764888,5.266675870764888,0.21609391797534605,3.7503438174487473,32.13416441827094,32.13577771969343,32.12771121258101,0.10444319999805884,True,True,False,False,phase6r_rolling_mpc_reduced
315.0,5.24165981804143,5.24165981804143,0.21754993459146868,3.751033990921811,32.18745227769497,32.189068543168325,32.18098721580156,0.10604249999596504,True,True,False,False,phase6r_rolling_mpc_reduced
320.0,5.217056260064285,5.217056260064285,0.218999116885931,3.751713440121383,32.239569356044754,32.24118851751621,32.23309271015892,0.10354470000311267,True,True,False,False,phase6r_rolling_mpc_reduced
325.0,5.166253238577556,5.166253238577556,0.22043418722998032,3.7517300558406146,32.28980029428161,32.29141795325709,32.283329658379714,0.27599569999438245,True,True,False,False,phase6r_rolling_mpc_reduced
330.0,5.143227478274883,5.143227478274883,0.2218628615295011,3.7523357315041896,32.33890981759326,32.340530102346875,32.33242867857883,0.10571129999880213,True,True,False,False,phase6r_rolling_mpc_reduced
335.0,5.1205923879919215,5.1205923879919215,0.2232852483039433,3.7529412147522234,32.386925768929,32.388548637246274,32.38043429565987,0.11122550000436604,True,True,False,False,phase6r_rolling_mpc_reduced
340.0,5.098342918210261,5.098342918210261,0.22470145467011282,3.7535430706048487,32.43387355941994,32.435498959967084,32.42737195723139,0.10755549999885261,True,True,False,False,phase6r_rolling_mpc_reduced
345.0,5.076476679152618,5.076476679152618,0.22611158708098855,3.754139019964797,32.47977680587821,32.48140468147252,32.473265303500966,0.10492100000556093,True,True,False,False,phase6r_rolling_mpc_reduced
350.0,5.054988295893035,5.054988295893035,0.2275157504965144,3.754727526019473,32.5246576685049,32.52628795776208,32.5181365114762,0.10720159999618772,True,True,False,False,phase6r_rolling_mpc_reduced
355.0,5.009270769361865,5.009270769361865,0.22890721459911492,3.75470673951894,32.56787136041785,32.56950010478298,32.56135638295729,0.2805460999952629,True,True,False,False,phase6r_rolling_mpc_reduced
