time_s,charge_current_a,raw_requested_current_a,soc,terminal_voltage_v,average_temperature_c,core_temperature_c,surface_temperature_c,evaluation_time_s,optimizer_success,prediction_feasible,used_fallback,target_current_cap_active,source
490.0,4.050595682792495,4.050595682792495,0.2573969286224339,3.7199191882442886,33.45879553747602,33.460384216377186,33.452440821871356,0.34100600000238046,True,True,False,False,phase6r_rolling_mpc_dfn
495.0,4.02242832487403,4.02242832487403,0.2585142698237878,3.7199680397639687,33.46593291853526,33.467518092007694,33.459592224645505,0.2738335000030929,True,True,False,False,phase6r_rolling_mpc_dfn
500.0,3.9974457022316034,3.9974457022316034,0.25962467140774104,3.720079963336433,33.472314875605605,33.47389685652372,33.46598695193313,0.24012990000483114,True,True,False,False,phase6r_rolling_mpc_dfn
505.0,3.976255333973867,3.976255333973867,0.2607291867782893,3.720276796628775,33.47804035119185,33.47961954964154,33.47172355739309,0.14007490000221878,True,True,False,False,phase6r_rolling_mpc_dfn
510.0,3.9550852237214236,3.9550852237214236,0.2618278215626564,3.7204830437366008,33.48312049092965,33.48469685674063,33.47681502768575,0.2751858000046923,True,True,False,False,phase6r_rolling_mpc_dfn
515.0,3.9243211101398408,3.9243211101398408,0.2629179107599175,3.7204811737368204,33.48734341391457,33.488915674968496,33.48105436969888,0.3085205999959726,True,True,False,False,phase6r_rolling_mpc_dfn
520.0,3.8947383903296173,3.8947383903296173,0.263999782535009,3.720483381520456,33.49074369102891,33.49231187591232,33.48447095149527,0.34017120000498835,True,True,False,False,phase6r_rolling_mpc_dfn
525.0,3.8718214088864977,3.8718214088864977,0.26507528848192197,3.7206190760794877,33.493481879287,33.49504671508399,33.487222536099075,0.2777764999991632,True,True,False,False,phase6r_rolling_mpc_dfn
530.0,3.855747768761985,3.855747768761985,0.26614632952880024,3.7209117721334612,33.495723306110904,33.497285583439556,33.489474196796316,0.13660579999850597,True,True,False,False,phase6r_rolling_mpc_dfn
535.0,3.840853078616755,3.840853078616755,0.2672132331617494,3.7212501542209306,33.497505179568805,33.499065025281226,33.491265796719105,0.25120370000513503,True,True,False,False,phase6r_rolling_mpc_dfn
540.0,3.8321314497818175,3.8321314497818175,0.2682777141200221,3.721747651589469,33.49897037857198,33.5005285350771,33.49273775255151,0.1469204000022728,True,True,False,False,phase6r_rolling_mpc_dfn
545.0,3.8235319487045545,3.8235319487045545,0.2693398063279956,3.722275963819936,33.500138608473264,33.501695105148755,33.493912621771315,0.2849889000062831,True,True,False,False,phase6r_rolling_mpc_dfn
550.0,3.804300434943747,3.804300434943747,0.27039655644881333,3.722584930769502,33.500784444095814,33.50233798364591,33.49457028589542,0.4142762999981642,True,True,False,False,phase6r_rolling_mpc_dfn
555.0,3.7798855199545596,3.7798855199545596,0.2714465246488007,3.7227679504718094,33.50079041570848,33.50234029563336,33.494590896008944,0.5468624999994063,True,True,False,False,phase6r_rolling_mpc_dfn
560.0,3.7861714722558877,3.7861714722558877,0.2724982389466496,3.7236250525426575,33.50083900965143,33.50238885575024,33.49463962525619,0.13911450000159675,True,True,False,False,phase6r_rolling_mpc_dfn
565.0,3.7895425334163377,3.7895425334163377,0.2735508896503763,3.724478235781418,33.50088448336504,33.50243405410583,33.494686200401915,0.10443799999484327,True,True,False,False,phase6r_rolling_mpc_dfn
570.0,3.792462988780951,3.792462988780951,0.2746043515917044,3.7253624127766995,33.50092538005123,33.5024746931156,33.49472812779374,0.13905739999609068,True,True,False,False,phase6r_rolling_mpc_dfn
575.0,3.7951330160041117,3.7951330160041117,0.275658555207261,3.726273512758707,33.50096284786616,33.50251192918984,33.49476652257144,0.10458849999849917,True,True,False,False,phase6r_rolling_mpc_dfn
580.0,3.79759046466665,3.79759046466665,0.27671344144744625,3.7272063872321763,33.500997471436676,33.50254634044932,33.49480199538611,0.10380919999442995,True,True,False,False,phase6r_rolling_mpc_dfn
585.0,3.7998770484123026,3.7998770484123026,0.2777689628497829,3.728157469289172,33.501028998877814,33.5025776716963,33.49483430760388,0.10683869999775197,True,True,False,False,phase6r_rolling_mpc_dfn
590.0,3.8020570280404664,3.8020570280404664,0.27882508980201637,3.7291244321497166,33.50105907782728,33.5026075719958,33.494865101153174,0.11052249999920605,True,True,False,False,phase6r_rolling_mpc_dfn
595.0,3.8040894431590524,3.8040894431590524,0.279881781314005,3.7301037961335286,33.50108504545847,33.50263336918487,33.49489175055285,0.11063129999820376,True,True,False,False,phase6r_rolling_mpc_dfn
600.0,3.8061332452029455,3.8061332452029455,0.2809390405487836,3.7310964086792993,33.501111144324454,33.50265932090554,33.49491843800011,0.07363900000200374,True,True,False,False,phase6r_rolling_mpc_dfn
605.0,3.808003515319612,3.808003515319612,0.281996819303039,3.7320965204205407,33.5011350128687,33.50268304156075,33.49494289810051,0.07482699999673059,True,True,False,False,phase6r_rolling_mpc_dfn
610.0,3.809835173782762,3.809835173782762,0.283055106851312,3.7331052884925287,33.50115688516132,33.50270477860248,33.4949653113967,0.07290260000445414,True,True,False,False,phase6r_rolling_mpc_dfn
615.0,3.811629441645179,3.811629441645179,0.2841138928073246,3.7341215203679,33.50117673991366,33.502724509415664,33.49498566190563,0.0716653999988921,True,True,False,False,phase6r_rolling_mpc_dfn
620.0,3.813397516880166,3.813397516880166,0.28517316989534686,3.7351444083904726,33.50119457412552,33.502742231120756,33.495003946144585,0.07092980000015814,True,True,False,False,phase6r_rolling_mpc_dfn
625.0,3.8151476167490443,3.8151476167490443,0.2862329331222216,3.7361732434545374,33.501210384108674,33.502757940046514,33.49502016035731,0.0728404000037699,True,True,False,False,phase6r_rolling_mpc_dfn
630.0,3.81688647791716,3.81688647791716,0.28729317936608745,3.737207414424752,33.501224170715545,33.50277163706627,33.49503430531266,0.0703231000006781,True,True,False,False,phase6r_rolling_mpc_dfn
635.0,3.81861949813678,3.81861949813678,0.2883539070044588,3.738246387316588,33.50123594070709,33.50278332893614,33.49504638779088,0.07074979999742936,True,True,False,False,phase6r_rolling_mpc_dfn
640.0,3.8203509633760993,3.8203509633760993,0.2894151156053966,3.7392896908917805,33.50124570741406,33.502793028948574,33.49505642127598,0.07368159999896307,True,True,False,False,phase6r_rolling_mpc_dfn
645.0,3.8220842305924037,3.8220842305924037,0.29047680566945006,3.7403369051907847,33.50125349078684,33.50280075697842,33.49506442602051,0.06999179999547778,True,True,False,False,phase6r_rolling_mpc_dfn
650.0,3.8238218822707415,3.8238218822707415,0.29153897841452525,3.7413876525118575,33.50125931707066,33.50280653915785,33.49507042872189,0.07098219999897992,True,True,False,False,phase6r_rolling_mpc_dfn
655.0,3.825565856573578,3.825565856573578,0.2926016355969068,3.7424415903032084,33.50126321827423,33.502810407346864,33.49507446198369,0.07161940000514733,True,True,False,False,phase6r_rolling_mpc_dfn
660.0,3.8273175561639516,3.8273175561639516,0.2936647793625079,3.743498405535891,33.50126523152932,33.50281239849585,33.495076563663204,0.07133510000130627,True,True,False,False,phase6r_rolling_mpc_dfn
665.0,3.8290779393533154,3.8290779393533154,0.29472841212343937,3.744557810247466,33.50126539840994,33.50281255396841,33.49507677617607,0.07082749999972293,True,True,False,False,phase6r_rolling_mpc_dfn
670.0,3.830847596530159,3.830847596530159,0.29579253645580883,3.745619538010112,33.50126376426215,33.50281091887502,33.49507514581064,0.07317560000228696,True,True,False,False,phase6r_rolling_mpc_dfn
675.0,3.8326268137627317,3.8326268137627317,0.2968571550151874,3.7466833411161127,33.501260377564165,33.50280754143696,33.49507172207298,0.07367289999820059,True,True,False,False,phase6r_rolling_mpc_dfn
680.0,3.83441562617417,3.83441562617417,0.29792227046690245,3.7477489883461352,33.50125528933728,33.50280247240081,33.495066557083156,0.0714120000047842,True,True,False,False,phase6r_rolling_mpc_dfn
685.0,3.8362138624452626,3.8362138624452626,0.2989878854286928,3.748816263187293,33.501248552611685,33.502795764507646,33.495059705027835,0.07085640000150306,True,True,False,False,phase6r_rolling_mpc_dfn
690.0,3.838021181996434,3.838021181996434,0.3000540024236918,3.74988496241067,33.50124022194831,33.5027874720179,33.49505122166995,0.07132679999631364,True,True,False,False,phase6r_rolling_mpc_dfn
695.0,3.839837105732857,3.839837105732857,0.30112062384195093,3.750954894928742,33.50123035300686,33.50277765028203,33.4950411639062,0.0712169000034919,True,True,False,False,phase6r_rolling_mpc_dfn
700.0,3.8416610477942736,3.8416610477942736,0.30218775191078273,3.7520258810098595,33.5012190022905,33.502766355488234,33.49502958949955,0.10560330000589602,True,True,False,False,phase6r_rolling_mpc_dfn
705.0,3.8434923226049533,3.8434923226049533,0.3032553886670618,3.7530977512331054,33.50120622661012,33.50275364412711,33.49501655654217,0.10254169999825535,True,True,False,False,phase6r_rolling_mpc_dfn
710.0,3.8453301739574197,3.8453301739574197,0.3043235359376055,3.754170346112331,33.501192082823366,33.50273957273362,33.49500212318238,0.10536689999571536,True,True,False,False,phase6r_rolling_mpc_dfn
715.0,3.847173803018557,3.847173803018557,0.30539219532733286,3.7552435159003257,33.50117662788904,33.50272419794458,33.49498634766686,0.1037032999956864,True,True,False,False,phase6r_rolling_mpc_dfn
720.0,3.8490223635124567,3.8490223635124567,0.3064613682060864,3.756317119843441,33.5011599185616,33.5027075761925,33.49496928803799,0.10644049999973504,True,True,False,False,phase6r_rolling_mpc_dfn
725.0,3.850874977660992,3.850874977660992,0.30753105569988104,3.757391025952273,33.501142011219144,33.50268976353516,33.49495100195511,0.10355250000429805,True,True,False,False,phase6r_rolling_mpc_dfn
730.0,3.852730697020783,3.852730697020783,0.3086012586712757,3.758465109664965,33.50112296063736,33.50267081442472,33.494931545487944,0.10724719999416266,True,True,False,False,phase6r_rolling_mpc_dfn
735.0,3.85458866674207,3.85458866674207,0.3096719777453707,3.759539256942141,33.50110282223318,33.502650783970665,33.494910975283226,0.10805860000255052,True,True,False,False,phase6r_rolling_mpc_dfn
740.0,3.8564479214452163,3.8564479214452163,0.3107432132791055,3.760613359723168,33.501081649690946,33.50262972554212,33.49488934628623,0.10453379999671597,True,True,False,False,phase6r_rolling_mpc_dfn
745.0,3.858307572845557,3.858307572845557,0.31181496538267367,3.7616873194555094,33.5010594965907,33.502607692417754,33.49486671328247,0.10208390000479994,True,True,False,False,phase6r_rolling_mpc_dfn
750.0,3.860141812307352,3.860141812307352,0.3128872269972035,3.7627604967325077,33.50103586433278,33.5025841827001,33.4948425908635,0.10541650000232039,True,True,False,False,phase6r_rolling_mpc_dfn
755.0,3.86205166206969,3.86205166206969,0.31396001912555616,3.7638349872021513,33.501012501854234,33.502560957121034,33.49481868078705,0.14119199999549892,True,True,False,False,phase6r_rolling_mpc_dfn
760.0,3.8638768856145496,3.8638768856145496,0.3150333182604491,3.7649074191701684,33.50098765877158,33.502536246421336,33.494793308172525,0.11146360000566347,True,True,False,False,phase6r_rolling_mpc_dfn
765.0,3.8657316797433565,3.8657316797433565,0.3161071326159335,3.7659800130179795,33.50096209608694,33.50251082451019,33.494767182393936,0.14177960000233725,True,True,False,False,phase6r_rolling_mpc_dfn
770.0,3.8675793234627927,3.8675793234627927,0.3171814602057842,3.7670520241555745,33.50093579594949,33.502484669223406,33.49474030285381,0.1396593999961624,True,True,False,False,phase6r_rolling_mpc_dfn
775.0,3.8694222641862255,3.8694222641862255,0.3182562997236137,3.7681234593402904,33.50090881050886,33.50245783281236,33.49471272129484,0.14287489999696845,True,True,False,False,phase6r_rolling_mpc_dfn
