trajectory_id,split,step_index,state_soc,state_polarization_1_v,state_polarization_2_v,state_previous_current_a,teacher_current_a,terminal_voltage_v,next_soc,next_polarization_1_v,next_polarization_2_v,teacher_objective,teacher_solve_time_s,teacher_optimizer_success,teacher_prediction_feasible,teacher_used_fallback,minimum_prediction_margin,minimum_slew_margin_a,maximum_prediction_current_step_a,plan_block_00_a,plan_block_01_a,plan_block_02_a
global_137,train,3,0.3465880064079203,0.041205079851220794,0.11632296732243255,6.291545189504373,8.291545189504374,3.955784706620434,0.34889121340500484,0.04986376709858091,0.11673965360962736,10.409796011832595,0.013646800001879456,True,True,False,-1.9586376964753072e-10,-8.881784197001252e-16,2.000000000000001,8.291545189504374,9.999999999999998,9.86657979984612
global_137,train,4,0.34889121340500484,0.04986376709858091,0.11673965360962736,8.291545189504374,10.0,4.003290815345901,0.3516689911827826,0.06026415255808445,0.11801175431767279,9.856877877391364,0.020847399999183835,True,True,False,-8.881784197001252e-16,0.29154518950437414,1.7084548104956259,10.0,10.0,9.539494861614155
global_137,train,5,0.3516689911827826,0.06026415255808445,0.11801175431767279,10.0,10.0,4.017339985422602,0.3544467689605604,0.0680466729460349,0.11924228833144848,9.709432537554227,0.042440900000656256,True,True,False,1.3322676295501878e-14,1.4774759289255144,0.5225240710744856,10.0,10.0,9.477475928925514
global_137,train,6,0.3544467689605604,0.0680466729460349,0.11924228833144848,10.0,10.0,4.0287297237334805,0.35722454673833814,0.07387026706422403,0.12043261386894898,9.563099351842025,0.02046369999879971,True,True,False,2.6645352591003757e-15,1.4155887897672965,0.5844112102327035,10.0,10.0,9.415588789767297
global_137,train,7,0.35722454673833814,0.07387026706422403,0.12043261386894898,10.0,9.999999999999996,4.038120327298323,0.3600023245161159,0.0782280132393469,0.12158404476753777,9.417879063144241,0.015744100001029437,True,True,False,-1.858699860690649e-10,1.3538291416561368,0.6461708583438632,9.999999999999996,10.0,9.353829141656137
global_138,validation,0,0.6925117187500001,0.06925925925925926,0.0074399999999999996,1.7201166180758016,3.7201166180758016,4.0959594337169944,0.6935450844772434,0.06036434961852164,0.009089183680881508,0.35866863901872664,0.02295409999715048,True,True,False,0.0,0.0,2.0,3.7201166180758016,5.162942894609476,4.25714463400667
global_138,validation,1,0.6935450844772434,0.06036434961852164,0.009089183680881508,3.7201166180758016,5.720116618075802,4.132504772946232,0.6951340057600423,0.05829866759877986,0.011701807770861066,0.28035706923179415,0.02635519999967073,True,True,False,-4.440892098500626e-16,-4.440892098500626e-16,2.0000000000000004,5.720116618075802,4.707011037594249,3.9912345668766718
global_138,validation,2,0.6951340057600423,0.05829866759877986,0.011701807770861066,5.720116618075802,5.795383516318442,4.13636336918285,0.6967438345145751,0.05692568418724052,0.014267348299594374,0.26596171382890477,0.02781880000111414,True,True,False,0.0,0.8450701419532995,1.1549298580467005,5.795383516318442,4.640453658271742,3.9498687814868436
global_138,validation,3,0.6967438345145751,0.05692568418724052,0.014267348299594374,5.795383516318442,5.729858292395378,4.137885378779591,0.6983354618180183,0.05574790199001473,0.016715727831010725,0.2560300108653939,0.033319799997116206,True,True,False,0.0,0.8736703773491872,1.1263296226508128,5.729858292395378,4.603528669744565,3.9254852454450706
global_138,validation,4,0.6983354618180183,0.05574790199001473,0.016715727831010725,5.729858292395378,5.666110863898788,4.139503832918539,0.6999093815024346,0.05472026751919011,0.019051678975714404,0.24636872923031755,0.032293899999785936,True,True,False,8.881784197001252e-16,0.9012308506038389,1.098769149396161,5.666110863898788,4.567341714502627,3.9014139146582525
global_138,validation,5,0.6999093815024346,0.05472026751919011,0.019051678975714404,5.666110863898788,5.604077283889741,4.141177576060777,0.7014660696368484,0.05380892086326148,0.021279747175745815,0.23697298186580482,0.026813100001163548,True,True,False,-2.042810365310288e-14,0.9277892994841999,1.0722107005158001,5.604077283889741,4.531866583373941,3.8776453667397375
global_138,validation,6,0.7014660696368484,0.05380892086326148,0.021279747175745815,5.604077283889741,5.543695436155512,4.1426836010880805,0.7030059850357805,0.05298838237097701,0.023404297751657553,0.2278380300393352,0.026037999999971362,True,True,False,-8.881784197001252e-16,0.9533827748592074,1.0466172251407926,5.543695436155512,4.49707821101472,3.8541705972947047
global_138,validation,7,0.7030059850357805,0.05298838237097701,0.023404297751657553,5.543695436155512,5.484905137447182,4.144183164493681,0.7045295697961825,0.05223944770532908,0.025429522771327397,0.21895927169192797,0.02327059999879566,True,True,False,-2.042810365310288e-14,0.978047463167206,1.021952536832794,5.484905137447182,4.462952600614388,3.8309809997581517
global_139,train,0,0.25563671875000005,0.019259259259259257,0.03744,3.1486880466472305,5.14868804664723,3.7053204499565964,0.2570669098740687,0.02622856118301985,0.038835577962829534,18.166646060806723,0.004753000001073815,True,True,False,0.0,0.0,2.0,5.14868804664723,7.14868804664723,9.14868804664723
global_139,train,1,0.2570669098740687,0.02622856118301985,0.038835577962829534,5.14868804664723,7.14868804664723,3.757743947765194,0.259052656553693,0.03603393436793392,0.04120288306180683,16.737611405956365,0.00482670000201324,True,True,False,0.0,0.0,2.0,7.14868804664723,9.14868804664723,10.0
global_139,train,2,0.259052656553693,0.03603393436793392,0.04120288306180683,7.14868804664723,9.14868804664723,3.8145100059795243,0.26159395878887276,0.04796151566691735,0.04451016349888132,15.713498106475772,0.0029104999994160607,True,True,False,0.0,0.0,2.0,9.14868804664723,10.0,10.0
global_139,train,3,0.26159395878887276,0.04796151566691735,0.04451016349888132,9.14868804664723,10.0,3.8503588830109634,0.26437173656665053,0.05884071391654815,0.04814240842640831,15.25239401711759,0.0029966000001877546,True,True,False,0.06417383869481252,1.14868804664723,0.85131195335277,10.0,10.0,10.0
global_139,train,4,0.26437173656665053,0.05884071391654815,0.04814240842640831,10.0,10.0,3.8675441362302703,0.2671495143444283,0.066981525861642,0.051655967456301244,15.060478986455855,0.0029541999974753708,True,True,False,0.06134931612710126,2.0,0.0,10.0,10.0,10.0
global_139,train,5,0.2671495143444283,0.066981525861642,0.051655967456301244,10.0,10.0,3.8818723172474066,0.26992729212220606,0.07307322651868549,0.0550547187252437,14.869798523695355,0.002903900000092108,True,True,False,0.058540964261182715,2.0,0.0,10.0,10.0,10.0
global_139,train,6,0.26992729212220606,0.07307322651868549,0.0550547187252437,10.0,10.0,3.894036579215542,0.27270506989998383,0.07763159454699847,0.058342413649353164,14.68035262883609,0.002927000001363922,True,True,False,0.05574825469247724,2.0,0.0,10.0,10.0,10.0
global_139,train,7,0.27270506989998383,0.07763159454699847,0.058342413649353164,10.0,10.0,3.904556452210114,0.2754828476777616,0.08104258275068191,0.061522681064855575,14.492141301878057,0.002909300001192605,True,True,False,0.05297067628656027,2.0,0.0,10.0,10.0,10.0
global_140,train,0,0.6051367187500001,0.04925925925925925,0.06744,4.577259475218659,6.577259475218662,4.103154305555447,0.6069637352708942,0.051956095454189756,0.06858197224477756,1.4323875176978171,0.019871799999236828,True,True,False,-3.730349362740526e-14,-3.552713678800501e-15,2.0000000000000036,6.577259475218662,6.167699870549739,5.281032812328715
global_140,train,1,0.6069637352708942,0.051956095454189756,0.06858197224477756,6.577259475218662,7.20121145357107,4.122269791510448,0.608964071785775,0.055406179640315995,0.07000401189878326,1.3510742280469679,0.02168560000063735,True,True,False,-2.6645352591003757e-15,0.7747481849272084,1.2252518150727916,7.20121145357107,5.975959638498279,5.17378961804944
global_140,train,2,0.608964071785775,0.055406179640315995,0.07000401189878326,7.20121145357107,7.135476126720941,4.127886014953851,0.610946148487642,0.05783697587542264,0.07134614829709594,1.3204714364569747,0.01980110000295099,True,True,False,1.687538997430238e-14,0.7978423119836346,1.2021576880163654,7.135476126720941,5.933318438704576,5.145747012952612
