trajectory_id,split,step_index,state_soc,state_polarization_1_v,state_polarization_2_v,state_previous_current_a,teacher_current_a,terminal_voltage_v,next_soc,next_polarization_1_v,next_polarization_2_v,teacher_objective,teacher_solve_time_s,teacher_optimizer_success,teacher_prediction_feasible,teacher_used_fallback,minimum_prediction_margin,minimum_slew_margin_a,maximum_prediction_current_step_a,plan_block_00_a,plan_block_01_a,plan_block_02_a
terminal_000,train,13,0.789857904193708,0.01816468267788127,0.031563327355975036,1.7338714979910397,1.6589710532235584,4.117660899506859,0.7903187294862701,0.01740006862727116,0.03137583498442091,0.0009210226589033556,0.04330349999872851,True,True,False,0.07947348244344532,0.5943467425777187,1.4056532574222813,1.6589710532235584,0.253317795801277,0.0
terminal_000,train,14,0.7903187294862701,0.01740006862727116,0.03137583498442091,1.6589710532235584,1.5872719740202466,4.115612640373397,0.7907596383679424,0.016663354137340637,0.031157998285210882,0.0008393162348695098,0.03347849999772734,True,True,False,0.08223715483883787,0.6498116681757145,1.3501883318242855,1.5872719740202466,0.2370836421959611,0.0
terminal_000,train,15,0.7907596383679424,0.016663354137340637,0.031157998285210882,1.5872719740202466,1.5186627714328336,4.11360912146102,0.7911814891377849,0.015954608388277176,0.030912380488235015,0.0007647231920715241,0.03262460000041756,True,True,False,0.08490156759714385,0.7029153806063086,1.2970846193936914,1.5186627714328336,0.22157815203914233,0.0
terminal_000,train,16,0.7911814891377849,0.015954608388277176,0.030912380488235015,1.5186627714328336,1.4346593192930779,4.111259314136043,0.7915800056153662,0.015231459271965196,0.030632058853796936,0.0006962434238182102,0.06352270000206772,True,True,False,0.08826348230004921,0.7956684792990862,1.2043315207009138,1.4346593192930779,0.23032779859216412,1.0738248069306934e-17
terminal_000,train,17,0.7915800056153662,0.015231459271965196,0.030632058853796936,1.4346593192930779,1.3696038935143444,4.10924279428152,0.7919604511413424,0.014541020834299517,0.03032780553559002,0.000634737644759353,0.0793548000001465,True,True,False,0.09084633392962616,0.8506569283614951,1.149343071638505,1.3696038935143444,0.2202608218758394,1.5407439555097887e-33
terminal_000,train,18,0.7919604511413424,0.014541020834299517,0.03032780553559002,1.3696038935143444,1.3077540444812945,4.107286445499385,0.7923237161536983,0.013882416805702399,0.030002033078835557,0.0005786742776726497,0.05763730000035139,True,True,False,0.09331987307847633,0.9027878465491264,1.0972121534508736,1.3077540444812945,0.21054189103042092,4.622231866529366e-33
terminal_000,train,19,0.7923237161536983,0.013882416805702399,0.030002033078835557,1.3077540444812945,1.2486791599576137,4.105383452936437,0.7926705714759088,0.0132540031606271,0.02965685616025945,0.0005275609945769464,0.0923359000007622,True,True,False,0.09526349147423652,0.9520460331748821,1.0479539668251179,1.2486791599576137,0.20072519313249573,1.0646245765883885e-17
terminal_000,train,20,0.7926705714759088,0.0132540031606271,0.02965685616025945,1.2486791599576137,1.1922167072172085,4.103531544548711,0.7930017427834691,0.012654176651400093,0.02929423768360018,0.0004809621116798876,0.08506169999964186,True,True,False,0.09711902448583665,0.9994703350811573,1.0005296649188427,1.1922167072172085,0.19168704229836594,0.0
terminal_000,train,21,0.7930017427834691,0.012654176651400093,0.02929423768360018,1.1922167072172085,1.1382168267387862,4.101728565238245,0.7933179141242299,0.012081393631013695,0.02891600018529346,0.0004384807662532862,0.058206600002449704,True,True,False,0.09892470533824405,1.0450386040917568,0.9549613959082432,1.1382168267387862,0.1832554308305429,0.0
terminal_000,train,22,0.7933179141242299,0.012081393631013695,0.02891600018529346,1.1382168267387862,1.0867567253285364,4.099977085755744,0.7936197909923768,0.011534676202819432,0.028523945921588828,0.00039975590560809216,0.07518440000058035,True,True,False,0.10067739761379269,1.0882712083628876,0.9117287916371123,1.0867567253285364,0.17502793369142408,0.0
terminal_000,train,23,0.7936197909923768,0.011534676202819432,0.028523945921588828,1.0867567253285364,1.0376729363868014,4.0982751063129506,0.7939080334747064,0.011012917434377222,0.028119735109256742,0.00036445218708929867,0.10302579999915906,True,True,False,0.10237941493778902,1.129400646124302,0.870599353875698,1.0376729363868014,0.16707358251110335,1.1111834947225123e-17
terminal_001,train,0,0.7695000000000001,0.06,0.06,2.8571428571428568,3.429675648498535,4.206549685957535,0.7704526876801385,0.05276911819713746,0.059784015534747506,0.01037975016115068,0.0552267999992182,True,True,False,0.0,0.24811353470121666,1.7518864652987833,3.429675648498535,2.0134076480592746,0.2615211827604913
terminal_001,train,1,0.7704526876801385,0.05276911819713746,0.059784015534747506,3.429675648498535,3.582183488865749,4.203254666507412,0.7714477386492679,0.04770833920308416,0.05965266378669622,0.009137511477432598,0.1445184000003792,True,True,False,0.0,0.19151695529984947,1.8084830447001505,3.582183488865749,1.7737004441655984,0.15149004680586184
terminal_001,train,2,0.7714477386492679,0.04770833920308416,0.05965266378669622,3.582183488865749,3.5624207107219323,4.1985778540924015,0.7724372999578017,0.04387604255181115,0.05951555142099601,0.008334444367303576,0.10962339999969117,True,True,False,0.0,0.08268619959224033,1.9173138004077597,3.5624207107219323,1.6451069103141727,0.10714869263835926
terminal_001,train,3,0.7724372999578017,0.04387604255181115,0.05951555142099601,3.5624207107219323,3.5427600133823187,4.1951207720955885,0.773421399961519,0.040963243128043836,0.059372918594324885,0.0075875673611227705,0.06890380000186269,True,True,False,0.0,2.220446049250313e-16,1.9999999999999998,3.5427600133823187,1.542760013382319,0.039762168428767966
terminal_001,train,4,0.773421399961519,0.040963243128043836,0.059372918594324885,3.5427600133823187,3.523219570478549,4.192575090105114,0.7744000720644297,0.03873877169718472,0.05922500686036664,0.00691972318401343,0.07204949999868404,True,True,False,0.0,0.0,2.0,3.523219570478549,1.523219570478549,8.415348224758413e-17
terminal_001,train,5,0.7744000720644297,0.03873877169718472,0.05922500686036664,3.523219570478549,3.4740375453718118,4.190074765188816,0.7753650824936997,0.03696133834578441,0.05905691109716082,0.006355630352350974,0.05052119999891147,True,True,False,0.0,0.0,2.0,3.4740375453718118,1.4740375453718118,0.0
terminal_001,train,6,0.7753650824936997,0.03696133834578441,0.05905691109716082,3.4740375453718118,3.377716987583264,4.186982446230791,0.7763033372124729,0.03541022971738519,0.05884531314358799,0.005839393735596192,0.04298149999885936,True,True,False,0.0,0.0,2.0,3.377716987583264,1.3777169875832638,1.658528513924648e-16
terminal_001,train,7,0.7763033372124729,0.03541022971738519,0.05884531314358799,3.377716987583264,3.284404979571849,4.18411195838433,0.7772156719290206,0.03403538304147902,0.058593164802958064,0.005360721416505894,0.04020970000055968,True,True,False,0.0,0.0,2.0,3.284404979571849,1.2844049795718488,0.0
terminal_001,train,8,0.7772156719290206,0.03403538304147902,0.058593164802958064,3.284404979571849,3.193571589420552,4.181405668433289,0.7781027751483042,0.032798120496552244,0.05830305186911456,0.00491725667968975,0.04954630000065663,True,True,False,-8.676641627403114e-10,-8.676641627403114e-10,2.000000000867664,3.193571589420552,1.1935715885528877,1.6219585749653208e-16
terminal_001,train,9,0.7781027751483042,0.032798120496552244,0.05830305186911456,3.193571589420552,3.105135522740426,4.178826397838139,0.7789653127935099,0.03166931321325764,0.05797743429190311,0.004506841178592413,0.0532351000001654,True,True,False,2.220446049250313e-16,2.220446049250313e-16,1.9999999999999998,3.105135522740426,1.105135522740426,0.0
terminal_001,train,10,0.7789653127935099,0.03166931321325764,0.05797743429190311,3.105135522740426,3.0191911288106366,4.176350118309153,0.7798039769959573,0.030627380851188477,0.05761873963286072,0.004127440855521343,0.050384699999995064,True,True,False,-5.974740702185954e-10,-5.974740702185954e-10,2.000000000597474,3.0191911288106366,1.0191911282131627,0.0
terminal_001,train,11,0.7798039769959573,0.030627380851188477,0.05761873963286072,3.0191911288106366,2.9356446506459677,4.173956328006671,0.780619433843359,0.02965595983780973,0.05722926844058974,0.0037771187812364166,0.050079799999366514,True,True,False,0.0,0.0,2.0,2.9356446506459677,0.9356446506459675,0.0
terminal_001,train,12,0.780619433843359,0.02965595983780973,0.05722926844058974,2.9356446506459677,2.854386939703057,4.171629261848867,0.7814123191043876,0.028742554937856657,0.05681119057185013,0.0034540539395165404,0.05184740000186139,True,True,False,-4.440892098500626e-16,-4.440892098500626e-16,2.0000000000000004,2.854386939703057,0.8543869397030567,0.0
terminal_001,train,13,0.7814123191043876,0.028742554937856657,0.05681119057185013,2.854386939703057,2.775377237230722,4.169358323351876,0.7821832572258406,0.027877722525047097,0.05636658424944125,0.0031565358578363235,0.05264489999899524,True,True,False,0.0,0.0,2.0,2.775377237230722,0.7753772372307217,2.775557561562889e-17
terminal_001,train,14,0.7821832572258406,0.027877722525047097,0.05636658424944125,2.775377237230722,2.6985797627347994,4.1671359715855125,0.7829328627154891,0.027054313892120582,0.055897441588660904,0.0028829510360950006,0.05021209999904386,True,True,False,0.0,0.0,2.0,2.6985797627347994,0.6985797627347995,6.530992343590933e-17
terminal_001,train,15,0.7829328627154891,0.027054313892120582,0.055897441588660904,2.6985797627347994,2.6238651647843394,4.164954868175844,0.7836617141501514,0.02626668284078934,0.055405623814730624,0.0026317777001258137,0.05107259999931557,True,True,False,-7.554845637969265e-12,-7.554845637969265e-12,2.000000000007555,2.6238651647843394,0.6238651647767848,0.0
terminal_001,train,16,0.7836617141501514,0.02626668284078934,0.055405623814730624,2.6238651647843394,2.55114363632716,4.162809856446088,0.7843703651602423,0.025510398247860687,0.054892885654523944,0.0024015893999096176,0.05108479999762494,True,True,False,0.0,0.0,2.0,2.55114363632716,0.5511436363271598,4.2241235357302785e-17
terminal_001,train,17,0.7843703651602423,0.025510398247860687,0.054892885654523944,2.55114363632716,2.4806416535077527,4.160703614596112,0.7850594322862167,0.024782664138490153,0.05436103969842659,0.0021910447628220226,0.04641600000104518,True,True,False,1.45408129981206e-11,1.45408129981206e-11,1.9999999999854592,2.4806416535077527,0.4806416535222934,0.0
terminal_001,train,18,0.7850594322862167,0.024782664138490153,0.05436103969842659,2.4806416535077527,2.4119822752754074,4.158627695569042,0.785729427362682,0.024080523171449587,0.05381164757284627,0.001998859235482928,0.06015760000082082,True,True,False,7.084155484449184e-11,7.084155484449184e-11,1.9999999999291584,2.4119822752754074,0.4119822753462491,9.51050940249803e-18
terminal_001,train,19,0.785729427362682,0.024080523171449587,0.05381164757284627,2.4119822752754074,2.3214477055239597,4.156075024691814,0.7863742739475498,0.023347326451400748,0.053234155481764536,0.0018232801710623089,0.06723649999912595,True,True,False,0.04326280182676712,0.05152304742683489,1.948476952573165,2.3214477055239597,0.37297075295079457,1.85601256107172e-17
terminal_001,train,20,0.7863742739475498,0.023347326451400748,0.053234155481764536,2.3214477055239597,2.216737596232446,4.1531369949742185,0.7869900343909477,0.022558355959500828,0.052622271018920974,0.0016622253606079335,0.0594396999986202,True,True,False,0.04748050667012915,0.13914331995280582,1.8608566800471942,2.216737596232446,0.3558809161852517,1.8502336471783732e-17
terminal_001,train,21,0.7869900343909477,0.022558355959500828,0.052622271018920974,2.216737596232446,2.1165569510005966,4.150178070839788,0.7875779668773368,0.021738046233810687,0.051979421953291464,0.0015153846887592522,0.05035830000269925,True,True,False,0.05073141074783205,0.22324738328060256,1.7767526167193974,2.1165569510005966,0.3398043342811992,0.0
terminal_001,train,22,0.7875779668773368,0.021738046233810687,0.051979421953291464,2.1165569510005966,2.020912240785847,4.147227437569753,0.7881393313886662,0.020904696284123857,0.05130892734087995,0.0013815161419562388,0.060679700000036974,True,True,False,0.053747749807915746,0.3035295278038599,1.6964704721961401,2.020912240785847,0.32444176858970686,0.0
terminal_001,train,23,0.7881393313886662,0.020904696284123857,0.05130892734087995,2.020912240785847,1.9128266150982776,4.143945597202895,0.7886706721150823,0.020033034655937233,0.05060536226828154,0.0012598041601342873,0.04932189999817638,True,True,False,0.05712924679337128,0.41872983379632767,1.5812701662036723,1.9128266150982776,0.3315564488946052,9.476926528126903e-18
terminal_002,train,0,0.7910954988232819,0.009999999999999998,0.09,4.285714285714286,2.2857142857142856,4.182473690628111,0.7917304194582026,0.012728976548202785,0.08822185431812124,0.0023671137250722792,0.02766200000041863,True,True,False,0.0,0.0,2.0,2.2857142857142856,0.2857142857142856,5.551115123125783e-17
terminal_002,train,1,0.7917304194582026,0.012728976548202785,0.08822185431812124,2.2857142857142856,1.3316962600480957,4.163662771174692,0.7921003350859936,0.012581430426143984,0.08601653579298402,0.0006124826600641783,0.03914689999874099,True,True,False,0.038341730598974166,0.9020619545506396,1.0979380454493604,1.3316962600480957,0.2337582145987353,0.0
terminal_002,train,2,0.7921003350859936,0.012581430426143984,0.08601653579298402,1.3316962600480957,1.2755970751266401,4.160461057914604,0.7924546676068621,0.012342266768066688,0.08385474179323786,0.000558819956465667,0.035790300000371644,True,True,False,0.04160621204288528,0.943168777399706,1.056831222600294,1.2755970751266401,0.21876585252634598,0.0
terminal_002,train,3,0.7924546676068621,0.012342266768066688,0.08385474179323786,1.2755970751266401,1.221871427516989,4.15724723007889,0.7927940763367279,0.012039994111820542,0.08173625746112896,0.0005097525353415629,0.04127859999789507,True,True,False,0.04485389348077451,0.9825373719651083,1.0174626280348917,1.221871427516989,0.20440879948209728,0.0
terminal_002,train,4,0.7927940763367279,0.012039994111820542,0.08173625746112896,1.221871427516989,1.1703969172797546,4.15404759011475,0.7931191865915279,0.011695664228481726,0.07966081269904131,0.000464893946369898,0.04175820000091335,True,True,False,0.048066016491081776,1.020274936501711,0.979725063498289,1.1703969172797546,0.19067185378146556,0.0
terminal_002,train,5,0.7931191865915279,0.011695664228481726,0.07966081269904131,1.1703969172797546,1.1211131794048486,4.150882220329823,0.7934306069191404,0.011324891433258436,0.0776281155294457,0.00042389041031464035,0.03632350000043516,True,True,False,0.05122797389303546,1.0564153393414055,0.9435846606585945,1.1211131794048486,0.17752851874625408,1.5407439555097887e-33
terminal_002,train,6,0.7934306069191404,0.011324891433258436,0.0776281155294457,1.1211131794048486,1.0738724459466622,4.147763862640735,0.7937289048207922,0.010939020636164282,0.07563780835108987,0.0003864162049959936,0.03543139999965206,True,True,False,0.0543313974540407,1.0911178820795382,0.9088821179204618,1.0738724459466622,0.16499032802620034,0.0
terminal_002,train,7,0.7937289048207922,0.010939020636164282,0.07563780835108987,1.0738724459466622,1.0285732037964819,4.144701872403546,0.7940146195996245,0.010546308149322454,0.07368949361147767,0.00035217391571767075,0.03671499999836669,True,True,False,0.057370086922320596,1.124476712695348,0.8755232873046518,1.0285732037964819,0.15304991649183008,0.0
terminal_002,train,8,0.7940146195996245,0.010546308149322454,0.07368949361147767,1.0285732037964819,0.9851364189827599,4.141702929596814,0.7942882686048974,0.010152750706235007,0.07178274654663495,0.00032089114273255555,0.03796579999834648,True,True,False,0.06033966978418093,1.1565538101103816,0.8434461898896185,0.9851364189827599,0.1416902290931414,0.0
terminal_002,train,9,0.7942882686048974,0.010152750706235007,0.07178274654663495,0.9851364189827599,0.9290811581502596,4.138464056112426,0.7945463467043836,0.009729599671855724,0.06990979033871361,0.0002920829456344874,0.07432640000115498,True,True,False,0.06358900968588621,1.2203248388001686,0.7796751611998315,0.9290811581502596,0.14940599695042814,5.140195515422965e-18
terminal_002,train,10,0.7945463467043836,0.009729599671855724,0.06990979033871361,0.9290811581502596,0.8871206831327016,4.13551551272853,0.7947927691163649,0.009316653676399302,0.06807669036396762,0.00026628446704230385,0.05382180000015069,True,True,False,0.06649846837852369,1.2556737869098846,0.7443262130901155,0.8871206831327016,0.14279447004258616,0.0
terminal_002,train,11,0.7947927691163649,0.009316653676399302,0.06807669036396762,0.8871206831327016,0.8470605098728773,4.1326466083344116,0.7950280637024407,0.0089157055061318,0.06628311091039396,0.00024276399871321465,0.0546396999998251,True,True,False,0.06932633390083431,1.289056064888253,0.7109439351117471,0.8470605098728773,0.13611657476113018,7.703719777548943e-34
terminal_002,train,12,0.7950280637024407,0.0089157055061318,0.06628311091039396,0.8470605098728773,0.8086468710942329,4.129853881468686,0.7952526878333003,0.008527514253421768,0.06452859815324653,0.0002213206121441264,0.06185840000034659,True,True,False,0.07207728590467433,1.3215528943886055,0.6784471056113945,0.8086468710942329,0.13019976548283835,0.0
terminal_002,train,13,0.7952526878333003,0.008527514253421768,0.06452859815324653,0.8086468710942329,0.7720913102716446,4.127142582666132,0.795467157641709,0.008153133465044753,0.06281282070139539,0.00020177453511900783,0.0629439000003913,True,True,False,0.07474560162887833,1.3522499421541507,0.6477500578458494,0.7720913102716446,0.12434125242579516,0.0
terminal_002,train,14,0.795467157641709,0.008153133465044753,0.06281282070139539,0.7720913102716446,0.7372377831672983,4.124510590006525,0.795671945914811,0.007792993355923325,0.06113537861799778,0.00018395514725161598,0.0670248000024003,True,True,False,0.07733413569136882,1.3814197289690135,0.6185802710309865,0.7372377831672983,0.11865751213631183,0.0
terminal_002,train,15,0.795671945914811,0.007792993355923325,0.06113537861799778,0.7372377831672983,0.7039684530556146,4.121955864257632,0.7958674927073265,0.00744714539907139,0.05949582509506866,0.00016770886515567348,0.09370629999830271,True,True,False,0.07984538376273065,1.4092581137878024,0.5907418862121976,0.7039684530556146,0.113226566843417,8.436003696410552e-18
terminal_002,train,16,0.7958674927073265,0.00744714539907139,0.05949582509506866,0.7039684530556146,0.6722052402307288,4.119476758202561,0.7960542163851684,0.0071154489065336285,0.05789368820800005,0.00015289661941708557,0.07087479999972857,True,True,False,0.08228123076258331,1.4358394716321192,0.5641605283678807,0.6722052402307288,0.10804471186284813,2.311115933264683e-33
terminal_002,train,17,0.7960542163851684,0.0071154489065336285,0.05789368820800005,0.6722052402307288,0.6415315451360183,4.117064162576914,0.7962324195921506,0.006796842443490519,0.05632829954331189,0.000139392048863259,0.0723108999991382,True,True,False,0.08465201217072948,1.4621675973993722,0.5378324026006277,0.6415315451360183,0.1036991425353906,0.0
terminal_002,train,18,0.7962324195921506,0.006796842443490519,0.05632829954331189,0.6415315451360183,0.6127183114522464,4.114733085235312,0.7964026191231096,0.006492301180013553,0.054799404679856674,0.00012708545494819506,0.07651160000023083,True,True,False,0.0869400678615877,1.4859670548288224,0.5140329451711775,0.6127183114522464,0.09868536628106897,0.0
terminal_002,train,19,0.7964026191231096,0.006492301180013553,0.054799404679856674,0.6127183114522464,0.5852390744240881,4.112473498338095,0.7965651855326719,0.006201346511091348,0.053306489716051425,0.00011586264581074903,0.049198699998669326,True,True,False,0.08915727665001683,1.5087337905758451,0.49126620942415494,0.5852390744240881,0.09397286499993314,1.2246610163611282e-17
terminal_002,train,20,0.7965651855326719,0.006201346511091348,0.053306489716051425,0.5852390744240881,0.5587450436546977,4.1102773148150265,0.7967203924892426,0.0059228197737459,0.051848880125161576,0.00010562754270268989,0.05913159999909112,True,True,False,0.09131265753061246,1.5310233946853933,0.46897660531460666,0.5587450436546977,0.08976843834009102,6.798363944817991e-18
terminal_002,train,21,0.7967203924892426,0.0059228197737459,0.051848880125161576,0.5587450436546977,0.5333526329173935,4.108145443583599,0.7968685459983864,0.005656121137559176,0.05042598263656605,9.62974881170684e-05,0.06859400000030291,True,True,False,0.09340463104414187,1.552232865613273,0.4477671343867271,0.5333526329173935,0.08558549853066644,0.0
terminal_002,train,22,0.7968685459983864,0.005656121137559176,0.05042598263656605,0.5333526329173935,0.5092954058790816,4.106081964196377,0.7970100169444639,0.005401337818573309,0.049037342170626795,8.779362956102589e-05,0.07965360000162036,True,True,False,0.09542823130189504,1.5724606967345371,0.42753930326546274,0.5092954058790816,0.0817561026136189,6.921899198334944e-18
terminal_002,train,23,0.7970100169444639,0.005401337818573309,0.049037342170626795,0.5092954058790816,0.48635151257519244,4.1040821235696585,0.7971451145868459,0.005158025900473316,0.047682405670571505,8.004019887393974e-05,0.061071100000845036,True,True,False,0.09738889853154298,1.591722620046457,0.408277379953543,0.48635151257519244,0.0780741326216494,6.903706211044112e-18
terminal_003,train,0,0.7951894464549156,0.05,0.066,0.2040816326530612,0.7807077715553531,4.170210797288087,0.7954063097247921,0.03920641952268217,0.06424052644920172,0.00020719026905944129,0.04673260000345181,True,True,False,0.0421380287859181,1.3473510366228174,0.6526489633771826,0.7807077715553531,0.12805880817817053,5.139727716471395e-18
terminal_003,train,1,0.7954063097247921,0.03920641952268217,0.06424052644920172,0.7807077715553531,0.7548197404955882,4.1573094953057605,0.7956159818749298,0.031070257671205956,0.06252537649194022,0.00018899199874112163,0.058825600001000566,True,True,False,0.05234436068539772,1.3555353840063726,0.6444646159936273,0.7548197404955882,0.1103551245019609,5.341977553898078e-18
terminal_003,train,2,0.7956159818749298,0.031070257671205956,0.06252537649194022,0.7548197404955882,0.7277134470363158,4.147077164494885,0.7958181244991065,0.0249198235821843,0.060852482140249145,0.00017231530777120455,0.04223529999944731,True,True,False,0.06055579895410812,1.368277486983526,0.6317225130164741,0.7277134470363158,0.09599093401984177,1.6410578267091109e-18
terminal_003,train,3,0.7958181244991065,0.0249198235821843,0.060852482140249145,0.7277134470363158,0.6801315781712781,4.138428757416357,0.7960070499374874,0.02020829821298023,0.05921004747203112,0.0001565715966048715,0.06043619999763905,True,True,False,0.06774728472938207,1.4294058500531333,0.5705941499468669,0.6801315781712781,0.10953742822441126,5.503229216697352e-18
terminal_003,train,4,0.7960070499374874,0.02020829821298023,0.05921004747203112,0.6801315781712781,0.6494391735782093,4.131597709331117,0.7961874497079258,0.016612259940750242,0.057605668264797016,0.00014274419339319313,0.09173310000187485,True,True,False,0.0734328191853173,1.4550627634711146,0.5449372365288855,0.6494391735782093,0.1045019370493239,0.0
terminal_003,train,5,0.7961874497079258,0.016612259940750242,0.057605668264797016,0.6494391735782093,0.6201564922572154,4.125942259748899,0.7963597154002194,0.013854166748162597,0.056038818108168555,0.00013013729962764627,0.07101119999788352,True,True,False,0.0782204547917198,1.4795278394020095,0.5204721605979905,0.6201564922572154,0.09968433165922484,0.0
terminal_003,train,6,0.7963597154002194,0.013854166748162597,0.056038818108168555,0.6201564922572154,0.5919247442318541,4.121177052087123,0.7965241389402838,0.011725512815912087,0.05450880528891986,0.00011864290376873951,0.09777639999811072,True,True,False,0.08232677109305886,1.5036000679291344,0.4963999320708655,0.5919247442318541,0.09552481216098863,5.7112387173293965e-18
terminal_003,train,7,0.7965241389402838,0.011725512815912087,0.05450880528891986,0.5919247442318541,0.5650012301887807,4.117098654778773,0.7966810837264474,0.010070865548786419,0.05301509157565606,0.00010816769303780323,0.09097459999975399,True,True,False,0.0859019056422845,1.5266527983828937,0.4733472016171063,0.5650012301887807,0.09165402857167436,0.0
terminal_003,train,8,0.7966810837264474,0.010070865548786419,0.05301509157565606,0.5650012301887807,0.539935540946497,4.113563168028252,0.7968310658211548,0.008775177446051465,0.05155743588124224,9.861958971871998e-05,0.058267000000341795,True,True,False,0.08904893222695076,1.5467608453980253,0.45323915460197484,0.539935540946497,0.08669638634452216,0.0
terminal_003,train,9,0.7968310658211548,0.008775177446051465,0.05155743588124224,0.539935540946497,0.5153672351069692,4.110426756091977,0.7969742233864623,0.007749237017423833,0.050134912988295685,8.990782657821578e-05,0.06309039999905508,True,True,False,0.09188689059285249,1.567355818542116,0.4326441814578841,0.5153672351069692,0.08272305364908517,0.0
terminal_003,train,10,0.7969742233864623,0.007749237017423833,0.050134912988295685,0.5153672351069692,0.49207804656183085,4.10761609534046,0.7971109117327294,0.006928082257936133,0.048747025551590675,8.196809293768778e-05,0.06721920000200043,True,True,False,0.09446422251562314,1.586904812251762,0.41309518774823795,0.49207804656183085,0.07898285881359289,3.4603110338997197e-18
