trajectory_id,initial_soc,initial_polarization_1_v,initial_polarization_2_v,initial_previous_current_a,split
global_064,0.1491484375,0.008888888888888889,0.0864,3.498542274052478,test
global_065,0.4986484375000001,0.03888888888888888,0.1164,4.927113702623906,test
global_066,0.3238984375,0.06888888888888889,0.1464,6.355685131195335,test
global_067,0.6733984375000001,0.018888888888888886,0.0036,7.784256559766764,test
global_068,0.23652343750000002,0.048888888888888885,0.0336,9.21282798833819,train
global_069,0.5860234375000001,0.07888888888888888,0.0636,0.8454810495626821,train
global_070,0.4112734375,0.028888888888888888,0.0936,2.2740524781341103,validation
global_071,0.1273046875,0.08888888888888888,0.0096,5.131195335276968,train
global_072,0.47680468750000005,0.0003703703703703704,0.0396,6.559766763848396,train
global_073,0.30205468750000003,0.030370370370370367,0.0696,7.988338192419825,train
global_074,0.21467968750000002,0.010370370370370368,0.12960000000000002,1.0495626822157436,validation
global_075,0.5641796875,0.04037037037037036,0.015600000000000001,2.4781341107871717,train
global_076,0.38942968750000007,0.07037037037037036,0.04560000000000001,3.9067055393586,test
global_077,0.7389296875,0.02037037037037037,0.0756,5.335276967930028,validation
global_078,0.1709921875,0.05037037037037037,0.10559999999999999,6.763848396501457,test
global_079,0.5204921875,0.08037037037037036,0.1356,8.192419825072886,train
global_080,0.3457421875,0.0037037037037037034,0.021599999999999998,9.620991253644315,test
global_081,0.6952421875,0.0337037037037037,0.0516,1.2536443148688046,train
global_082,0.2583671875,0.0637037037037037,0.0816,2.6822157434402327,train
global_083,0.6078671875,0.013703703703703704,0.11159999999999999,4.110787172011662,train
global_084,0.43311718750000006,0.043703703703703696,0.1416,5.53935860058309,train
global_085,0.11638281250000002,0.0237037037037037,0.0576,8.396501457725948,train
global_086,0.4658828125000001,0.0537037037037037,0.08760000000000001,9.825072886297376,train
global_087,0.2911328125,0.08370370370370368,0.1176,0.05830903790087463,train
global_088,0.6406328125,0.007037037037037036,0.1476,1.4868804664723032,train
global_089,0.20375781250000002,0.037037037037037035,0.0048,2.9154518950437316,train
global_090,0.5532578125000001,0.06703703703703703,0.0348,4.3440233236151595,train
global_091,0.3785078125,0.017037037037037035,0.06480000000000001,5.772594752186588,train
global_092,0.1600703125,0.07703703703703703,0.12480000000000001,8.629737609329446,test
global_093,0.5095703125000001,0.027037037037037033,0.0108,0.26239067055393583,train
global_094,0.3348203125,0.05703703703703703,0.0408,1.6909620991253642,test
global_095,0.6843203125,0.08703703703703702,0.07079999999999999,3.1195335276967926,validation
