trajectory_id,role,ambient_temperature_c,initial_temperature_c,risk_stratum,historical_center_index,historical_evidence,initial_soc,initial_polarization_1_v,initial_polarization_2_v,initial_previous_current_a,initial_dfn_voltage_v,initial_2rc_voltage_v,initial_measured_residual_v,initial_residual_extreme,design_candidate_index,design_seed,initial_state_history_contract
phase7cr2f3_development_15c_000,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.6612221700828136,0.05124996466163954,0.09223080821237545,7.0683750023011545,4.077644660657009,4.200613068578563,-0.12296840792155361,True,5101,20260821,dfn_and_2rc_do_not_share_current_history
phase7cr2f3_development_15c_001,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.6187221700828136,0.05958329799497286,0.05223080821237545,7.496946430872583,4.036134969573919,4.132477400106805,-0.0963424305328866,False,5102,20260821,dfn_and_2rc_do_not_share_current_history
phase7cr2f3_development_15c_002,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5337221700828136,0.05962902273205563,0.062230808212375435,7.986742349239931,3.969232750406172,4.073428152760606,-0.10419540235443359,True,5103,20260821,dfn_and_2rc_do_not_share_current_history
phase7cr2f3_development_15c_003,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5496596700828137,0.04296235606538896,0.07223080821237544,8.41531377781136,3.9897451320283723,4.090204044814798,-0.10045891278642571,True,5104,20260821,dfn_and_2rc_do_not_share_current_history
phase7cr2f3_development_15c_004,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5709096700828137,0.054073467176500065,0.06423080821237544,7.129599492097073,3.990389787735453,4.084938655526899,-0.09454886779144589,False,5108,20260821,dfn_and_2rc_do_not_share_current_history
phase7cr2f3_development_15c_005,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.6559096700828136,0.04018457828761118,0.07423080821237545,7.558170920668502,4.077904317137196,4.176298514336848,-0.09839419719965203,False,5109,20260821,dfn_and_2rc_do_not_share_current_history
phase7cr2f3_development_15c_006,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.6134096700828137,0.04851791162094452,0.08623080821237544,8.04796683903585,4.039036730548785,4.161469436371469,-0.12243270582268373,True,5110,20260821,dfn_and_2rc_do_not_share_current_history
phase7cr2f3_development_15c_007,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5284096700828137,0.056851244954277846,0.09623080821237545,8.476538267607278,3.9708542099949726,4.110337623975122,-0.13948341398014907,True,5111,20260821,dfn_and_2rc_do_not_share_current_history
phase7cr2f3_development_15c_008,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5602846700828137,0.060554948657981555,0.056230808212375444,8.905109696178705,4.005654549642398,4.111780311575892,-0.10612576193349366,True,5112,20260821,dfn_and_2rc_do_not_share_current_history
phase7cr2f3_development_15c_009,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.5815346700828137,0.04666605976909267,0.09823080821237545,7.619395410464421,4.0063230877414995,4.131514922287993,-0.1251918345464933,True,5116,20260821,dfn_and_2rc_do_not_share_current_history
phase7cr2f3_development_15c_010,development,15.0,15.0,startup_transient_stress,-1,bounded_design,0.6240346700828137,0.041110504213537104,0.06823080821237544,8.537762757403195,4.055424162338841,4.157918536852526,-0.10249437451368504,True,5118,20260821,dfn_and_2rc_do_not_share_current_history
