role,trajectory_id,ambient_temperature_c,target_reached,charge_time_s,maximum_voltage_v,maximum_temperature_c,minimum_current_a,maximum_current_a,maximum_current_step_a,guard_exceedance_count,maximum_positive_residual_growth_v,empty_voltage_slew_count,empty_thermal_slew_count,solver_failure_count,prediction_infeasible_count,sustained_oscillation_count,voltage_intervention_fraction,thermal_intervention_fraction,both_layers_fraction,maximum_voltage_correction_a,maximum_thermal_correction_a,teacher_retry_count,alternative_selected_count,total_thermal_supervisor_time_s
development,phase7cr2f_development_30c_028,30.0,True,1690.0,4.167784264761277,34.88134782423663,0.0817118670967166,6.557684298209081,2.0,0,0.017060564134439,0,0,0,0,0,0.05325443786982249,0.7603550295857988,0.05325443786982249,0.1120693574870941,3.013784082071924,170,71,0.1946380000008321
development,phase7cr2f_development_30c_029,30.0,True,1160.0,4.17426247252301,34.70847808884844,0.0841342677112961,7.0807996668055,2.0,0,0.0204555343073291,0,0,0,0,0,0.1810344827586207,0.646551724137931,0.1810344827586207,0.2576778482346937,2.026355692995073,0,0,0.14221480002014408
development,phase7cr2f_development_30c_030,30.0,True,1340.0,4.171038120132861,34.81146609951094,0.0839631248323758,7.216576426488963,2.0,0,0.0191559498187205,0,0,0,0,0,0.11940298507462686,0.6977611940298507,0.11940298507462686,0.1976208980635241,2.2161330339397685,52,17,0.1543526000168511
development,phase7cr2f_development_30c_031,30.0,True,1510.0,4.169114785506409,34.85722188098083,0.0822162626068808,7.414827155351938,2.0,0,0.021391847212794,0,0,0,0,0,0.08278145695364239,0.7284768211920529,0.08278145695364239,0.1524436963850504,3.138040015610599,124,48,0.1474229000523187
internal_validation,phase7cr2f_internal_validation_30c_000,30.0,True,1155.0,4.174439507026424,34.69885980516989,0.0818692171315676,5.562868498802582,2.0,0,0.0054424673167634,0,0,0,0,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.2599061166315923,1.8449185224078863,2,2,0.1086706999849294
internal_validation,phase7cr2f_internal_validation_30c_001,30.0,True,1520.0,4.16902047917281,34.858595542270905,0.0828582259465345,5.587052452916754,1.4804302121837258,0,0.0113816419786378,0,0,0,0,0,0.07894736842105263,0.7335526315789473,0.07894736842105263,0.1496719629854328,2.0371272935169804,129,58,0.1398445999293321
internal_validation,phase7cr2f_internal_validation_30c_002,30.0,True,830.0,4.178484933536131,33.86329032026117,0.0838456515332959,5.5756809073954,0.1058738097683029,0,0.0064178099223193,0,0,0,0,0,0.2469879518072289,0.0,0.0,0.2665894099164303,0.0,0,0,0.0575046000012581
internal_validation,phase7cr2f_internal_validation_30c_003,30.0,True,1985.0,4.166181399845231,34.898746785108415,0.0851747959669514,5.587034251678988,1.3767308461968968,0,0.0113584123855243,0,0,0,0,0,0.022670025188916875,0.7984886649874056,0.022670025188916875,0.0530744583864248,3.3767308461968977,236,99,0.2193777999709509
internal_validation,phase7cr2f_internal_validation_30c_004,30.0,True,815.0,4.178522015429508,33.669039972935195,0.0819348028789071,5.345806955962625,0.675850686686271,0,0.0104241175677595,0,0,0,0,0,0.22085889570552147,0.0,0.0,0.2514436044157411,0.0,0,0,0.056400199966438996
internal_validation,phase7cr2f_internal_validation_30c_005,30.0,True,1120.0,4.175297410363407,34.671047934775515,0.0845025136213788,5.587114379345732,1.005971834731735,0,0.0121016645873774,0,0,0,0,0,0.18303571428571427,0.6294642857142857,0.18303571428571427,0.2626411134264601,1.1360805633670434,0,0,0.10262240000155289
