state_id,trajectory_id,step_index,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_core_temperature_c,state_surface_temperature_c,state_ambient_temperature_c,state_previous_current_a,state_average_temperature_c,teacher_current_a,previous_plan_available,previous_plan_first_a,previous_plan_mean_a,previous_plan_last_a,previous_plan_range_a,active_voltage,active_temperature,active_slew,active_mode,split,previous_plan_block_00_a,previous_plan_block_01_a,previous_plan_block_02_a,previous_plan_block_03_a,previous_plan_block_04_a,previous_plan_block_05_a,previous_plan_block_06_a,previous_plan_block_07_a,previous_plan_block_08_a,previous_plan_block_09_a,previous_plan_block_10_a,previous_plan_block_11_a,current_plan_block_00_a,current_plan_block_01_a,current_plan_block_02_a,current_plan_block_03_a,current_plan_block_04_a,current_plan_block_05_a,current_plan_block_06_a,current_plan_block_07_a,current_plan_block_08_a,current_plan_block_09_a,current_plan_block_10_a,current_plan_block_11_a
state_010,phase6r_ic_0026,4,0.1799791458401239,0.070489482251782,0.0153012183700474,29.7145967471404,29.70712348676,25.0,7.498779663699826,29.71310209506432,7.436160954942398,1.0,7.498779663699826,5.889268062325095,5.395369619450772,2.4430028003489728,0.0,1.0,0.0,temperature,train,7.498779663699826,7.012962707893256,6.610823935480532,6.273411821388272,5.981803654702946,5.730283475432278,5.515145264154273,5.33366095010877,5.185585498604201,5.077613293635156,5.055776863350853,5.395369619450772,7.436160954942398,6.950735767794246,6.5490216160493695,6.211923702016225,5.920607830017207,5.669362279506459,5.454484137940899,5.273248382832875,5.125411706210737,5.017676535429755,4.996084036775517,5.335934833930355
state_011,phase6r_ic_0026,7,0.1860835171581021,0.0682451262695015,0.0246635598641892,30.03786687733536,30.03026664199337,25.0,7.240120577923223,30.036346830266965,7.112873117403752,1.0,7.240120577923223,5.711245877807755,5.251911431076117,2.324561671064284,0.0,1.0,0.0,temperature,train,7.240120577923223,6.779051304317721,6.401159562103482,6.079343187931909,5.8007039188815055,5.560190303063532,5.354090215096693,5.180071078066238,5.038050138464766,4.934699909908932,4.91555890685894,5.251911431076117,7.112873117403752,6.67599556769424,6.317075915470298,6.009099807230546,5.7420271597695445,5.511043832427779,5.31278753714244,5.145142030663111,5.008102745474083,4.9086176910148405,4.891617514632167,5.224365617490741
state_012,phase6r_ic_0032,4,0.1934836193559927,0.0487889078193862,0.0281363475012776,30.830070318032,30.82244856007175,25.0,6.922228028681158,30.82854596643995,6.802196421813404,1.0,6.922228028681158,5.383248964871186,4.948696255052213,2.2933045283143425,0.0,1.0,0.0,temperature,test,6.922228028681158,6.4241751742745095,6.006788050710369,5.700346476166658,5.445746086589423,5.225419953048412,5.03539173450906,4.874066639990796,4.741753855766412,4.645451823298391,4.628923500366816,4.948696255052213,6.802196421813404,6.290000720465957,5.9259871053642,5.640877810271867,5.396501151787216,5.184271983704993,5.001721839691774,4.8472072271173765,4.720983321903341,4.6297045938639725,4.615515516304564,4.930806546248821
state_013,phase6r_ic_0033,7,0.2007891509815129,0.0458605156419749,0.0573272966565765,32.517719705353684,32.50961851337441,25.0,5.434260053064918,32.51609946695783,5.407130725344782,1.0,5.434260053064918,4.460671716621416,4.241638691262432,1.473808379537,0.0,1.0,0.0,temperature,train,5.434260053064918,5.108379078063292,4.880419902281183,4.686073403461403,4.514525274146388,4.363278364747213,4.231496737560319,4.11912436273157,4.026921582258095,3.961491476352258,3.960451673527918,4.241638691262432,5.407130725344782,5.08163284564132,4.853824704630499,4.659589032650899,4.488145870517331,4.337002230640941,4.205318899601825,4.093039463326458,4.000929901728282,3.9355965722067863,3.9346554429634657,4.2159519618226895
state_014,phase6r_ic_0036,5,0.2087602067992333,0.0641219700157982,0.0462053575874994,29.49855877724201,29.49103182921842,25.0,7.295813947503963,29.49705338763729,7.145349373818124,1.0,7.295813947503963,5.808787072294755,5.405243830181513,2.2418188729565856,0.0,1.0,0.0,temperature,validation,7.295813947503963,6.807338933240152,6.444826648599631,6.147575787887517,5.888181004946586,5.662007608712545,5.466800520713223,5.3011092506561175,5.165344064194053,5.06720819635438,5.053995074547378,5.405243830181513,7.145349373818124,6.705180207509333,6.368942402804464,6.082968014806914,5.832587897683779,5.6142943182461735,5.425524212172542,5.265294973947753,5.1338065158381,5.038969773690132,5.027427074994686,5.374564039655007
state_015,phase6r_ic_0039,3,0.2140515719501517,0.0477561924490195,0.0527560546600162,27.69607573029992,27.689136174154207,25.0,8.318416145348133,27.694687819070776,8.111646594827684,1.0,8.318416145348133,6.448345899167127,5.989417263508813,2.714007513281407,0.0,1.0,0.0,temperature,train,8.318416145348133,7.549753489297236,7.110675359291026,6.782766098760058,6.50289361403168,6.259529135495632,6.04930801438069,5.870709105323431,5.724182523714068,5.618091408788043,5.6044086320667255,5.989417263508813,8.111646594827684,7.431717927564427,7.0350280734831445,6.718782226955893,6.444002738189164,6.204040452047447,5.995891973533338,5.818457513614616,5.672623113635676,5.567209611767493,5.553938775590848,5.937385857581244
state_016,phase6r_ic_0042,4,0.222425647171245,0.0639666437295184,0.0604085035731795,30.74327993255836,30.73549575427038,25.0,6.29613739878571,30.741723096900767,6.25002326246272,1.0,6.29613739878571,5.230428523915767,4.934583095908713,1.692012309909174,0.0,1.0,0.0,temperature,validation,6.29613739878571,6.042281452358956,5.794302880232818,5.5467138424858655,5.32565504810866,5.131327233160863,4.96227050948048,4.817529475718361,4.698140108036971,4.61207615383526,4.604125088876536,4.934583095908713,6.25002326246272,5.978657576620079,5.7193400521399775,5.47962813436238,5.268556917370973,5.083968458433298,4.923815969423458,4.787351184301434,4.67557918595347,4.595844366865461,4.591136081387804,4.915013191661474
state_017,phase6r_ic_0046,2,0.2290899533132816,0.0711576968959113,0.0691094595545145,30.39045793886476,30.38269799073621,25.0,6.290980688144509,30.38890594923905,6.248648232437912,1.0,6.290980688144509,5.324619985565728,5.072996228662918,1.5520052762673808,0.0,1.0,0.0,temperature,train,6.290980688144509,6.122115236937168,5.849399222102451,5.617173774371054,5.411054490000032,5.228388796627377,5.068916306251923,4.9326840214403065,4.821056823151594,4.74169882722228,4.738975411877128,5.072996228662918,6.248648232437912,6.079518595813631,5.8071630052242735,5.575124980698607,5.369166584390067,5.186663703444645,5.027352403768115,4.891277075351356,4.779802523200027,4.7005976549094655,4.698037261247361,5.032242606532206
state_018,phase6r_ic_0049,1,0.2362250344352617,0.0378614555445465,0.0791963541054263,25.517048212162894,25.51193735244786,25.0,7.785123966942148,25.51602604021989,8.822337202571774,1.0,7.785123966942148,7.011674840884239,6.648531361290557,2.1502534901644825,0.0,1.0,0.0,temperature,train,7.785123966942148,8.363722029478373,7.838865566490591,7.472573960204849,7.17076623298838,6.909839975381258,6.684489519203097,6.492867886880937,6.336156923683928,6.223692128752856,6.21346853931389,6.648531361290557,8.822337202571774,8.052402667433288,7.612575503227162,7.287655456245145,7.0076414505441855,6.761740227439864,6.547414540672577,6.363859528954095,6.212917609369527,6.104363512561356,6.095604393206267,6.521028791443773
state_019,phase6r_ic_0049,4,0.2434397932971307,0.0615878404071415,0.084463804589441,26.13962521881145,26.13270937201167,25.0,8.534455611277352,26.13824204945149,8.274805434469569,1.0,8.534455611277352,6.788448528665362,6.385452466143994,2.571195605890594,0.0,1.0,0.0,temperature,train,8.534455611277352,7.8414858971438335,7.445886082896494,7.132454555085598,6.8583600493940695,6.617181401689314,6.406667074271741,6.226666813292671,6.07808381014812,5.971428577254399,5.963260005386758,6.385452466143994,8.274805434469569,7.708726100539062,7.352483669902567,7.054301056868326,6.791177054227057,6.559236759372896,6.356934318077546,6.183662534098807,6.040876474542203,5.938606745939644,5.9319736343729526,6.346181644611893
state_020,phase6r_ic_0053,3,0.2505989034441717,0.0517178733799781,0.0121023441216034,31.876578294337623,31.868695700916536,25.0,6.502215110330588,31.8750017756534,6.395767705507027,1.0,6.502215110330588,5.00822424963705,4.560744538271892,2.226177288354698,0.0,1.0,0.0,temperature,train,6.502215110330588,5.975433046267684,5.625033500080455,5.331603554583992,5.079667348931073,4.862650726074018,4.676878024110377,4.51983317529282,4.391421718855595,4.297172430870218,4.27603782197589,4.560744538271892,6.395767705507027,5.910634759589127,5.5703024800182686,5.284902410769753,5.038877529674777,4.826380228118496,4.643891889909242,4.4895004290777045,4.362744200972717,4.269688251167777,4.2493079199990085,4.53314860573035
state_021,phase6r_ic_0057,2,0.2591405532598714,0.0433275950954525,0.0456694890077938,30.069917563250318,30.06249971524109,25.0,7.140495867768595,30.06843399364847,7.083261166412402,1.0,7.140495867768595,5.604537833693814,5.203776951953446,2.2690362636715653,0.0,1.0,0.0,temperature,train,7.140495867768595,6.60457822707185,6.1933773600386735,5.904806777896063,5.660143302629099,5.446751700194245,5.262226534306194,5.105498750436682,4.977048492288579,4.884290435645304,4.87145960409703,5.203776951953446,7.083261166412402,6.547269138566263,6.13692210491378,5.8486890919896295,5.604276478863637,5.391122641337435,5.206828979514838,5.050323238128629,4.922090383264321,4.829549527684566,4.816955090142715,5.149550588719934
state_022,phase6r_ic_0060,1,0.265992401525199,0.0671246583088747,0.0544313452973507,28.377097227560583,28.369824045518445,25.0,7.697645490716291,28.37564259115216,7.631210192481091,1.0,7.697645490716291,6.179426426219648,5.7508025733433055,2.315651883314235,0.0,1.0,0.0,temperature,train,7.697645490716291,7.227904498705002,6.852782751310702,6.542510748679478,6.272323605602247,6.035853886880166,5.830268894357376,5.653853393914716,5.507411288687445,5.399766375036992,5.381993607402056,5.7508025733433055,7.631210192481091,7.161857479297695,6.787211800914297,6.47727995678728,6.2074040652294,5.971242055783625,5.765969427375341,5.589875371490099,5.443768810614823,5.336467595764257,5.319035662870576,5.68816087757363
state_023,phase6r_ic_0060,4,0.2722569898434935,0.0678507055415902,0.0603656602479902,28.80544152443978,28.797995899200316,25.0,7.429083651329701,28.80395239939189,7.295850581168614,1.0,7.429083651329701,5.990811042640039,5.59806797015261,2.195303204118926,0.0,1.0,0.0,temperature,train,7.429083651329701,6.98691182663322,6.6376639102637895,6.340370348168323,6.079596276108476,5.851498741053355,5.653851990241164,5.485375556410083,5.346869853183232,5.2466619409257405,5.233780447210775,5.59806797015261,7.295850581168614,6.8860738496152285,6.556442493003808,6.271014652774613,6.019919722572039,5.799927381846215,5.608958454320114,5.445741296007444,5.311274120653542,5.2139658791447525,5.202043127488499,5.560894639877058
state_024,phase6r_ic_0061,7,0.2790837392283534,0.0560547397469498,0.0859277977990513,30.53531765962988,30.52752746150136,25.0,6.212709391655294,30.533759620004176,6.170547464435447,1.0,6.212709391655294,5.191342521202643,4.974497451867695,1.571899127978985,0.0,1.0,0.0,temperature,validation,6.212709391655294,5.89505736845172,5.655313690817217,5.446258987037746,5.259004533759157,5.092162944019562,4.945323474593947,4.818921144876757,4.714706927981158,4.640810263676309,4.641344075695159,4.974497451867695,6.170547464435447,5.853385495313578,5.613911111138537,5.405075271379138,5.218029552421578,5.051391069107572,4.904750600069548,4.778543127881614,4.674517608382277,4.600806843314731,4.601525996377549,4.93484520308666
state_025,phase6r_ic_0066,4,0.2864848188938626,0.0599981374675414,0.0511118749983341,29.93716397713685,29.929529029174105,25.0,7.0517756209386375,29.935636987544303,6.911955724269626,1.0,7.0517756209386375,5.614252055781532,5.21973461857027,2.1684777421296246,0.0,1.0,0.0,temperature,test,7.0517756209386375,6.594553378005313,6.221255821391266,5.936296271067923,5.6899290593666105,5.473163675449229,5.285079846931862,5.124961316952188,4.993316633346661,4.89766054854941,4.883297878809013,5.21973461857027,6.911955724269626,6.484161648259244,6.154851170718855,5.881897886925965,5.641919655030756,5.43123713942794,5.248464850104731,5.092413052293422,4.963734552430443,4.870251579696641,4.85681475906657,5.189541058388793
state_026,phase6r_ic_0068,5,0.293026142113612,0.0511166953685146,0.034521828284344,32.966754137508865,32.95857323960919,25.0,5.366680659627171,32.965117957928925,5.327088885762632,1.0,5.366680659627171,4.352612677231038,4.105417640619357,1.5219906936977772,0.0,1.0,0.0,temperature,train,5.366680659627171,5.069197621721406,4.809220668015271,4.586220421237208,4.391334045123862,4.221251585973405,4.073343103045098,3.963430264910764,3.939055297834242,3.8615108527352704,3.844689965929394,4.105417640619357,5.327088885762632,5.030007278367625,4.770564709095751,4.548101713005694,4.353815968730359,4.184502599248562,4.037915476965408,3.9406067623257552,3.939211274836967,3.861599184217181,3.844783377833593,4.105514427447798
state_027,phase6r_ic_0069,6,0.3014712906048046,0.0671361202593004,0.0679450967960271,27.28295060545507,27.27584586555125,25.0,8.09659493173039,27.28152965747431,8.023210688087204,1.0,8.09659493173039,6.491193593654195,6.062220011385655,2.4217770847522555,0.0,1.0,0.0,temperature,train,8.09659493173039,7.546747562568582,7.171352393393415,6.857109996571027,6.581065147399919,6.338789294048757,6.1281408507335895,5.947801229388491,5.7990919890737205,5.690591870578649,5.674817846978135,6.062220011385655,8.023210688087204,7.474250817575039,7.099332295671567,6.7854659015418335,6.509784114666206,6.267865818859907,6.057566565441397,5.87757549591297,5.72921031993183,5.621058791819244,5.6056478782358905,5.993436859456055
state_028,phase6r_ic_0075,1,0.3067951138315004,0.0322891830403907,0.0515323559745475,28.196651710152143,28.189681293427384,25.0,8.337409793401516,28.195257626807194,8.092398276824799,1.0,8.337409793401516,6.293155981289093,5.790714503382262,2.91632822608186,0.0,1.0,0.0,temperature,train,8.337409793401516,7.390803631002348,6.964903154684404,6.628847790743667,6.3407435886384445,6.09085235803161,5.875564541457265,5.693664286729996,5.5453493826616365,5.437937177416311,5.421081567319656,5.790714503382262,8.092398276824799,7.280261117347552,6.872451379898151,6.552467660024616,6.277797646964194,6.038418604829652,5.830783108384651,5.653253624699883,5.506227642767555,5.398071775827231,5.378643322967285,5.742018032752509
state_029,phase6r_ic_0075,5,0.3155038254614815,0.0588170620755397,0.0602892829667585,28.76518345648441,28.757811672094547,25.0,7.5679434127758896,28.763709099606444,7.502839349028954,1.0,7.5679434127758896,6.014323602296963,5.601689497128599,2.3225770004667288,0.0,1.0,0.0,temperature,train,7.5679434127758896,7.001218166884643,6.647548241912164,6.352148263122404,6.093639267509618,5.867016781750363,5.670014720102693,5.501657475007402,5.362617793665319,5.26102319539528,5.245366412309161,5.601689497128599,7.502839349028954,6.937110395703062,6.58384790031625,6.2887850756200105,6.030599754791768,5.804293599046057,5.607602717638352,5.439552316908863,5.300817889541206,5.199533271058016,5.184199759923355,5.540875532072614
state_030,phase6r_ic_0081,1,0.3227080463728191,0.035817857337957,0.0330017067328029,29.550293251197488,29.54360782523717,25.0,7.12396694214877,29.548956166005425,7.629211198296511,1.0,7.12396694214877,5.876055920935308,5.399976514616259,2.0623371317290795,0.0,1.0,0.0,temperature,train,7.12396694214877,7.1140976793205954,6.635465957880291,6.281166382090754,5.992147872502931,5.743322754641859,5.529193410673517,5.347400239679282,5.197574667740115,5.086728819509623,5.06162981041969,5.399976514616259,7.629211198296511,6.9459241550067805,6.491778476132851,6.161646961163179,5.883869377953036,5.643141082395182,5.434841530447948,5.2575406717667095,5.111010130522876,5.002926342959882,4.979282178606131,5.31314687210296
state_031,phase6r_ic_0079,7,0.3300099486778359,0.0621791497611563,0.0949814829704057,27.426124256667784,27.41886605231697,25.0,7.776397406796092,27.424672615797625,7.581772303823977,1.0,7.776397406796092,6.304612915346052,5.960185478137874,2.2069110082337726,0.0,1.0,0.0,temperature,train,7.776397406796092,7.23018854698035,6.901398247486687,6.6268760345486095,6.38283446396845,6.1661493029394245,5.976004685726285,5.812056317769488,5.676099240853508,5.577678860383537,5.56948639856232,5.960185478137874,7.581772303823977,7.135734606141979,6.829454443213682,6.563757296133887,6.326306211440681,6.115217926674225,5.929230874397669,5.7687209093302885,5.635401451309204,5.538653945556666,5.530663068232515,5.915244138020564
state_032,phase6r_ic_0085,2,0.3359885935892159,0.0528137172508727,0.073818713179481,28.018043497213128,28.010756211968086,25.0,7.93058644679893,28.01658604016412,7.694704800663723,1.0,7.93058644679893,6.218233043789467,5.792920180264176,2.5161283412817035,0.0,1.0,0.0,temperature,train,7.93058644679893,7.268569852513488,6.870226299789801,6.553884002870623,6.28160991802466,6.044590621624964,5.8403293974732895,5.66782445350326,5.527434674481357,5.426362572611817,5.414458105517227,5.792920180264176,7.694704800663723,7.122063700669444,6.769139660097857,6.480017298155635,6.227409937104885,6.005310365567151,5.811085939071463,5.644111663204558,5.505269906525824,5.403297982249821,5.38848011870591,5.756123400437734
state_033,phase6r_ic_0088,3,0.3435209666105336,0.047791629183441,0.0795644084456339,32.55304090305225,32.54486562652753,25.0,5.104046704905866,32.551405847747304,5.082298862621832,1.0,5.104046704905866,4.326602062949479,4.16252276724828,1.219600452119746,0.0,1.0,0.0,temperature,train,5.104046704905866,4.916816385688945,4.6986168718255135,4.53141218095096,4.382845575445313,4.249172218851555,4.130793976958947,4.028547158135057,3.9442190696614334,3.884446252786121,3.885785592935753,4.16252276724828,5.082298862621832,4.895012013482932,4.677174664494827,4.510102020104347,4.361631950635313,4.228053454773681,4.109767875699054,4.007609417066054,3.92336414592753,3.863674868265411,3.8651066428726177,4.141949561527388
state_034,phase6r_ic_0092,0,0.3505208333333334,0.065390625,0.0137037037037037,31.2496,28.453061224489797,25.0,5.206611570247935,30.69029224489796,6.971112470125014,0.0,5.206611570247935,5.206611570247936,5.206611570247935,0.0,0.0,1.0,0.0,temperature,test,5.206611570247935,5.206611570247935,5.206611570247935,5.206611570247935,5.206611570247935,5.206611570247935,5.206611570247935,5.206611570247935,5.206611570247935,5.206611570247935,5.206611570247935,5.206611570247935,6.971112470125014,6.587851907664759,6.173385631125107,5.822855942890364,5.535870924530999,5.2919906906281495,5.085848924554964,4.914554519808013,4.77671596234837,4.675927597501238,4.651496138123081,4.953796792991122
state_035,phase6r_ic_0091,5,0.3576181283924048,0.0544009926173695,0.0707932209114319,29.675101123992533,29.667435293312906,25.0,7.06726810427454,29.673567957856605,6.877765734665711,1.0,7.06726810427454,5.618064471982296,5.249993706305606,2.1552706208673875,0.0,1.0,0.0,temperature,train,7.06726810427454,6.513914809809403,6.185536347513122,5.921380979954479,5.688430769779842,5.482663109442664,5.302634154625559,5.14790030149357,5.019547327279264,4.92550656990236,4.911997483407152,5.249993706305606,6.877765734665711,6.427481788170052,6.12733601347442,5.871442538433467,5.644330852945172,5.443452654206404,5.267563181863441,5.115981970646312,4.990065645997143,4.897892014528668,4.885096195955855,5.218900522652652
state_036,phase6r_ic_0096,1,0.3632549931129476,0.0509572131979634,0.0554296782046083,30.672100960110114,30.664201490161737,25.0,6.842975206611571,30.67052106612044,6.580654139880052,1.0,6.842975206611571,5.301874307048353,4.891658384780125,2.262277729876283,0.0,1.0,0.0,temperature,train,6.842975206611571,6.103326375924631,5.857506911959733,5.617509993320292,5.393595964150243,5.18856496404643,5.003926639177257,4.84090338750181,4.702519487527556,4.599306892845299,4.580697476735288,4.891658384780125,6.580654139880052,6.096614342747447,5.811030503965204,5.552509509620795,5.324144160369991,5.124624286038318,4.952688085150748,4.807003299275093,4.687899490634869,4.601464602722075,4.588392558031882,4.897472724247199
state_037,phase6r_ic_0098,3,0.3706417652344856,0.055638191815395,0.0132893646507723,31.92294347796625,31.91498401389194,25.0,6.447751538362877,31.92135158515139,6.403021903907133,1.0,6.447751538362877,4.976524060769756,4.496361188352593,2.223607084348504,0.0,1.0,0.0,temperature,test,6.447751538362877,5.995358741887569,5.609021148151826,5.3129461990845375,5.05910838311971,4.83776445883355,4.6470454148804246,4.485165566389699,4.351684286550717,4.251937349609186,4.2241444540143736,4.496361188352593,6.403021903907133,5.950873004804214,5.56515081369256,5.2693667437144605,5.015773530028814,4.794677807081241,4.604206447905821,4.442567474240521,4.30932278677611,4.209816279729668,4.182272161791087,4.454762892369718
state_038,phase6r_ic_0099,5,0.3793178710191797,0.0580445274444326,0.0484768641936209,26.346622359763344,26.33965838872806,25.0,9.183127778583172,26.345229565556288,8.841767099203288,1.0,9.183127778583172,6.920023360631235,6.272517222752154,3.2997386721813493,0.0,1.0,0.0,temperature,train,9.183127778583172,8.273013907539028,7.730720819001165,7.336371262948328,6.999939754129126,6.705936724268189,6.451097547225509,6.2333213098624976,6.052834764566995,5.9180101302968415,5.883389106401823,6.272517222752154,8.841767099203288,8.082077216985818,7.620837405942525,7.252333739302059,6.930960287957678,6.6498538875503534,6.405732792417969,6.196894287197612,6.023313417204302,5.893428805600174,5.860935312895695,6.242377506633532
state_039,phase6r_ic_0105,0,0.3857291666666667,0.0302343749999999,0.057037037037037,27.2848,26.420408163265307,25.0,7.107438016528925,27.11192163265306,8.585206803609053,0.0,7.107438016528925,7.107438016528927,7.107438016528925,0.0,0.0,1.0,0.0,temperature,train,7.107438016528925,7.107438016528925,7.107438016528925,7.107438016528925,7.107438016528925,7.107438016528925,7.107438016528925,7.107438016528925,7.107438016528925,7.107438016528925,7.107438016528925,7.107438016528925,8.585206803609053,7.793554282280142,7.300673231295223,6.9310233661589535,6.61918544247819,6.350378872141024,6.1210298334610505,5.928552626614727,5.772466589383358,5.658731801779786,5.635811051675063,6.0114287804392585
state_040,phase6r_ic_0106,2,0.3922947142076421,0.0699703434182085,0.088389429907251,28.97900868543746,28.971440391962343,25.0,6.915646132553773,28.97749502674244,6.861777059940946,1.0,6.915646132553773,5.776148733753835,5.449074836686827,1.8212511629662949,0.0,1.0,0.0,temperature,train,6.915646132553773,6.665400422565902,6.384823550726425,6.121679883805601,5.884144127788792,5.673188138934466,5.488762195778127,5.33069835467677,5.20041303032159,5.105559161620263,5.094394969587478,5.449074836686827,6.861777059940946,6.611518570179523,6.3312490317467685,6.068505493354131,5.8313851832580506,5.620836472007286,5.43679381103879,5.279090371668547,5.149141605078891,5.054609979681756,5.04375451669119,5.398708526726794
state_041,phase6r_ic_0106,6,0.3998312551106482,0.0642789455428274,0.090525539879896,29.500966166957102,29.493284627448386,25.0,6.70474042949886,29.49942985905536,6.624905561367952,1.0,6.70474042949886,5.572284399523497,5.252713214197773,1.8075826982487628,0.0,1.0,0.0,temperature,train,6.70474042949886,6.454276487796176,6.175040457539696,5.913650819129554,5.6779352469665305,5.468744728791224,5.285979197572068,5.12946283109578,5.000610750085438,4.907100900358764,4.897157731250097,5.252713214197773,6.624905561367952,6.343820400827268,6.073887927371268,5.831565879827894,5.615575147625239,5.424186702394262,5.256201210543816,5.111178328143155,4.990125586661431,4.901176672573835,4.890061159924225,5.226921574783381
state_042,phase6r_ic_0111,3,0.4073637464941206,0.0380228438200877,0.0471444849819941,28.76754963360721,28.76034049612948,25.0,8.095231180487088,28.766107806111663,8.019725924318982,1.0,8.095231180487088,6.1043481249237805,5.543412527853158,2.8907582897255875,0.0,1.0,0.0,temperature,train,8.095231180487088,7.263168959832643,6.799058343826753,6.455523126724853,6.170463157362724,5.919610692654441,5.700138961902406,5.511428723600688,5.354031918289978,5.235637015789125,5.204472890761501,5.543412527853158,8.019725924318982,7.188937697704888,6.725765668507071,6.382851312412376,6.098262607174138,5.847886648569912,5.62890251393805,5.440683164328346,5.283777484975054,5.165878635938209,5.135214270767968,5.4746625344679165
state_043,phase6r_ic_0114,2,0.4144758798174486,0.0724145889295729,0.0560549837263587,27.15305216920784,27.14587345985029,25.0,8.3662665163684,27.15161642733633,8.28780924539517,1.0,8.3662665163684,6.5951109185683885,6.025046096573264,2.708636122329448,0.0,1.0,0.0,temperature,test,8.3662665163684,7.8253135945886685,7.384076098159531,7.02598121923712,6.713226358522351,6.43850703904904,6.198832727209369,5.992873889605754,5.821325415870085,5.6922516735981405,5.657630394038952,6.025046096573264,8.28780924539517,7.747460458678679,7.307012085925901,6.949498365915527,6.637293793524185,6.363120177319017,6.123990251057664,5.918571035712849,5.747556407154283,5.619017468205709,5.584937489524991,5.9529036635822665
state_044,phase6r_ic_0115,4,0.4211883317123352,0.0518894868668524,0.085931472230488,28.9678046902656,28.96028082048289,25.0,7.261122584668679,28.96629991630905,7.2001628296837294,1.0,7.261122584668679,5.809829500659063,5.429828767485004,2.1727771231171413,0.0,1.0,0.0,temperature,train,7.261122584668679,6.708268583660175,6.388330638342862,6.124979468430678,5.890464826941098,5.681610503365156,5.497241522573656,5.337848682376929,5.204388523618351,5.105524444894629,5.088345461551538,5.429828767485004,7.2001628296837294,6.648355335702141,6.3288960588302885,6.06593107134727,5.831802575933935,5.623334655652713,5.4393530899180975,5.280342042055328,5.147264863248787,5.0487846231255045,5.032003015008432,5.373913165574136
state_045,phase6r_ic_0115,7,0.4270918244926436,0.0591226538220397,0.0882364457416662,29.37099269242104,29.36333512489449,25.0,6.912737741303499,29.369461178915728,6.858024224400324,1.0,6.912737741303499,5.639328733642859,5.291698314082658,1.9541442884031364,0.0,1.0,0.0,temperature,train,6.912737741303499,6.491271605195066,6.204384214825921,5.9544093913108185,5.730140385705741,5.529997925491071,5.353066913379682,5.199646956646798,5.070902723046215,4.97509517982648,4.958593452900363,5.291698314082658,6.858024224400324,6.43729938900574,6.150790357333039,5.901162937191249,5.677244872130183,5.47745185471489,5.300869209354079,5.147797533796937,5.019403368465932,4.92395195148225,4.907818244254729,5.241318289652615
state_046,phase6r_ic_0122,3,0.4362317411720232,0.0623304592286684,0.0304077658813957,31.536355113227717,31.528352483459805,25.0,6.407878286901826,31.534754587274133,6.363177158533739,1.0,6.407878286901826,5.0510300362806495,4.567435594426095,2.119132880260188,0.0,1.0,0.0,temperature,train,6.407878286901826,6.09333830167187,5.714418680972544,5.411284898218923,5.154056482454075,4.929308070023557,4.733690153588632,4.565990676717521,4.425950891654193,4.320262992096917,4.288745406641638,4.567435594426095,6.363177158533739,6.048408319450717,5.670174137053095,5.367510773181533,5.1106612664728,4.886278761878181,4.691023531894802,4.523680485820738,4.383993757163554,4.278650381684496,4.247459319213543,4.526430996506475
state_047,phase6r_ic_0124,3,0.4431200986946553,0.0668898886747707,0.0873215197731195,27.034414972358967,27.027175564351005,25.0,8.06960173201363,27.03296709075737,7.995514779455258,1.0,8.06960173201363,6.472844112776137,5.974241809419937,2.466094574818415,0.0,1.0,0.0,temperature,validation,8.06960173201363,7.610951680752088,7.198882244924135,6.872011601131647,6.587757427585346,6.335383517903519,6.112551486011348,5.919104626775149,5.756508249184663,5.633627820416976,5.603507157195216,5.974241809419937,7.995514779455258,7.537218003224785,7.126071942589892,6.799878076963908,6.516230768322773,6.264453712465906,6.04221789836127,5.849362889374695,5.687354365260149,5.565058958215842,5.535512699913545,5.906791238947757
state_048,phase6r_ic_0126,4,0.451075109424404,0.0757812535998772,0.0481722157847085,28.67700705331957,28.669533826236272,25.0,7.611399534838554,28.675512407902914,7.54608429189369,1.0,7.611399534838554,6.095821480599245,5.54655720628841,2.398188057995608,0.0,1.0,0.0,temperature,train,7.611399534838554,7.336792773747885,6.911324683846847,6.533650747663676,6.21624140176363,5.943921632591248,5.712154680837912,5.518447086133425,5.361179135252945,5.244977407383452,5.213211476842947,5.54655720628841,7.54608429189369,7.270706280650059,6.845992272190292,6.469158610099579,6.152447279953571,5.880739451784729,5.649508125337634,5.456261290217925,5.299398210819169,5.183580466215952,5.152233403393177,5.486061738575359
state_049,phase6r_ic_0126,7,0.4573099372141599,0.0713240579762769,0.0546487274348056,29.095428881911783,29.08781042275044,25.0,7.417755258128011,29.09390519007952,7.330379485966981,1.0,7.417755258128011,5.909299034207487,5.368253782122291,2.384170133746222,0.0,1.0,0.0,temperature,train,7.417755258128011,7.14090362089027,6.717837453553557,6.342834813179199,6.027661117198295,5.75730804033994,5.527260894704147,5.335037566538722,5.1790693237296335,5.06408141572398,5.033585124381789,5.368253782122291,7.330379485966981,6.951878501413162,6.571147427380568,6.245818287158729,5.966107539999765,5.721749261611669,5.508765638086507,5.32542851088613,5.171600523100132,5.054023971049507,5.019118975748452,5.339429501419204
