scenario_id,time_s,true_soc,estimated_soc,charge_current_a,terminal_voltage_v,true_average_temperature_c,estimated_average_temperature_c,ann_requested_current_a,safety_filtered_current_a,filter_correction_a
nominal,1770.0,0.541699491418137,0.5406107312058163,3.919536764354489,3.967445119784255,33.50000999999803,33.50000999999799,3.9220004011347,3.919536764354489,0.002463636780210887
nominal,1775.0,0.5427882533098318,0.541699491418137,3.919542810101378,3.96839957510746,33.50000999999888,33.50000999999803,3.9224445973481754,3.919542810101378,0.0029017872467975714
nominal,1780.0,0.543877016509887,0.5427882533098318,3.9195475201983605,3.969355130765321,33.50000999999886,33.50000999999888,3.9228762570956777,3.9195475201983605,0.003328736897317164
nominal,1785.0,0.5449657807478654,0.543877016509887,3.9195512567223414,3.970311812630375,33.500009999999186,33.50000999999886,3.923295468103807,3.9195512567223414,0.003744211381465412
nominal,1790.0,0.546054545825653,0.5449657807478654,3.919554280035487,3.9712696501796705,33.50000999999791,33.500009999999186,3.923702140970643,3.919554280035487,0.004147860935156178
nominal,1795.0,0.547143311597324,0.546054545825653,3.919556778015348,3.972228675494069,33.50000999999765,33.50000999999791,3.9240960718104407,3.919556778015348,0.004539293795092547
nominal,1800.0,0.5482320779545202,0.547143311597324,3.9195588859066337,3.9731889225131614,33.50000999999998,33.50000999999765,3.924476986427212,3.9195588859066337,0.0049181005205785056
nominal,1805.0,0.5493208448159269,0.5482320779545202,3.919560701063997,3.974150426510343,33.500009999999826,33.50000999999998,3.9248445722127503,3.919560701063997,0.005283871148753505
nominal,1810.0,0.5504096121199437,0.5493208448159269,3.919562294460321,3.9751132237381106,33.50000999999896,33.500009999999826,3.9251985010023684,3.919562294460321,0.005636206542047439
nominal,1815.0,0.5514983798191706,0.5504096121199437,3.9195637172170983,3.9760773511331293,33.500009999997786,33.50000999999896,3.925538444677033,3.9195637172170983,0.005974727459934659
nominal,1820.0,0.5525871478765843,0.5514983798191706,3.9195650066892425,3.977042846135883,33.500009999999705,33.500009999997786,3.9258640868991175,3.9195650066892425,0.006299080209875019
nominal,1825.0,0.5536759162625777,0.5525871478765843,3.919566189576404,3.9780097465318174,33.50000999999886,33.500009999999705,3.9261751310761785,3.919566189576404,0.006608941499774534
nominal,1830.0,0.5547646849531883,0.5536759162625777,3.919567286197993,3.978978090385005,33.5000099999977,33.50000999999886,3.926471306518371,3.919567286197993,0.006904020320377846
nominal,1835.0,0.55585345392852,0.5547646849531883,3.9195683111942508,3.9799479159361018,33.500009999997694,33.5000099999977,3.926752371703375,3.9195683111942508,0.007184060509124457
nominal,1840.0,0.5569422231716872,0.55585345392852,3.9195692754015594,3.980919261559422,33.500009999998426,33.500009999997694,3.9270181172286027,3.9195692754015594,0.0074488418270433066
nominal,1845.0,0.5580309926680793,0.5569422231716872,3.9195701870118342,3.981892165728416,33.500009999999044,33.500009999998426,3.927268367586096,3.9195701870118342,0.007698180574261748
nominal,1850.0,0.559119762404817,0.5580309926680793,3.9195710522557263,3.9828666669874355,33.50000999999833,33.500009999999044,3.9275029821137104,3.9195710522557263,0.007931929857984077
nominal,1855.0,0.5602085323704254,0.559119762404817,3.919571876190668,3.983842803938539,33.500009999999946,33.50000999999833,3.927721855475016,3.919571876190668,0.008149979284348241
nominal,1860.0,0.561297302554373,0.5602085323704254,3.9195726622113964,3.9848206152068193,33.500009999999584,33.500009999999946,3.927924917542157,3.9195726622113964,0.00835225533076045
nominal,1865.0,0.5623860729470395,0.561297302554373,3.919573413598971,3.985800139459739,33.50000999999808,33.500009999999584,3.928112133713463,3.919573413598971,0.008538720114492193
nominal,1870.0,0.5634748435395168,0.5623860729470395,3.9195741329185063,3.986781415382108,33.500009999998255,33.50000999999808,3.928283503987086,3.9195741329185063,0.008709371068579497
nominal,1875.0,0.5645636143234227,0.5634748435395168,3.9195748220611053,3.9877644816678415,33.500009999999534,33.500009999998255,3.9284390624465346,3.9195748220611053,0.008864240385429323
nominal,1880.0,0.5656523852908254,0.5645636143234227,3.9195754826496207,3.9887493770228684,33.50000999999859,33.500009999999534,3.9285788767626446,3.9195754826496207,0.009003394113023866
nominal,1885.0,0.56674115643431,0.5656523852908254,3.9195761165444485,3.989736140173101,33.50000999999901,33.50000999999859,3.9287030473330034,3.9195761165444485,0.009126930788554866
nominal,1890.0,0.5678299277467628,0.56674115643431,3.91957672483001,3.990724809837595,33.50000999999902,33.50000999999901,3.9288117059256438,3.91957672483001,0.00923498109563381
nominal,1895.0,0.5689186992214297,0.5678299277467628,3.91957730880098,3.991715424748566,33.50000999999858,33.50000999999902,3.9289050151770297,3.91957730880098,0.009327706376049516
nominal,1900.0,0.5700074708518905,0.5689186992214297,3.91957786965901,3.992708023643223,33.50000999999967,33.50000999999858,3.928983167252059,3.91957786965901,0.009405297593048978
nominal,1905.0,0.5710962426319406,0.5700074708518905,3.919578408180156,3.9937026452543476,33.50000999999933,33.50000999999967,3.9290463827003332,3.919578408180156,0.009467974520177336
nominal,1910.0,0.5721850145556887,0.5710962426319406,3.9195789254931803,3.994699328327455,33.500009999998305,33.50000999999933,3.929094909620255,3.9195789254931803,0.009515984127074884
nominal,1915.0,0.5732737866175156,0.5721850145556887,3.919579422576867,3.995698111608975,33.50000999999926,33.500009999998305,3.929129022109113,3.919579422576867,0.009549599532245878
nominal,1920.0,0.574362558811945,0.5732737866175156,3.919579899945649,3.9966990338377317,33.500009999998284,33.50000999999926,3.9291490191284058,3.919579899945649,0.009569119182756936
nominal,1925.0,0.5754513311338325,0.574362558811945,3.9195803587950873,3.9977021337714174,33.50000999999971,33.500009999998284,3.9291552236838445,3.9195803587950873,0.00957486488875725
nominal,1930.0,0.5765401035781302,0.5754513311338325,3.9195807994717793,3.998707450150902,33.500009999999556,33.50000999999971,3.9291479809259164,3.9195807994717793,0.009567181454137152
nominal,1935.0,0.5776288761400656,0.5765401035781302,3.919581222967592,3.999715021734234,33.50000999999942,33.500009999999556,3.9291276576754988,3.919581222967592,0.009546434707906837
nominal,1940.0,0.5787176488150311,0.5776288761400656,3.919581629875701,4.00072488727286,33.500009999999044,33.50000999999942,3.9290946405498515,3.919581629875701,0.009513010674150557
nominal,1945.0,0.5798064215986162,0.5787176488150311,3.9195820209063577,4.0017370855229855,33.50000999999929,33.500009999999044,3.9290493350777913,3.9195820209063577,0.00946731417143365
nominal,1950.0,0.5808951944865555,0.5798064215986162,3.919582396581643,4.002751655238416,33.50000999999888,33.50000999999929,3.928992164334806,3.919582396581643,0.009409767753162601
nominal,1955.0,0.581983967474773,0.5808951944865555,3.919582757583121,4.003768635178494,33.50000999999813,33.50000999999888,3.92892356788815,3.919582757583121,0.009340810305029201
nominal,1960.0,0.5830727405593666,0.581983967474773,3.9195831045371374,4.004788064103267,33.500009999998404,33.50000999999813,3.9288440004071252,3.9195831045371374,0.009260895869987795
nominal,1965.0,0.584161513736566,0.5830727405593666,3.9195834379176446,4.005809980770912,33.500009999999456,33.500009999998404,3.9287539305057346,3.9195834379176446,0.009170492588089996
nominal,1970.0,0.5852502870027293,0.584161513736566,3.9195837581877013,4.006834423940761,33.50000999999961,33.500009999999456,3.9286538397101025,3.9195837581877013,0.009070081522401185
nominal,1975.0,0.5863390603543754,0.5852502870027293,3.9195840659260064,4.007861432376394,33.50000999999857,33.50000999999961,3.9285442212966957,3.9195840659260064,0.008960155370689282
nominal,1980.0,0.5874278337881894,0.5863390603543754,3.919584361730447,4.008891044843574,33.50000999999824,33.50000999999857,3.9284255790223126,3.919584361730447,0.00884121729186571
nominal,1985.0,0.5885166073009734,0.5874278337881894,3.9195846460224226,4.009923300105473,33.50000999999962,33.50000999999824,3.9282984259846727,3.9195846460224226,0.00871377996225009
nominal,1990.0,0.5896053808895774,0.5885166073009734,3.919584918974107,4.010958236920388,33.50000999999789,33.50000999999962,3.928163283721815,3.919584918974107,0.008578364747708012
nominal,1995.0,0.5906941545511257,0.5896053808895774,3.9195851815740417,4.011995894067167,33.500009999999605,33.50000999999789,3.928020681422283,3.9195851815740417,0.008435499848241435
nominal,2000.0,0.5917829282826739,0.5906941545511257,3.9195854335733027,4.01303631029721,33.50000999999768,33.500009999999605,3.9278711539582662,3.9195854335733027,0.008285720384963557
nominal,2005.0,0.5928717020815701,0.5917829282826739,3.919585676026443,4.014079524393147,33.50000999999839,33.50000999999768,3.9277152423480763,3.919585676026443,0.008129566321633419
nominal,2010.0,0.5939604759451461,0.5928717020815701,3.9195859088736063,4.015125575113374,33.50000999999898,33.50000999999839,3.9275534911984264,3.9195859088736063,0.0079675823248202
nominal,2015.0,0.5950492498708614,0.5939604759451461,3.9195861325749792,4.016174501228847,33.50000999999846,33.50000999999898,3.9273864491782335,3.9195861325749792,0.007800316603254309
nominal,2020.0,0.5961380238563246,0.5950492498708614,3.919586347667731,4.0172263415137826,33.500009999999584,33.50000999999846,3.9272146674124055,3.919586347667731,0.007628319744674705
nominal,2025.0,0.5972267978991643,0.5961380238563246,3.919586554222951,4.018281134732532,33.50000999999958,33.500009999999584,3.927038698579101,3.919586554222951,0.007452144356149937
nominal,2030.0,0.5983155719971519,0.5972267978991643,3.9195867527554515,4.019338919660537,33.50000999999944,33.50000999999958,3.926859096662851,3.9195867527554515,0.007272343907399392
nominal,2035.0,0.5994043461481352,0.5983155719971519,3.91958694353976,4.020399735068867,33.50000999999937,33.50000999999944,3.9266764155708596,3.91958694353976,0.007089472031099664
nominal,2040.0,0.6004931203500239,0.5994043461481352,3.919587126799377,4.02146393756946,33.500009999997914,33.50000999999937,3.9264912087406616,3.919587126799377,0.006904081941284446
nominal,2045.0,0.6015818946008761,0.6004931203500239,3.9195873030677317,4.022533824360179,33.5000099999986,33.500009999997914,3.926304028463767,3.9195873030677317,0.006716725396035184
nominal,2050.0,0.6026706688987508,0.6015818946008761,3.9195874723490496,4.0236097389088705,33.500009999999364,33.5000099999986,3.926115424810451,3.9195874723490496,0.006527952461401476
nominal,2055.0,0.603759443241781,0.6026706688987508,3.919587634908858,4.0246915525795925,33.500009999997964,33.500009999999364,3.925925945730977,3.919587634908858,0.006338310822119109
nominal,2060.0,0.604848217628248,0.603759443241781,3.919587791281278,4.025779136743738,33.50000999999783,33.500009999997964,3.9257361360308165,3.919587791281278,0.006148344749538293
nominal,2065.0,0.6059369920564466,0.604848217628248,3.9195879415149495,4.026872362762278,33.500009999998355,33.50000999999783,3.925546536500838,3.9195879415149495,0.005958594985888688
nominal,2070.0,0.6070257665247276,0.6059369920564466,3.919588085811591,4.027971102000011,33.50000999999816,33.500009999998355,3.9253576841007503,3.919588085811591,0.005769598289159461
nominal,2075.0,0.6081145410315425,0.6070257665247276,3.919588224533676,4.029075225826237,33.50000999999856,33.50000999999816,3.925170111169121,3.919588224533676,0.005581886635444899
nominal,2080.0,0.6092033155753739,0.6081145410315425,3.919588357792793,4.030184605605118,33.50000999999867,33.50000999999856,3.924984344787313,3.919588357792793,0.005395986994520374
nominal,2085.0,0.6102920901547825,0.6092033155753739,3.919588485871108,4.031299112705281,33.50000999999902,33.50000999999867,3.924800906750536,3.919588485871108,0.00521242087942797
nominal,2090.0,0.6113808647683603,0.6102920901547825,3.919588608880203,4.032418618491959,33.500009999998284,33.50000999999902,3.9246203128911015,3.919588608880203,0.0050317040108982525
nominal,2095.0,0.6124696394147907,0.6113808647683603,3.9195887271493532,4.033542994336013,33.500009999997836,33.500009999998284,3.924443073019239,3.9195887271493532,0.004854345869885535
nominal,2100.0,0.613558414092815,0.6124696394147907,3.919588840887408,4.034672111606269,33.50000999999955,33.500009999997836,3.924269690252338,3.919588840887408,0.004680849364929962
nominal,2105.0,0.6146471888011515,0.613558414092815,3.919588950011689,4.0358058416649545,33.5000099999999,33.50000999999955,3.9241006609701765,3.919588950011689,0.004511710958487569
nominal,2110.0,0.6157359635386113,0.6146471888011515,3.919589054855116,4.036944055884253,33.50000999999851,33.5000099999999,3.9239364749644396,3.919589054855116,0.00434742010932343
nominal,2115.0,0.6168247383041103,0.6157359635386113,3.9195891557964453,4.038086625638435,33.50000999999945,33.50000999999851,3.9237776145113314,3.9195891557964453,0.004188458714886156
nominal,2120.0,0.6179135130965139,0.6168247383041103,3.9195892526528793,4.039233422289034,33.50000999999978,33.50000999999945,3.923624554236422,3.9195892526528793,0.004035301583542594
nominal,2125.0,0.6190022879147704,0.6179135130965139,3.919589345723349,4.040384317208843,33.50000999999948,33.50000999999978,3.9234777618324643,3.919589345723349,0.0038884161091155
