time_s,charge_current_a,terminal_voltage_v,soc,cell_temperature_c,ambient_temperature_c,discharge_capacity_ah,commanded_c_rate
435.0,7.5,3.862271164410436,0.28124999999999983,37.447276593223194,25.0,-0.9062499999999991,1.5
440.0,7.5,3.86443663338631,0.28333333333333316,37.54662783120688,25.0,-0.9166666666666657,1.5
445.0,7.5,3.8666055181790924,0.28541666666666654,37.64500036580313,25.0,-0.9270833333333325,1.5
450.0,7.5,3.8687782593917985,0.28749999999999987,37.74239381166444,25.0,-0.9374999999999991,1.5
455.0,7.5,3.870955297627445,0.2895833333333332,37.8388077834436,25.0,-0.9479166666666657,1.5
460.0,7.5,3.8731367715919456,0.2916666666666665,37.934244449732034,25.0,-0.9583333333333325,1.5
465.0,7.5,3.875320216856303,0.29374999999999984,38.02872800069167,25.0,-0.9687499999999991,1.5
470.0,7.5,3.877507747570993,0.29583333333333317,38.12224389337513,25.0,-0.9791666666666659,1.5
475.0,7.5,3.879699596246411,0.2979166666666665,38.21479350282243,25.0,-0.9895833333333325,1.5
480.0,7.5,3.8818959953929477,0.2999999999999998,38.30637820407367,25.0,-0.9999999999999991,1.5
485.0,7.5,3.8840971775210003,0.30208333333333315,38.39699937216898,25.0,-1.0104166666666659,1.5
490.0,7.5,3.886303633176832,0.3041666666666665,38.48666155026251,25.0,-1.0208333333333324,1.5
495.0,7.5,3.888519465943472,0.3062499999999998,38.57541364166741,25.0,-1.031249999999999,1.5
500.0,7.5,3.8907427511284087,0.3083333333333331,38.66323053570818,25.0,-1.0416666666666656,1.5
505.0,7.5,3.8929739985757665,0.31041666666666645,38.75011701247422,25.0,-1.0520833333333324,1.5
510.0,7.5,3.895213718129662,0.3124999999999998,38.836077852054984,25.0,-1.062499999999999,1.5
515.0,7.5,3.8974624196342162,0.3145833333333331,38.9211178345397,25.0,-1.0729166666666656,1.5
520.0,7.5,3.8997201495478713,0.3166666666666665,39.005243204228464,25.0,-1.0833333333333324,1.5
525.0,7.5,3.901973699682352,0.31874999999999987,39.08850208758287,25.0,-1.0937499999999991,1.5
530.0,7.5,3.9042311142903126,0.32083333333333314,39.17087545739474,25.0,-1.1041666666666656,1.5
535.0,7.5,3.9064919637391826,0.3229166666666665,39.25237106232123,25.0,-1.1145833333333324,1.5
540.0,7.5,3.9087558183963926,0.32499999999999984,39.3329966510193,25.0,-1.1249999999999991,1.5
545.0,7.5,3.9110222486293695,0.32708333333333317,39.412759972145636,25.0,-1.1354166666666656,1.5
550.0,7.5,3.9132907960506627,0.32916666666666644,39.49166880768297,25.0,-1.1458333333333321,1.5
555.0,7.5,3.915554133840109,0.3312499999999998,39.569738899779,25.0,-1.156249999999999,1.5
560.0,7.5,3.9178155703727584,0.3333333333333331,39.64697366492936,25.0,-1.1666666666666654,1.5
565.0,7.5,3.9200742231988412,0.3354166666666665,39.72338137658318,25.0,-1.1770833333333321,1.5
