time_s,charge_current_a,terminal_voltage_v,soc,cell_temperature_c,ambient_temperature_c,discharge_capacity_ah,commanded_c_rate
375.0,10.0,3.9772121741937303,0.3083333333333337,43.16250907926445,25.0,-1.0416666666666683,2.0
380.0,10.0,3.9805974185837574,0.31111111111111145,43.334905137758255,25.0,-1.0555555555555571,2.0
385.0,10.0,3.9840149111591154,0.3138888888888892,43.50564732931838,25.0,-1.069444444444446,2.0
390.0,10.0,3.9874695258020845,0.316666666666667,43.67476971013019,25.0,-1.083333333333335,2.0
395.0,10.0,3.9909404234385715,0.31944444444444475,43.84232712717102,25.0,-1.0972222222222239,2.0
400.0,10.0,3.994415358027331,0.3222222222222225,44.00836639364064,25.0,-1.1111111111111127,2.0
405.0,10.0,3.997891330396751,0.3250000000000003,44.17292567767669,25.0,-1.1250000000000016,2.0
410.0,10.0,4.001358278486226,0.32777777777777817,44.33603293240287,25.0,-1.1388888888888906,2.0
415.0,10.0,4.004807627972989,0.33055555555555594,44.497727652789365,25.0,-1.1527777777777795,2.0
420.0,10.0,4.008230926218053,0.3333333333333337,44.6580502778271,25.0,-1.1666666666666683,2.0
425.0,10.0,4.011650181610904,0.33611111111111147,44.81701427357416,25.0,-1.1805555555555571,2.0
430.0,10.0,4.015055940974565,0.33888888888888924,44.974658750768924,25.0,-1.194444444444446,2.0
435.0,10.0,4.018445309529033,0.341666666666667,45.13101758316327,25.0,-1.208333333333335,2.0
440.0,10.0,4.021805594531509,0.3444444444444448,45.286112199303716,25.0,-1.2222222222222239,2.0
445.0,10.0,4.025143356038022,0.34722222222222254,45.43992685642684,25.0,-1.2361111111111127,2.0
450.0,10.0,4.028455717330083,0.3500000000000003,45.592473417177416,25.0,-1.2500000000000018,2.0
455.0,10.0,4.031727887914233,0.3527777777777781,45.743812872706314,25.0,-1.2638888888888906,2.0
460.0,10.0,4.034967904784054,0.35555555555555585,45.89391208108424,25.0,-1.2777777777777795,2.0
465.0,10.0,4.038166517042607,0.3583333333333336,46.042792271880444,25.0,-1.2916666666666683,2.0
470.0,10.0,4.041300995911334,0.3611111111111114,46.19050560459732,25.0,-1.3055555555555571,2.0
475.0,10.0,4.044385042407531,0.36388888888888926,46.3370206372353,25.0,-1.3194444444444462,2.0
480.0,10.0,4.047426375751581,0.36666666666666703,46.482359024017,25.0,-1.333333333333335,2.0
485.0,10.0,4.05043475658665,0.3694444444444448,46.626548145834306,25.0,-1.3472222222222239,2.0
490.0,10.0,4.053403301550617,0.37222222222222257,46.76956869324317,25.0,-1.3611111111111127,2.0
495.0,10.0,4.056335826252605,0.37500000000000033,46.91144897306333,25.0,-1.3750000000000018,2.0
500.0,10.0,4.059231607144499,0.3777777777777781,47.05218361751594,25.0,-1.3888888888888906,2.0
505.0,10.0,4.0620917376018655,0.380555555555556,47.191782391581,25.0,-1.4027777777777797,2.0
510.0,10.0,4.064921811624048,0.38333333333333375,47.33029267525632,25.0,-1.4166666666666685,2.0
515.0,10.0,4.0677189163292224,0.3861111111111115,47.467689797045466,25.0,-1.4305555555555576,2.0
520.0,10.0,4.07048090031838,0.3888888888888893,47.60400221671176,25.0,-1.4444444444444466,2.0
525.0,10.0,4.07320720834327,0.39166666666666705,47.73923727935164,25.0,-1.4583333333333355,2.0
530.0,10.0,4.075898769896494,0.39444444444444493,47.87338726224664,25.0,-1.4722222222222245,2.0
535.0,10.0,4.078559293780124,0.3972222222222227,48.006490550783155,25.0,-1.4861111111111134,2.0
540.0,10.0,4.081188685851916,0.40000000000000047,48.138546170607356,25.0,-1.5000000000000022,2.0
545.0,10.0,4.083791033573132,0.40277777777777823,48.269563424196406,25.0,-1.5138888888888913,2.0
550.0,10.0,4.086372676773246,0.4055555555555561,48.39955055114399,25.0,-1.5277777777777803,2.0
555.0,10.0,4.088935026388382,0.4083333333333339,48.528518116969735,25.0,-1.5416666666666692,2.0
560.0,10.0,4.0914841851983415,0.41111111111111165,48.656486722411785,25.0,-1.5555555555555582,2.0
565.0,10.0,4.094023804929586,0.4138888888888894,48.78346786544898,25.0,-1.569444444444447,2.0
570.0,10.0,4.096553935568647,0.4166666666666672,48.90947133527379,25.0,-1.5833333333333361,2.0
575.0,10.0,4.099064369836659,0.41944444444444495,49.03450048090565,25.0,-1.597222222222225,2.0
580.0,10.0,4.101559113122608,0.42222222222222283,49.1585683870689,25.0,-1.611111111111114,2.0
585.0,10.0,4.104040349863543,0.4250000000000006,49.28171049484439,25.0,-1.625000000000003,2.0
590.0,10.0,4.106509258439249,0.42777777777777837,49.403952973752325,25.0,-1.638888888888892,2.0
595.0,10.0,4.108966324866593,0.43055555555555625,49.52530745839641,25.0,-1.652777777777781,2.0
600.0,10.0,4.111417801772065,0.433333333333334,49.645756630605604,25.0,-1.6666666666666698,2.0
