controller,seed,trajectory_id,step_index,soc,polarization_v,current_a,terminal_voltage_v,next_soc,elapsed_s
mpc,,closed_00,52,0.6047687340078762,0.09051352984354633,9.727615863482857,4.143805306336097,0.6074708495255103,0.020840699995460454
mpc,,closed_00,53,0.6074708495255103,0.09005686293689305,9.647966548657402,4.1445490184281715,0.6101508402334708,0.020691999998234678
mpc,,closed_00,54,0.6101508402334708,0.08953233569021944,9.568975359741433,4.145215168732422,0.61280888894451,0.015710499996202998
mpc,,closed_00,55,0.61280888894451,0.08895853962447775,9.490635357725555,4.145822396896985,0.6154451765438782,0.015863399996305816
mpc,,closed_00,56,0.6154451765438782,0.08834937069131785,9.41294005133933,4.146384654487102,0.6180598821136947,0.015919400000711903
mpc,,closed_00,57,0.6180598821136947,0.08771521221526299,9.3358832949029,4.146912385880831,0.6206531830289455,0.018115099999704398
mpc,,closed_00,58,0.6206531830289455,0.08706381984487893,9.259459211858669,4.147413411691342,0.6232252550322396,0.018855999995139427
mpc,,closed_00,59,0.6232252550322396,0.0864009835787352,9.183662137412984,4.147893589649036,0.6257762722926321,0.018689399999857415
mpc,,closed_00,60,0.6257762722926321,0.08573102302218102,9.10848657558347,4.148357309004798,0.6283064074525164,0.023719599994365126
mpc,,closed_00,61,0.6283064074525164,0.085057157885215,9.033927167007842,4.1488078603912095,0.6308158316655742,0.030283200001576915
mpc,,closed_00,62,0.6308158316655742,0.08438178514902064,8.959978664649118,4.149247712511334,0.6333047146279768,0.02593720000004396
mpc,,closed_00,63,0.6333047146279768,0.083706686411578,8.886635915749684,4.149678719132708,0.6357732246045739,0.027496199996676296
mpc,,closed_00,64,0.6357732246045739,0.08303318300121146,8.813893848083726,4.1501022739356035,0.6382215284512638,0.025717399999848567
mpc,,closed_00,65,0.6382215284512638,0.08236225201519151,8.74174745957063,4.150519426353982,0.6406497916344779,0.02113150000513997
mpc,,closed_00,66,0.6406497916344779,0.08169461312659912,8.670191810593177,4.1509309682393365,0.6430581782485315,0.015137499998672865
mpc,,closed_00,67,0.6430581782485315,0.08103079352353666,8.599222017992474,4.151337498690368,0.6454468510313072,0.016553499997826293
mpc,,closed_00,68,0.6454468510313072,0.08037117648880708,8.528833250600547,4.151739472554158,0.6478159713786962,0.018688600001041777
mpc,,closed_00,69,0.6478159713786962,0.0797160377414231,8.45902072580085,4.152137236709778,0.6501656993580853,0.0233042000036221
mpc,,closed_00,70,0.6501656993580853,0.07906557262275675,8.389779706816002,4.152531057211031,0.6524961937210898,0.022676299995509908
mpc,,closed_00,71,0.6524961937210898,0.07841991643347995,8.321105500686397,4.152921139593921,0.6548076119157249,0.026140800000575837
mpc,,closed_00,72,0.6548076119157249,0.0777791596468854,8.255419232547773,4.153359412499185,0.6571007839247659,0.034370100001979154
mpc,,closed_00,73,0.6571007839247659,0.07714892681303531,8.194918926237055,4.153899299274099,0.6593771502931651,0.04073499999503838
mpc,,closed_00,74,0.6593771502931651,0.07653847153344315,8.134860717841711,4.154450360956511,0.6616368338258989,0.03429569999570958
mpc,,closed_00,75,0.6616368338258989,0.07594383031207924,8.075241695387415,4.155008703712261,0.6638799565190621,0.030186900003172923
mpc,,closed_00,76,0.6638799565190621,0.07536203061499712,8.016058889989246,4.155571422586574,0.6661066395440591,0.02355600000009872
mpc,,closed_00,77,0.6661066395440591,0.07479084130616911,7.957309291506439,4.156136352257014,0.6683170032361443,0.030915600000298582
mpc,,closed_00,78,0.6683170032361443,0.07422858593666497,7.898989864768064,4.156701880656637,0.6705111670874687,0.02805149999767309
mpc,,closed_00,79,0.6705111670874687,0.07367400306776528,7.841097561624393,4.157266809546833,0.6726892497434755,0.03129120000085095
mpc,,closed_00,80,0.6726892497434755,0.07312614177958962,7.783629329887657,4.157830250212879,0.6748513690017777,0.04163429999607615
mpc,,closed_00,81,0.6748513690017777,0.07258428350160791,7.72658212002234,4.158391545436038,0.676997641812895,0.03279689999908442
mpc,,closed_00,82,0.676997641812895,0.07204788353442917,7.669952890091822,4.158950211121689,0.679128184282365,0.03158419999817852
mpc,,closed_00,83,0.679128184282365,0.07151652730240439,7.613738609418254,4.159505892632315,0.6812431116738701,0.031766500003868714
mpc,,closed_00,84,0.6812431116738701,0.07098989762621963,7.557936261271082,4.160058332120821,0.6833425384131121,0.02512840000417782
mpc,,closed_00,85,0.6833425384131121,0.07046775023942507,7.502542844869832,4.160607344093963,0.6854265780922426,0.0263453000006848
mpc,,closed_00,86,0.6854265780922426,0.06994989547225766,7.4475553767895555,4.161152797130919,0.6874953434746841,0.033121100001153536
mpc,,closed_00,87,0.6874953434746841,0.0694361845490264,7.392970892024462,4.161694600208554,0.6895489465002465,0.02307239999936428
mpc,,closed_00,88,0.6895489465002465,0.06892649933700298,7.338786444710892,4.16223269247122,0.691587498290444,0.025924199995642994
mpc,,closed_00,89,0.691587498290444,0.0684207446772627,7.2849991086421975,4.162767035578304,0.6936111091539557,0.025263799994718283
mpc,,closed_00,90,0.6936111091539557,0.06791884264709942,7.23160597761017,4.16329760797978,0.6956198885921808,0.026547900000878144
mpc,,closed_00,91,0.6956198885921808,0.06742072826742296,7.1786041656253055,4.163824400634276,0.6976139453048545,0.023514200001955032
mpc,,closed_00,92,0.6976139453048545,0.06692634629114627,7.125990807039303,4.164347413806099,0.6995933871956987,0.021892299999308307
mpc,,closed_00,93,0.6995933871956987,0.06643564880024407,7.073763056602285,4.16486665466958,0.7015583213780883,0.025710999994771555
mpc,,closed_00,94,0.7015583213780883,0.06594859340778338,7.021918089462557,4.165177120768816,0.7035088541807167,0.0312017999967793
mpc,,closed_00,95,0.7035088541807167,0.06546514191251773,6.970453101134475,4.1654322430874275,0.705445091153254,0.026907500003289897
mpc,,closed_00,96,0.705445091153254,0.06498525929205759,6.919365307433022,4.165685521084946,0.7073671370719854,0.025747200001205783
mpc,,closed_00,97,0.7073671370719854,0.06450891294931818,6.868651944389384,4.165936961850092,0.7092750959454269,0.025906499999109656
mpc,,closed_00,98,0.7092750959454269,0.064036072148449,6.818310268150307,4.166186574039069,0.7111690710199131,0.027793100001872517
mpc,,closed_00,99,0.7111690710199131,0.06356670759251364,6.7683375548666005,4.166434367456127,0.7130491647851538,0.03166849999979604
mpc,,closed_00,100,0.7130491647851538,0.06310079110721531,6.718731100573164,4.166680352739961,0.7149154789797575,0.027411099996243138
mpc,,closed_00,101,0.7149154789797575,0.06263829540395593,6.6694882210635855,4.166924541129294,0.7167681145967196,0.04289660000358708
mpc,,closed_00,102,0.7167681145967196,0.06217919390224749,6.620606251759905,4.16716694428768,0.7186071718888751,0.05045789999712724
mpc,,closed_00,103,0.7186071718888751,0.061723460596524976,6.572082547579996,4.167407574172622,0.720432750374314,0.04244739999558078
mpc,,closed_00,104,0.720432750374314,0.06127106995617931,6.523914482803452,4.167646442937838,0.7222449488417594,0.04988769999908982
mpc,,closed_00,105,0.7222449488417594,0.060821996850445,6.476099450935382,4.167883562860311,0.7240438653559081,0.043857099997694604
mpc,,closed_00,106,0.7240438653559081,0.06037621649188163,6.428634864570714,4.1681189462859045,0.7258295972627333,0.04147069999453379
mpc,,closed_00,107,0.7258295972627333,0.05993370439376999,6.381518155257328,4.168352605588828,0.7276022411947493,0.038417800002207514
mpc,,closed_00,108,0.7276022411947493,0.059494436337918,6.334746773360157,4.168584553141502,0.7293618930762382,0.042052099997818004
mpc,,closed_00,109,0.7293618930762382,0.05905838835025806,6.288318187925031,4.168814801292173,0.7311086481284396,0.0519373999995878
mpc,,closed_00,110,0.7311086481284396,0.05862553668227441,6.2422298865432895,4.169043362348341,0.7328426008747015,0.04784339999605436
mpc,,closed_00,111,0.7328426008747015,0.05819585779679455,6.196479375216796,4.169270248564512,0.7345638451455951,0.04835100000491366
mpc,,closed_00,112,0.7345638451455951,0.0577693283570473,6.151064178224184,4.169495472133232,0.7362724740839908,0.05161650000081863
mpc,,closed_00,113,0.7362724740839908,0.05734592521816809,6.105981837987199,4.169719045178506,0.7379685801500984,0.05059110000001965
mpc,,closed_00,114,0.7379685801500984,0.056925625420535565,6.06122991493824,4.169940979751065,0.7396522551264701,0.060628699997323565
mpc,,closed_00,115,0.7396522551264701,0.05650840618448156,6.016805987388872,4.170161287824977,0.741323590122967,0.03951750000123866
mpc,,closed_00,116,0.741323590122967,0.056094244906030696,5.972707651398762,4.170379981295266,0.7429826755816888,0.05491039999469649
mpc,,closed_00,117,0.7429826755816888,0.055683119153411655,5.928932520646058,4.170597071976303,0.7446296012818683,0.05781990000104997
mpc,,closed_00,118,0.7446296012818683,0.055275006664149015,5.885478226298259,4.170812571600747,0.7462644563447289,0.058951999999408145
mpc,,closed_00,119,0.7462644563447289,0.05486988534259077,5.842342416884235,4.1710264918189175,0.7478873292383079,0.060190399999555666
mpc,,closed_00,120,0.7478873292383079,0.05446773325776443,5.799522758166977,4.17123884419848,0.7494983077822432,0.06649769999785349
mpc,,closed_00,121,0.7494983077822432,0.05406852864148075,5.757016933017216,4.171449640224356,0.7510974791525258,0.0577802999978303
mpc,,closed_00,122,0.7510974791525258,0.05367224988662461,5.714822641288443,4.171658891298825,0.752684929886217,0.05675650000193855
mpc,,closed_00,123,0.752684929886217,0.053278875545589396,5.672937599692259,4.17186660874174,0.7542607458861316,0.055786800003261305
mpc,,closed_00,124,0.7542607458861316,0.05288838432881918,5.631359541674684,4.172072803790843,0.7558250124254856,0.053870700001425575
mpc,,closed_00,125,0.7558250124254856,0.05250075510343411,5.590086217293919,4.1722774876021544,0.7573778141525117,0.050890200000139885
mpc,,closed_00,126,0.7573778141525117,0.0521159668919212,5.549115393098183,4.172480671250404,0.758919235095039,0.05167259999871021
mpc,,closed_00,127,0.758919235095039,0.05173399887087425,5.508444852005135,4.172682365729514,0.7604493586650404,0.04226750000088941
mpc,,closed_00,128,0.7604493586650404,0.051354830369774195,5.468072393181904,4.172882581953101,0.7619682676631465,0.0420936000009533
mpc,,closed_00,129,0.7619682676631465,0.05097844086980116,5.427995831925885,4.1730813307549885,0.7634760442831259,0.04129049999755807
mpc,,closed_00,130,0.7634760442831259,0.05060481000267188,5.388212999546431,4.173278622889748,0.7649727701163332,0.041739799999049865
mpc,,closed_00,131,0.7649727701163332,0.0502339175494982,5.348721743247906,4.173474469033242,0.7664585261561243,0.04835350000212202
mpc,,closed_00,132,0.7664585261561243,0.04986574343966459,5.309519926012674,4.173668879783174,0.7679333928022389,0.03944870000123046
mpc,,closed_00,133,0.7679333928022389,0.04950026774971953,5.21654239819796,4.172708107747681,0.769382432357294,0.042201600001135375
mpc,,closed_00,134,0.769382432357294,0.04901338784671123,4.981087731957564,4.168561007681776,0.7707660678383933,0.047466000003623776
mpc,,closed_00,135,0.7707660678383933,0.04810865554112621,4.755991841398011,4.164155528247273,0.7720871766832261,0.046199199998227414
mpc,,closed_00,136,0.7720871766832261,0.04691502278273653,4.541059971212749,4.159619174911917,0.7733485822307852,0.0452032999965013
mpc,,closed_00,137,0.7733485822307852,0.045528536230839564,4.335837613947,4.1550409535413335,0.7745529815679927,0.04981270000280347
mpc,,closed_00,138,0.7745529815679927,0.044020023623846966,4.1399160889020505,4.150485510171947,0.7757029582593543,0.04911780000111321
mpc,,closed_00,139,0.7757029582593543,0.04244154677453993,3.952829147988805,4.1459973894619715,0.7768009663560179,0.044788699997297954
mpc,,closed_00,140,0.7768009663560179,0.04083099298652733,3.773602838941903,4.14159600468926,0.7778491893668351,0.04266259999712929
mpc,,closed_00,141,0.7778491893668351,0.03921447764006467,3.593023153031691,4.137112891562934,0.7788472513537884,0.030096999995294027
mpc,,closed_00,142,0.7788472513537884,0.03759039510456947,3.4381634073214355,4.1331238614892,0.779802296744711,0.03678360000048997
mpc,,closed_00,143,0.779802296744711,0.03601968127210017,3.289927968293853,4.129289059025239,0.7807161656247926,0.031918800006678794
mpc,,closed_00,144,0.7807161656247926,0.034504106577546295,3.147971428719612,4.125604616152279,0.7815906021327703,0.037290100000973325
mpc,,closed_00,145,0.7815906021327703,0.03304420306032991,3.0120405464204016,4.1220673029922015,0.7824272800623315,0.029497899995476473
mpc,,closed_00,146,0.7824272800623315,0.03163978761181005,2.858851503609954,4.118181613258743,0.783221405480001,0.04465440000058152
mpc,,closed_00,147,0.783221405480001,0.030237283317519445,2.7296704463375367,4.114770115343735,0.7839796472706503,0.051326299995707814
mpc,,closed_00,148,0.7839796472706503,0.028891311094483882,2.606310440579195,4.111505583529523,0.7847036223930334,0.04522009999345755
mpc,,closed_00,149,0.7847036223930334,0.027601001538498565,2.488132216716583,4.108375028521181,0.7853947702310102,0.05305159999988973
mpc,,closed_00,150,0.7853947702310102,0.026364236860955556,2.37600164158834,4.105396166495126,0.786054770687007,0.04795429999649059
mpc,,closed_00,151,0.786054770687007,0.025181419634384437,2.268426244622573,4.10253913126648,0.786684889088291,0.059147300002223346
mpc,,closed_00,152,0.786684889088291,0.024049425653912195,2.165864808956339,4.099811781115604,0.78728651820189,0.06848529999842867
mpc,,closed_00,153,0.78728651820189,0.02296697008041572,2.067767309571673,4.097202404750301,0.7878608980101044,0.05961409999872558
mpc,,closed_00,154,0.7878608980101044,0.02193182908875821,1.97480768347537,4.094724328556461,0.7884094556999587,0.05174310000438709
mpc,,closed_00,155,0.7884094556999587,0.02094388539713736,1.8850740583632897,4.092337978060418,0.7889330873828374,0.058018099996843375
mpc,,closed_00,156,0.7889330873828374,0.019998663207452756,1.7999680253743797,4.090069632690486,0.789433078500997,0.07453119999991031
mpc,,closed_00,157,0.789433078500997,0.019096030182275143,1.7187154725465115,4.087903850349961,0.7899104994655932,0.0616262999974424
mpc,,closed_00,158,0.7899104994655932,0.01823411059017933,1.641136682588311,4.08583592800935,0.7903663707663122,0.06303969999862602
mpc,,closed_00,159,0.7903663707663122,0.017411088358759028,1.5670700021517756,4.083861560787564,0.7908016679891322,0.05744000000413507
mpc,,closed_00,160,0.7908016679891322,0.01662523351743848,1.4963433001468245,4.081976264012639,0.7912173189058397,0.06986489999690093
mpc,,closed_00,161,0.7912173189058397,0.015874856476904398,1.4282694551762807,4.08016455796857,0.7916140604211664,0.07204459999775281
mpc,,closed_00,162,0.7916140604211664,0.01515711588388065,1.364041015007335,4.0784497454078,0.791992960703113,0.06022659999871394
mpc,,closed_00,163,0.791992960703113,0.014472622655895868,1.302268710833996,4.076803794824748,0.792354702011678,0.05673519999982091
mpc,,closed_00,164,0.792354702011678,0.013818645354592575,1.2431104642034292,4.075227987490181,0.7927000104739568,0.07416620000003604
mpc,,closed_00,165,0.7927000104739568,0.013193502521692654,1.1875844618459843,4.073743054866757,0.7930298950466917,0.05606729999999516
mpc,,closed_00,166,0.7930298950466917,0.012598272829287934,1.1336399886944715,4.0723072615317895,0.7933447950435514,0.04936910000105854
mpc,,closed_00,167,0.7933447950435514,0.012029056736237179,1.0826232550566097,4.070945851106575,0.7936455237255116,0.04989569999452215
mpc,,closed_00,168,0.7936455237255116,0.011486026005901668,1.0336369522221622,4.069640611785944,0.7939326451011288,0.05358839999826159
mpc,,closed_00,169,0.7939326451011288,0.010967249707667564,0.9870820276694112,4.068398700397883,0.7942068345532592,0.07356419999996433
mpc,,closed_00,170,0.7942068345532592,0.010472203177822312,0.9419069165793762,4.067197786889094,0.7944684753634201,0.0659382999947411
mpc,,closed_00,171,0.7944684753634201,0.009998080314086343,0.8995048992287669,4.066065160071422,0.7947183378354281,0.0573657999993884
mpc,,closed_00,172,0.7947183378354281,0.009545979123586965,0.8589678606750812,4.064983263313594,0.794956940018949,0.0871802999972715
mpc,,closed_00,173,0.794956940018949,0.009114636974135523,0.8202202864073873,4.063949710295918,0.7951847789873955,0.07435180000175023
mpc,,closed_00,174,0.7951847789873955,0.008702935731490771,0.7832047528405398,4.062962625520612,0.7954023358631845,0.06087929999921471
mpc,,closed_00,175,0.7954023358631845,0.008309906909422673,0.7478386550238022,4.062019730721299,0.7956100688229134,0.05782360000011977
mpc,,closed_00,176,0.7956100688229134,0.007934636206984997,0.7140597879215401,4.061119215562128,0.7958084187640028,0.07995819999632658
mpc,,closed_00,177,0.7958084187640028,0.007576296690522083,0.6817776196252506,4.060258736278936,0.7959978014361209,0.07398720000492176
mpc,,closed_00,178,0.7959978014361209,0.007234061788109472,0.650662408370267,4.059430820814403,0.7961785409940015,0.05755160000262549
mpc,,closed_00,179,0.7961785409940015,0.006906556175576097,0.6213661590637155,4.058648313535107,0.7963511427048525,0.07698399999935646
mpc,,closed_00,180,0.7963511427048525,0.006594247159711189,0.5933808305363469,4.057901315480615,0.7965159707133348,0.0768370000005234
mpc,,closed_00,181,0.7965159707133348,0.00629631839063526,0.566448277437993,4.057183844154887,0.7966733174570676,0.05891649999830406
mpc,,closed_00,182,0.7966733174570676,0.006011566517885085,0.5409479348680841,4.0565030691227095,0.7968235807723087,0.04590509999979986
mpc,,closed_00,183,0.7968235807723087,0.005739961945640389,0.5170474318529267,4.055862912812411,0.7969672050589346,0.06983959999342915
mpc,,closed_00,184,0.7969672050589346,0.005481867261657418,0.4937555882252415,4.055243003564706,0.7971043593889972,0.07785680000233697
mpc,,closed_00,185,0.7971043593889972,0.005235278878359884,0.47142554794468694,4.054649033450831,0.7972353109300929,0.05986109999503242
mpc,,closed_00,186,0.7972353109300929,0.004999508047114527,0.4500961653497187,4.054081394513098,0.7973603376426901,0.05165909999777796
mpc,,closed_00,187,0.7973603376426901,0.004774128559754177,0.4297293533076864,4.053539109492053,0.7974797069074978,0.06808689999888884
mpc,,closed_00,188,0.7974797069074978,0.004558734072565418,0.410278762108913,4.053021034697887,0.7975936732303058,0.07804989999567624
mpc,,closed_00,189,0.7975936732303058,0.0043529141423690396,0.39170791969586677,4.052526221015301,0.7977024809857769,0.055627399997320026
mpc,,closed_00,190,0.7977024809857769,0.0041562779291011796,0.37397465053136475,4.052053607673434,0.7978063628331468,0.05170640000142157
mpc,,closed_00,191,0.7978063628331468,0.003968436171191757,0.3570301695207404,4.051601983392655,0.7979055378802359,0.05166389999794774
mpc,,closed_00,192,0.7979055378802359,0.003788985618306605,0.3408514147545121,4.051170659100647,0.7980002188287788,0.05562410000129603
mpc,,closed_00,193,0.7980002188287788,0.003617571591052072,0.3254127267098254,4.050758932827586,0.7980906112528648,0.06659419999778038
mpc,,closed_00,194,0.7980906112528648,0.0034538697933411255,0.3106805510963219,4.050365957792526,0.7981769114059472,0.06594739999854937
mpc,,closed_00,195,0.7981769114059472,0.003297560544968165,0.2971944137558314,4.050003113143481,0.7982594654097682,0.05042899999534711
mpc,,closed_00,196,0.7982594654097682,0.0031496429256376683,0.2835823368162905,4.049642444565508,0.7983382382811061,0.05247409999719821
mpc,,closed_00,197,0.7983382382811061,0.0030077156407798712,0.27063256076862346,4.049298339642271,0.7984134139924307,0.06946140000218293
mpc,,closed_00,198,0.7984134139924307,0.0028717909535632535,0.25830812581963003,4.048970195132294,0.7984851662496029,0.06318539999483619
mpc,,closed_00,199,0.7984851662496029,0.0027417932120778394,0.2465665074370866,4.048657191453618,0.7985536569461131,0.05608419999771286
mpc,,closed_00,200,0.7985536569461131,0.002617568206384079,0.23538100482680385,4.048358757036168,0.798619040558565,0.04791750000003958
mpc,,closed_00,201,0.798619040558565,0.00249893926011448,0.2252150689208666,4.048084751176028,0.798681600299932,0.05309539999871049
mpc,,closed_00,202,0.798681600299932,0.0023868378580704213,0.21488441951063458,4.047811098371663,0.7987412904164627,0.07425929999590153
mpc,,closed_00,203,0.7987412904164627,0.0022792429196145983,0.20505093618831124,4.047549859612474,0.7987982490098483,0.05945939999946859
mpc,,closed_00,204,0.7987982490098483,0.00217616120134066,0.19577964636841458,4.047302559459032,0.7988526322449506,0.048625399998854846
mpc,,closed_00,205,0.7988526322449506,0.002077747006936568,0.18692358367125023,4.047066362874787,0.7989045554626371,0.04841370000212919
mpc,,closed_00,206,0.7989045554626371,0.001983778490397807,0.17843236994701522,4.046840081515383,0.7989541200098446,0.04561239999748068
mpc,,closed_00,207,0.7989541200098446,0.001893974020737224,0.1703195895811971,4.046623819095972,0.7990014310069504,0.05207769999833545
mpc,,closed_00,208,0.7990014310069504,0.0018081540340979915,0.16258203935402069,4.046417426688499,0.7990465926845488,0.06465889999526553
mpc,,closed_00,209,0.7990465926845488,0.0017261768124906954,0.1552104516001639,4.046220662951636,0.7990897066988822,0.06308200000057695
mpc,,closed_00,210,0.7990897066988822,0.0016479150388451112,0.14817059518319425,4.046032765775718,0.7991308651975443,0.04816019999998389
mpc,,closed_00,211,0.7991308651975443,0.0015731948772217865,0.1416268952384404,4.0458571570967585,0.7991702060017771,0.04338920000009239
mpc,,closed_00,212,0.7991702060017771,0.0015022636283008675,0.1351928767530402,4.045685966251812,0.799207759578653,0.05169509999541333
mpc,,closed_00,213,0.799207759578653,0.0014344193262741858,0.12906032416953866,4.04552261283463,0.7992436096687001,0.060572599999431986
mpc,,closed_00,214,0.7992436096687001,0.0013695768704750015,0.12320364471764778,4.045366544431268,0.7992778329033439,0.0631303999980446
mpc,,closed_00,215,0.7992778329033439,0.0013076138415026054,0.11762051438462967,4.045217661192189,0.7993105052684507,0.049847000002046116
mpc,,closed_00,216,0.7993105052684507,0.0012484332999938995,0.11228999213470418,4.045075490834471,0.7993416969329326,0.04467309999745339
mpc,,closed_00,217,0.7993416969329326,0.0011919146441886502,0.10720142622325034,4.044939751518295,0.7993714751068834,0.04789879999589175
mpc,,closed_00,218,0.7993714751068834,0.0011379431814400904,0.10234608953816743,4.044810205600072,0.7993999045761996,0.06711209999775747
